time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:58:05.177957,161031,1499759885,177803039,0,4328,4965,9059,11956,351,1901,394
2017/07/11/15:58:05.201178,161032,1499759885,200886011,0,4330,4968,9057,11956,290,1842,415
2017/07/11/15:58:05.215646,161033,1499759885,215450048,0,4314,4976,9069,11949,284,1881,385
2017/07/11/15:58:05.238286,161034,1499759885,238065004,0,4301,4980,9089,11937,280,1973,385
2017/07/11/15:58:05.261118,161035,1499759885,260883092,0,4294,4986,9104,11926,279,1909,402
2017/07/11/15:58:05.276096,161036,1499759885,275729894,0,4280,4989,9117,11919,273,1854,398
2017/07/11/15:58:05.298440,161037,1499759885,298219919,0,4255,4988,9138,11913,253,1877,382
2017/07/11/15:58:05.321018,161038,1499759885,320770025,0,4221,4985,9165,11905,310,1950,316
2017/07/11/15:58:05.336085,161039,1499759885,335762977,0,4209,4976,9179,11903,245,2087,286
2017/07/11/15:58:05.358397,161040,1499759885,358207941,0,4197,4979,9167,11915,327,1950,330
2017/07/11/15:58:05.380678,161041,1499759885,380485057,0,4193,4984,9156,11923,281,1880,344
2017/07/11/15:58:05.413247,161042,1499759885,411382913,0,4172,4991,9153,11929,329,1951,269
2017/07/11/15:58:05.418458,161043,1499759885,418086051,0,4132,4997,9152,11942,325,2020,315
2017/07/11/15:58:05.440917,161044,1499759885,440697908,0,4110,5024,9144,11944,284,2049,287
2017/07/11/15:58:05.457771,161045,1499759885,457575082,0,4088,5044,9125,11957,378,1869,404
2017/07/11/15:58:05.478779,161046,1499759885,478418111,0,4058,5060,9119,11965,297,1804,328
2017/07/11/15:58:05.501129,161047,1499759885,500732898,0,4028,5063,9111,11980,276,2045,459
2017/07/11/15:58:05.517497,161048,1499759885,517028093,0,4006,5077,9102,11989,300,1920,425
2017/07/11/15:58:05.538465,161049,1499759885,538155078,0,3995,5099,9101,11984,386,1855,332
2017/07/11/15:58:05.566060,161050,1499759885,565952062,0,3984,5109,9097,11987,407,1839,332
2017/07/11/15:58:05.575612,161051,1499759885,575442075,0,3964,5119,9089,11995,414,1869,365
2017/07/11/15:58:05.598593,161052,1499759885,598247051,0,3948,5121,9084,12003,462,1900,351
2017/07/11/15:58:05.620750,161053,1499759885,620485067,0,3955,5112,9076,12011,465,1861,417
2017/07/11/15:58:05.638083,161054,1499759885,637933969,0,3963,5095,9082,12011,437,1784,413
2017/07/11/15:58:05.658590,161055,1499759885,658225059,0,3955,5081,9119,11992,467,1900,363
