time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:52:17.717668,143685,1499759537,717365026,0,4036,4862,9256,11950,247,1806,380
2017/07/11/15:52:17.740413,143686,1499759537,739855051,0,4024,4857,9278,11939,275,1938,337
2017/07/11/15:52:17.762528,143687,1499759537,762341022,0,4004,4846,9292,11940,322,2000,380
2017/07/11/15:52:17.778478,143688,1499759537,778130054,0,3993,4838,9300,11940,240,1977,358
2017/07/11/15:52:17.808815,143689,1499759537,807935953,0,3984,4844,9306,11936,304,1914,348
2017/07/11/15:52:17.822536,143690,1499759537,822303056,0,3977,4850,9317,11927,316,1903,348
2017/07/11/15:52:17.837368,143691,1499759537,837213039,0,3961,4849,9324,11928,284,1952,347
2017/07/11/15:52:17.860183,143692,1499759537,859900951,0,3949,4849,9317,11937,303,1930,362
2017/07/11/15:52:17.882540,143693,1499759537,882283926,0,3943,4859,9316,11936,338,1914,330
2017/07/11/15:52:17.897529,143694,1499759537,897366046,0,3942,4867,9321,11929,329,1916,368
2017/07/11/15:52:17.920112,143695,1499759537,919827938,0,3938,4872,9321,11928,298,1917,346
2017/07/11/15:52:17.942430,143696,1499759537,942250013,0,3933,4877,9313,11934,339,1911,357
2017/07/11/15:52:17.958349,143697,1499759537,957499980,0,3929,4880,9312,11935,327,1906,342
2017/07/11/15:52:17.980449,143698,1499759537,980113029,0,3924,4886,9315,11932,314,1928,352
2017/07/11/15:52:18.002820,143699,1499759538,2598047,0,3920,4884,9310,11938,313,1887,436
2017/07/11/15:52:18.017499,143700,1499759538,17369985,0,3909,4896,9319,11929,302,1855,303
2017/07/11/15:52:18.041392,143701,1499759538,41230916,0,3894,4905,9339,11915,344,1997,281
2017/07/11/15:52:18.062500,143702,1499759538,62315940,0,3891,4903,9343,11914,322,2101,325
2017/07/11/15:52:18.077730,143703,1499759538,77528953,0,3894,4905,9329,11923,305,1978,366
2017/07/11/15:52:18.100698,143704,1499759538,100261926,0,3877,4933,9337,11910,330,1782,293
2017/07/11/15:52:18.122443,143705,1499759538,122272014,0,3864,4951,9358,11891,397,1994,258
2017/07/11/15:52:18.137346,143706,1499759538,137206077,0,3860,4957,9364,11885,400,2039,365
2017/07/11/15:52:18.160639,143707,1499759538,160068035,0,3864,4962,9354,11889,464,1940,398
2017/07/11/15:52:18.182503,143708,1499759538,182323932,0,3874,4945,9351,11895,332,1820,370
2017/07/11/15:52:18.205222,143709,1499759538,205028057,0,3879,4935,9382,11874,356,1882,302
2017/07/11/15:52:18.220127,143710,1499759538,219933986,0,3896,4905,9420,11850,393,2092,339
2017/07/11/15:52:18.242249,143711,1499759538,242153882,0,3913,4864,9449,11838,305,2116,319
2017/07/11/15:52:18.265545,143712,1499759538,265077114,0,3924,4809,9451,11856,275,2053,334
2017/07/11/15:52:18.280567,143713,1499759538,280097961,0,3921,4750,9438,11891,366,2115,394
2017/07/11/15:52:18.302548,143714,1499759538,302380084,0,3954,4663,9431,11919,25,2172,306
2017/07/11/15:52:18.325032,143715,1499759538,324815034,0,3991,4598,9450,11917,185,1890,403
2017/07/11/15:52:18.339890,143716,1499759538,339706897,0,4026,4528,9517,11880,214,2041,311
2017/07/11/15:52:18.362633,143717,1499759538,362446069,0,4062,4449,9571,11853,78,2207,363
2017/07/11/15:52:18.385765,143718,1499759538,385292053,0,4119,4362,9608,11836,65,2086,355
2017/07/11/15:52:18.400223,143719,1499759538,399930000,0,4180,4266,9654,11813,54,1995,322
2017/07/11/15:52:18.422330,143720,1499759538,422175884,0,4252,4168,9714,11772,-28,1979,303
2017/07/11/15:52:18.445796,143721,1499759538,445244073,0,4326,4071,9771,11732,19,2029,332
2017/07/11/15:52:18.464426,143722,1499759538,464324951,0,4406,3966,9821,11697,-58,2010,335
2017/07/11/15:52:18.483810,143723,1499759538,483570098,0,4505,3848,9869,11658,-157,2021,317
2017/07/11/15:52:18.505604,143724,1499759538,505300998,0,4612,3740,9915,11612,-139,1993,300
2017/07/11/15:52:18.524387,143725,1499759538,524231910,0,4714,3641,9961,11563,-136,1966,286
2017/07/11/15:52:18.542818,143726,1499759538,542557001,0,4814,3543,9998,11520,-156,1998,368
2017/07/11/15:52:18.565290,143727,1499759538,565066099,0,4924,3435,10029,11480,-220,2014,346
2017/07/11/15:52:18.580022,143728,1499759538,579803943,0,5044,3324,10051,11441,-304,1978,325
2017/07/11/15:52:18.603531,143729,1499759538,603378057,0,5166,3217,10065,11405,-283,1913,387
2017/07/11/15:52:18.625492,143730,1499759538,625124931,0,5285,3111,10084,11362,-254,1940,340
2017/07/11/15:52:18.640568,143731,1499759538,640109062,0,5411,3002,10094,11323,-305,1979,366
2017/07/11/15:52:18.662640,143732,1499759538,662358045,0,5547,2890,10092,11289,-319,1983,396
2017/07/11/15:52:18.685192,143733,1499759538,684933900,0,5676,2768,10081,11265,-392,1899,403
2017/07/11/15:52:18.700547,143734,1499759538,699939966,0,5816,2638,10067,11237,-484,1959,414
2017/07/11/15:52:18.722574,143735,1499759538,722388029,0,5959,2506,10034,11222,-494,1923,445
2017/07/11/15:52:18.746980,143736,1499759538,744816064,0,6086,2381,10002,11210,-522,1838,432
2017/07/11/15:52:18.760360,143737,1499759538,760176897,0,6214,2255,9975,11190,-595,1788,444
2017/07/11/15:52:18.783412,143738,1499759538,782803058,0,6353,2132,9945,11162,-654,1847,466
2017/07/11/15:52:18.805099,143739,1499759538,804914951,0,6488,2019,9907,11139,-612,1905,498
2017/07/11/15:52:18.821563,143740,1499759538,821402072,0,6602,1927,9862,11129,-633,1747,534
2017/07/11/15:52:18.858135,143741,1499759538,857939004,0,6709,1846,9817,11118,-597,1752,542
2017/07/11/15:52:18.865018,143742,1499759538,864821910,0,6818,1772,9774,11102,-670,1787,514
2017/07/11/15:52:18.887612,143743,1499759538,887491941,0,6907,1705,9738,11089,-674,1795,460
2017/07/11/15:52:18.903321,143744,1499759538,902904033,0,7008,1627,9684,11084,-771,1848,480
2017/07/11/15:52:18.924950,143745,1499759538,924736022,0,7110,1563,9601,11101,-692,1695,572
2017/07/11/15:52:18.947984,143746,1499759538,947750091,0,7214,1509,9532,11101,-662,1625,606
2017/07/11/15:52:18.962824,143747,1499759538,962606906,0,7313,1460,9480,11087,-743,1729,585
2017/07/11/15:52:18.985216,143748,1499759538,984961032,0,7411,1405,9408,11091,-741,1825,587
2017/07/11/15:52:19.007953,143749,1499759539,7710933,0,7516,1346,9307,11112,-745,1701,545
2017/07/11/15:52:19.022472,143750,1499759539,22337913,0,7630,1293,9189,11139,-760,1609,689
2017/07/11/15:52:19.045910,143751,1499759539,45335054,0,7726,1254,9092,11157,-639,1544,726
2017/07/11/15:52:19.068119,143752,1499759539,67893981,0,7807,1217,9002,11177,-667,1629,728
2017/07/11/15:52:19.083025,143753,1499759539,82711935,0,7899,1173,8909,11193,-918,1619,638
2017/07/11/15:52:19.104937,143754,1499759539,104799032,0,8005,1147,8789,11214,-832,1571,742
2017/07/11/15:52:19.127429,143755,1499759539,127249002,0,8087,1138,8673,11247,-583,1431,859
2017/07/11/15:52:19.143098,143756,1499759539,142759084,0,8160,1119,8566,11278,-691,1559,880
2017/07/11/15:52:19.165202,143757,1499759539,164959907,0,8250,1093,8457,11297,-938,1506,847
2017/07/11/15:52:19.187754,143758,1499759539,187549114,0,8350,1105,8354,11299,-863,1470,869
2017/07/11/15:52:19.203263,143759,1499759539,202999114,0,8427,1134,8246,11319,-651,1656,973
2017/07/11/15:52:19.224840,143760,1499759539,224689960,0,8493,1132,8111,11367,-699,1538,999
2017/07/11/15:52:19.256568,143761,1499759539,255732059,0,8587,1115,7967,11400,-885,1290,968
2017/07/11/15:52:19.262953,143762,1499759539,262375116,0,8686,1152,7860,11396,-888,1348,990
2017/07/11/15:52:19.285109,143763,1499759539,284809112,0,8758,1224,7782,11386,-675,1611,1048
2017/07/11/15:52:19.307955,143764,1499759539,307591915,0,8826,1265,7663,11410,-670,1590,1079
2017/07/11/15:52:19.323913,143765,1499759539,323816061,0,8919,1285,7513,11435,-778,1246,1118
2017/07/11/15:52:19.345265,143766,1499759539,344979047,0,9009,1354,7409,11424,-786,1329,1213
2017/07/11/15:52:19.367651,143767,1499759539,367296934,0,9064,1461,7340,11412,-609,1562,1150
2017/07/11/15:52:19.383200,143768,1499759539,382796049,0,9108,1535,7253,11424,-563,1540,1133
2017/07/11/15:52:19.405004,143769,1499759539,404803991,0,9176,1570,7143,11433,-733,1258,1140
2017/07/11/15:52:19.427485,143770,1499759539,427213907,0,9253,1632,7036,11429,-687,1180,1253
2017/07/11/15:52:19.443094,143771,1499759539,442753076,0,9309,1738,6978,11403,-576,1338,1263
2017/07/11/15:52:19.465091,143772,1499759539,464854001,0,9354,1826,6931,11381,-533,1629,1182
2017/07/11/15:52:19.487790,143773,1499759539,487502098,0,9413,1878,6831,11385,-584,1410,1235
2017/07/11/15:52:19.502750,143774,1499759539,502566099,0,9478,1943,6727,11382,-619,1147,1295
