time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:56:50.463111,157302,1499759810,462920904,0,5440,5716,8569,11520,284,1937,428
2017/07/11/15:56:50.479876,157303,1499759810,479732036,0,5423,5725,8591,11507,288,1902,392
2017/07/11/15:56:50.500418,157304,1499759810,500272989,0,5409,5736,8622,11485,248,1893,323
2017/07/11/15:56:50.523447,157305,1499759810,523097038,0,5390,5742,8641,11476,293,1911,389
2017/07/11/15:56:50.538418,157306,1499759810,538217067,0,5359,5751,8661,11471,276,1953,359
2017/07/11/15:56:50.560396,157307,1499759810,560288906,0,5331,5757,8678,11469,285,1988,381
2017/07/11/15:56:50.583384,157308,1499759810,583218097,0,5318,5766,8695,11458,264,1912,378
2017/07/11/15:56:50.598273,157309,1499759810,598110914,0,5300,5774,8710,11450,251,1899,336
2017/07/11/15:56:50.620463,157310,1499759810,620291948,0,5277,5785,8720,11448,292,1943,308
2017/07/11/15:56:50.643194,157311,1499759810,642834901,0,5264,5797,8725,11444,316,1998,283
2017/07/11/15:56:50.658206,157312,1499759810,658054113,0,5255,5804,8717,11450,327,1944,320
2017/07/11/15:56:50.680402,157313,1499759810,680280923,0,5247,5808,8708,11459,313,1912,342
2017/07/11/15:56:50.711452,157314,1499759810,711261034,0,5240,5810,8704,11464,283,1920,320
2017/07/11/15:56:50.718320,157315,1499759810,718019008,0,5226,5812,8708,11467,293,1930,334
2017/07/11/15:56:50.740864,157316,1499759810,740544080,0,5216,5825,8702,11469,295,2028,222
2017/07/11/15:56:50.763236,157317,1499759810,762940883,0,5200,5830,8676,11493,400,2024,348
2017/07/11/15:56:50.778313,157318,1499759810,778188943,0,5180,5836,8664,11508,274,1861,343
2017/07/11/15:56:50.801632,157319,1499759810,801542997,0,5163,5843,8659,11517,262,1923,347
2017/07/11/15:56:50.823128,157320,1499759810,822863101,0,5138,5851,8653,11528,334,1980,331
2017/07/11/15:56:50.845459,157321,1499759810,845345973,0,5124,5850,8633,11550,320,2011,421
2017/07/11/15:56:50.861731,157322,1499759810,861588001,0,5110,5865,8618,11560,352,1805,383
2017/07/11/15:56:50.883501,157323,1499759810,883193969,0,5092,5882,8618,11559,388,1749,390
2017/07/11/15:56:50.898363,157324,1499759810,898211002,0,5072,5890,8630,11555,350,1874,348
2017/07/11/15:56:50.920262,157325,1499759810,920180082,0,5054,5886,8642,11556,364,1992,352
2017/07/11/15:56:50.943890,157326,1499759810,943284988,0,5043,5888,8641,11560,414,1863,344
2017/07/11/15:56:50.965868,157327,1499759810,965630054,0,5034,5887,8646,11561,471,1808,382
2017/07/11/15:56:50.980947,157328,1499759810,980580091,0,5023,5869,8673,11554,457,1932,370
2017/07/11/15:56:51.003085,157329,1499759811,2806901,0,5012,5836,8716,11544,334,1992,368
2017/07/11/15:56:51.026038,157330,1499759811,25747060,0,5007,5793,8759,11535,324,2021,348
2017/07/11/15:56:51.040487,157331,1499759811,40302038,0,5002,5735,8793,11541,337,1978,377
2017/07/11/15:56:51.063667,157332,1499759811,63287019,0,4995,5669,8830,11548,314,2044,366
2017/07/11/15:56:51.101830,157333,1499759811,101613998,0,4978,5590,8855,11575,369,2089,381
2017/07/11/15:56:51.103182,157334,1499759811,103102922,0,4985,5526,8949,11529,151,2048,157
2017/07/11/15:56:51.122972,157335,1499759811,122795104,0,5005,5436,9011,11516,284,2113,392
2017/07/11/15:56:51.146150,157336,1499759811,145798921,0,5034,5336,9067,11506,232,2104,378
2017/07/11/15:56:51.160625,157337,1499759811,160432100,0,5045,5221,9118,11513,182,2056,386
2017/07/11/15:56:51.199487,157338,1499759811,199246883,0,5074,5090,9188,11504,8,2020,314
2017/07/11/15:56:51.205896,157339,1499759811,205627918,0,5140,4946,9269,11472,-1,2090,311
2017/07/11/15:56:51.220343,157340,1499759811,220227003,0,5204,4804,9341,11445,45,2047,369
2017/07/11/15:56:51.245463,157341,1499759811,245332002,0,5255,4665,9406,11426,-1,1993,418
2017/07/11/15:56:51.266197,157342,1499759811,265845060,0,5308,4518,9476,11402,-99,2045,315
2017/07/11/15:56:51.281174,157343,1499759811,280988931,0,5389,4358,9548,11367,-219,2114,267
2017/07/11/15:56:51.305042,157344,1499759811,304565906,0,5505,4187,9607,11326,-190,2053,369
2017/07/11/15:56:51.325747,157345,1499759811,325529098,0,5612,4021,9653,11294,-121,1910,460
2017/07/11/15:56:51.340846,157346,1499759811,340522050,0,5710,3854,9707,11257,-241,1970,417
2017/07/11/15:56:51.363677,157347,1499759811,363308906,0,5802,3684,9767,11215,-343,2074,329
2017/07/11/15:56:51.385515,157348,1499759811,385387897,0,5920,3504,9807,11176,-466,2043,356
2017/07/11/15:56:51.401326,157349,1499759811,400898933,0,6046,3340,9835,11134,-372,1885,429
2017/07/11/15:56:51.422927,157350,1499759811,422733068,0,6151,3189,9876,11084,-358,1780,436
2017/07/11/15:56:51.445575,157351,1499759811,445408105,0,6251,3041,9925,11026,-520,1901,401
2017/07/11/15:56:51.468519,157352,1499759811,468144893,0,6369,2881,9949,10980,-594,1961,375
2017/07/11/15:56:51.483094,157353,1499759811,482841014,0,6496,2723,9952,10943,-598,1849,381
2017/07/11/15:56:51.506034,157354,1499759811,505743980,0,6609,2585,9953,10908,-561,1732,423
2017/07/11/15:56:51.521333,157355,1499759811,520816087,0,6712,2461,9965,10863,-588,1786,448
2017/07/11/15:56:51.543095,157356,1499759811,542913913,0,6809,2340,9972,10823,-661,1879,361
2017/07/11/15:56:51.565945,157357,1499759811,565599918,0,6918,2220,9953,10796,-726,1869,422
2017/07/11/15:56:51.580698,157358,1499759811,580508947,0,7016,2116,9924,10780,-682,1718,446
2017/07/11/15:56:51.603181,157359,1499759811,603028059,0,7104,2022,9901,10762,-709,1707,515
2017/07/11/15:56:51.626092,157360,1499759811,625488996,0,7189,1939,9880,10740,-768,1778,491
2017/07/11/15:56:51.657054,157361,1499759811,656625032,0,7278,1862,9856,10715,-864,1851,450
2017/07/11/15:56:51.670605,157362,1499759811,670422077,0,7376,1791,9816,10698,-815,1767,470
2017/07/11/15:56:51.685913,157363,1499759811,685523986,0,7472,1739,9762,10689,-712,1640,552
2017/07/11/15:56:51.716039,157364,1499759811,715878009,0,7564,1685,9717,10674,-727,1693,535
2017/07/11/15:56:51.723334,157365,1499759811,722975015,0,7667,1633,9677,10645,-877,1722,483
2017/07/11/15:56:51.745484,157366,1499759811,745320081,0,7782,1575,9612,10628,-844,1685,534
2017/07/11/15:56:51.768867,157367,1499759811,768522977,0,7888,1530,9537,10625,-789,1592,643
2017/07/11/15:56:51.783493,157368,1499759811,783269882,0,7990,1487,9464,10620,-777,1582,636
2017/07/11/15:56:51.805422,157369,1499759811,805206060,0,8090,1442,9396,10611,-867,1697,544
2017/07/11/15:56:51.828569,157370,1499759811,827991008,0,8198,1399,9308,10612,-917,1668,550
2017/07/11/15:56:51.843263,157371,1499759811,843034029,0,8303,1364,9205,10624,-888,1578,665
2017/07/11/15:56:51.865599,157372,1499759811,865382909,0,8402,1338,9107,10634,-850,1575,760
2017/07/11/15:56:51.887910,157373,1499759811,887751102,0,8490,1311,9013,10648,-823,1622,714
2017/07/11/15:56:51.903542,157374,1499759811,903177976,0,8582,1275,8907,10667,-918,1635,714
2017/07/11/15:56:51.933611,157375,1499759811,933478116,0,8692,1244,8786,10682,-979,1472,703
2017/07/11/15:56:51.948495,157376,1499759811,947976112,0,8791,1246,8678,10689,-843,1422,877
2017/07/11/15:56:51.963176,157377,1499759811,962933063,0,8863,1256,8588,10702,-739,1573,839
2017/07/11/15:56:51.985901,157378,1499759811,985626935,0,8929,1243,8490,10726,-904,1623,811
2017/07/11/15:56:52.008126,157379,1499759812,7996082,0,9019,1219,8360,10755,-1035,1412,872
2017/07/11/15:56:52.031177,157380,1499759812,30853986,0,9115,1225,8236,10769,-874,1251,972
2017/07/11/15:56:52.045627,157381,1499759812,45481920,0,9193,1274,8154,10760,-814,1330,1020
2017/07/11/15:56:52.084449,157382,1499759812,84234952,0,9247,1342,8096,10750,-815,1595,949
2017/07/11/15:56:52.086132,157383,1499759812,85827112,0,9301,1384,8000,10769,-849,1590,934
2017/07/11/15:56:52.106713,157384,1499759812,106019973,0,9381,1411,7855,10803,-890,1304,1003
2017/07/11/15:56:52.127959,157385,1499759812,127784967,0,9460,1464,7739,10811,-766,1095,1101
2017/07/11/15:56:52.143239,157386,1499759812,143003940,0,9495,1583,7699,10792,-759,1354,1073
2017/07/11/15:56:52.165940,157387,1499759812,165673971,0,9513,1692,7657,10790,-732,1721,927
2017/07/11/15:56:52.187887,157388,1499759812,187810897,0,9548,1754,7546,10827,-807,1435,968
2017/07/11/15:56:52.203698,157389,1499759812,203321933,0,9612,1822,7418,10847,-849,1107,1143
2017/07/11/15:56:52.228062,157390,1499759812,227922916,0,9658,1947,7343,10836,-627,1251,1197
2017/07/11/15:56:52.247926,157391,1499759812,247710943,0,9675,2075,7303,10825,-560,1544,1027
2017/07/11/15:56:52.263416,157392,1499759812,263133049,0,9701,2163,7213,10844,-672,1549,970
2017/07/11/15:56:52.287504,157393,1499759812,287036895,0,9751,2240,7092,10863,-679,1258,1111
2017/07/11/15:56:52.308155,157394,1499759812,307952880,0,9784,2339,7001,10872,-445,1311,1151
2017/07/11/15:56:52.322891,157395,1499759812,322751045,0,9796,2426,6936,10884,-465,1410,1098
2017/07/11/15:56:52.345754,157396,1499759812,345376968,0,9815,2505,6864,10895,-660,1408,1123
2017/07/11/15:56:52.368454,157397,1499759812,368346929,0,9830,2611,6797,10898,-573,1306,1129
2017/07/11/15:56:52.383079,157398,1499759812,382910966,0,9834,2710,6742,10903,-398,1550,1190
2017/07/11/15:56:52.405878,157399,1499759812,405618906,0,9849,2753,6663,10928,-442,1485,1254
2017/07/11/15:56:52.428320,157400,1499759812,428081035,0,9871,2797,6581,10947,-578,1335,1204
2017/07/11/15:56:52.442838,157401,1499759812,442713022,0,9880,2881,6528,10949,-540,1474,1175
2017/07/11/15:56:52.474451,157402,1499759812,473720073,0,9888,2967,6469,10953,-409,1583,1192
2017/07/11/15:56:52.488281,157403,1499759812,488048076,0,9895,3013,6396,10977,-337,1448,1305
2017/07/11/15:56:52.510569,157404,1499759812,510397911,0,9901,3046,6333,10999,-478,1404,1336
2017/07/11/15:56:52.526039,157405,1499759812,525710105,0,9912,3101,6286,11001,-510,1448,1200
2017/07/11/15:56:52.548229,157406,1499759812,547940015,0,9923,3176,6241,10996,-430,1546,1218
2017/07/11/15:56:52.562899,157407,1499759812,562742948,0,9929,3234,6192,11001,-324,1590,1313
2017/07/11/15:56:52.585798,157408,1499759812,585510969,0,9937,3267,6142,11011,-405,1484,1336
2017/07/11/15:56:52.608201,157409,1499759812,608027935,0,9951,3304,6098,11013,-435,1491,1245
2017/07/11/15:56:52.630585,157410,1499759812,630311012,0,9973,3346,6032,11017,-371,1493,1342
2017/07/11/15:56:52.645551,157411,1499759812,645347118,0,9992,3398,5972,11016,-312,1398,1355
2017/07/11/15:56:52.668357,157412,1499759812,668113946,0,10000,3457,5938,11009,-270,1541,1291
2017/07/11/15:56:52.698539,157413,1499759812,698405981,0,10017,3496,5883,11010,-308,1579,1252
2017/07/11/15:56:52.713623,157414,1499759812,713259935,0,10043,3535,5812,11012,-305,1374,1303
2017/07/11/15:56:52.728574,157415,1499759812,728245973,0,10061,3591,5757,11007,-244,1451,1350
2017/07/11/15:56:52.751757,157416,1499759812,751663923,0,10073,3626,5710,11009,-207,1531,1288
2017/07/11/15:56:52.765777,157417,1499759812,765492916,0,10094,3644,5651,11013,-255,1364,1275
2017/07/11/15:56:52.789593,157418,1499759812,789416074,0,10116,3683,5611,11002,-226,1512,1309
2017/07/11/15:56:52.814019,157419,1499759812,813822984,0,10134,3724,5558,10997,-193,1510,1332
2017/07/11/15:56:52.825575,157420,1499759812,825355052,0,10144,3764,5511,10998,-145,1412,1278
2017/07/11/15:56:52.848077,157421,1499759812,847896099,0,10153,3793,5472,10999,-148,1420,1258
2017/07/11/15:56:52.870401,157422,1499759812,870274066,0,10168,3816,5430,10999,-193,1424,1300
2017/07/11/15:56:52.885586,157423,1499759812,885441064,0,10178,3847,5407,10990,-183,1420,1365
2017/07/11/15:56:52.908357,157424,1499759812,908072948,0,10182,3886,5395,10978,-104,1519,1295
2017/07/11/15:56:52.931320,157425,1499759812,930778026,0,10192,3899,5367,10978,-96,1473,1295
2017/07/11/15:56:52.945463,157426,1499759812,945283889,0,10200,3906,5339,10983,-179,1332,1332
2017/07/11/15:56:52.969890,157427,1499759812,969410896,0,10199,3930,5331,10978,-144,1466,1330
2017/07/11/15:56:52.991134,157428,1499759812,990860939,0,10198,3940,5318,10982,-96,1436,1361
2017/07/11/15:56:53.007219,157429,1499759813,7072925,0,10202,3937,5311,10983,-177,1392,1335
2017/07/11/15:56:53.028785,157430,1499759813,28326034,0,10203,3958,5311,10974,-154,1436,1318
2017/07/11/15:56:53.050553,157431,1499759813,50374984,0,10195,3989,5316,10968,-116,1494,1282
2017/07/11/15:56:53.067091,157432,1499759813,66891908,0,10191,3988,5307,10976,-99,1538,1318
2017/07/11/15:56:53.088708,157433,1499759813,88262081,0,10200,3952,5282,10993,-185,1320,1414
2017/07/11/15:56:53.110927,157434,1499759813,110683917,0,10207,3947,5282,10988,-232,1367,1360
2017/07/11/15:56:53.128114,157435,1499759813,127899885,0,10202,3982,5299,10972,-143,1548,1231
2017/07/11/15:56:53.148090,157436,1499759813,147944927,0,10194,4004,5298,10972,-57,1581,1201
2017/07/11/15:56:53.171237,157437,1499759813,170669078,0,10191,3989,5280,10988,-81,1330,1351
2017/07/11/15:56:53.185638,157438,1499759813,185391902,0,10191,3980,5286,10989,-198,1306,1405
2017/07/11/15:56:53.208192,157439,1499759813,207953929,0,10186,3999,5309,10976,-190,1496,1349
2017/07/11/15:56:53.234599,157440,1499759813,234293937,0,10178,4028,5326,10964,-141,1547,1205
2017/07/11/15:56:53.245555,157441,1499759813,245445013,0,10176,4041,5321,10964,-100,1524,1223
2017/07/11/15:56:53.270619,157442,1499759813,270416975,0,10180,4033,5301,10973,-106,1378,1354
2017/07/11/15:56:53.293683,157443,1499759813,293505907,0,10181,4035,5302,10971,-169,1387,1342
2017/07/11/15:56:53.299842,157444,1499759813,298995971,0,10179,4051,5317,10960,-164,1520,1259
2017/07/11/15:56:53.313083,157445,1499759813,312753915,0,10179,4062,5320,10954,-153,1496,1226
2017/07/11/15:56:53.335753,157446,1499759813,335462093,0,10177,4072,5320,10952,-122,1448,1256
2017/07/11/15:56:53.359060,157447,1499759813,358546018,0,10177,4074,5319,10952,-86,1508,1333
2017/07/11/15:56:53.373067,157448,1499759813,372889995,0,10180,4067,5312,10955,-155,1408,1337
2017/07/11/15:56:53.397905,157449,1499759813,397654056,0,10181,4080,5316,10947,-162,1450,1306
2017/07/11/15:56:53.419197,157450,1499759813,418523073,0,10180,4101,5320,10939,-136,1509,1279
2017/07/11/15:56:53.433993,157451,1499759813,433455944,0,10180,4106,5311,10941,-89,1519,1245
2017/07/11/15:56:53.455540,157452,1499759813,455254077,0,10185,4092,5293,10950,-129,1375,1314
2017/07/11/15:56:53.479100,157453,1499759813,478915929,0,10187,4091,5295,10947,-159,1369,1341
2017/07/11/15:56:53.493471,157454,1499759813,493263006,0,10184,4112,5313,10934,-156,1513,1258
2017/07/11/15:56:53.523938,157455,1499759813,523760080,0,10183,4120,5314,10932,-95,1568,1247
2017/07/11/15:56:53.538853,157456,1499759813,538635015,0,10186,4108,5296,10942,-120,1410,1312
2017/07/11/15:56:53.553058,157457,1499759813,552748918,0,10189,4103,5286,10946,-171,1350,1352
