time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2017/07/11/15:56:50.448079,3000739,1499759814,395534853,,0.785694772725,0.396936248824,0.169269641835,0.622741303586,0.779515637018,0.0573868522349,0.0354314781269,0.00119585823348,0.0015964137645,0.00031933030149,0.00328941747672,-0.00418995596775,-0.00961332707647,4.5082654953,1.76108372211,-1.47641730309,-0.890194773674,1.70677363873,0.0367479920387
2017/07/11/15:56:50.457247,3000740,1499759814,405535142,,0.785745155058,0.396554201943,0.169135303363,0.622814924572,0.779456830382,0.0572902278976,0.035587203989,0.00327028033269,-0.0140076157551,-0.000988384267897,0.0123902556014,-0.0034716583931,-0.0371390717892,4.23618412018,1.69363069534,-1.5115275383,-0.874017119408,1.61663448811,0.0579246580601
2017/07/11/15:56:50.467511,3000741,1499759814,415532197,,0.785776079194,0.395731631512,0.169039697457,0.622970097245,0.779357108437,0.0567432346779,0.0359299427434,-0.00335310733663,0.0173072165561,-0.0026390495069,0.00849079783012,-0.00493594028902,0.0216442175905,4.59642982483,1.71725463867,-1.33915555477,-0.87023961544,1.80858874321,0.0618778839707
2017/07/11/15:56:50.477271,3000742,1499759814,425537547,,0.785517668243,0.396691482433,0.169417676896,0.622578685321,0.779656163118,0.0572551822562,0.0354103374866,0.00585167681291,-0.00126367602653,0.00244471019305,-0.00920591584815,-0.0142974406785,0.00492781960988,4.31978225708,1.63837718964,-1.20921552181,-0.881921947002,1.71860349178,0.0451910197735
2017/07/11/15:56:50.487496,3000743,1499759814,435530186,,0.785914212266,0.396972808186,0.169324219229,0.622428959733,0.779746618666,0.0572513314096,0.0360511555455,-0.00919549620711,0.0194930050519,-0.00236905350129,0.00935283781516,0.0123997071014,0.0321143372886,4.46128749847,1.77171015739,-1.33546900749,-0.946498036385,1.73382806778,0.0033907443285
2017/07/11/15:56:50.497322,3000744,1499759814,445532179,,0.78564880936,0.39696520197,0.169134998196,0.622711665777,0.779538915917,0.0573971323934,0.0354235665673,0.00149615899525,0.0111787929689,0.000966341383023,0.00384945065692,-0.00645558429815,0.0108279088157,4.12850618362,1.61895990372,-1.31486260891,-0.883906960487,1.60770356655,0.0359016507864
2017/07/11/15:56:50.507136,3000745,1499759814,455537918,,0.785510128345,0.396448152525,0.169131885785,0.622468716702,0.779763615492,0.0568565149052,0.0356193401707,-0.00841241856543,-0.0100660757567,-0.0165129437314,-0.00334025679361,0.0271103423092,-0.00820278953834,3.88497567177,1.49254119396,-1.2134693861,-0.810198128223,1.53527665138,0.0585987865925
2017/07/11/15:56:50.517425,3000746,1499759814,465536698,,0.785540375903,0.396688454917,0.169039328553,0.622660368158,0.779603569634,0.057050921983,0.0354617038686,-0.00162926091721,0.00861033645529,-0.000395284000795,0.018131229372,0.00575329924774,-0.00950522625689,4.10962724686,1.66329407692,-1.11819303036,-0.886785507202,1.62440884113,0.0211414247751
2017/07/11/15:56:50.527293,3000747,1499759814,475535867,,0.785697692535,0.397261526399,0.169042246442,0.62259595336,0.779630490343,0.0574417773152,0.0353697555322,-0.000210986508017,0.0141310987985,-0.0046675654716,0.0202853986737,0.00541787104901,0.00942133744461,4.07628250122,1.6211720705,-1.12504923344,-0.937741696835,1.61782443523,0.00721627473831
2017/07/11/15:56:50.537274,3000748,1499759814,485538073,,0.785465559543,0.397274157494,0.168753060231,0.622095793184,0.780045362397,0.0572824780193,0.0352813607633,0.000202055335654,-0.0066299656074,0.000349713461476,0.0019868486324,0.00191188900233,-0.0151577249753,4.42908477783,1.78563582897,-0.87814617157,-0.978818833828,1.79844868183,0.0280338227749
