time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/15:50:52.187954,140673,1499759452,187695026,0,382,81,31,71,77,56,47,70
2017/07/11/15:50:52.202651,140674,1499759452,202393054,0,412,126,51,102,103,58,51,115
2017/07/11/15:50:52.234803,140675,1499759452,234600067,0,467,152,65,105,145,65,64,161
2017/07/11/15:50:52.247845,140676,1499759452,247628927,0,465,154,64,99,143,70,71,201
2017/07/11/15:50:52.262498,140677,1499759452,262106895,0,463,157,65,101,147,73,74,215
2017/07/11/15:50:52.285273,140678,1499759452,284827947,0,437,171,68,98,148,74,74,234
2017/07/11/15:50:52.307547,140679,1499759452,307291984,0,487,149,71,72,137,75,77,231
2017/07/11/15:50:52.322095,140680,1499759452,321984052,0,430,134,66,62,85,68,71,222
2017/07/11/15:50:52.345083,140681,1499759452,344810962,0,398,137,70,58,101,50,61,194
2017/07/11/15:50:52.368094,140682,1499759452,367486000,0,412,178,79,73,98,44,57,187
2017/07/11/15:50:52.383834,140683,1499759452,383569002,0,423,180,120,81,95,37,51,168
2017/07/11/15:50:52.404911,140684,1499759452,404721975,0,319,179,117,79,92,34,45,153
2017/07/11/15:50:52.427262,140685,1499759452,427136898,0,341,181,118,85,93,34,43,136
2017/07/11/15:50:52.442270,140686,1499759452,442040920,0,348,177,117,86,73,31,38,121
2017/07/11/15:50:52.465252,140687,1499759452,464883089,0,338,147,118,68,75,30,39,126
2017/07/11/15:50:52.489985,140688,1499759452,487812042,0,366,177,96,55,69,32,44,129
2017/07/11/15:50:52.502192,140689,1499759452,502007007,0,396,213,98,49,68,32,43,140
2017/07/11/15:50:52.524987,140690,1499759452,524766921,0,363,226,103,38,65,30,43,133
2017/07/11/15:50:52.547897,140691,1499759452,547604084,0,442,250,104,34,53,29,44,139
2017/07/11/15:50:52.569574,140692,1499759452,569451093,0,430,260,98,37,65,29,43,130
2017/07/11/15:50:52.585309,140693,1499759452,585033893,0,402,239,83,39,70,27,38,116
2017/07/11/15:50:52.607694,140694,1499759452,607376098,0,437,218,82,39,67,30,35,93
2017/07/11/15:50:52.622103,140695,1499759452,621959924,0,442,217,74,41,67,30,33,91
2017/07/11/15:50:52.645154,140696,1499759452,644860029,0,444,237,84,44,67,34,32,82
2017/07/11/15:50:52.667252,140697,1499759452,667042016,0,462,327,107,45,47,34,32,72
2017/07/11/15:50:52.682324,140698,1499759452,682178020,0,524,362,123,55,38,36,36,89
2017/07/11/15:50:52.713142,140699,1499759452,712867975,0,591,377,129,58,52,40,45,117
2017/07/11/15:50:52.728253,140700,1499759452,728010892,0,623,381,131,59,52,47,45,113
2017/07/11/15:50:52.742488,140701,1499759452,742153882,0,607,364,133,61,55,56,50,123
2017/07/11/15:50:52.764665,140702,1499759452,764494895,0,618,293,133,60,59,58,49,126
2017/07/11/15:50:52.787652,140703,1499759452,787467956,0,606,283,137,58,66,58,46,124
2017/07/11/15:50:52.809893,140704,1499759452,809612035,0,588,264,137,71,102,63,41,101
2017/07/11/15:50:52.829215,140705,1499759452,828816890,0,554,250,136,73,109,61,42,106
2017/07/11/15:50:52.847549,140706,1499759452,847240924,0,590,280,134,72,111,52,37,99
2017/07/11/15:50:52.870366,140707,1499759452,870078086,0,704,293,128,73,113,52,37,109
2017/07/11/15:50:52.884586,140708,1499759452,884419918,0,667,272,116,68,110,55,52,132
2017/07/11/15:50:52.907090,140709,1499759452,906954050,0,623,271,109,55,70,47,49,129
2017/07/11/15:50:52.930608,140710,1499759452,930179119,0,621,346,118,69,119,53,49,132
2017/07/11/15:50:52.945057,140711,1499759452,944749116,0,606,345,123,74,124,57,53,132
2017/07/11/15:50:52.967395,140712,1499759452,967192888,0,539,346,169,80,121,61,53,130
2017/07/11/15:50:52.989912,140713,1499759452,989567995,0,578,346,172,84,123,58,43,115
2017/07/11/15:50:53.005560,140714,1499759453,4944086,0,562,369,173,82,123,58,44,124
2017/07/11/15:50:53.027595,140715,1499759453,27287006,0,606,307,168,71,71,48,43,129
2017/07/11/15:50:53.058920,140716,1499759453,58048009,0,561,288,164,64,77,44,37,128
2017/07/11/15:50:53.065537,140717,1499759453,65042972,0,492,264,111,54,123,41,37,131
2017/07/11/15:50:53.087183,140718,1499759453,87030887,0,542,254,105,49,127,41,46,123
2017/07/11/15:50:53.110173,140719,1499759453,109941005,0,533,266,135,54,133,43,45,117
2017/07/11/15:50:53.128251,140720,1499759453,127880096,0,549,255,134,51,132,46,47,112
2017/07/11/15:50:53.147801,140721,1499759453,147299051,0,548,242,133,56,144,57,51,115
2017/07/11/15:50:53.172563,140722,1499759453,170166015,0,556,236,126,57,115,59,50,101
2017/07/11/15:50:53.184645,140723,1499759453,184468984,0,487,228,127,57,111,57,40,95
2017/07/11/15:50:53.207158,140724,1499759453,206983089,0,537,181,99,53,103,56,40,101
2017/07/11/15:50:53.230380,140725,1499759453,230005025,0,545,186,101,55,139,55,39,118
2017/07/11/15:50:53.245137,140726,1499759453,244689941,0,593,181,95,65,130,45,36,123
2017/07/11/15:50:53.275835,140727,1499759453,275490045,0,612,185,95,64,133,45,43,133
2017/07/11/15:50:53.290311,140728,1499759453,289844989,0,643,198,85,63,133,47,48,133
2017/07/11/15:50:53.305035,140729,1499759453,304802894,0,632,187,70,62,133,50,52,132
2017/07/11/15:50:53.328751,140730,1499759453,328562974,0,593,177,56,59,118,56,58,129
2017/07/11/15:50:53.349899,140731,1499759453,349720954,0,529,176,54,57,126,59,63,130
2017/07/11/15:50:53.369662,140732,1499759453,369199991,0,477,223,77,65,119,54,61,132
2017/07/11/15:50:53.386980,140733,1499759453,386883974,0,480,214,78,64,116,53,59,140
2017/07/11/15:50:53.409829,140734,1499759453,409626960,0,448,217,88,65,115,52,57,171
