%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.name9,field.name10,field.name11,field.name12,field.name13,field.name14,field.name15,field.name16,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.position9,field.position10,field.position11,field.position12,field.position13,field.position14,field.position15,field.position16,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.velocity9,field.velocity10,field.velocity11,field.velocity12,field.velocity13,field.velocity14,field.velocity15,field.velocity16,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8,field.effort9,field.effort10,field.effort11,field.effort12,field.effort13,field.effort14,field.effort15,field.effort16
1499759927147574776,3012761,1499759931093867758,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.381961216183,1.26131570284,-0.835252539004,-0.970242848338,-0.204786435183,1.19113608179,1.66091769808,0.0471699092275,1.85534976295,-0.947616631716,-1.41663125761,0.0720970970306,1.2160632696,-0.168737886667,-12.5659871192,0.0,0.00824668071413,0.0459457925501,0.0286670329586,0.00274889357138,0.003141592653,-0.0215984494894,-0.00235619448975,-0.0078539816325,-0.0015707963265,0.0102101761223,-0.00667588438763,-0.00824668071413,-0.0223838476526,0.00824668071413,-0.018849555918,0.0,0.0,0.0,3.444,-15.424,-0.092,-24.864,0.016,-0.164,-0.212,1.184,-14.28,0.092,-23.004,0.368,0.572,0.056,-20.48
1499759927157405764,3012762,1499759931103863329,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.382728206577,1.26169919804,-0.835252539004,-0.969092362747,-0.204786435183,1.1899855962,1.66091769808,0.0464029188335,1.85573325814,-0.947616631716,-1.41739824801,0.0724805922276,1.21491278401,-0.167970896273,-12.5659871192,0.0,-0.0078539816325,0.0424115008155,0.0322013246933,0.00746128255088,-0.00078539816325,0.0117809724488,-0.021991148571,0.00746128255088,-0.00746128255088,0.003141592653,-0.0149225651018,-0.00274889357138,-0.00706858346925,-0.0231692458159,-0.0133517687753,0.0,0.0,0.0,3.508,-15.392,-0.092,-24.928,0.016,-0.124,-0.184,1.06,-14.34,0.028,-22.944,0.388,0.58,0.028,-20.48
1499759927167511580,3012763,1499759931113861881,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.38234471138,1.26169919804,-0.834869043807,-0.969859353141,-0.204786435183,1.1907525866,1.66091769808,0.0467864140305,1.85534976295,-0.948000126913,-1.41701475281,0.0720970970306,1.2160632696,-0.168737886667,-12.5659871192,0.0,0.0,0.0333794219381,0.006283185306,-0.006283185306,0.0102101761223,0.0149225651018,-0.00667588438763,-0.000392699081625,0.00824668071413,0.0109955742855,0.003141592653,-0.00746128255088,0.0078539816325,-0.00196349540813,0.0137444678569,0.0,0.0,0.0,3.508,-15.36,-0.124,-24.928,0.016,-0.144,-0.204,1.092,-14.34,0.06,-22.912,0.396,0.52,0.064,-20.48
1499759927177435186,3012764,1499759931123874588,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.383495196971,1.26284968363,-0.835252539004,-0.970242848338,-0.204019444789,1.19151957699,1.66091769808,0.0471699092275,1.85650024854,-0.947616631716,-1.41739824801,0.0717136018336,1.2160632696,-0.168737886667,-12.5659871192,0.0,-0.0078539816325,0.0416261026523,0.037699111836,0.0184568568364,0.00353429173463,-0.00078539816325,-0.000392699081625,-0.015707963265,-0.0015707963265,-0.00549778714275,0.0294524311219,-0.0274889357138,-0.00824668071413,0.0231692458159,-0.00274889357138,0.0,0.0,0.0,3.508,-15.456,-0.184,-24.928,0.008,-0.144,-0.196,1.216,-14.308,-0.028,-22.88,0.42,0.532,0.044,-20.48
1499759927185458253,812482,1499759931132999936,,r_gripper_l_finger_joint,0.0200144707441,0.0,0.0
1499759927185812078,812483,1499759931132999936,,l_gripper_l_finger_joint,0.02083,0.0,0.0
1499759927187617113,3012765,1499759931133842329,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.383111701774,1.26246618843,-0.834869043807,-0.969475857944,-0.204402939986,1.1907525866,1.66053420289,0.0479368996214,1.85573325814,-0.947616631716,-1.41739824801,0.0713301066367,1.21644676479,-0.16835439147,-12.5659871192,0.0,0.00078539816325,0.0490873852031,0.025132741224,0.00431968989788,0.0047123889795,-0.00353429173463,0.003141592653,0.00392699081625,0.0137444678569,0.00431968989788,-0.0078539816325,0.00431968989788,-0.0129590696936,0.0310232274484,0.0204203522445,0.0,0.0,0.0,3.572,-15.548,-0.152,-24.992,0.024,-0.152,-0.224,1.028,-14.34,0.06,-22.852,0.412,0.484,0.056,-20.48
1499759927197410177,3012766,1499759931143873562,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.383111701774,1.26246618843,-0.834869043807,-0.969092362747,-0.204019444789,1.19190307219,1.66091769808,0.0475534044244,1.85573325814,-0.947616631716,-1.41701475281,0.0720970970306,1.2156797744,-0.16835439147,-12.5659871192,0.0,-0.0015707963265,0.0298451302035,0.0329867228565,-0.0223838476526,0.00903207887738,0.00510508806113,0.00589048622438,0.0161006623466,0.0047123889795,-0.0200276531629,-0.00981747704063,-0.000392699081625,0.00235619448975,0.0172787595915,-0.00431968989788,0.0,0.0,0.0,3.54,-15.672,-0.092,-25.092,0.016,-0.172,-0.252,0.968,-14.308,0.028,-22.912,0.42,0.512,0.056,-20.48
1499759927207362336,3012767,1499759931153863562,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.383495196971,1.26361667402,-0.834869043807,-0.969092362747,-0.204019444789,1.19228656738,1.66168468848,0.0471699092275,1.85573325814,-0.947616631716,-1.41739824801,0.0724805922276,1.2156797744,-0.167970896273,-12.5659871192,0.0,-0.00196349540813,0.000392699081625,0.0149225651018,0.00235619448975,0.0102101761223,0.0102101761223,0.0243473430608,0.009424777959,-0.0215984494894,-0.0109955742855,0.0121736715304,0.0129590696936,0.009424777959,-0.00431968989788,-0.00235619448975,0.0,0.0,0.0,3.572,-15.736,-0.152,-25.06,0.016,-0.212,-0.28,1.092,-14.308,0.092,-22.944,0.388,0.512,0.044,-20.48
1499759927217377496,3012768,1499759931163876837,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.384262187365,1.26361667402,-0.83448554861,-0.969092362747,-0.204019444789,1.19151957699,1.66168468848,0.0471699092275,1.85573325814,-0.947233136519,-1.41739824801,0.0724805922276,1.21491278401,-0.168737886667,-12.5659871192,0.0,0.0047123889795,0.0329867228565,0.0349502182646,0.0192422549996,0.00903207887738,0.00667588438763,0.018849555918,0.0106028752039,-0.0141371669385,0.00746128255088,0.003141592653,-0.00549778714275,0.0133517687753,-0.0294524311219,0.0,0.0,0.0,0.0,3.54,-15.672,-0.124,-25.188,-0.008,-0.26,-0.308,1.092,-14.28,0.092,-22.944,0.376,0.552,0.044,-20.48
