time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:01:01.108108,169811,1499760061,105853080,0,3739,3819,9763,12022,113,2006,289
2017/07/11/16:01:01.128761,169812,1499760061,128480911,0,3779,3809,9719,12048,157,1945,384
2017/07/11/16:01:01.152858,169813,1499760061,151988983,0,3815,3805,9681,12069,172,1886,380
2017/07/11/16:01:01.165953,169814,1499760061,165740966,0,3834,3797,9653,12088,147,1879,386
2017/07/11/16:01:01.188794,169815,1499760061,188472032,0,3852,3785,9637,12098,94,1916,437
2017/07/11/16:01:01.212901,169816,1499760061,211934089,0,3865,3784,9629,12100,93,1924,360
2017/07/11/16:01:01.225877,169817,1499760061,225724935,0,3865,3783,9612,12114,155,1955,453
2017/07/11/16:01:01.248810,169818,1499760061,248531103,0,3850,3783,9594,12134,195,1935,384
2017/07/11/16:01:01.271657,169819,1499760061,271519899,0,3828,3780,9579,12153,183,1901,466
2017/07/11/16:01:01.286179,169820,1499760061,285939931,0,3805,3793,9589,12149,128,1804,296
2017/07/11/16:01:01.308865,169821,1499760061,308657884,0,3785,3788,9607,12143,181,1863,567
2017/07/11/16:01:01.332673,169822,1499760061,331777095,0,3753,3790,9638,12127,83,1845,343
2017/07/11/16:01:01.346759,169823,1499760061,346293926,0,3723,3792,9664,12115,118,2103,308
2017/07/11/16:01:01.368639,169824,1499760061,368341922,0,3716,3813,9667,12108,139,2257,279
2017/07/11/16:01:01.391812,169825,1499760061,391364097,0,3714,3832,9649,12117,228,2051,326
2017/07/11/16:01:01.406216,169826,1499760061,406023025,0,3712,3855,9624,12131,120,1884,400
2017/07/11/16:01:01.428678,169827,1499760061,428409099,0,3684,3894,9618,12131,256,1802,390
2017/07/11/16:01:01.452341,169828,1499760061,451843976,0,3658,3928,9630,12118,122,1949,402
2017/07/11/16:01:01.466577,169829,1499760061,466223001,0,3632,3966,9646,12102,123,2084,348
2017/07/11/16:01:01.488543,169830,1499760061,488293886,0,3613,3994,9629,12111,257,1914,454
2017/07/11/16:01:01.511578,169831,1499760061,511428117,0,3602,4013,9616,12119,266,1728,430
2017/07/11/16:01:01.526247,169832,1499760061,526012897,0,3582,4028,9629,12109,254,1788,400
2017/07/11/16:01:01.549282,169833,1499760061,549123048,0,3562,4043,9653,12091,211,1939,358
2017/07/11/16:01:01.571264,169834,1499760061,570919036,0,3551,4045,9666,12083,304,1928,375
2017/07/11/16:01:01.586347,169835,1499760061,586147069,0,3546,4031,9678,12080,303,1854,374
2017/07/11/16:01:01.608560,169836,1499760061,608321905,0,3535,4012,9709,12064,276,1955,331
2017/07/11/16:01:01.631863,169837,1499760061,631652116,0,3519,3988,9758,12038,201,2007,298
2017/07/11/16:01:01.655172,169838,1499760061,654997110,0,3512,3956,9800,12016,177,2044,342
2017/07/11/16:01:01.668805,169839,1499760061,668443918,0,3495,3924,9827,12010,291,1950,325
2017/07/11/16:01:01.691324,169840,1499760061,691088914,0,3463,3882,9867,12000,234,1895,265
2017/07/11/16:01:01.721574,169841,1499760061,721385955,0,3437,3825,9924,11978,156,2018,307
2017/07/11/16:01:01.728700,169842,1499760061,728307962,0,3423,3759,9964,11970,162,2022,372
2017/07/11/16:01:01.751146,169843,1499760061,750953912,0,3410,3684,10004,11963,83,1973,281
2017/07/11/16:01:01.775106,169844,1499760061,774252891,0,3389,3615,10045,11956,111,2067,264
2017/07/11/16:01:01.789259,169845,1499760061,788813114,0,3360,3543,10083,11954,209,2088,280
2017/07/11/16:01:01.811046,169846,1499760061,810708045,0,3311,3476,10086,11985,428,2369,317
2017/07/11/16:01:01.834205,169847,1499760061,833956956,0,3332,3314,10068,12040,-255,2150,363
2017/07/11/16:01:01.849432,169848,1499760061,849081993,0,3314,3200,10059,12083,54,1723,376
2017/07/11/16:01:01.871213,169849,1499760061,870897054,0,3299,3088,10123,12063,43,2013,354
2017/07/11/16:01:01.897003,169850,1499760061,896059036,0,3287,2952,10199,12036,-29,2253,320
2017/07/11/16:01:01.908778,169851,1499760061,908535957,0,3291,2803,10244,12033,-70,2163,346
2017/07/11/16:01:01.930987,169852,1499760061,930818080,0,3285,2651,10283,12035,-68,2040,341
2017/07/11/16:01:01.961990,169853,1499760061,961785078,0,3273,2502,10327,12033,-133,1980,368
2017/07/11/16:01:01.968552,169854,1499760061,968384027,0,3272,2344,10396,12005,-206,2033,257
2017/07/11/16:01:01.991357,169855,1499760061,991149902,0,3302,2174,10449,11983,-245,2120,315
2017/07/11/16:01:02.015619,169856,1499760062,15491008,0,3325,2007,10495,11966,-125,2066,337
2017/07/11/16:01:02.028567,169857,1499760062,28248071,0,3347,1834,10531,11956,-230,2037,341
2017/07/11/16:01:02.051080,169858,1499760062,50945997,0,3384,1645,10568,11940,-380,1987,282
2017/07/11/16:01:02.074134,169859,1499760062,73915004,0,3441,1454,10598,11922,-425,1974,303
2017/07/11/16:01:02.089214,169860,1499760062,88743925,0,3495,1275,10628,11900,-375,1927,287
2017/07/11/16:01:02.112827,169861,1499760062,110951900,0,3542,1096,10660,11875,-434,1973,313
2017/07/11/16:01:02.142496,169862,1499760062,141663074,0,3589,916,10688,11852,-491,1975,294
2017/07/11/16:01:02.148334,169863,1499760062,148180961,0,3648,734,10704,11831,-561,1930,246
2017/07/11/16:01:02.170957,169864,1499760062,170779943,0,3713,561,10713,11813,-560,1901,298
2017/07/11/16:01:02.195540,169865,1499760062,194194078,0,3771,394,10718,11797,-532,1883,339
2017/07/11/16:01:02.210427,169866,1499760062,210094928,0,3828,226,10722,11779,-665,1904,281
2017/07/11/16:01:02.240413,169867,1499760062,239396095,0,3891,59,10727,11756,-714,1879,275
2017/07/11/16:01:02.255059,169868,1499760062,254587888,0,3964,-100,10721,11736,-713,1796,270
2017/07/11/16:01:02.268410,169869,1499760062,268274068,0,4035,-236,10723,11709,-704,1792,283
2017/07/11/16:01:02.291170,169870,1499760062,290935039,0,4097,-364,10714,11692,-685,1847,332
2017/07/11/16:01:02.314188,169871,1499760062,313956975,0,4156,-493,10687,11691,-753,1833,274
2017/07/11/16:01:02.328866,169872,1499760062,328470945,0,4220,-622,10648,11697,-812,1767,271
2017/07/11/16:01:02.351384,169873,1499760062,351156949,0,4291,-744,10614,11696,-830,1728,338
2017/07/11/16:01:02.374052,169874,1499760062,373864889,0,4361,-851,10576,11697,-835,1694,335
2017/07/11/16:01:02.388882,169875,1499760062,388674974,0,4431,-949,10535,11700,-870,1762,347
2017/07/11/16:01:02.410879,169876,1499760062,410712957,0,4495,-1043,10481,11716,-906,1765,326
2017/07/11/16:01:02.435735,169877,1499760062,434465885,0,4558,-1138,10412,11744,-925,1730,324
2017/07/11/16:01:02.449199,169878,1499760062,448780059,0,4629,-1222,10347,11765,-935,1664,338
2017/07/11/16:01:02.470907,169879,1499760062,470726013,0,4711,-1295,10285,11780,-974,1693,403
2017/07/11/16:01:02.495831,169880,1499760062,494537115,0,4780,-1355,10227,11796,-969,1701,414
2017/07/11/16:01:02.517901,169881,1499760062,516736984,0,4849,-1413,10160,11819,-1015,1729,411
2017/07/11/16:01:02.531311,169882,1499760062,531007051,0,4928,-1462,10090,11840,-1033,1633,389
2017/07/11/16:01:02.554293,169883,1499760062,553925037,0,5003,-1492,10018,11866,-956,1676,494
2017/07/11/16:01:02.568454,169884,1499760062,568270921,0,5059,-1519,9949,11897,-917,1684,476
2017/07/11/16:01:02.590993,169885,1499760062,590761899,0,5115,-1547,9875,11930,-1012,1641,488
2017/07/11/16:01:02.614227,169886,1499760062,613701105,0,5182,-1573,9800,11960,-1037,1563,470
2017/07/11/16:01:02.637844,169887,1499760062,636892080,0,5249,-1580,9729,11988,-967,1550,535
2017/07/11/16:01:02.651837,169888,1499760062,651298999,0,5302,-1578,9657,12023,-918,1593,574
2017/07/11/16:01:02.681937,169889,1499760062,681508064,0,5345,-1574,9585,12062,-957,1534,627
2017/07/11/16:01:02.688478,169890,1499760062,688335895,0,5394,-1573,9516,12094,-1057,1575,566
2017/07/11/16:01:02.712151,169891,1499760062,711136102,0,5452,-1566,9449,12122,-1063,1546,555
2017/07/11/16:01:02.733873,169892,1499760062,733556032,0,5489,-1541,9377,12165,-928,1518,656
2017/07/11/16:01:02.757571,169893,1499760062,756776094,0,5511,-1520,9304,12213,-939,1535,658
2017/07/11/16:01:02.772219,169894,1499760062,772015094,0,5542,-1501,9226,12261,-1033,1505,652
2017/07/11/16:01:02.793618,169895,1499760062,793243885,0,5587,-1471,9156,12296,-1048,1443,670
2017/07/11/16:01:02.809245,169896,1499760062,808885097,0,5621,-1429,9099,12328,-946,1541,741
2017/07/11/16:01:02.831775,169897,1499760062,831342935,0,5633,-1391,9033,12376,-907,1545,746
2017/07/11/16:01:02.853664,169898,1499760062,853420972,0,5654,-1360,8957,12424,-1021,1515,693
2017/07/11/16:01:02.877009,169899,1499760062,876837015,0,5690,-1316,8885,12464,-1043,1428,748
2017/07/11/16:01:02.899511,169900,1499760062,898983955,0,5722,-1248,8835,12492,-935,1482,813
2017/07/11/16:01:02.913816,169901,1499760062,913592100,0,5740,-1188,8794,12518,-923,1620,784
2017/07/11/16:01:02.937048,169902,1499760062,936657905,0,5750,-1129,8741,12557,-943,1555,755
2017/07/11/16:01:02.950990,169903,1499760062,950742006,0,5768,-1069,8666,12605,-896,1394,820
2017/07/11/16:01:02.974113,169904,1499760062,973469018,0,5793,-1000,8614,12635,-869,1375,878
2017/07/11/16:01:02.996807,169905,1499760062,996485948,0,5811,-916,8593,12648,-866,1495,915
2017/07/11/16:01:03.011228,169906,1499760063,11034011,0,5819,-834,8575,12662,-866,1613,853
2017/07/11/16:01:03.033882,169907,1499760063,33612012,0,5820,-762,8537,12692,-900,1579,826
2017/07/11/16:01:03.064536,169908,1499760063,64296007,0,5821,-694,8463,12744,-811,1405,910
2017/07/11/16:01:03.071566,169909,1499760063,71260929,0,5834,-620,8415,12774,-821,1336,934
2017/07/11/16:01:03.093821,169910,1499760063,93544006,0,5847,-535,8403,12780,-824,1598,955
2017/07/11/16:01:03.116497,169911,1499760063,116353034,0,5848,-452,8383,12796,-809,1620,859
2017/07/11/16:01:03.131520,169912,1499760063,131246089,0,5844,-374,8330,12835,-718,1553,948
2017/07/11/16:01:03.154015,169913,1499760063,153700113,0,5842,-309,8268,12878,-682,1455,967
2017/07/11/16:01:03.177779,169914,1499760063,177504062,0,5851,-243,8233,12897,-815,1468,978
2017/07/11/16:01:03.191160,169915,1499760063,190992116,0,5856,-164,8216,12907,-711,1677,960
2017/07/11/16:01:03.213505,169916,1499760063,213313102,0,5845,-100,8175,12939,-597,1616,916
2017/07/11/16:01:03.236826,169917,1499760063,236605882,0,5834,-51,8119,12979,-613,1454,963
2017/07/11/16:01:03.252448,169918,1499760063,252237081,0,5836,4,8081,13002,-687,1451,1058
2017/07/11/16:01:03.273939,169919,1499760063,273654937,0,5839,70,8070,13007,-695,1565,1023
2017/07/11/16:01:03.296823,169920,1499760063,296627998,0,5837,138,8055,13017,-552,1680,989
2017/07/11/16:01:03.311134,169921,1499760063,310849905,0,5829,175,8009,13049,-534,1641,1024
2017/07/11/16:01:03.334350,169922,1499760063,333746910,0,5827,198,7954,13083,-668,1482,1018
2017/07/11/16:01:03.358627,169923,1499760063,357049942,0,5833,237,7921,13099,-665,1431,1075
2017/07/11/16:01:03.371007,169924,1499760063,370776891,0,5829,285,7915,13103,-519,1636,1065
2017/07/11/16:01:03.394077,169925,1499760063,393788099,0,5817,315,7900,13117,-596,1711,1104
2017/07/11/16:01:03.416961,169926,1499760063,416775941,0,5816,334,7853,13145,-638,1519,1146
2017/07/11/16:01:03.430929,169927,1499760063,430775880,0,5820,363,7829,13158,-608,1368,1069
2017/07/11/16:01:03.453950,169928,1499760063,453726053,0,5818,406,7835,13153,-566,1633,1070
2017/07/11/16:01:03.477531,169929,1499760063,476775884,0,5814,442,7811,13168,-550,1643,1102
2017/07/11/16:01:03.491711,169930,1499760063,491250038,0,5819,467,7777,13185,-610,1471,1140
2017/07/11/16:01:03.513575,169931,1499760063,513261079,0,5824,496,7757,13193,-524,1565,1093
2017/07/11/16:01:03.536274,169932,1499760063,535967111,0,5824,518,7730,13208,-496,1619,1061
2017/07/11/16:01:03.551376,169933,1499760063,551069974,0,5821,537,7696,13229,-571,1437,1051
2017/07/11/16:01:03.573619,169934,1499760063,573438882,0,5819,569,7681,13237,-512,1471,1160
2017/07/11/16:01:03.596086,169935,1499760063,595830917,0,5810,595,7684,13238,-471,1596,1140
2017/07/11/16:01:03.611136,169936,1499760063,610964059,0,5803,610,7677,13245,-586,1638,1069
2017/07/11/16:01:03.633551,169937,1499760063,633296012,0,5799,629,7639,13267,-520,1528,1076
2017/07/11/16:01:03.656629,169938,1499760063,656138896,0,5798,648,7603,13288,-468,1379,1117
2017/07/11/16:01:03.671813,169939,1499760063,671338081,0,5798,670,7599,13289,-508,1568,1112
2017/07/11/16:01:03.694659,169940,1499760063,694367885,0,5793,693,7588,13296,-525,1624,1097
2017/07/11/16:01:03.717073,169941,1499760063,716341972,0,5795,717,7569,13305,-564,1540,1057
2017/07/11/16:01:03.731016,169942,1499760063,730803012,0,5796,755,7546,13316,-441,1564,1125
2017/07/11/16:01:03.753510,169943,1499760063,753310918,0,5800,779,7502,13337,-489,1555,1233
2017/07/11/16:01:03.777995,169944,1499760063,777650117,0,5813,803,7471,13347,-591,1384,1136
2017/07/11/16:01:03.791769,169945,1499760063,791201114,0,5823,862,7474,13338,-470,1577,997
2017/07/11/16:01:03.814244,169946,1499760063,813719034,0,5830,917,7436,13352,-335,1643,1100
2017/07/11/16:01:03.837398,169947,1499760063,837239980,0,5835,955,7378,13379,-403,1413,1152
2017/07/11/16:01:03.851131,169948,1499760063,850933074,0,5844,997,7362,13381,-467,1429,1113
2017/07/11/16:01:03.891757,169949,1499760063,891144037,0,5849,1058,7374,13368,-433,1665,1038
2017/07/11/16:01:03.895761,169950,1499760063,895680904,0,5853,1108,7348,13376,-369,1721,1103
2017/07/11/16:01:03.911483,169951,1499760063,911120891,0,5860,1139,7296,13399,-381,1523,1134
2017/07/11/16:01:03.941616,169952,1499760063,941467046,0,5870,1162,7254,13416,-348,1402,1203
2017/07/11/16:01:03.955966,169953,1499760063,955776929,0,5880,1192,7249,13412,-367,1593,1208
2017/07/11/16:01:03.971355,169954,1499760063,971081972,0,5886,1224,7238,13411,-399,1637,1207
2017/07/11/16:01:04.003079,169955,1499760064,1728057,0,5891,1245,7216,13420,-373,1605,1195
2017/07/11/16:01:04.015944,169956,1499760064,15763998,0,5896,1244,7172,13441,-345,1517,1243
2017/07/11/16:01:04.031374,169957,1499760064,31186103,0,5912,1236,7129,13458,-403,1383,1311
2017/07/11/16:01:04.053693,169958,1499760064,53317070,0,5929,1248,7121,13453,-434,1490,1285
2017/07/11/16:01:04.076159,169959,1499760064,75963973,0,5937,1270,7123,13447,-318,1717,1127
