time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:01:24.746309,170990,1499760084,746054887,0,3250,3648,9827,12164,197,1934,361
2017/07/11/16:01:24.776639,170991,1499760084,776470899,0,3250,3643,9826,12166,163,1853,313
2017/07/11/16:01:24.785779,170992,1499760084,785420894,0,3248,3645,9827,12166,193,1999,319
2017/07/11/16:01:24.806366,170993,1499760084,806071043,0,3254,3637,9814,12177,183,1986,369
2017/07/11/16:01:24.828650,170994,1499760084,828340053,0,3251,3629,9795,12195,189,1885,385
2017/07/11/16:01:24.843336,170995,1499760084,843220949,0,3247,3620,9789,12204,144,1856,364
2017/07/11/16:01:24.866690,170996,1499760084,866296052,0,3241,3620,9790,12205,195,1971,332
2017/07/11/16:01:24.888890,170997,1499760084,888544082,0,3242,3614,9781,12213,181,2000,349
2017/07/11/16:01:24.903713,170998,1499760084,903306961,0,3236,3604,9752,12241,221,1938,412
2017/07/11/16:01:24.926066,170999,1499760084,925854921,0,3228,3593,9735,12260,167,1825,417
2017/07/11/16:01:24.948910,171000,1499760084,948719024,0,3228,3588,9740,12257,143,1876,375
2017/07/11/16:01:24.963792,171001,1499760084,963453054,0,3225,3589,9744,12254,206,1989,427
2017/07/11/16:01:24.986199,171002,1499760084,985929012,0,3214,3592,9754,12249,215,1918,352
2017/07/11/16:01:25.008942,171003,1499760085,8708000,0,3195,3586,9757,12253,120,1979,350
2017/07/11/16:01:25.024230,171004,1499760085,23803949,0,3182,3600,9756,12253,195,1969,348
2017/07/11/16:01:25.045930,171005,1499760085,45743942,0,3175,3610,9749,12257,208,1917,406
2017/07/11/16:01:25.072109,171006,1499760085,71821928,0,3167,3612,9748,12260,177,1951,370
2017/07/11/16:01:25.085485,171007,1499760085,85334062,0,3151,3619,9742,12267,188,2013,413
2017/07/11/16:01:25.106188,171008,1499760085,106009960,0,3140,3635,9733,12272,169,1955,371
2017/07/11/16:01:25.128845,171009,1499760085,128562927,0,3127,3656,9731,12271,199,1895,389
2017/07/11/16:01:25.143383,171010,1499760085,143222093,0,3119,3675,9737,12262,195,1941,380
2017/07/11/16:01:25.165788,171011,1499760085,165689945,0,3123,3697,9737,12255,213,1992,342
2017/07/11/16:01:25.188526,171012,1499760085,188374042,0,3140,3706,9712,12268,283,1882,424
2017/07/11/16:01:25.203882,171013,1499760085,203627109,0,3145,3715,9698,12274,241,1724,394
