time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:01:01.113998,171047,1499760061,113507032,0,533,240,82,400,811,121,77,336
2017/07/11/16:01:01.136112,171048,1499760061,135807991,0,578,246,91,373,835,131,83,326
2017/07/11/16:01:01.152953,171049,1499760061,152740001,0,558,250,97,281,769,124,79,299
2017/07/11/16:01:01.173173,171050,1499760061,173067092,0,565,285,117,263,794,126,82,282
2017/07/11/16:01:01.196531,171051,1499760061,196050882,0,572,272,118,242,713,126,88,287
2017/07/11/16:01:01.212985,171052,1499760061,212639093,0,562,271,118,211,601,107,85,274
2017/07/11/16:01:01.233717,171053,1499760061,233397006,0,464,292,118,179,529,95,76,244
2017/07/11/16:01:01.256344,171054,1499760061,256081104,0,476,344,133,130,460,85,71,242
2017/07/11/16:01:01.272234,171055,1499760061,272094964,0,451,317,120,130,355,75,67,222
2017/07/11/16:01:01.293239,171056,1499760061,293121099,0,436,299,116,125,303,61,63,207
2017/07/11/16:01:01.316827,171057,1499760061,316554069,0,464,313,125,117,261,59,59,213
2017/07/11/16:01:01.332813,171058,1499760061,332712888,0,472,296,143,105,257,50,54,184
2017/07/11/16:01:01.353944,171059,1499760061,353550910,0,499,217,124,106,217,46,52,184
2017/07/11/16:01:01.375793,171060,1499760061,375614881,0,538,212,122,91,200,49,48,192
2017/07/11/16:01:01.392752,171061,1499760061,392534017,0,608,277,137,72,186,56,46,175
2017/07/11/16:01:01.413755,171062,1499760061,413557052,0,582,279,143,69,176,65,50,172
2017/07/11/16:01:01.436146,171063,1499760061,435915946,0,604,286,129,67,180,73,51,183
2017/07/11/16:01:01.453007,171064,1499760061,452907085,0,616,364,144,63,188,74,58,188
2017/07/11/16:01:01.473739,171065,1499760061,473589897,0,607,388,168,97,310,74,65,188
2017/07/11/16:01:01.495725,171066,1499760061,495625972,0,506,355,172,95,319,72,64,175
2017/07/11/16:01:01.512214,171067,1499760061,512092113,0,505,407,167,100,331,75,73,172
2017/07/11/16:01:01.533720,171068,1499760061,533546924,0,518,439,180,106,327,82,80,183
2017/07/11/16:01:01.556054,171069,1499760061,555810928,0,487,379,175,118,330,86,77,179
2017/07/11/16:01:01.578563,171070,1499760061,578349113,0,508,355,153,105,222,91,71,171
2017/07/11/16:01:01.597510,171071,1499760061,597276926,0,538,399,166,111,210,89,73,175
2017/07/11/16:01:01.615714,171072,1499760061,615585088,0,599,380,217,125,254,84,61,163
2017/07/11/16:01:01.638664,171073,1499760061,638242959,0,562,330,212,133,255,73,50,126
2017/07/11/16:01:01.655776,171074,1499760061,655638933,0,542,327,207,122,242,67,47,113
2017/07/11/16:01:01.683571,171075,1499760061,683312892,0,550,341,208,116,236,62,46,115
2017/07/11/16:01:01.698589,171076,1499760061,698355913,0,521,285,198,121,258,68,46,108
2017/07/11/16:01:01.722332,171077,1499760061,722121953,0,504,225,149,107,199,65,47,117
2017/07/11/16:01:01.743580,171078,1499760061,743274927,0,495,250,138,98,192,64,46,122
2017/07/11/16:01:01.759153,171079,1499760061,758620023,0,494,368,154,107,204,71,45,124
2017/07/11/16:01:01.775241,171080,1499760061,774945974,0,476,385,167,109,197,71,48,111
2017/07/11/16:01:01.796686,171081,1499760061,796183109,0,507,393,166,100,190,63,43,125
2017/07/11/16:01:01.818292,171082,1499760061,818109035,0,437,400,161,101,190,64,49,131
2017/07/11/16:01:01.835005,171083,1499760061,834795951,0,468,389,163,93,175,62,53,139
2017/07/11/16:01:01.856841,171084,1499760061,856307983,0,486,277,156,88,169,68,60,149
2017/07/11/16:01:01.895875,171085,1499760061,895045042,0,464,262,139,87,182,69,58,143
2017/07/11/16:01:01.897229,171086,1499760061,897013902,0,428,299,136,90,151,74,65,149
2017/07/11/16:01:01.923704,171087,1499760061,923522949,0,452,337,177,83,147,79,60,137
2017/07/11/16:01:01.938242,171088,1499760061,938070058,0,418,337,167,81,141,78,59,128
2017/07/11/16:01:01.962856,171089,1499760061,962632894,0,450,379,175,84,144,68,56,128
2017/07/11/16:01:01.976327,171090,1499760061,975892066,0,456,416,203,79,131,76,58,137
2017/07/11/16:01:02.014944,171091,1499760062,14611005,0,451,394,197,70,122,78,49,112
2017/07/11/16:01:02.016303,171092,1499760062,16196012,0,406,403,180,77,123,70,52,114
2017/07/11/16:01:02.035924,171093,1499760062,35756111,0,469,409,186,80,135,76,62,132
2017/07/11/16:01:02.060948,171094,1499760062,60817003,0,479,390,183,70,119,74,59,126
2017/07/11/16:01:02.074964,171095,1499760062,74722051,0,505,346,154,73,99,59,59,117
2017/07/11/16:01:02.096406,171096,1499760062,96020936,0,544,352,171,74,100,56,65,131
2017/07/11/16:01:02.118937,171097,1499760062,118402004,0,572,293,153,73,110,58,65,140
2017/07/11/16:01:02.142822,171098,1499760062,142525911,0,534,273,146,74,90,52,57,149
2017/07/11/16:01:02.155902,171099,1499760062,155652046,0,475,288,139,83,96,54,56,141
2017/07/11/16:01:02.181665,171100,1499760062,181485891,0,464,303,159,78,89,56,56,152
2017/07/11/16:01:02.195524,171101,1499760062,195007085,0,444,342,156,84,88,52,58,189
2017/07/11/16:01:02.215869,171102,1499760062,215759038,0,402,405,170,88,96,56,58,189
2017/07/11/16:01:02.240891,171103,1499760062,240534067,0,431,446,175,91,99,57,58,175
2017/07/11/16:01:02.255498,171104,1499760062,255408048,0,424,425,177,87,90,58,63,175
2017/07/11/16:01:02.275849,171105,1499760062,275688886,0,390,410,158,87,92,57,64,169
2017/07/11/16:01:02.299147,171106,1499760062,298640012,0,358,353,146,92,91,61,57,112
2017/07/11/16:01:02.315073,171107,1499760062,314750909,0,388,272,118,81,98,63,59,111
2017/07/11/16:01:02.336148,171108,1499760062,335699081,0,378,262,146,83,104,66,63,122
2017/07/11/16:01:02.359467,171109,1499760062,358973979,0,403,256,140,81,115,64,74,193
2017/07/11/16:01:02.374749,171110,1499760062,374584913,0,512,269,143,82,113,63,74,215
2017/07/11/16:01:02.396106,171111,1499760062,395910978,0,533,305,157,70,111,59,81,228
2017/07/11/16:01:02.419043,171112,1499760062,418586969,0,549,314,160,67,91,51,77,252
2017/07/11/16:01:02.435626,171113,1499760062,435164928,0,505,276,129,59,92,44,73,250
2017/07/11/16:01:02.456678,171114,1499760062,456330060,0,565,285,137,58,90,46,58,225
2017/07/11/16:01:02.478216,171115,1499760062,478075981,0,505,334,166,57,95,51,62,203
2017/07/11/16:01:02.495662,171116,1499760062,495347976,0,490,298,149,66,107,65,64,200
2017/07/11/16:01:02.517846,171117,1499760062,517563104,0,457,307,152,76,115,62,67,184
2017/07/11/16:01:02.538404,171118,1499760062,538208961,0,502,304,155,80,132,63,65,191
2017/07/11/16:01:02.561599,171119,1499760062,561090946,0,458,312,146,76,126,61,66,170
2017/07/11/16:01:02.576186,171120,1499760062,575930118,0,442,248,116,78,125,60,69,226
2017/07/11/16:01:02.598820,171121,1499760062,598469972,0,462,249,114,77,126,59,63,235
2017/07/11/16:01:02.621446,171122,1499760062,621282100,0,474,251,111,73,129,62,62,229
2017/07/11/16:01:02.637819,171123,1499760062,637574911,0,481,267,119,69,107,61,67,236
2017/07/11/16:01:02.659028,171124,1499760062,658792972,0,528,247,114,71,109,66,66,269
2017/07/11/16:01:02.683289,171125,1499760062,682490110,0,523,234,108,88,115,70,71,240
