time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:00:05.418689,167032,1499760005,418458938,0,3609,4091,9539,12151,262,1871,336
2017/07/11/16:00:05.441080,167033,1499760005,440840959,0,3614,4078,9544,12150,244,1846,402
2017/07/11/16:00:05.464232,167034,1499760005,463958024,0,3626,4073,9555,12140,194,2007,382
2017/07/11/16:00:05.487404,167035,1499760005,487205028,0,3634,4062,9541,12152,240,1997,381
2017/07/11/16:00:05.503085,167036,1499760005,502739906,0,3633,4044,9525,12171,208,1853,442
2017/07/11/16:00:05.524007,167037,1499760005,523866891,0,3626,4038,9531,12171,187,1876,381
2017/07/11/16:00:05.554930,167038,1499760005,553942918,0,3615,4039,9537,12169,229,2002,371
2017/07/11/16:00:05.561005,167039,1499760005,560832977,0,3603,4032,9526,12183,252,1984,412
2017/07/11/16:00:05.584936,167040,1499760005,584182977,0,3603,4026,9508,12199,187,1861,368
2017/07/11/16:00:05.606983,167041,1499760005,606252908,0,3600,4021,9503,12205,293,1851,446
2017/07/11/16:00:05.623204,167042,1499760005,622970104,0,3587,4020,9516,12200,175,1775,360
2017/07/11/16:00:05.644636,167043,1499760005,644285917,0,3578,4010,9536,12190,165,1987,338
2017/07/11/16:00:05.666422,167044,1499760005,666304111,0,3576,4015,9534,12190,192,2210,314
2017/07/11/16:00:05.681131,167045,1499760005,680769920,0,3580,4018,9508,12208,311,2027,437
2017/07/11/16:00:05.707661,167046,1499760005,707503080,0,3577,4022,9492,12221,213,1795,396
2017/07/11/16:00:05.726626,167047,1499760005,726461887,0,3562,4028,9480,12232,231,1853,387
2017/07/11/16:00:05.741169,167048,1499760005,740969896,0,3543,4030,9467,12247,290,1916,405
2017/07/11/16:00:05.763284,167049,1499760005,763107061,0,3528,4023,9475,12248,168,1947,383
2017/07/11/16:00:05.787265,167050,1499760005,786569118,0,3517,4028,9472,12251,207,1951,481
2017/07/11/16:00:05.801076,167051,1499760005,800879001,0,3511,4032,9463,12259,296,1931,407
2017/07/11/16:00:05.824698,167052,1499760005,824587106,0,3507,4025,9450,12273,296,1835,505
2017/07/11/16:00:05.847959,167053,1499760005,847384929,0,3498,4016,9459,12271,327,1749,446
