time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/11/15:56:50.448035,3001091,1499759814,393634925,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37697577862284043, 1.2567137604751253, -0.8379370053824072, -0.9717768291254096, -0.20823789195544493, 1.1888351106111956, 1.6605342028859604, 0.04716990922747647, 1.8549662677504366, -0.9476166317162144, -1.4166312576121796, 0.0724805922275858, 1.2168302599901044, -0.1687378866673955, -12.565987119160338)","(0.0, 0.003141592653000486, -0.014922565101752308, 0.0027488935713754254, 0.009817477040626518, -0.003926990816250607, 0.01060287520387664, -0.0070685834692510935, 0.00510508806112579, -0.0007853981632501215, -0.004319689897875668, -0.022776546734253524, 0.01688606050987761, 0.01767145867312773, -0.011780972448751823, -0.007853981632501214, 0.0)","(0.0, 0.0, 3.636, -14.088, 0.684, -22.82, 0.18, -0.144, -0.168, 1.0, -14.368, -0.092, -22.944, 0.368, 0.54, 0.036, -20.48)"
2017/07/11/15:56:50.457217,3001092,1499759814,403629785,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37697577862284043, 1.2570972556720965, -0.8383205005793786, -0.9717768291254096, -0.20862138715241627, 1.1884516154142244, 1.6605342028859604, 0.046402918833533764, 1.854199277356494, -0.9468496413222717, -1.4166312576121796, 0.07209709703061444, 1.2160632695961617, -0.1695048770613382, -12.565987119160338)","(0.0, -0.006675884387626033, -0.010995574285501701, 0.01060287520387664, -0.019634954081253035, -0.005497787142750851, 0.01767145867312773, -0.014529866020127248, 0.006283185306000972, 0.008246680714126275, -0.004319689897875668, -0.0070685834692510935, 0.018456856836377853, 0.0011780972448751821, -0.0047123889795007284, 0.009424777959001457, 0.0)","(0.0, 0.0, 3.668, -14.024, 0.684, -22.82, 0.156, -0.124, -0.184, 1.156, -14.308, 0.124, -23.032, 0.376, 0.56, 0.044, -20.48)"
2017/07/11/15:56:50.467503,3001093,1499759814,413623641,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.3762087882288977, 1.2570972556720965, -0.8383205005793786, -0.9717768291254096, -0.20938837754635897, 1.1888351106111956, 1.6605342028859604, 0.046402918833533764, 1.8545827725534652, -0.9468496413222717, -1.417014752809151, 0.07209709703061444, 1.2168302599901044, -0.1687378866673955, -12.565987119160338)","(0.0, 0.0070685834692510935, 0.006675884387626033, 0.01610066234662749, 0.014137166938502187, -0.0035342917346255468, 0.0035342917346255468, -0.018456856836377853, 0.00039269908162506076, 0.0007853981632501215, 0.00510508806112579, 0.01060287520387664, 0.003141592653000486, 0.00039269908162506076, 0.008639379795751335, 0.00510508806112579, 0.0)","(0.0, 0.0, 3.668, -14.088, 0.652, -22.82, 0.172, -0.084, -0.176, 1.0, -14.308, -0.152, -23.032, 0.368, 0.552, 0.028, -20.48)"
2017/07/11/15:56:50.468223,798841,1499759814,415000064,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/15:56:50.468450,798842,1499759814,415000064,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/15:56:50.477254,3001094,1499759814,423653572,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3777427690167831, 1.2570972556720965, -0.83870399577635, -0.972160324322381, -0.20862138715241627, 1.189218605808167, 1.660150707688989, 0.04678641403050512, 1.854199277356494, -0.9476166317162144, -1.4166312576121796, 0.07209709703061444, 1.2160632695961617, -0.1687378866673955, -12.565987119160338)","(0.0, 0.0023561944897503642, -0.009817477040626518, -0.005890486224375911, 0.009424777959001457, -0.0011780972448751821, -0.0070685834692510935, -0.005890486224375911, -0.003141592653000486, -0.0019634954081253035, -0.013744467856877126, 0.012959069693627005, -0.00510508806112579, -0.0070685834692510935, -0.0200276531628781, -0.010995574285501701, 0.0)","(0.0, 0.0, 3.636, -14.088, 0.62, -22.92, 0.156, -0.064, -0.168, 1.092, -14.308, -0.06, -23.032, 0.376, 0.552, 0.016, -20.48)"
2017/07/11/15:56:50.487493,3001095,1499759814,433617950,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37735927381981177, 1.2567137604751253, -0.8375535101854359, -0.9717768291254096, -0.20977187274333034, 1.1884516154142244, 1.6609176980829317, 0.04678641403050512, 1.8534322869625512, -0.9476166317162144, -1.4162477624152083, 0.07171360183364309, 1.2160632695961617, -0.1695048770613382, -12.565987119160338)","(0.0, -0.001570796326500243, 0.02081305132612822, 0.007853981632501214, 0.008246680714126275, 0.001570796326500243, 0.001570796326500243, 0.003926990816250607, -0.005497787142750851, 0.006675884387626033, -0.012566370612001944, -0.011780972448751823, -0.01060287520387664, -0.012173671530376884, -0.018064157754752792, -0.004319689897875668, 0.0)","(0.0, 0.0, 3.572, -14.088, 0.684, -22.888, 0.172, -0.096, -0.156, 1.124, -14.28, -0.092, -22.972, 0.376, 0.552, 0.016, -20.48)"
2017/07/11/15:56:50.497310,3001096,1499759814,443624038,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.37697577862284043, 1.2570972556720965, -0.8379370053824072, -0.9717768291254096, -0.20823789195544493, 1.1884516154142244, 1.6605342028859604, 0.04716990922747647, 1.8538157821595225, -0.947233136519243, -1.4166312576121796, 0.07209709703061444, 1.2156797743991905, -0.16912138186436687, -12.565987119160338)","(0.0, -0.003926990816250607, 0.00510508806112579, -0.00510508806112579, 0.010995574285501701, 0.0027488935713754254, -0.0023561944897503642, -0.003926990816250607, 0.003926990816250607, -0.003926990816250607, 0.007461282550876154, -0.0035342917346255468, -0.008639379795751335, -0.008246680714126275, 0.014922565101752308, -0.001570796326500243, 0.0)","(0.0, 0.0, 3.572, -14.056, 0.652, -22.952, 0.172, -0.096, -0.184, 1.06, -14.34, 0.028, -23.032, 0.396, 0.572, 0.028, -20.48)"
2017/07/11/15:56:50.507121,3001097,1499759814,453627032,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05675728915176031, 0.37735927381981177, 1.2570972556720965, -0.8383205005793786, -0.9717768291254096, -0.20938837754635897, 1.189218605808167, 1.660150707688989, 0.04678641403050512, 1.854199277356494, -0.9476166317162144, -1.4166312576121796, 0.07363107781849985, 1.215296279202219, -0.1687378866673955, -12.565987119160338)","(0.0, -0.0007853981632501215, -0.005497787142750851, 0.018456856836377853, -0.01021017612225158, 0.013744467856877126, 0.0027488935713754254, -0.00510508806112579, -0.0035342917346255468, -0.003926990816250607, -0.007461282550876154, 0.01060287520387664, 0.0007853981632501215, 0.0, -0.0007853981632501215, 0.0047123889795007284, 0.0)","(0.0, 0.0, 3.636, -14.056, 0.592, -23.016, 0.164, -0.084, -0.184, 1.124, -14.308, 0.028, -23.004, 0.376, 0.572, 0.036, -20.48)"
2017/07/11/15:56:50.517411,3001098,1499759814,463592169,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.3762087882288977, 1.2570972556720965, -0.8375535101854359, -0.9717768291254096, -0.20823789195544493, 1.1888351106111956, 1.660150707688989, 0.04716990922747647, 1.8545827725534652, -0.947233136519243, -1.417014752809151, 0.07171360183364309, 1.2164467647931332, -0.1695048770613382, -12.565987119160338)","(0.0, 0.007461282550876154, 0.011388273367126762, -0.003926990816250607, -0.0035342917346255468, 0.0047123889795007284, 0.01021017612225158, 0.001570796326500243, 0.012173671530376884, -0.009424777959001457, 0.003926990816250607, 0.014137166938502187, -0.005497787142750851, -0.00039269908162506076, 0.005890486224375911, 0.012566370612001944, 0.0)","(0.0, 0.0, 3.636, -14.116, 0.652, -23.048, 0.172, -0.084, -0.156, 1.156, -14.34, -0.216, -23.032, 0.388, 0.54, 0.036, -20.48)"
