time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:49:16.443843,134639,1499759356,443708896,0,3483,3809,8933,12727,218,1815,586
2017/07/11/15:49:16.465079,134640,1499759356,464672088,0,3461,3815,8963,12710,226,1943,530
2017/07/11/15:49:16.480363,134641,1499759356,480192899,0,3449,3825,8988,12692,270,1891,543
2017/07/11/15:49:16.503090,134642,1499759356,502926111,0,3434,3831,9006,12682,274,1841,553
2017/07/11/15:49:16.525563,134643,1499759356,525172948,0,3414,3828,9019,12679,251,1849,526
2017/07/11/15:49:16.539698,134644,1499759356,539458036,0,3401,3837,9035,12668,239,1984,430
2017/07/11/15:49:16.562468,134645,1499759356,562172889,0,3397,3837,9027,12675,336,1898,605
2017/07/11/15:49:16.585245,134646,1499759356,584825038,0,3394,3839,9020,12680,234,1791,550
2017/07/11/15:49:16.599658,134647,1499759356,599298000,0,3389,3838,9021,12681,236,1848,555
2017/07/11/15:49:16.621973,134648,1499759356,621803998,0,3382,3837,9022,12683,256,1881,539
2017/07/11/15:49:16.644646,134649,1499759356,644475936,0,3372,3834,9015,12691,308,1905,588
2017/07/11/15:49:16.660305,134650,1499759356,659921884,0,3365,3830,9008,12699,264,1801,576
2017/07/11/15:49:16.682172,134651,1499759356,682003974,0,3354,3822,9011,12702,265,1798,547
2017/07/11/15:49:16.705346,134652,1499759356,705017089,0,3336,3813,9015,12707,243,1880,529
2017/07/11/15:49:16.720037,134653,1499759356,719811916,0,3327,3809,9019,12708,266,1950,545
2017/07/11/15:49:16.744992,134654,1499759356,744880914,0,3326,3818,9022,12703,241,1895,519
2017/07/11/15:49:16.764796,134655,1499759356,764620065,0,3322,3825,9026,12699,308,1866,534
2017/07/11/15:49:16.779862,134656,1499759356,779591083,0,3308,3824,9022,12706,292,1890,497
2017/07/11/15:49:16.802745,134657,1499759356,802321910,0,3291,3820,9016,12716,293,2009,554
2017/07/11/15:49:16.833249,134658,1499759356,832793951,0,3275,3840,9018,12713,274,1895,558
2017/07/11/15:49:16.839958,134659,1499759356,839679956,0,3266,3872,9026,12699,292,1809,528
2017/07/11/15:49:16.862065,134660,1499759356,861908912,0,3251,3878,9033,12696,317,1875,551
2017/07/11/15:49:16.887290,134661,1499759356,886918067,0,3231,3880,9055,12685,258,1906,522
2017/07/11/15:49:16.900202,134662,1499759356,900031089,0,3238,3902,9073,12664,276,1963,583
2017/07/11/15:49:16.922740,134663,1499759356,922418117,0,3255,3925,9079,12648,433,1839,578
2017/07/11/15:49:16.945405,134664,1499759356,945071935,0,3271,3919,9066,12656,431,1657,616
2017/07/11/15:49:16.959776,134665,1499759356,959614992,0,3278,3898,9091,12642,252,1709,551
2017/07/11/15:49:16.986348,134666,1499759356,982112884,0,3315,3862,9141,12607,175,2005,497
2017/07/11/15:49:17.005030,134667,1499759357,4828929,0,3375,3834,9166,12582,277,2145,431
2017/07/11/15:49:17.027216,134668,1499759357,27029037,0,3408,3812,9152,12590,392,1920,503
2017/07/11/15:49:17.042690,134669,1499759357,42273044,0,3430,3771,9132,12611,296,1797,610
2017/07/11/15:49:17.064611,134670,1499759357,64501047,0,3461,3725,9146,12606,172,1968,469
2017/07/11/15:49:17.087430,134671,1499759357,87187051,0,3525,3666,9158,12597,115,2103,485
2017/07/11/15:49:17.110644,134672,1499759357,110466957,0,3590,3608,9147,12603,181,2074,587
2017/07/11/15:49:17.125041,134673,1499759357,124778032,0,3645,3540,9138,12613,129,2000,637
2017/07/11/15:49:17.146972,134674,1499759357,146831035,0,3693,3468,9148,12612,95,2034,514
2017/07/11/15:49:17.169652,134675,1499759357,169471979,0,3828,3364,9208,12556,-178,2128,459
2017/07/11/15:49:17.184771,134676,1499759357,184586048,0,3923,3292,9213,12542,85,2084,689
2017/07/11/15:49:17.207150,134677,1499759357,206971883,0,4028,3197,9240,12513,-137,2147,604
2017/07/11/15:49:17.222370,134678,1499759357,222182035,0,4120,3097,9253,12499,-130,2078,610
2017/07/11/15:49:17.244790,134679,1499759357,244611024,0,4230,2982,9255,12489,-208,1926,627
2017/07/11/15:49:17.267599,134680,1499759357,267270088,0,4353,2866,9289,12448,-237,1873,593
2017/07/11/15:49:17.282749,134681,1499759357,282334089,0,4485,2762,9346,12382,-302,1961,586
2017/07/11/15:49:17.313658,134682,1499759357,312618970,0,4610,2674,9389,12323,-235,1975,606
2017/07/11/15:49:17.327420,134683,1499759357,327182054,0,4734,2571,9401,12289,-285,1969,626
2017/07/11/15:49:17.342724,134684,1499759357,342407941,0,4865,2463,9401,12260,-348,1875,602
2017/07/11/15:49:17.364823,134685,1499759357,364686965,0,4997,2360,9405,12224,-288,1819,653
2017/07/11/15:49:17.387364,134686,1499759357,387134075,0,5115,2268,9420,12180,-329,1825,612
2017/07/11/15:49:17.402641,134687,1499759357,402318000,0,5232,2171,9429,12142,-390,1857,582
2017/07/11/15:49:17.425221,134688,1499759357,424933910,0,5355,2077,9431,12103,-446,1857,531
2017/07/11/15:49:17.446998,134689,1499759357,446849107,0,5485,1989,9410,12075,-366,1796,655
2017/07/11/15:49:17.462423,134690,1499759357,462225914,0,5604,1913,9386,12052,-313,1755,665
2017/07/11/15:49:17.484919,134691,1499759357,484683036,0,5709,1830,9372,12027,-413,1756,611
2017/07/11/15:49:17.507114,134692,1499759357,506957054,0,5821,1746,9360,11994,-576,1829,564
