time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/15:55:08.485886,153458,1499759708,485577106,0,261,135,61,89,161,29,40,126
2017/07/11/15:55:08.503236,153459,1499759708,502923965,0,261,130,61,92,140,28,41,112
2017/07/11/15:55:08.522818,153460,1499759708,522618055,0,219,119,62,82,110,26,42,115
2017/07/11/15:55:08.553730,153461,1499759708,553423881,0,205,120,59,85,104,30,38,92
2017/07/11/15:55:08.560277,153462,1499759708,560077905,0,201,127,61,84,92,29,39,93
2017/07/11/15:55:08.583034,153463,1499759708,582722902,0,189,136,67,88,151,31,39,92
2017/07/11/15:55:08.605923,153464,1499759708,605474948,0,171,140,69,96,286,39,37,94
2017/07/11/15:55:08.620318,153465,1499759708,620147943,0,238,146,68,96,298,39,37,82
2017/07/11/15:55:08.642855,153466,1499759708,642724037,0,240,197,65,92,303,38,38,85
2017/07/11/15:55:08.665594,153467,1499759708,665361881,0,241,189,63,89,307,44,33,66
2017/07/11/15:55:08.688358,153468,1499759708,687690973,0,278,185,62,84,281,45,36,62
2017/07/11/15:55:08.704670,153469,1499759708,704417943,0,309,189,59,53,141,39,36,61
2017/07/11/15:55:08.726064,153470,1499759708,725534915,0,308,221,122,52,112,41,37,71
2017/07/11/15:55:08.740421,153471,1499759708,740190982,0,385,169,134,52,97,43,39,89
2017/07/11/15:55:08.762585,153472,1499759708,762476921,0,498,215,136,57,134,46,46,100
2017/07/11/15:55:08.785426,153473,1499759708,785267114,0,599,245,140,54,133,50,52,105
2017/07/11/15:55:08.800751,153474,1499759708,800503015,0,597,252,158,72,133,50,53,108
2017/07/11/15:55:08.822964,153475,1499759708,822674036,0,630,300,144,79,148,54,51,108
2017/07/11/15:55:08.845556,153476,1499759708,845280885,0,604,344,144,92,157,60,57,92
2017/07/11/15:55:08.860155,153477,1499759708,859961986,0,604,328,149,102,121,64,55,89
2017/07/11/15:55:08.883065,153478,1499759708,882692098,0,537,319,170,121,120,63,57,112
2017/07/11/15:55:08.905646,153479,1499759708,905420064,0,550,333,161,112,126,64,57,114
2017/07/11/15:55:08.920642,153480,1499759708,920316934,0,536,304,150,107,121,66,60,118
2017/07/11/15:55:08.943616,153481,1499759708,943229913,0,593,285,143,98,115,62,67,130
2017/07/11/15:55:08.965047,153482,1499759708,964905977,0,561,351,176,92,115,57,68,134
2017/07/11/15:55:08.982418,153483,1499759708,982182025,0,541,362,176,94,149,71,64,119
2017/07/11/15:55:09.003129,153484,1499759709,2877950,0,554,356,189,113,147,81,64,118
2017/07/11/15:55:09.025310,153485,1499759709,25104999,0,528,366,180,122,137,86,63,115
2017/07/11/15:55:09.042369,153486,1499759709,41949033,0,553,387,185,121,131,86,48,106
2017/07/11/15:55:09.063177,153487,1499759709,62839031,0,528,351,152,117,134,84,43,96
2017/07/11/15:55:09.093410,153488,1499759709,92953920,0,552,362,155,108,104,77,47,102
2017/07/11/15:55:09.102818,153489,1499759709,102416038,0,533,367,144,93,96,73,47,106
2017/07/11/15:55:09.123229,153490,1499759709,122869014,0,562,336,148,79,93,64,45,102
2017/07/11/15:55:09.145327,153491,1499759709,145143032,0,487,327,172,83,104,67,49,113
2017/07/11/15:55:09.161975,153492,1499759709,161727905,0,473,318,176,83,97,66,58,129
2017/07/11/15:55:09.182969,153493,1499759709,182727098,0,451,302,159,82,125,66,52,124
2017/07/11/15:55:09.208798,153494,1499759709,208339929,0,490,296,156,78,128,65,54,126
2017/07/11/15:55:09.221694,153495,1499759709,221574068,0,479,314,163,77,127,61,53,123
2017/07/11/15:55:09.243106,153496,1499759709,242887973,0,480,315,136,72,117,59,48,110
2017/07/11/15:55:09.267129,153497,1499759709,267020940,0,474,306,129,74,120,61,40,90
2017/07/11/15:55:09.282224,153498,1499759709,281961917,0,492,286,117,60,68,61,44,98
2017/07/11/15:55:09.303410,153499,1499759709,303093910,0,477,306,112,60,93,58,45,100
2017/07/11/15:55:09.325336,153500,1499759709,325151920,0,530,362,113,63,101,59,49,126
2017/07/11/15:55:09.342330,153501,1499759709,342191934,0,526,327,113,68,102,57,49,125
2017/07/11/15:55:09.362679,153502,1499759709,362534999,0,543,330,111,70,99,57,50,140
2017/07/11/15:55:09.385606,153503,1499759709,385313987,0,533,369,150,79,127,56,48,134
2017/07/11/15:55:09.414294,153504,1499759709,409984111,0,573,374,152,79,108,52,47,146
2017/07/11/15:55:09.423279,153505,1499759709,422967910,0,554,309,139,80,109,54,45,145
2017/07/11/15:55:09.446159,153506,1499759709,445799112,0,553,313,133,78,110,57,50,148
2017/07/11/15:55:09.467630,153507,1499759709,467458009,0,547,295,134,75,112,56,49,133
2017/07/11/15:55:09.483416,153508,1499759709,483110904,0,535,239,88,76,101,62,47,136
2017/07/11/15:55:09.505447,153509,1499759709,505244970,0,567,254,99,73,102,62,47,134
2017/07/11/15:55:09.536463,153510,1499759709,536191940,0,506,245,99,69,97,57,57,155
2017/07/11/15:55:09.550261,153511,1499759709,550092935,0,497,241,93,66,94,56,52,151
2017/07/11/15:55:09.565360,153512,1499759709,565095901,0,489,246,94,62,92,53,61,165
2017/07/11/15:55:09.587580,153513,1499759709,587385892,0,552,332,113,55,95,52,65,200
2017/07/11/15:55:09.603402,153514,1499759709,603008985,0,466,300,103,77,90,66,64,190
2017/07/11/15:55:09.626054,153515,1499759709,625403881,0,508,314,113,82,96,75,57,176
2017/07/11/15:55:09.648080,153516,1499759709,647835016,0,565,384,137,84,97,78,63,190
2017/07/11/15:55:09.670420,153517,1499759709,670170068,0,597,386,142,91,102,82,56,180
2017/07/11/15:55:09.686731,153518,1499759709,686553001,0,551,317,127,86,83,81,55,143
2017/07/11/15:55:09.718326,153519,1499759709,717740058,0,596,307,128,81,142,76,55,174
2017/07/11/15:55:09.722707,153520,1499759709,722592115,0,621,298,129,78,137,79,58,185
2017/07/11/15:55:09.745820,153521,1499759709,745497941,0,642,214,122,83,142,83,55,198
2017/07/11/15:55:09.767630,153522,1499759709,767424106,0,599,217,123,89,151,83,57,206
2017/07/11/15:55:09.783188,153523,1499759709,782900094,0,582,216,124,93,160,79,57,309
2017/07/11/15:55:09.813065,153524,1499759709,812767028,0,516,230,118,85,138,75,55,321
2017/07/11/15:55:09.827751,153525,1499759709,827486038,0,461,267,123,91,170,72,53,314
2017/07/11/15:55:09.850740,153526,1499759709,850419044,0,448,280,106,86,169,67,58,322
2017/07/11/15:55:09.866155,153527,1499759709,865766048,0,484,291,99,83,162,68,63,338
2017/07/11/15:55:09.887564,153528,1499759709,887439012,0,475,292,103,107,194,66,62,307
2017/07/11/15:55:09.903473,153529,1499759709,903060913,0,493,317,122,115,179,66,65,293
2017/07/11/15:55:09.926499,153530,1499759709,925844907,0,533,372,173,117,150,56,69,310
2017/07/11/15:55:09.948943,153531,1499759709,948807001,0,472,359,191,151,173,56,68,303
2017/07/11/15:55:09.963429,153532,1499759709,962950944,0,452,353,196,152,174,53,64,316
2017/07/11/15:55:09.988723,153533,1499759709,988512039,0,516,394,211,138,138,54,65,296
2017/07/11/15:55:10.008183,153534,1499759710,7849931,0,507,385,207,134,142,58,67,334
2017/07/11/15:55:10.022956,153535,1499759710,22562026,0,447,303,168,140,150,61,66,369
2017/07/11/15:55:10.045593,153536,1499759710,45260906,0,497,319,161,118,142,77,73,444
2017/07/11/15:55:10.068231,153537,1499759710,67572116,0,515,319,204,161,159,88,73,436
2017/07/11/15:55:10.090076,153538,1499759710,89957952,0,553,356,199,168,149,89,74,482
2017/07/11/15:55:10.106105,153539,1499759710,105643987,0,565,330,195,166,155,85,73,539
2017/07/11/15:55:10.128004,153540,1499759710,127810955,0,569,318,184,162,169,84,73,518
2017/07/11/15:55:10.142824,153541,1499759710,142642974,0,566,357,196,179,210,69,63,511
2017/07/11/15:55:10.165639,153542,1499759710,165338993,0,576,364,155,149,201,56,77,534
2017/07/11/15:55:10.187644,153543,1499759710,187513113,0,499,302,144,152,228,61,77,503
2017/07/11/15:55:10.203449,153544,1499759710,203058004,0,579,321,156,154,224,63,78,446
2017/07/11/15:55:10.225426,153545,1499759710,225199937,0,573,362,183,163,214,72,82,454
2017/07/11/15:55:10.247640,153546,1499759710,247438907,0,537,376,180,175,212,86,82,407
2017/07/11/15:55:10.264222,153547,1499759710,264112949,0,540,369,175,173,230,93,75,415
2017/07/11/15:55:10.293183,153548,1499759710,292885065,0,596,353,184,163,202,90,85,441
2017/07/11/15:55:10.308209,153549,1499759710,307811021,0,545,363,180,161,206,97,94,436
2017/07/11/15:55:10.330720,153550,1499759710,330470085,0,596,329,192,164,207,93,90,440
2017/07/11/15:55:10.347530,153551,1499759710,347383022,0,584,288,194,144,159,90,93,482
2017/07/11/15:55:10.368173,153552,1499759710,367902994,0,602,291,199,136,143,105,101,470
2017/07/11/15:55:10.392418,153553,1499759710,392267942,0,566,307,188,141,153,106,98,490
2017/07/11/15:55:10.405627,153554,1499759710,405354976,0,587,289,182,153,147,101,91,533
2017/07/11/15:55:10.427867,153555,1499759710,427700996,0,540,311,149,146,169,102,99,529
2017/07/11/15:55:10.451150,153556,1499759710,450463056,0,549,336,146,132,175,98,104,508
2017/07/11/15:55:10.466058,153557,1499759710,465555906,0,541,345,142,139,168,73,99,538
2017/07/11/15:55:10.487872,153558,1499759710,487637996,0,518,337,144,141,159,68,96,482
2017/07/11/15:55:10.510611,153559,1499759710,510324001,0,474,329,152,131,160,66,93,442
2017/07/11/15:55:10.525753,153560,1499759710,525311946,0,492,351,170,132,135,65,107,548
2017/07/11/15:55:10.548026,153561,1499759710,547756910,0,504,323,150,124,133,57,107,541
2017/07/11/15:55:10.570278,153562,1499759710,570002079,0,456,308,145,114,124,54,102,513
2017/07/11/15:55:10.585385,153563,1499759710,585128068,0,445,306,141,98,125,57,102,522
2017/07/11/15:55:10.608386,153564,1499759710,607964038,0,451,339,166,103,116,58,102,530
2017/07/11/15:55:10.631418,153565,1499759710,631127119,0,454,337,149,93,115,60,97,440
2017/07/11/15:55:10.646829,153566,1499759710,646676063,0,499,324,158,102,100,60,95,454
2017/07/11/15:55:10.668526,153567,1499759710,668117046,0,500,325,160,103,91,60,95,473
2017/07/11/15:55:10.689998,153568,1499759710,689870119,0,515,337,176,111,93,57,96,477
2017/07/11/15:55:10.705683,153569,1499759710,705560922,0,581,318,141,101,93,51,95,448
2017/07/11/15:55:10.728197,153570,1499759710,727788925,0,607,289,134,95,96,59,84,450
2017/07/11/15:55:10.750228,153571,1499759710,750051975,0,540,288,126,86,107,58,81,528
2017/07/11/15:55:10.765372,153572,1499759710,765188932,0,549,287,129,91,123,65,83,525
2017/07/11/15:55:10.787948,153573,1499759710,787766933,0,558,276,115,83,117,65,84,553
2017/07/11/15:55:10.810119,153574,1499759710,810014009,0,496,303,142,94,122,68,81,578
2017/07/11/15:55:10.825654,153575,1499759710,825504064,0,439,375,161,105,116,58,88,605
2017/07/11/15:55:10.847943,153576,1499759710,847719907,0,475,354,160,104,116,65,94,553
2017/07/11/15:55:10.870105,153577,1499759710,869976997,0,510,367,158,96,101,64,94,543
2017/07/11/15:55:10.885304,153578,1499759710,885049104,0,527,369,154,98,104,65,100,517
2017/07/11/15:55:10.908224,153579,1499759710,908020019,0,534,362,162,103,101,65,111,528
2017/07/11/15:55:10.930123,153580,1499759710,929991960,0,552,311,151,97,103,66,113,477
2017/07/11/15:55:10.946016,153581,1499759710,945503950,0,543,318,144,97,126,59,105,423
2017/07/11/15:55:10.967656,153582,1499759710,967483997,0,510,304,139,103,132,56,104,389
2017/07/11/15:55:10.990109,153583,1499759710,989912033,0,524,315,146,105,133,56,94,362
2017/07/11/15:55:11.005491,153584,1499759711,5280017,0,465,277,111,93,135,55,85,282
2017/07/11/15:55:11.028442,153585,1499759711,28170108,0,532,234,93,85,126,52,79,337
2017/07/11/15:55:11.050694,153586,1499759711,50250053,0,511,235,95,79,103,51,84,365
2017/07/11/15:55:11.065538,153587,1499759711,65326929,0,509,285,131,88,112,50,81,354
2017/07/11/15:55:11.087661,153588,1499759711,87470054,0,482,258,118,85,120,49,81,374
2017/07/11/15:55:11.110274,153589,1499759711,109996080,0,535,295,132,84,117,48,77,373
2017/07/11/15:55:11.126008,153590,1499759711,125483036,0,439,305,141,87,116,44,67,314
2017/07/11/15:55:11.148003,153591,1499759711,147749900,0,425,317,145,96,145,46,54,274
2017/07/11/15:55:11.171025,153592,1499759711,170428991,0,459,275,112,88,157,45,54,278
2017/07/11/15:55:11.185024,153593,1499759711,184916973,0,419,298,130,119,201,49,59,281
2017/07/11/15:55:11.216291,153594,1499759711,215677976,0,382,274,124,119,210,55,79,338
2017/07/11/15:55:11.230202,153595,1499759711,229980945,0,420,288,120,120,218,62,88,344
2017/07/11/15:55:11.245054,153596,1499759711,244947910,0,435,288,128,113,198,59,91,339
2017/07/11/15:55:11.275110,153597,1499759711,274951934,0,412,314,136,116,192,56,92,369
2017/07/11/15:55:11.298417,153598,1499759711,298223972,0,473,373,127,81,136,52,87,338
2017/07/11/15:55:11.313198,153599,1499759711,312939882,0,468,376,124,80,125,48,75,336
2017/07/11/15:55:11.328227,153600,1499759711,327881097,0,468,353,116,76,112,49,63,374
2017/07/11/15:55:11.350224,153601,1499759711,350033044,0,480,331,103,76,115,50,63,383
2017/07/11/15:55:11.373414,153602,1499759711,373152971,0,503,362,147,60,94,53,63,365
2017/07/11/15:55:11.387785,153603,1499759711,387593984,0,493,293,146,63,98,58,66,391
2017/07/11/15:55:11.410730,153604,1499759711,410568952,0,486,270,141,60,100,58,60,338
2017/07/11/15:55:11.433409,153605,1499759711,433065891,0,509,274,150,64,102,51,66,292
2017/07/11/15:55:11.447951,153606,1499759711,447729110,0,500,300,163,66,85,48,67,287
2017/07/11/15:55:11.478874,153607,1499759711,478262901,0,444,243,123,64,83,43,69,313
2017/07/11/15:55:11.493145,153608,1499759711,492630958,0,384,244,126,71,87,39,67,312
2017/07/11/15:55:11.507630,153609,1499759711,507496118,0,380,262,129,71,84,39,70,316
2017/07/11/15:55:11.530474,153610,1499759711,530289888,0,335,254,123,69,84,47,59,305
2017/07/11/15:55:11.553086,153611,1499759711,552896976,0,314,220,102,68,84,52,56,309
2017/07/11/15:55:11.568447,153612,1499759711,567939043,0,359,247,99,71,111,55,54,298
2017/07/11/15:55:11.590209,153613,1499759711,590033054,0,459,257,94,65,106,53,57,286
2017/07/11/15:55:11.613358,153614,1499759711,612957954,0,478,260,95,65,104,52,57,298
2017/07/11/15:55:11.628360,153615,1499759711,627964019,0,462,302,93,66,105,44,55,285
2017/07/11/15:55:11.651512,153616,1499759711,651293039,0,474,313,101,88,133,45,63,312
2017/07/11/15:55:11.673010,153617,1499759711,672800064,0,480,290,105,88,120,43,63,290
2017/07/11/15:55:11.687899,153618,1499759711,687673091,0,396,265,101,86,119,46,64,281
