time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/15:45:25.479039,124381,1499759125,478848934,0,221,283,130,60,91,39,38,98
2017/07/11/15:45:25.502251,124382,1499759125,501687049,0,304,303,137,53,68,45,38,104
2017/07/11/15:45:25.524842,124383,1499759125,524570941,0,396,492,238,79,94,45,40,132
2017/07/11/15:45:25.539130,124384,1499759125,538970947,0,435,573,262,102,127,51,48,145
2017/07/11/15:45:25.561886,124385,1499759125,561631917,0,480,555,253,103,131,57,57,154
2017/07/11/15:45:25.584696,124386,1499759125,584280014,0,535,579,263,106,133,51,59,162
2017/07/11/15:45:25.599192,124387,1499759125,598932027,0,666,614,267,106,135,53,72,180
2017/07/11/15:45:25.622176,124388,1499759125,621673107,0,684,522,193,92,110,58,73,167
2017/07/11/15:45:25.644024,124389,1499759125,643856048,0,798,599,229,79,100,58,68,166
2017/07/11/15:45:25.659432,124390,1499759125,659188032,0,795,614,231,84,132,65,65,162
2017/07/11/15:45:25.683569,124391,1499759125,683240890,0,835,621,252,102,133,69,67,174
2017/07/11/15:45:25.704149,124392,1499759125,703980922,0,724,637,274,113,171,81,58,158
2017/07/11/15:45:25.719006,124393,1499759125,718835115,0,693,608,273,110,172,79,65,164
2017/07/11/15:45:25.750488,124394,1499759125,749728918,0,572,470,244,107,162,77,78,162
2017/07/11/15:45:25.764049,124395,1499759125,763911008,0,553,540,286,114,139,68,74,163
2017/07/11/15:45:25.779349,124396,1499759125,779153108,0,609,592,276,99,134,71,83,178
2017/07/11/15:45:25.802234,124397,1499759125,801750898,0,655,549,260,96,130,57,82,182
2017/07/11/15:45:25.824185,124398,1499759125,823863029,0,711,553,265,107,143,62,86,182
2017/07/11/15:45:25.839088,124399,1499759125,838908910,0,741,595,260,108,154,78,90,194
2017/07/11/15:45:25.861806,124400,1499759125,861639976,0,754,607,253,96,155,79,97,202
2017/07/11/15:45:25.884356,124401,1499759125,884139060,0,665,577,257,108,170,92,88,207
