%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.name9,field.name10,field.name11,field.name12,field.name13,field.name14,field.name15,field.name16,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.position9,field.position10,field.position11,field.position12,field.position13,field.position14,field.position15,field.position16,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.velocity9,field.velocity10,field.velocity11,field.velocity12,field.velocity13,field.velocity14,field.velocity15,field.velocity16,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8,field.effort9,field.effort10,field.effort11,field.effort12,field.effort13,field.effort14,field.effort15,field.effort16
1499759356426876669,2955689,1499759360373646252,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.37735927382,1.25939822685,-0.839087490973,-0.971776829125,-0.20516993038,1.18691763463,1.65976721249,0.0471699092275,1.85534976295,-0.947616631716,-1.41663125761,0.0720970970306,1.2156797744,-0.169121381864,-12.5659871192,0.0,0.00196349540813,0.00431968989788,0.0113882733671,0.00353429173463,-0.00667588438763,-0.00117809724488,0.00981747704063,0.00510508806113,0.00078539816325,0.00863937979575,-0.00510508806113,0.0168860605099,-0.0109955742855,0.00824668071413,-0.0109955742855,0.0,0.0,0.0,3.508,-13.556,0.62,-22.564,0.164,0.036,-0.28,1.184,-14.34,0.028,-23.004,0.412,0.532,0.028,-20.48
1499759356436889708,2955690,1499759360383640042,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.378126264214,1.25863123646,-0.839087490973,-0.971009838731,-0.204786435183,1.18730112982,1.65976721249,0.0467864140305,1.85650024854,-0.947233136519,-1.41739824801,0.0728640874246,1.2160632696,-0.168737886667,-12.5659871192,0.0,-0.00510508806113,-0.006283185306,0.00667588438763,-0.00353429173463,-0.00706858346925,-0.0243473430608,0.0117809724488,-0.003141592653,0.0015707963265,0.00274889357138,-0.0129590696936,0.012566370612,-0.0113882733671,0.0208130513261,0.021991148571,0.0,0.0,0.0,3.508,-13.588,0.496,-22.628,0.2,0.016,-0.28,1.156,-14.368,0.028,-22.972,0.376,0.492,0.028,-20.48
1499759356447017106,2955691,1499759360393624600,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.37735927382,1.25978172205,-0.83947098617,-0.971393333928,-0.204786435183,1.18806812022,1.66015070769,0.0460194236366,1.85611675334,-0.947616631716,-1.41663125761,0.0724805922276,1.21683025999,-0.169121381864,-12.5659871192,0.0,-0.00117809724488,-0.003141592653,0.006283185306,-0.012566370612,0.0106028752039,-0.0129590696936,0.00510508806113,-0.00903207887738,0.00510508806113,0.0109955742855,-0.00117809724488,-0.012566370612,0.0153152641834,-0.00392699081625,0.0168860605099,0.0,0.0,0.0,3.604,-13.62,0.748,-22.564,0.224,0.008,-0.28,1.216,-14.368,0.184,-23.004,0.388,0.492,0.044,-20.48
1499759356449800756,751576,1499759360396999936,,l_gripper_l_finger_joint,0.02083,0.0,0.0
1499759356449815662,751577,1499759360396999936,,r_gripper_l_finger_joint,0.0200144707441,0.0,0.0
1499759356456969584,2955692,1499759360403622198,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.376208788229,1.25939822685,-0.838703995776,-0.972160324322,-0.20516993038,1.18730112982,1.65976721249,0.0467864140305,1.85534976295,-0.947233136519,-1.41663125761,0.0720970970306,1.2156797744,-0.16835439147,-12.5659871192,0.0,-0.006283185306,-0.0129590696936,0.00706858346925,-0.0113882733671,0.00824668071413,-0.0200276531629,0.0121736715304,0.00510508806113,-0.000392699081625,-0.0137444678569,0.0137444678569,-0.0047123889795,0.00981747704063,-0.00235619448975,0.0047123889795,0.0,0.0,0.0,3.636,-13.684,0.652,-22.628,0.276,-0.008,-0.28,1.216,-14.34,0.06,-23.032,0.368,0.504,0.036,-20.48
1499759356466967062,2955693,1499759360413649200,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.376975778623,1.25939822685,-0.83947098617,-0.971009838731,-0.206320415971,1.18730112982,1.65976721249,0.0467864140305,1.85611675334,-0.947233136519,-1.41701475281,0.0720970970306,1.2152962792,-0.167587401076,-12.5659871192,0.0,0.006283185306,-0.0369137136728,0.003141592653,0.00981747704063,0.00549778714275,-0.0467311907134,0.00824668071413,0.0164933614283,-0.00196349540813,-0.00863937979575,0.0192422549996,0.0102101761223,-0.00589048622438,-0.0015707963265,-0.00117809724488,0.0,0.0,0.0,3.732,-13.712,0.62,-22.628,0.328,0.016,-0.288,1.156,-14.368,0.028,-22.972,0.388,0.512,0.036,-20.48
1499759356477158871,2955694,1499759360423642149,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.375825293032,1.25978172205,-0.83947098617,-0.971393333928,-0.206320415971,1.18730112982,1.66053420289,0.0471699092275,1.85611675334,-0.946849641322,-1.41739824801,0.0724805922276,1.2156797744,-0.168737886667,-12.5659871192,0.0,-0.00392699081625,-0.0294524311219,0.00392699081625,-0.0161006623466,0.009424777959,-0.040840704489,-0.00196349540813,0.00510508806113,0.00589048622438,-0.00078539816325,-0.00235619448975,-0.0047123889795,-0.0078539816325,0.003141592653,-0.00589048622438,0.0,0.0,0.0,3.856,-13.836,0.684,-22.82,0.38,-0.056,-0.268,1.312,-14.34,0.0,-23.004,0.388,0.54,0.044,-20.48
1499759356487190775,2955695,1499759360433646769,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.376975778623,1.26016521725,-0.840237976564,-0.971393333928,-0.207087406365,1.18653413943,1.65976721249,0.0471699092275,1.85534976295,-0.947233136519,-1.41701475281,0.0720970970306,1.2156797744,-0.169504877061,-12.5659871192,0.0,-0.00117809724488,-0.0180641577548,0.00549778714275,-0.028274333877,0.0141371669385,-0.0447676953053,0.00981747704063,0.00353429173463,-0.003141592653,-0.0015707963265,-0.0180641577548,0.0121736715304,-0.012566370612,-0.0361283155095,0.00667588438763,0.0,0.0,0.0,4.016,-14.116,0.28,-23.696,0.408,-0.056,-0.296,1.092,-14.308,0.06,-23.064,0.376,0.54,0.036,-20.48
1499759356497077407,2955696,1499759360443644992,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.376208788229,1.26016521725,-0.840621471761,-0.971776829125,-0.207087406365,1.18730112982,1.66015070769,0.0471699092275,1.85573325814,-0.947233136519,-1.41739824801,0.0724805922276,1.2160632696,-0.168737886667,-12.5659871192,0.0,-0.000392699081625,-0.015707963265,0.0164933614283,-0.0369137136728,-0.0267035375505,-0.0290597320403,-0.0176714586731,-0.00353429173463,0.00824668071413,-0.00549778714275,-0.0106028752039,0.00117809724488,0.0015707963265,0.00274889357138,-0.0184568568364,0.0,0.0,0.0,3.92,-14.428,0.028,-24.508,0.444,-0.008,-0.28,1.124,-14.248,0.124,-23.096,0.376,0.572,0.036,-20.48
