time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/11/15:50:08.316872,2960878,1499759412,263774067,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3788932546076972, 1.2620826932327243, -0.8394709861702927, -0.971009838731467, -0.20478643518270273, 1.1896021010051383, 1.6605342028859604, 0.04601942363656241, 1.854199277356494, -0.9476166317162144, -1.417014752809151, 0.07209709703061444, 1.2156797743991905, -0.16758740107648146, -12.565987119160338)","(0.0, 0.012173671530376884, 0.005497787142750851, 0.004319689897875668, -0.007461282550876154, 0.012959069693627005, -0.003926990816250607, 0.005497787142750851, -0.0023561944897503642, -0.015707963265002428, 0.01531526418337737, -0.004319689897875668, -0.005890486224375911, 0.012959069693627005, 0.018456856836377853, 0.021991148571003403, 0.0)","(0.0, 0.0, 3.732, -13.932, 0.996, -22.528, 0.26, -0.076, -0.148, 1.06, -14.46, 0.092, -23.032, 0.388, 0.492, 0.084, -20.48)"
2017/07/11/15:50:08.327218,2960879,1499759412,273738177,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3788932546076972, 1.2624661884296955, -0.8390874909733214, -0.9706263435344955, -0.2051699303796741, 1.1899855962021098, 1.6605342028859604, 0.04678641403050512, 1.8538157821595225, -0.9476166317162144, -1.417014752809151, 0.0724805922275858, 1.2156797743991905, -0.16835439147042416, -12.565987119160338)","(0.0, 0.0019634954081253035, -0.004319689897875668, 0.014137166938502187, -0.014922565101752308, 0.007461282550876154, 0.0007853981632501215, -0.0047123889795007284, -0.009817477040626518, -0.0011780972448751821, -0.01649336142825255, 0.01767145867312773, 0.012566370612001944, -0.013351768775252066, -0.0070685834692510935, -0.007461282550876154, 0.0)","(0.0, 0.0, 3.828, -13.96, 0.932, -22.66, 0.232, -0.096, -0.156, 1.184, -14.428, 0.028, -23.004, 0.368, 0.512, 0.072, -20.48)"
2017/07/11/15:50:08.336906,2960880,1499759412,283766134,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.3792767498046685, 1.2620826932327243, -0.8390874909733214, -0.9706263435344955, -0.2051699303796741, 1.189218605808167, 1.6605342028859604, 0.04716990922747647, 1.8549662677504366, -0.9476166317162144, -1.4173982480061222, 0.07209709703061444, 1.215296279202219, -0.16835439147042416, -12.565987119160338)","(0.0, -0.00510508806112579, 0.001570796326500243, 0.0019634954081253035, -0.012566370612001944, 0.005497787142750851, -0.02670353755050413, 0.0035342917346255468, -0.009424777959001457, 0.003141592653000486, -0.007461282550876154, 0.018456856836377853, 0.01649336142825255, -0.008639379795751335, 0.006283185306000972, -0.02120575040775328, 0.0)","(0.0, 0.0, 3.856, -13.992, 0.9, -22.66, 0.24, -0.116, -0.184, 1.06, -14.46, -0.028, -23.004, 0.376, 0.52, 0.072, -20.48)"
2017/07/11/15:50:08.337108,755870,1499759412,284999936,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/15:50:08.340500,755871,1499759412,286000128,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/15:50:08.347999,2960881,1499759412,293730115,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.3781262642137545, 1.2624661884296955, -0.8390874909733214, -0.9706263435344955, -0.2044029399857314, 1.189218605808167, 1.661301193279903, 0.04716990922747647, 1.8549662677504366, -0.9476166317162144, -1.417014752809151, 0.07286408742455715, 1.2156797743991905, -0.1679708962734528, -12.565987119160338)","(0.0, -0.008246680714126275, -0.00039269908162506076, -0.006675884387626033, -0.018064157754752792, 0.0023561944897503642, 0.009817477040626518, -0.003141592653000486, 0.004319689897875668, -0.0070685834692510935, 0.01610066234662749, -0.015707963265002428, -0.012173671530376884, -0.003141592653000486, -0.0200276531628781, -0.02120575040775328, 0.0)","(0.0, 0.0, 3.796, -14.056, 1.12, -22.66, 0.268, -0.132, -0.156, 1.028, -14.46, -0.06, -23.032, 0.388, 0.54, 0.092, -20.48)"
2017/07/11/15:50:08.356981,2960882,1499759412,303759047,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.37850975941072584, 1.2632331788236382, -0.8394709861702927, -0.9706263435344955, -0.2051699303796741, 1.1896021010051383, 1.6609176980829317, 0.04716990922747647, 1.8545827725534652, -0.9480001269131857, -1.4173982480061222, 0.0724805922275858, 1.2164467647931332, -0.16835439147042416, -12.565987119160338)","(0.0, -0.007461282550876154, -0.01531526418337737, 0.006675884387626033, -0.019634954081253035, 0.004319689897875668, 0.012959069693627005, 0.0035342917346255468, 0.0011780972448751821, -0.0047123889795007284, -0.005890486224375911, -0.001570796326500243, 0.005497787142750851, 0.003926990816250607, 0.006283185306000972, 0.0070685834692510935, 0.0)","(0.0, 0.0, 3.92, -14.116, 1.056, -22.692, 0.268, -0.144, -0.176, 1.06, -14.428, 0.06, -23.004, 0.396, 0.54, 0.056, -20.48)"
2017/07/11/15:50:08.367187,2960883,1499759412,313779423,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37850975941072584, 1.2620826932327243, -0.839854481367264, -0.9702428483375242, -0.20555342557664544, 1.1899855962021098, 1.660150707688989, 0.04716990922747647, 1.854199277356494, -0.947233136519243, -1.4173982480061222, 0.07171360183364309, 1.2160632695961617, -0.16758740107648146, -12.565987119160338)","(0.0, 0.009424777959001457, -0.014137166938502187, 0.01767145867312773, 0.0027488935713754254, 0.006675884387626033, -0.011780972448751823, 0.01060287520387664, 0.0019634954081253035, 0.010995574285501701, -0.009817477040626518, -0.00510508806112579, -0.014529866020127248, -0.01021017612225158, 0.012173671530376884, 0.019634954081253035, 0.0)","(0.0, 0.0, 3.856, -14.24, 0.932, -22.724, 0.296, -0.124, -0.168, 1.06, -14.428, 0.124, -23.004, 0.396, 0.54, 0.084, -20.48)"
2017/07/11/15:50:08.377520,2960884,1499759412,323727156,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37850975941072584, 1.262849683626667, -0.8390874909733214, -0.9702428483375242, -0.2051699303796741, 1.1899855962021098, 1.661301193279903, 0.046402918833533764, 1.8545827725534652, -0.9476166317162144, -1.417014752809151, 0.07286408742455715, 1.2156797743991905, -0.16758740107648146, -12.565987119160338)","(0.0, 0.004319689897875668, -0.006283185306000972, 0.007461282550876154, 0.0007853981632501215, 0.005497787142750851, -0.029845130203504617, -0.003926990816250607, -0.01531526418337737, -0.0011780972448751821, 0.01060287520387664, 0.009032078877376396, -0.013744467856877126, -0.018456856836377853, -0.023561944897503646, 0.008246680714126275, 0.0)","(0.0, 0.0, 3.952, -14.336, 1.028, -22.756, 0.328, -0.096, -0.156, 1.028, -14.4, 0.06, -22.944, 0.396, 0.572, 0.084, -20.48)"
2017/07/11/15:50:08.387498,2960885,1499759412,333727038,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37850975941072584, 1.2632331788236382, -0.83870399577635, -0.9698593531405528, -0.2059369207736168, 1.189218605808167, 1.6605342028859604, 0.046402918833533764, 1.8538157821595225, -0.947233136519243, -1.4166312576121796, 0.07209709703061444, 1.215296279202219, -0.1687378866673955, -12.565987119160338)","(0.0, 0.006283185306000972, 0.003926990816250607, 0.014137166938502187, -0.01649336142825255, 0.01767145867312773, -0.02120575040775328, -0.01021017612225158, -0.004319689897875668, -0.013744467856877126, 0.003141592653000486, 0.01649336142825255, 0.001570796326500243, 0.0023561944897503642, -0.0027488935713754254, 0.0070685834692510935, 0.0)","(0.0, 0.0, 4.112, -14.396, 1.056, -22.856, 0.348, -0.084, -0.176, 1.156, -14.368, 0.0, -23.032, 0.396, 0.56, 0.072, -20.48)"
2017/07/11/15:50:08.387500,755872,1499759412,335000064,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/15:50:08.388832,755873,1499759412,336999936,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/15:50:08.397020,2960886,1499759412,343754436,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3781262642137545, 1.2620826932327243, -0.8394709861702927, -0.9706263435344955, -0.2059369207736168, 1.189218605808167, 1.6605342028859604, 0.04716990922747647, 1.8545827725534652, -0.947233136519243, -1.4162477624152083, 0.07209709703061444, 1.2160632695961617, -0.16835439147042416, -12.565987119160338)","(0.0, 0.0035342917346255468, -0.018064157754752792, 0.007461282550876154, 0.0035342917346255468, 0.009424777959001457, -0.024740042142378828, -0.010995574285501701, 0.012959069693627005, 0.019634954081253035, -0.023561944897503646, -0.01060287520387664, 0.011780972448751823, 0.030237829285129678, -0.006675884387626033, -0.015707963265002428, 0.0)","(0.0, 0.0, 4.112, -14.396, 1.028, -22.92, 0.4, -0.084, -0.184, 1.028, -14.368, -0.028, -23.096, 0.36, 0.552, 0.092, -20.48)"
