time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/11/15:52:45.677043,2976614,1499759569,623710482,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37735927381981177, 1.2670681307933518, -0.8448399189278917, -0.9675583819587247, -0.20785439675847356, 1.1378302494140056, 1.6620681836738458, 0.04716990922747647, 1.8553497629474078, -0.947233136519243, -1.417014752809151, 0.07286408742455715, 1.2160632695961617, -0.16835439147042416, -12.565987119160338)","(0.0, -0.003141592653000486, -0.006675884387626033, 0.01727875959150267, -0.07107853377413599, 0.012173671530376884, 0.003141592653000486, -0.14686945652777272, 0.011780972448751823, -0.0310232274483798, -0.004319689897875668, -0.0011780972448751821, -0.00039269908162506076, 0.023561944897503646, -0.00039269908162506076, 0.014922565101752308, 0.0)","(0.0, 0.0, 4.016, -15.332, 0.34, -24.736, 0.136, -0.192, -0.316, 1.06, -14.308, 0.06, -22.972, 0.304, 0.52, 0.072, -20.48)"
2017/07/11/15:52:45.687060,2976615,1499759569,633753997,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.055223308363874894, 0.37697577862284043, 1.267451625990323, -0.845223414124863, -0.9679418771556961, -0.20823789195544493, 1.1374467542170343, 1.6628351740677885, 0.04716990922747647, 1.8553497629474078, -0.9464661461253003, -1.4166312576121796, 0.07286408742455715, 1.215296279202219, -0.16835439147042416, -12.565987119160338)","(0.0, 0.009032078877376396, -0.0011780972448751821, 0.03534291734625546, -0.0899280896921389, -0.003141592653000486, 0.013351768775252066, -0.1240929097935192, 0.019634954081253035, -0.0019634954081253035, -0.003926990816250607, -0.027881634795379313, 0.004319689897875668, 0.043982297142006806, 0.012173671530376884, -0.013744467856877126, 0.0)","(0.0, 0.0, 4.08, -15.268, 0.496, -24.832, 0.136, -0.26, -0.316, 1.124, -14.28, 0.028, -23.004, 0.28, 0.512, 0.072, -20.48)"
2017/07/11/15:52:45.697271,2976616,1499759569,643720490,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.055223308363874894, 0.37697577862284043, 1.267451625990323, -0.847524385306691, -0.966791391564782, -0.20747090156150222, 1.1355292782321775, 1.6620681836738458, 0.047553404424447825, 1.8553497629474078, -0.947233136519243, -1.417014752809151, 0.0724805922275858, 1.2149127840052476, -0.16835439147042416, -12.565987119160338)","(0.0, 0.007461282550876154, 0.003926990816250607, -0.011780972448751823, -0.08050331173313745, 0.005497787142750851, -0.012959069693627005, -0.10524335387551628, 0.0, 0.00039269908162506076, -0.00039269908162506076, 0.004319689897875668, 0.001570796326500243, 0.01531526418337737, -0.014137166938502187, -0.0007853981632501215, 0.0)","(0.0, 0.0, 3.92, -15.3, 0.496, -24.896, 0.128, -0.268, -0.296, 1.0, -14.34, 0.06, -23.004, 0.312, 0.552, 0.072, -20.48)"
2017/07/11/15:52:45.707422,2976617,1499759569,653701981,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37697577862284043, 1.2670681307933518, -0.8479078805036625, -0.9675583819587247, -0.20823789195544493, 1.135145783035206, 1.6639856596587026, 0.047553404424447825, 1.8557332581443793, -0.9476166317162144, -1.4166312576121796, 0.0724805922275858, 1.215296279202219, -0.16912138186436687, -12.565987119160338)","(0.0, -0.00510508806112579, 0.0007853981632501215, -0.011780972448751823, -0.0950331777532647, 0.013744467856877126, -0.012566370612001944, -0.11034844193664206, 0.04241150081550656, 0.028274333877004374, 0.018849555918002914, -0.01531526418337737, 0.007461282550876154, -0.029059732040254495, -0.0047123889795007284, 0.018849555918002914, 0.0)","(0.0, 0.0, 3.92, -15.236, 0.28, -24.928, 0.136, -0.2, -0.308, 1.028, -14.34, 0.152, -23.004, 0.336, 0.54, 0.092, -20.48)"
2017/07/11/15:52:45.713012,770998,1499759569,660999936,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/15:52:45.716165,770999,1499759569,664000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/15:52:45.716931,2976618,1499759569,663744448,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.37735927381981177, 1.2670681307933518, -0.8482913757006338, -0.966791391564782, -0.20823789195544493, 1.1339952974442922, 1.6643691548556738, 0.04678641403050512, 1.8553497629474078, -0.9480001269131857, -1.4166312576121796, 0.07171360183364309, 1.217597250384047, -0.1687378866673955, -12.565987119160338)","(0.0, -0.01060287520387664, 0.0023561944897503642, -0.008639379795751335, -0.07539822367201165, 0.006675884387626033, -0.01610066234662749, -0.12684180336489462, 0.09032078877376397, 0.008246680714126275, 0.001570796326500243, 0.010995574285501701, -0.004319689897875668, -0.029059732040254495, -0.009424777959001457, -0.0027488935713754254, 0.0)","(0.0, 0.0, 4.208, -15.236, 0.372, -25.028, 0.156, -0.152, -0.324, 1.028, -14.34, 0.06, -23.032, 0.404, 0.532, 0.072, -20.48)"
2017/07/11/15:52:45.726995,2976619,1499759569,673713920,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37735927381981177, 1.2666846355963803, -0.8505923468824619, -0.9664078963678107, -0.20785439675847356, 1.1332283070503495, 1.665519640446588, 0.047553404424447825, 1.8553497629474078, -0.947233136519243, -1.417014752809151, 0.07171360183364309, 1.215296279202219, -0.1679708962734528, -12.565987119160338)","(0.0, 0.0007853981632501215, -0.008246680714126275, -0.005497787142750851, -0.11388273367126761, 0.021991148571003403, 0.001570796326500243, -0.11584622907939292, 0.0950331777532647, -0.018064157754752792, 0.009424777959001457, 0.01610066234662749, -0.007461282550876154, -0.027096236632129192, 0.0070685834692510935, 0.00510508806112579, 0.0)","(0.0, 0.0, 4.08, -15.176, 0.436, -25.092, 0.2, -0.048, -0.316, 1.092, -14.34, 0.0, -22.944, 0.404, 0.532, 0.072, -20.48)"
2017/07/11/15:52:45.737448,2976620,1499759569,683740254,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3762087882288977, 1.267451625990323, -0.8498253564885192, -0.9675583819587247, -0.20862138715241627, 1.132844811853378, 1.6659031356435594, 0.04716990922747647, 1.8561167533413507, -0.947233136519243, -1.4162477624152083, 0.0724805922275858, 1.215296279202219, -0.16758740107648146, -12.565987119160338)","(0.0, -0.003926990816250607, -0.004319689897875668, -0.0070685834692510935, -0.1260564052016445, 0.02120575040775328, -0.02081305132612822, -0.08089601081476251, 0.09699667316139, -0.012959069693627005, 0.00039269908162506076, 0.003141592653000486, 0.003141592653000486, -0.01649336142825255, 0.01649336142825255, 0.011388273367126762, 0.0)","(0.0, 0.0, 4.176, -15.144, 0.436, -24.928, 0.24, -0.036, -0.316, 1.124, -14.368, 0.028, -23.032, 0.412, 0.512, 0.072, -20.48)"
2017/07/11/15:52:45.747320,2976621,1499759569,693753815,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37735927381981177, 1.2670681307933518, -0.8521263276703473, -0.9660244011708393, -0.20862138715241627, 1.131694326262464, 1.6674371164314448, 0.04678641403050512, 1.8561167533413507, -0.9476166317162144, -1.4166312576121796, 0.07209709703061444, 1.2156797743991905, -0.16835439147042416, -12.565987119160338)","(0.0, -0.006675884387626033, -0.005890486224375911, -0.010995574285501701, -0.08246680714126275, 0.018064157754752792, -0.03377212101975522, -0.08050331173313745, 0.10327985846739098, 0.01021017612225158, 0.004319689897875668, 0.0, -0.006675884387626033, 0.0007853981632501215, -0.011780972448751823, -0.01727875959150267, 0.0)","(0.0, 0.0, 4.144, -15.112, 0.372, -24.8, 0.276, -0.064, -0.316, 1.06, -14.368, -0.06, -22.944, 0.412, 0.52, 0.084, -20.48)"
