time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:16:06.365898,216216,1499760966,365282058,0,55,35,28,23,26,99,51,41
2017/07/11/16:16:06.389173,216217,1499760966,388761043,0,197,57,33,69,78,98,48,42
2017/07/11/16:16:06.403389,216218,1499760966,403057098,0,215,63,35,76,83,97,42,50
2017/07/11/16:16:06.425876,216219,1499760966,425405979,0,217,63,35,77,82,46,39,56
2017/07/11/16:16:06.447699,216220,1499760966,447496891,0,223,65,38,77,83,57,48,87
2017/07/11/16:16:06.462701,216221,1499760966,462554931,0,292,82,43,79,85,52,47,96
2017/07/11/16:16:06.485310,216222,1499760966,485071897,0,239,96,45,49,44,50,48,105
2017/07/11/16:16:06.508667,216223,1499760966,508152008,0,237,102,44,56,62,50,58,115
2017/07/11/16:16:06.523169,216224,1499760966,522809982,0,252,107,47,57,64,55,66,113
2017/07/11/16:16:06.545526,216225,1499760966,545022964,0,281,112,47,59,66,46,65,116
2017/07/11/16:16:06.568112,216226,1499760966,567882061,0,262,109,50,61,64,43,76,115
2017/07/11/16:16:06.582744,216227,1499760966,582515954,0,285,95,52,57,62,43,84,113
2017/07/11/16:16:06.605292,216228,1499760966,605072975,0,277,88,57,41,40,56,90,132
2017/07/11/16:16:06.628409,216229,1499760966,628128051,0,264,85,55,40,38,68,86,133
2017/07/11/16:16:06.643630,216230,1499760966,643280982,0,234,78,56,38,32,71,85,118
2017/07/11/16:16:06.666774,216231,1499760966,666593074,0,307,98,64,41,32,73,81,129
2017/07/11/16:16:06.688007,216232,1499760966,687688112,0,290,107,65,44,33,75,76,137
2017/07/11/16:16:06.702992,216233,1499760966,702780961,0,294,115,63,42,31,71,65,109
2017/07/11/16:16:06.725531,216234,1499760966,725239992,0,296,117,70,42,30,61,76,111
2017/07/11/16:16:06.749533,216235,1499760966,749280929,0,343,121,70,42,30,74,89,120
2017/07/11/16:16:06.762716,216236,1499760966,762562990,0,324,114,65,34,27,81,89,118
2017/07/11/16:16:06.785166,216237,1499760966,785006046,0,345,104,61,31,26,82,92,113
2017/07/11/16:16:06.816209,216238,1499760966,815958023,0,347,127,61,33,25,78,91,113
2017/07/11/16:16:06.822912,216239,1499760966,822758913,0,367,136,68,36,26,79,107,114
2017/07/11/16:16:06.845206,216240,1499760966,845012903,0,373,145,71,34,27,70,96,106
2017/07/11/16:16:06.868337,216241,1499760966,867888927,0,390,163,73,39,30,67,113,104
2017/07/11/16:16:06.890656,216242,1499760966,890306949,0,390,164,70,39,30,67,109,97
2017/07/11/16:16:06.905226,216243,1499760966,905045032,0,398,146,71,37,29,67,108,95
2017/07/11/16:16:06.929325,216244,1499760966,929212093,0,471,164,63,36,30,65,86,100
2017/07/11/16:16:06.950496,216245,1499760966,950212001,0,443,156,58,36,30,60,101,99
2017/07/11/16:16:06.965312,216246,1499760966,965091943,0,553,150,53,34,31,105,93,117
2017/07/11/16:16:06.987716,216247,1499760966,987521886,0,567,150,54,35,34,107,93,116
2017/07/11/16:16:07.010368,216248,1499760967,10189056,0,565,146,53,35,35,112,95,117
2017/07/11/16:16:07.025395,216249,1499760967,25111913,0,500,134,49,31,33,111,93,125
2017/07/11/16:16:07.048435,216250,1499760967,47988891,0,570,143,48,30,35,116,86,132
2017/07/11/16:16:07.070561,216251,1499760967,70221900,0,479,131,46,28,31,79,84,114
2017/07/11/16:16:07.085774,216252,1499760967,85448980,0,474,136,50,30,33,102,102,140
2017/07/11/16:16:07.109571,216253,1499760967,109400987,0,494,135,49,30,33,98,106,142
2017/07/11/16:16:07.130865,216254,1499760967,130548954,0,490,117,45,33,34,106,106,133
2017/07/11/16:16:07.152828,216255,1499760967,152668952,0,405,108,46,36,34,107,100,145
2017/07/11/16:16:07.167948,216256,1499760967,167821884,0,355,109,47,38,39,109,91,179
2017/07/11/16:16:07.190372,216257,1499760967,190167903,0,310,101,43,37,39,111,77,164
2017/07/11/16:16:07.205585,216258,1499760967,205121040,0,280,105,44,40,40,131,82,168
2017/07/11/16:16:07.227781,216259,1499760967,227555990,0,304,107,44,39,39,125,84,195
2017/07/11/16:16:07.250266,216260,1499760967,250073909,0,348,124,47,37,38,122,96,215
2017/07/11/16:16:07.265685,216261,1499760967,265398979,0,399,124,52,36,37,120,109,201
2017/07/11/16:16:07.288191,216262,1499760967,287938117,0,507,143,60,37,49,234,119,221
2017/07/11/16:16:07.326324,216263,1499760967,319526910,0,583,144,59,34,48,227,121,239
2017/07/11/16:16:07.333357,216264,1499760967,332881927,0,595,147,71,40,51,234,119,228
2017/07/11/16:16:07.348540,216265,1499760967,348195075,0,641,150,80,44,52,237,109,227
2017/07/11/16:16:07.370768,216266,1499760967,370336055,0,592,141,78,44,51,244,110,244
2017/07/11/16:16:07.387111,216267,1499760967,386914014,0,528,119,75,49,43,124,102,252
2017/07/11/16:16:07.408346,216268,1499760967,407926082,0,500,128,79,54,44,124,108,251
2017/07/11/16:16:07.431126,216269,1499760967,430567026,0,478,122,69,49,42,112,112,249
2017/07/11/16:16:07.445546,216270,1499760967,445148944,0,405,110,58,47,42,115,117,241
2017/07/11/16:16:07.468599,216271,1499760967,468126058,0,448,113,61,48,46,115,115,305
2017/07/11/16:16:07.491044,216272,1499760967,490444898,0,484,121,60,44,48,113,113,310
2017/07/11/16:16:07.505218,216273,1499760967,505086898,0,457,113,63,47,51,145,108,335
2017/07/11/16:16:07.527610,216274,1499760967,527461051,0,546,121,68,50,51,153,113,347
2017/07/11/16:16:07.550381,216275,1499760967,550054073,0,570,113,72,53,54,154,119,363
2017/07/11/16:16:07.565498,216276,1499760967,565103054,0,591,115,67,51,52,152,113,306
2017/07/11/16:16:07.589337,216277,1499760967,589139938,0,576,124,72,55,57,185,138,314
2017/07/11/16:16:07.610388,216278,1499760967,610241889,0,601,120,79,60,61,169,140,291
2017/07/11/16:16:07.625182,216279,1499760967,624974966,0,539,120,79,61,64,197,154,347
2017/07/11/16:16:07.647842,216280,1499760967,647538900,0,530,121,74,59,62,202,157,345
2017/07/11/16:16:07.670479,216281,1499760967,670310020,0,529,144,83,64,79,295,191,361
2017/07/11/16:16:07.685602,216282,1499760967,685272932,0,622,172,96,71,80,307,188,357
2017/07/11/16:16:07.707798,216283,1499760967,707509040,0,615,188,95,68,82,307,190,347
2017/07/11/16:16:07.730486,216284,1499760967,730277061,0,609,184,93,68,97,430,210,290
2017/07/11/16:16:07.745685,216285,1499760967,745183944,0,612,185,95,69,104,451,208,289
2017/07/11/16:16:07.767715,216286,1499760967,767541885,0,622,167,90,66,93,407,188,332
2017/07/11/16:16:07.790162,216287,1499760967,790011882,0,557,142,71,55,89,387,179,364
2017/07/11/16:16:07.818380,216288,1499760967,818170070,0,587,126,60,49,83,386,198,384
2017/07/11/16:16:07.828828,216289,1499760967,828155040,0,617,140,62,47,61,221,160,385
2017/07/11/16:16:07.850374,216290,1499760967,850104093,0,621,140,68,50,63,259,161,382
2017/07/11/16:16:07.883158,216291,1499760967,881711006,0,575,143,77,55,65,285,152,364
