time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:10:04.227846,196925,1499760604,227546930,0,3092,3735,9679,12296,233,1907,405
2017/07/11/16:10:04.242381,196926,1499760604,242073059,0,3086,3758,9674,12295,244,2014,330
2017/07/11/16:10:04.264889,196927,1499760604,264597892,0,3094,3775,9666,12294,283,2064,411
2017/07/11/16:10:04.287530,196928,1499760604,287405967,0,3120,3782,9644,12303,258,1934,487
2017/07/11/16:10:04.301852,196929,1499760604,301700115,0,3146,3788,9629,12306,288,1867,482
2017/07/11/16:10:04.324530,196930,1499760604,324352979,0,3159,3784,9642,12294,309,1852,510
2017/07/11/16:10:04.348736,196931,1499760604,348390102,0,3169,3762,9685,12264,279,1921,526
2017/07/11/16:10:04.362334,196932,1499760604,362018108,0,3173,3723,9749,12224,245,1949,486
2017/07/11/16:10:04.385733,196933,1499760604,384788990,0,3171,3661,9808,12196,275,2040,441
2017/07/11/16:10:04.408406,196934,1499760604,408248901,0,3156,3572,9863,12183,256,2076,440
2017/07/11/16:10:04.422353,196935,1499760604,422125101,0,3149,3440,9911,12183,185,2033,430
2017/07/11/16:10:04.444680,196936,1499760604,444329977,0,3171,3309,10008,12135,100,2172,243
2017/07/11/16:10:04.476502,196937,1499760604,475471019,0,3175,3168,10071,12119,132,2153,433
2017/07/11/16:10:04.482422,196938,1499760604,481969118,0,3181,3000,10121,12118,55,2084,418
2017/07/11/16:10:04.504676,196939,1499760604,504489898,0,3190,2820,10161,12125,-44,2043,377
2017/07/11/16:10:04.527981,196940,1499760604,527775049,0,3207,2628,10205,12128,-101,2011,380
2017/07/11/16:10:04.543222,196941,1499760604,542929887,0,3235,2424,10258,12117,-109,1959,387
2017/07/11/16:10:04.564695,196942,1499760604,564490079,0,3274,2207,10309,12105,-225,2040,404
2017/07/11/16:10:04.587888,196943,1499760604,587662935,0,3317,1994,10350,12096,-267,2063,331
2017/07/11/16:10:04.602383,196944,1499760604,602129936,0,3359,1775,10378,12094,-314,1957,371
2017/07/11/16:10:04.624855,196945,1499760604,624583005,0,3407,1555,10409,12084,-375,1906,412
2017/07/11/16:10:04.647586,196946,1499760604,647382020,0,3457,1335,10447,12064,-455,1893,397
2017/07/11/16:10:04.662498,196947,1499760604,662166118,0,3517,1113,10473,12047,-514,1966,366
2017/07/11/16:10:04.687828,196948,1499760604,687460899,0,3583,893,10482,12037,-521,1931,348
2017/07/11/16:10:04.712359,196949,1499760604,711236953,0,3650,678,10483,12031,-531,1844,350
2017/07/11/16:10:04.722236,196950,1499760604,722018957,0,3720,462,10482,12020,-590,1831,369
2017/07/11/16:10:04.744892,196951,1499760604,744630098,0,3784,254,10481,12007,-626,1863,359
2017/07/11/16:10:04.768254,196952,1499760604,767940998,0,3852,48,10474,11994,-699,1892,352
