time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2017/07/11/16:13:44.998265,3102194,1499760828,945971139,,0.783582737684,0.391655502676,0.145290797843,0.636098953099,0.768458011798,0.0605630681672,0.0343877993365,0.0360691257373,-0.0787648695237,-0.138627446408,0.031758610049,-0.158731447909,-0.46443624347,1.20639050007,0.748806357384,1.26621198654,-0.32498884201,0.698967695236,0.0948481559753
2017/07/11/16:13:45.008178,3102195,1499760828,955972989,,0.784246802119,0.391642684922,0.144063914606,0.637949579919,0.766784782233,0.0619494142353,0.0349814421257,0.0343295948305,-0.122266394042,-0.154232473206,0.0399511579889,-0.138457066344,-0.547047284153,1.19822955132,0.852738678455,0.877165138721,-0.36032512784,0.53006696701,0.0411456972361
2017/07/11/16:13:45.018213,3102196,1499760828,965980936,,0.784715091574,0.390741155955,0.142498582816,0.63992950176,0.765039204774,0.0627103631169,0.0356743366204,0.0621880628466,-0.100763909937,-0.133738167352,0.0447378163593,-0.23904441796,-0.49954630576,1.2867975235,0.870428800583,1.22376358509,-0.375800818205,0.579206943512,0.0141499191523
2017/07/11/16:13:45.027966,3102197,1499760828,975971745,,0.785028765926,0.389299498352,0.140165901762,0.641190862139,0.763903406428,0.0630945553511,0.0366734378227,0.0740076838819,-0.102073769064,-0.151069394963,0.0382573746212,-0.282622834199,-0.48809055152,1.84269809723,1.14091873169,1.60843491554,-0.526031196117,0.889332294464,-0.00996966660023
2017/07/11/16:13:45.037973,3102198,1499760828,985979348,,0.785791364728,0.38827323153,0.139307160051,0.642879103608,0.762339251418,0.0640178259669,0.0380400032868,0.0564704641617,-0.113999506863,-0.174714536673,0.00754123823494,-0.248560058545,-0.482387921298,1.73429131508,0.915427207947,1.74153423309,-0.48655462265,0.947725236416,-0.0161664187908
2017/07/11/16:13:45.048023,3102199,1499760828,995970955,,0.786692737086,0.387563828525,0.137600771203,0.644661145463,0.760674268477,0.0653262531912,0.0389762164687,0.0692452037306,-0.0902053719869,-0.161693903424,0.0393335893363,-0.293103156162,-0.438085976203,0.982589662075,0.994371652603,1.92842876911,-0.558195531368,0.761026442051,-0.0432373583317
2017/07/11/16:13:45.058277,3102200,1499760829,5977093,,0.787613209795,0.386436541281,0.136163065216,0.646529948067,0.758915332383,0.0666140233607,0.0401137933556,0.0634173653676,-0.0930245118453,-0.162111499316,0.0343318288243,-0.295352176893,-0.423156913932,0.046320207417,0.522137820721,1.98481011391,-0.378428906202,0.473291397095,0.010034173727
2017/07/11/16:13:45.067975,3102201,1499760829,15978765,,0.788389914398,0.384525948286,0.134242393768,0.648148151435,0.757391901813,0.0673591026607,0.0415238744459,0.0787277520389,-0.130388140932,-0.159828524986,0.00552308418629,-0.339835552942,-0.455760809383,-0.0640594437718,0.401923596859,2.12256741524,-0.346322238445,0.481937646866,0.0275243967772
2017/07/11/16:13:45.078006,3102202,1499760829,26001983,,0.789023241899,0.382466972203,0.132998441027,0.650173921041,0.755512074338,0.0679887358687,0.043045437887,0.0732089203478,-0.12947718227,-0.175184212838,0.00961640654655,-0.32987935169,-0.446913560313,0.326868057251,0.52164542675,2.0963242054,-0.330359905958,0.631555020809,0.0938891395926
2017/07/11/16:13:45.088060,3102203,1499760829,35985284,,0.789795542052,0.382072771229,0.131412851215,0.650766651252,0.754827887963,0.0689229714924,0.0445785730207,0.0759819668555,-0.150058825537,-0.170115422427,-0.0075532859641,-0.330388004035,-0.458781284211,0.26348400116,0.511677503586,1.99965810776,-0.30378818512,0.516262173653,0.0848640874028
2017/07/11/16:13:45.098004,3102204,1499760829,45977124,,0.789987119328,0.38069753585,0.129167445403,0.652107148771,0.753562930488,0.0694914417722,0.0454985256464,0.0718513741743,-0.141472920094,-0.171721076981,-0.0189179876583,-0.333421354298,-0.405570988586,0.327977478504,0.433209508657,1.95640468597,-0.217320635915,0.512358665466,0.119034208357
2017/07/11/16:13:45.108026,3102205,1499760829,55978944,,0.791109050826,0.380111246043,0.128147075262,0.652879162165,0.752624884466,0.0710633949191,0.0474823840551,0.080713820882,-0.140586871736,-0.165016534393,-0.00596603138679,-0.360397261582,-0.407454658391,-0.332450389862,0.0990809202194,1.77542698383,0.00898180902004,0.221943765879,0.177442550659
2017/07/11/16:13:45.117997,3102206,1499760829,65979641,,0.792370747701,0.377046240689,0.126454931633,0.654799825282,0.750747049444,0.0720311044843,0.0492704429542,0.0811159702422,-0.17059132197,-0.173137356462,-0.0240205253861,-0.364839593842,-0.434008707651,-0.891108930111,0.302751421928,1.71087086201,-0.154983580112,-0.0163816362619,0.0760295242071
2017/07/11/16:13:45.128206,3102207,1499760829,75976688,,0.793097750551,0.375400030449,0.124746987966,0.656255668905,0.749271280556,0.07285062297,0.0511256481373,0.0975374354463,-0.175055669342,-0.165570227263,-0.0125390190232,-0.415144230311,-0.431868527705,-0.576695561409,0.248629510403,1.8594506979,-0.0350681394339,0.17135386169,0.169221758842
2017/07/11/16:13:45.137955,3102208,1499760829,85978642,,0.794752341773,0.373197337289,0.123102492069,0.657812079836,0.74761016902,0.0743974161587,0.0531726176606,0.0948309276543,-0.162803478235,-0.172340111189,-0.0277808792797,-0.425180901495,-0.387907492383,-0.486580967903,0.350844025612,2.09885764122,-0.13749781251,0.287873238325,0.140924602747
2017/07/11/16:13:45.147934,3102209,1499760829,95976659,,0.795434044979,0.371158581923,0.121212598138,0.659208638674,0.746178712893,0.0751064659748,0.0549574189007,0.111885182823,-0.19446247104,-0.157741267791,-0.0416459968418,-0.45701432425,-0.413964693666,-0.461261421442,0.181758910418,2.05450248718,-0.110929504037,0.319000273943,0.147039324045
2017/07/11/16:13:45.158116,3102210,1499760829,105976364,,0.79610826822,0.369763974447,0.119696480122,0.660302465534,0.744971843467,0.0762983321953,0.0565346880708,0.105516659846,-0.217090896924,-0.161656772275,-0.0865271985435,-0.454555399199,-0.414768568189,-0.657435655594,0.293424069881,1.97213685513,-0.176972404122,0.209797352552,0.110471203923
2017/07/11/16:13:45.168205,3102211,1499760829,115976383,,0.797078767566,0.367733863482,0.118195589092,0.661635020421,0.743540748009,0.0771850608106,0.0585552917352,0.11002866912,-0.238138630252,-0.166482249158,-0.0769375684323,-0.461719768542,-0.45077690673,-0.749924361706,0.204271763563,1.85709547997,-0.113508984447,0.156015321612,0.157201141119
2017/07/11/16:13:45.178034,3102212,1499760829,125979924,,0.798675062569,0.36523546594,0.116827461307,0.663099357382,0.74186840083,0.0786553077498,0.0611870954735,0.105532682945,-0.215399777158,-0.162352339013,-0.0663630894465,-0.462606181271,-0.433395981008,-0.92738121748,0.166658252478,1.77560853958,-0.0607365965843,0.0164635106921,0.16093274951
2017/07/11/16:13:45.187892,3102213,1499760829,135979474,,0.800354265694,0.362191990947,0.115823339158,0.664779816037,0.739994734266,0.0801016297583,0.0637127801862,0.109048601657,-0.252896297082,-0.167026069272,-0.0859890089788,-0.460755911484,-0.45765517832,-0.73809337616,0.302134662867,1.3955488205,-0.193078637123,0.0298003032804,0.0844696313143
2017/07/11/16:13:45.198061,3102214,1499760829,145980081,,0.801120033676,0.360301178831,0.113954377959,0.665567853713,0.739035385385,0.080678176563,0.065857141446,0.125777951445,-0.268549821762,-0.147948532696,-0.084413780149,-0.502932488963,-0.459977454109,-0.831047296524,0.326964527369,1.43880319595,-0.136337801814,0.0110818147659,0.096097946167
2017/07/11/16:13:45.207959,3102215,1499760829,156000426,,0.802274086292,0.35713747441,0.112536009853,0.667204432185,0.737226294103,0.0819330126429,0.0679898403855,0.112275249378,-0.274074105165,-0.159448850819,-0.112473340391,-0.486065279102,-0.430311948543,-0.64568567276,0.423161536455,1.42558062077,-0.202080771327,0.0788388997316,0.0640424638987
