time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:14:21.177661,209754,1499760861,177370071,0,3834,4334,9811,11775,409,2206,394
2017/07/11/16:14:21.200089,209755,1499760861,199918985,0,3777,4171,9797,11864,143,2573,364
2017/07/11/16:14:21.215225,209756,1499760861,215060949,0,3775,3986,9795,11930,-22,2050,260
2017/07/11/16:14:21.237923,209757,1499760861,237497091,0,3761,3821,9827,11962,183,1792,335
2017/07/11/16:14:21.260912,209758,1499760861,260337114,0,3748,3641,9916,11949,84,1865,387
2017/07/11/16:14:21.275548,209759,1499760861,275218009,0,3728,3457,10035,11910,-23,2072,322
2017/07/11/16:14:21.297891,209760,1499760861,297637939,0,3713,3267,10130,11889,-46,2179,286
2017/07/11/16:14:21.320510,209761,1499760861,320183038,0,3708,3058,10184,11899,-57,2138,297
2017/07/11/16:14:21.335680,209762,1499760861,335205078,0,3699,2837,10231,11917,-96,1984,309
2017/07/11/16:14:21.358080,209763,1499760861,357870101,0,3696,2606,10285,11923,-233,1945,287
2017/07/11/16:14:21.380154,209764,1499760861,379892110,0,3707,2380,10351,11911,-320,1976,286
2017/07/11/16:14:21.395249,209765,1499760861,394957065,0,3729,2161,10406,11897,-307,1947,310
2017/07/11/16:14:21.417621,209766,1499760861,417412996,0,3757,1940,10453,11886,-357,1934,295
2017/07/11/16:14:21.442774,209767,1499760861,442545890,0,3790,1721,10496,11871,-418,1899,294
2017/07/11/16:14:21.455116,209768,1499760861,454874038,0,3833,1509,10539,11847,-500,1951,236
2017/07/11/16:14:21.478502,209769,1499760861,478039026,0,3891,1312,10566,11828,-527,1960,248
2017/07/11/16:14:21.500372,209770,1499760861,500061988,0,3956,1124,10571,11822,-538,1910,280
2017/07/11/16:14:21.515400,209771,1499760861,515177965,0,4029,935,10572,11813,-596,1876,325
2017/07/11/16:14:21.537871,209772,1499760861,537581920,0,4107,755,10580,11792,-639,1838,309
2017/07/11/16:14:21.560756,209773,1499760861,560394048,0,4200,580,10582,11766,-694,1872,313
2017/07/11/16:14:21.575675,209774,1499760861,575309991,0,4302,411,10571,11747,-747,1899,321
2017/07/11/16:14:21.597574,209775,1499760861,597421884,0,4400,254,10546,11737,-762,1866,282
2017/07/11/16:14:21.620003,209776,1499760861,619813919,0,4513,101,10514,11726,-799,1837,268
2017/07/11/16:14:21.635410,209777,1499760861,635143995,0,4625,-37,10491,11703,-813,1755,341
2017/07/11/16:14:21.657815,209778,1499760861,657592058,0,4725,-158,10454,11694,-835,1808,407
2017/07/11/16:14:21.683383,209779,1499760861,683130025,0,4822,-276,10397,11704,-893,1837,372
2017/07/11/16:14:21.695069,209780,1499760861,694897890,0,4922,-389,10326,11722,-913,1748,330
2017/07/11/16:14:21.718091,209781,1499760861,717797040,0,5033,-491,10254,11734,-921,1663,388
2017/07/11/16:14:21.740467,209782,1499760861,740081071,0,5150,-587,10180,11743,-938,1653,461
2017/07/11/16:14:21.762568,209783,1499760861,762325048,0,5266,-676,10096,11760,-933,1703,474
2017/07/11/16:14:21.785475,209784,1499760861,785207986,0,5379,-771,9993,11791,-947,1712,500
2017/07/11/16:14:21.800600,209785,1499760861,800331115,0,5490,-861,9877,11831,-999,1673,487
2017/07/11/16:14:21.823032,209786,1499760861,822798013,0,5609,-936,9763,11863,-1043,1581,499
2017/07/11/16:14:21.837711,209787,1499760861,837459087,0,5723,-995,9649,11898,-962,1561,565
2017/07/11/16:14:21.860287,209788,1499760861,860095977,0,5843,-1058,9522,11936,-974,1560,674
2017/07/11/16:14:21.882754,209789,1499760861,882360935,0,5968,-1115,9398,11968,-1028,1538,680
2017/07/11/16:14:21.897553,209790,1499760861,897378921,0,6090,-1158,9286,11990,-1072,1582,643
2017/07/11/16:14:21.920104,209791,1499760861,919943094,0,6198,-1190,9157,12030,-1004,1581,668
2017/07/11/16:14:21.943076,209792,1499760861,942725896,0,6291,-1218,9006,12093,-944,1453,754
2017/07/11/16:14:21.957593,209793,1499760861,957403898,0,6394,-1256,8855,12147,-999,1369,811
2017/07/11/16:14:21.980174,209794,1499760861,979948997,0,6513,-1284,8723,12176,-1110,1316,833
2017/07/11/16:14:22.002722,209795,1499760862,2568960,0,6623,-1293,8599,12204,-1059,1409,878
2017/07/11/16:14:22.017567,209796,1499760862,17425060,0,6708,-1291,8462,12253,-950,1537,809
2017/07/11/16:14:22.040731,209797,1499760862,40577888,0,6785,-1315,8279,12333,-892,1364,910
2017/07/11/16:14:22.064655,209798,1499760862,64241886,0,6882,-1346,8100,12395,-1042,1152,952
2017/07/11/16:14:22.078354,209799,1499760862,77960968,0,6981,-1349,7960,12430,-1038,1163,1020
2017/07/11/16:14:22.100043,209800,1499760862,99834918,0,7057,-1340,7834,12468,-952,1402,1018
2017/07/11/16:14:22.123102,209801,1499760862,122848033,0,7128,-1351,7669,12529,-967,1399,1057
2017/07/11/16:14:22.145598,209802,1499760862,145157098,0,7210,-1379,7483,12591,-1051,1115,1108
2017/07/11/16:14:22.160062,209803,1499760862,159842967,0,7291,-1389,7319,12639,-1069,1127,1160
2017/07/11/16:14:22.182513,209804,1499760862,182327985,0,7363,-1374,7184,12677,-953,1199,1131
2017/07/11/16:14:22.197464,209805,1499760862,197278976,0,7417,-1368,7033,12730,-866,1215,1186
