time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:10:04.228522,198149,1499760604,228379964,0,83,84,67,34,25,24,51,49
2017/07/11/16:10:04.250041,198150,1499760604,249574899,0,87,77,67,36,58,25,57,48
2017/07/11/16:10:04.272469,198151,1499760604,271933078,0,92,79,68,39,60,33,57,52
2017/07/11/16:10:04.288114,198152,1499760604,288009881,0,109,64,47,39,61,45,66,84
2017/07/11/16:10:04.309746,198153,1499760604,309509992,0,121,78,48,38,62,48,71,96
2017/07/11/16:10:04.332283,198154,1499760604,332026958,0,217,89,47,36,63,57,76,108
2017/07/11/16:10:04.349503,198155,1499760604,349095106,0,251,104,53,36,39,72,76,120
2017/07/11/16:10:04.369610,198156,1499760604,369244098,0,268,97,48,33,37,76,77,124
2017/07/11/16:10:04.392462,198157,1499760604,392240047,0,275,101,47,31,34,75,79,106
2017/07/11/16:10:04.409108,198158,1499760604,408941030,0,278,110,49,33,31,77,96,111
2017/07/11/16:10:04.429843,198159,1499760604,429354906,0,266,117,49,32,28,79,96,135
2017/07/11/16:10:04.454000,198160,1499760604,453730106,0,338,115,44,29,28,78,100,128
2017/07/11/16:10:04.476493,198161,1499760604,476186990,0,337,116,41,28,26,74,102,125
2017/07/11/16:10:04.490165,198162,1499760604,489768981,0,347,127,41,27,25,71,98,127
2017/07/11/16:10:04.511906,198163,1499760604,511768102,0,506,173,55,28,27,71,80,134
2017/07/11/16:10:04.528716,198164,1499760604,528621912,0,497,173,58,31,37,143,74,102
2017/07/11/16:10:04.549705,198165,1499760604,549365997,0,439,168,56,32,34,140,65,100
2017/07/11/16:10:04.575004,198166,1499760604,574850082,0,462,171,65,39,35,144,69,101
2017/07/11/16:10:04.588434,198167,1499760604,588324069,0,490,180,66,39,37,145,65,103
2017/07/11/16:10:04.610071,198168,1499760604,609565019,0,471,173,64,42,37,145,60,112
2017/07/11/16:10:04.632163,198169,1499760604,631983041,0,484,171,62,42,33,110,104,121
2017/07/11/16:10:04.648197,198170,1499760604,648112058,0,491,176,68,43,35,123,114,142
2017/07/11/16:10:04.670131,198171,1499760604,669631004,0,509,175,63,43,36,123,115,148
2017/07/11/16:10:04.692290,198172,1499760604,691961050,0,537,169,69,43,35,124,123,148
2017/07/11/16:10:04.712353,198173,1499760604,711949110,0,454,131,59,40,34,123,123,135
2017/07/11/16:10:04.737963,198174,1499760604,737509012,0,429,127,64,39,32,87,91,123
2017/07/11/16:10:04.751796,198175,1499760604,751682043,0,505,132,58,36,34,134,96,104
2017/07/11/16:10:04.768792,198176,1499760604,768671035,0,464,137,61,30,31,132,97,99
2017/07/11/16:10:04.789715,198177,1499760604,789518117,0,478,172,62,32,31,137,102,153
2017/07/11/16:10:04.812550,198178,1499760604,812263011,0,463,177,69,32,30,138,104,156
2017/07/11/16:10:04.829763,198179,1499760604,829524040,0,515,195,77,34,39,188,108,166
2017/07/11/16:10:04.852070,198180,1499760604,851953029,0,468,191,81,34,40,160,98,167
2017/07/11/16:10:04.871673,198181,1499760604,871586084,0,544,188,78,35,41,180,103,167
2017/07/11/16:10:04.888705,198182,1499760604,888509988,0,489,147,71,34,43,176,96,123
2017/07/11/16:10:04.918938,198183,1499760604,918636083,0,505,156,74,39,54,204,109,112
2017/07/11/16:10:04.932337,198184,1499760604,931982994,0,515,140,67,36,51,188,116,104
2017/07/11/16:10:04.948967,198185,1499760604,948544979,0,515,137,65,40,52,188,119,130
2017/07/11/16:10:04.971588,198186,1499760604,971103906,0,481,134,66,41,51,173,111,132
2017/07/11/16:10:04.991827,198187,1499760604,991677999,0,494,133,66,41,49,177,116,128
2017/07/11/16:10:05.032881,198188,1499760605,31419992,0,487,114,65,40,43,162,121,155
2017/07/11/16:10:05.033784,198189,1499760605,33628940,0,453,122,76,46,62,146,116,189
2017/07/11/16:10:05.052315,198190,1499760605,51964998,0,448,140,81,42,62,149,123,182
2017/07/11/16:10:05.081911,198191,1499760605,81789016,0,443,139,82,47,64,143,130,191
2017/07/11/16:10:05.090816,198192,1499760605,90737104,0,480,147,83,50,64,139,128,220
2017/07/11/16:10:05.128140,198193,1499760605,127933979,0,456,150,87,51,65,138,122,233
2017/07/11/16:10:05.134864,198194,1499760605,134583950,0,488,153,78,57,71,203,152,236
2017/07/11/16:10:05.150687,198195,1499760605,150541067,0,499,143,74,60,74,204,148,254
2017/07/11/16:10:05.180172,198196,1499760605,179666042,0,520,159,84,58,73,218,156,257
2017/07/11/16:10:05.196206,198197,1499760605,196003913,0,486,154,83,58,75,230,156,245
2017/07/11/16:10:05.211688,198198,1499760605,211143970,0,497,153,76,56,72,222,156,256
2017/07/11/16:10:05.231822,198199,1499760605,231673955,0,522,151,76,46,46,168,122,267
2017/07/11/16:10:05.258257,198200,1499760605,255603075,0,507,145,76,45,38,164,116,258
2017/07/11/16:10:05.273233,198201,1499760605,271416902,0,529,127,63,44,38,218,134,312
2017/07/11/16:10:05.292790,198202,1499760605,292128086,0,522,127,71,47,48,225,144,341
2017/07/11/16:10:05.314607,198203,1499760605,314460992,0,546,129,65,44,47,226,140,326
2017/07/11/16:10:05.331856,198204,1499760605,331275939,0,485,141,84,54,50,217,143,379
2017/07/11/16:10:05.351896,198205,1499760605,351706981,0,493,144,89,55,52,210,145,389
2017/07/11/16:10:05.375845,198206,1499760605,375679969,0,445,145,91,62,65,180,156,367
2017/07/11/16:10:05.391236,198207,1499760605,391004085,0,451,153,92,65,64,229,192,380
2017/07/11/16:10:05.412135,198208,1499760605,411937952,0,447,147,93,66,68,233,196,397
2017/07/11/16:10:05.434427,198209,1499760605,434288978,0,498,129,90,67,71,243,200,390
2017/07/11/16:10:05.450865,198210,1499760605,450747013,0,539,144,90,72,80,258,227,409
2017/07/11/16:10:05.471911,198211,1499760605,471687078,0,509,147,90,69,71,243,217,437
2017/07/11/16:10:05.494540,198212,1499760605,494330883,0,487,140,97,67,70,186,195,415
2017/07/11/16:10:05.510838,198213,1499760605,510756969,0,511,138,109,73,72,185,204,426
2017/07/11/16:10:05.532146,198214,1499760605,531927108,0,464,148,109,74,86,206,217,430
2017/07/11/16:10:05.554757,198215,1499760605,554465055,0,407,139,106,70,80,199,199,447
2017/07/11/16:10:05.571166,198216,1499760605,570738077,0,464,138,112,84,88,196,193,459
2017/07/11/16:10:05.591714,198217,1499760605,591588020,0,553,148,108,93,95,192,205,460
2017/07/11/16:10:05.614790,198218,1499760605,614522933,0,529,145,103,94,93,188,194,453
2017/07/11/16:10:05.631699,198219,1499760605,631330966,0,588,142,93,96,90,210,184,421
2017/07/11/16:10:05.651983,198220,1499760605,651832103,0,600,146,93,95,89,215,180,390
2017/07/11/16:10:05.675436,198221,1499760605,674781084,0,625,161,93,82,92,264,173,373
2017/07/11/16:10:05.690819,198222,1499760605,690645933,0,584,151,89,74,85,268,162,355
2017/07/11/16:10:05.712483,198223,1499760605,712110996,0,570,149,85,73,84,282,164,343
2017/07/11/16:10:05.734539,198224,1499760605,734261035,0,612,163,86,66,73,239,157,355
2017/07/11/16:10:05.751037,198225,1499760605,750823020,0,622,164,83,68,76,311,158,377
2017/07/11/16:10:05.772260,198226,1499760605,771935939,0,619,174,75,66,69,328,185,338
2017/07/11/16:10:05.794575,198227,1499760605,794389963,0,604,177,70,67,84,369,180,378
2017/07/11/16:10:05.810831,198228,1499760605,810678005,0,633,180,70,62,83,372,175,387
2017/07/11/16:10:05.832088,198229,1499760605,831743001,0,537,178,81,67,90,384,173,352
2017/07/11/16:10:05.855087,198230,1499760605,854660987,0,542,187,110,69,95,370,181,371
2017/07/11/16:10:05.871743,198231,1499760605,871520042,0,541,167,115,83,111,349,164,385
2017/07/11/16:10:05.892207,198232,1499760605,891957044,0,576,169,121,82,103,300,157,382
2017/07/11/16:10:05.914783,198233,1499760605,914575099,0,594,203,137,102,123,287,164,459
2017/07/11/16:10:05.931575,198234,1499760605,931216001,0,651,190,134,98,120,315,168,477
2017/07/11/16:10:05.952198,198235,1499760605,951893091,0,615,172,109,98,117,319,181,448
2017/07/11/16:10:05.975201,198236,1499760605,974868059,0,618,190,110,89,107,320,225,434
2017/07/11/16:10:05.991169,198237,1499760605,991003990,0,625,194,106,90,107,350,217,415
2017/07/11/16:10:06.012144,198238,1499760606,11877059,0,598,165,84,80,96,367,227,319
2017/07/11/16:10:06.035034,198239,1499760606,34744977,0,513,155,74,81,98,335,227,326
2017/07/11/16:10:06.051386,198240,1499760606,51175117,0,538,169,80,79,100,308,220,313
2017/07/11/16:10:06.072060,198241,1499760606,71799039,0,647,201,87,82,103,338,260,319
2017/07/11/16:10:06.094834,198242,1499760606,94603061,0,596,198,91,80,102,316,279,351
2017/07/11/16:10:06.117525,198243,1499760606,117090940,0,587,193,89,67,90,298,266,342
2017/07/11/16:10:06.133599,198244,1499760606,133425951,0,591,194,91,62,85,310,266,339
2017/07/11/16:10:06.154822,198245,1499760606,154515027,0,589,185,89,69,88,289,265,335
2017/07/11/16:10:06.177346,198246,1499760606,177104949,0,426,128,71,64,79,259,183,340
2017/07/11/16:10:06.193742,198247,1499760606,193635940,0,420,115,60,61,79,244,156,297
2017/07/11/16:10:06.214374,198248,1499760606,214198112,0,479,127,65,69,92,324,170,300
2017/07/11/16:10:06.237325,198249,1499760606,237076997,0,545,132,65,72,92,316,172,268
2017/07/11/16:10:06.253608,198250,1499760606,253434896,0,556,135,71,76,91,312,169,253
