time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:07:04.243552,187941,1499760424,242996931,0,1303,2290,9778,12878,225,1894,486
2017/07/11/16:07:04.272515,187942,1499760424,272274971,0,1304,2294,9779,12877,230,1902,481
2017/07/11/16:07:04.279583,187943,1499760424,279335975,0,1305,2299,9771,12882,264,1878,510
2017/07/11/16:07:04.302820,187944,1499760424,302711963,0,1306,2304,9765,12885,248,1855,502
2017/07/11/16:07:04.332446,187945,1499760424,332253932,0,1310,2306,9769,12882,230,1867,485
2017/07/11/16:07:04.339525,187946,1499760424,339195966,0,1321,2312,9778,12872,214,1972,476
2017/07/11/16:07:04.362261,187947,1499760424,361949920,0,1343,2322,9775,12871,235,1980,468
2017/07/11/16:07:04.385005,187948,1499760424,384414911,0,1365,2332,9760,12878,279,1898,495
2017/07/11/16:07:04.401080,187949,1499760424,400723934,0,1387,2345,9744,12886,270,1853,504
2017/07/11/16:07:04.421674,187950,1499760424,421473026,0,1405,2364,9747,12878,258,1866,477
2017/07/11/16:07:04.445145,187951,1499760424,444586992,0,1425,2383,9764,12860,253,1950,458
2017/07/11/16:07:04.459498,187952,1499760424,459229946,0,1454,2396,9769,12850,291,1974,492
2017/07/11/16:07:04.481750,187953,1499760424,481508016,0,1488,2402,9776,12839,352,1932,560
2017/07/11/16:07:04.505615,187954,1499760424,505197048,0,1524,2403,9800,12817,343,1934,545
2017/07/11/16:07:04.526604,187955,1499760424,526397943,0,1568,2381,9847,12779,274,1935,546
2017/07/11/16:07:04.549596,187956,1499760424,549350976,0,1620,2337,9908,12734,181,1984,495
2017/07/11/16:07:04.564377,187957,1499760424,564090967,0,1660,2274,9959,12701,269,1965,531
2017/07/11/16:07:04.587371,187958,1499760424,587053060,0,1680,2188,10008,12674,243,1934,537
2017/07/11/16:07:04.601680,187959,1499760424,601404905,0,1693,2076,10042,12664,143,1932,500
2017/07/11/16:07:04.624267,187960,1499760424,624057054,0,1708,1937,10073,12660,114,2071,459
2017/07/11/16:07:04.646596,187961,1499760424,646414995,0,1711,1768,10098,12665,68,2162,497
2017/07/11/16:07:04.661779,187962,1499760424,661474943,0,1731,1599,10140,12650,-77,2110,416
