time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/11/16:06:17.956969,3057842,1499760381,903254593,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.37582529303192636, 1.262849683626667, -0.8402379765642354, -0.9652574107768966, -0.20401944478876002, 1.1907525865960524, 1.6689710972193301, 0.04678641403050512, 1.8545827725534652, -0.9468496413222717, -1.4166312576121796, 0.07286408742455715, 1.2156797743991905, -0.1672039058795101, -12.565987119160338)","(0.0, -0.011780972448751823, -0.008246680714126275, 0.007461282550876154, -0.07618362183526178, 0.02670353755050413, -0.014529866020127248, -0.0070685834692510935, 0.12959069693627004, 0.012566370612001944, -0.03534291734625546, 0.0035342917346255468, 0.0027488935713754254, -0.011780972448751823, -0.011388273367126762, -0.00039269908162506076, 0.0)","(0.0, 0.0, 4.464, -15.332, 0.592, -25.06, 0.512, -0.064, -0.364, 1.124, -14.4, 0.028, -22.972, 0.36, 0.512, 0.14, -20.48)"
2017/07/11/16:06:17.961838,855185,1499760381,910000128,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/16:06:17.967219,3057843,1499760381,913234448,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37582529303192636, 1.2640001692175808, -0.8413884621551494, -0.9644904203829539, -0.20478643518270273, 1.1896021010051383, 1.6701215828102443, 0.046402918833533764, 1.8538157821595225, -0.947233136519243, -1.4166312576121796, 0.07209709703061444, 1.2156797743991905, -0.1679708962734528, -12.565987119160338)","(0.0, 0.0047123889795007284, -0.012959069693627005, 0.012959069693627005, -0.060475658570259355, 0.02591813938725401, -0.040448005407381256, -0.015707963265002428, 0.15236724367052357, 0.0035342917346255468, -0.008246680714126275, -0.008246680714126275, -0.014137166938502187, 0.009817477040626518, 0.0027488935713754254, 0.022776546734253524, 0.0)","(0.0, 0.0, 4.528, -15.392, 0.56, -25.156, 0.52, -0.056, -0.372, 1.124, -14.34, 0.06, -22.944, 0.36, 0.532, 0.14, -20.48)"
2017/07/11/16:06:17.976865,3057844,1499760381,923261235,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37582529303192636, 1.2632331788236382, -0.8421554525490922, -0.9648739155799253, -0.20555342557664544, 1.190369091399081, 1.6728060491890437, 0.04678641403050512, 1.8553497629474078, -0.9476166317162144, -1.417014752809151, 0.0724805922275858, 1.2156797743991905, -0.1679708962734528, -12.565987119160338)","(0.0, -0.00510508806112579, -0.021598449489378342, 0.0070685834692510935, -0.08757189520238855, 0.03573561642788053, -0.06675884387626033, -0.018849555918002914, 0.18181967479240313, -0.013351768775252066, -0.0007853981632501215, -0.003926990816250607, 0.006675884387626033, 0.007853981632501214, -0.00039269908162506076, -0.01021017612225158, 0.0)","(0.0, 0.0, 4.496, -15.424, 0.592, -25.284, 0.504, -0.048, -0.344, 1.06, -14.34, -0.06, -23.004, 0.368, 0.52, 0.14, -20.48)"
2017/07/11/16:06:17.986974,3057845,1499760381,933247209,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.3750583026379837, 1.2636166740206096, -0.8429224429430349, -0.9641069251859825, -0.20632041597058814, 1.190369091399081, 1.6751070203708718, 0.04678641403050512, 1.8549662677504366, -0.9468496413222717, -1.4166312576121796, 0.07209709703061444, 1.2156797743991905, -0.1679708962734528, -12.565987119160338)","(0.0, -0.009424777959001457, -0.011780972448751823, 0.005890486224375911, -0.08521570071263818, 0.03337942193813016, -0.06754424203951044, -0.0023561944897503642, 0.21637719397540847, -0.00510508806112579, -0.009032078877376396, -0.0047123889795007284, 0.014137166938502187, -0.001570796326500243, 0.011780972448751823, 0.0027488935713754254, 0.0)","(0.0, 0.0, 4.464, -15.516, 0.56, -25.188, 0.432, -0.048, -0.344, 1.092, -14.34, 0.092, -23.004, 0.368, 0.532, 0.148, -20.48)"
2017/07/11/16:06:17.994931,855186,1499760381,943000064,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/16:06:17.997223,3057846,1499760381,943264910,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.375441797834955, 1.2640001692175808, -0.8436894333369775, -0.9641069251859825, -0.20747090156150222, 1.1899855962021098, 1.6770244963557286, 0.04678641403050512, 1.8549662677504366, -0.9480001269131857, -1.417014752809151, 0.07171360183364309, 1.215296279202219, -0.16682041068253875, -12.565987119160338)","(0.0, 0.009032078877376396, 0.0, 0.013744467856877126, -0.1119192382631423, 0.03220132469325498, -0.10131636305926567, -0.012173671530376884, 0.2171625921386586, -0.014922565101752308, 0.006675884387626033, -0.009817477040626518, -0.0019634954081253035, -0.007853981632501214, -0.02081305132612822, -0.012959069693627005, 0.0)","(0.0, 0.0, 4.528, -15.516, 0.592, -25.156, 0.364, -0.036, -0.344, 1.092, -14.34, 0.0, -23.032, 0.376, 0.572, 0.128, -20.48)"
2017/07/11/16:06:18.007181,3057847,1499760381,953216346,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.3750583026379837, 1.2636166740206096, -0.8440729285339489, -0.9633399347920398, -0.20900488234938763, 1.1907525865960524, 1.679708962734528, 0.046402918833533764, 1.8549662677504366, -0.947233136519243, -1.417014752809151, 0.07209709703061444, 1.2160632695961617, -0.16835439147042416, -12.565987119160338)","(0.0, -0.005497787142750851, 0.012173671530376884, -0.01610066234662749, -0.1079922474468917, 0.03455751918300534, -0.1130973355080175, -0.011780972448751823, 0.23129975907716077, 0.004319689897875668, 0.014137166938502187, 0.003141592653000486, -0.0011780972448751821, -0.011780972448751823, -0.00510508806112579, 0.005890486224375911, 0.0)","(0.0, 0.0, 4.432, -15.484, 0.404, -25.22, 0.348, -0.056, -0.392, 1.124, -14.368, 0.184, -23.032, 0.376, 0.58, 0.148, -20.48)"
2017/07/11/16:06:18.011868,855187,1499760381,960000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/16:06:18.017088,3057848,1499760381,963265804,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.3750583026379837, 1.2632331788236382, -0.845223414124863, -0.9633399347920398, -0.21130585353121575, 1.1907525865960524, 1.6808594483254422, 0.04678641403050512, 1.854199277356494, -0.9476166317162144, -1.417014752809151, 0.0724805922275858, 1.2160632695961617, -0.16758740107648146, -12.565987119160338)","(0.0, -0.011780972448751823, 0.010995574285501701, -0.0035342917346255468, -0.07539822367201165, 0.04280419989713162, -0.17239489683340167, 0.01610066234662749, 0.2100940086694075, 0.01727875959150267, -0.008246680714126275, 0.003926990816250607, 0.011388273367126762, 0.0047123889795007284, -0.0027488935713754254, 0.0035342917346255468, 0.0)","(0.0, 0.0, 4.432, -15.484, 0.404, -25.284, 0.348, -0.056, -0.392, 1.184, -14.368, 0.092, -22.972, 0.388, 0.58, 0.14, -20.48)"
