time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:08:54.672230,193452,1499760534,671966075,0,2359,3539,10257,12046,232,1920,239
2017/07/11/16:08:54.695367,193453,1499760534,694812059,0,2358,3574,10265,12029,271,1962,202
2017/07/11/16:08:54.716862,193454,1499760534,716700077,0,2366,3602,10264,12020,319,2104,233
2017/07/11/16:08:54.732027,193455,1499760534,731709003,0,2381,3620,10244,12029,313,2012,295
2017/07/11/16:08:54.754861,193456,1499760534,754621982,0,2387,3637,10231,12034,319,1899,271
2017/07/11/16:08:54.776910,193457,1499760534,776690959,0,2374,3656,10240,12023,333,1888,226
2017/07/11/16:08:54.792102,193458,1499760534,791877031,0,2363,3664,10264,12002,369,2025,192
2017/07/11/16:08:54.822867,193459,1499760534,822530031,0,2352,3658,10283,11989,457,2074,256
2017/07/11/16:08:54.837105,193460,1499760534,836860895,0,2340,3622,10296,11992,472,1970,381
2017/07/11/16:08:54.852069,193461,1499760534,851749897,0,2319,3548,10317,12000,357,1996,351
2017/07/11/16:08:54.874872,193462,1499760534,874639987,0,2261,3484,10337,12012,508,2063,401
2017/07/11/16:08:54.898322,193463,1499760534,898121118,0,2259,3358,10430,11969,110,2208,123
2017/07/11/16:08:54.912620,193464,1499760534,912245988,0,2237,3233,10492,11953,283,2217,318
2017/07/11/16:08:54.934233,193465,1499760534,934097051,0,2226,3073,10550,11946,215,2248,300
2017/07/11/16:08:54.973707,193466,1499760534,973351001,0,2224,2885,10600,11949,152,2263,229
2017/07/11/16:08:54.975091,193467,1499760534,975001096,0,2228,2677,10642,11960,109,2148,286
2017/07/11/16:08:54.994819,193468,1499760534,994515895,0,2244,2443,10692,11962,-50,2029,305
2017/07/11/16:08:55.017190,193469,1499760535,16952037,0,2264,2200,10767,11938,-110,2092,192
2017/07/11/16:08:55.034195,193470,1499760535,33869981,0,2301,1945,10847,11902,-171,2203,124
2017/07/11/16:08:55.054675,193471,1499760535,54399967,0,2346,1688,10908,11877,-219,2171,183
2017/07/11/16:08:55.077097,193472,1499760535,76879978,0,2393,1435,10947,11865,-266,2031,215
2017/07/11/16:08:55.099821,193473,1499760535,99643945,0,2449,1180,10989,11843,-390,1988,163
2017/07/11/16:08:55.114901,193474,1499760535,114619016,0,2520,934,11051,11792,-482,1929,123
2017/07/11/16:08:55.136799,193475,1499760535,136671066,0,2610,700,11110,11733,-495,1979,145
2017/07/11/16:08:55.160213,193476,1499760535,159718036,0,2715,479,11152,11681,-473,2021,154
2017/07/11/16:08:55.174721,193477,1499760535,174387931,0,2812,259,11173,11644,-484,1967,196
