time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/11/16:08:54.667123,3073513,1499760538,613220823,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3796602450016399, 1.2582477412630106, -0.839854481367264, -0.9690923627466101, -0.2024854640008746, 1.189218605808167, 1.6616846884768743, 0.046402918833533764, 1.8553497629474078, -0.947233136519243, -1.4173982480061222, 0.07171360183364309, 1.215296279202219, -0.16835439147042416, -12.565987119160338)","(0.0, -0.01021017612225158, -0.0310232274483798, 0.0019634954081253035, -0.013351768775252066, 0.024740042142378828, 0.007461282550876154, 0.006675884387626033, 0.024740042142378828, 0.02081305132612822, -0.010995574285501701, -0.009817477040626518, 0.008246680714126275, -0.001570796326500243, 0.023954643979128706, 0.028274333877004374, 0.0)","(0.0, 0.0, 4.144, -14.52, 0.872, -23.6, 0.26, 0.036, -0.316, 1.092, -14.368, 0.092, -23.004, 0.388, 0.54, 0.036, -20.48)"
2017/07/11/16:08:54.668817,876810,1499760538,616999936,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/16:08:54.672231,876811,1499760538,620000000,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/16:08:54.677629,3073514,1499760538,623221769,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.3796602450016399, 1.2582477412630106, -0.8394709861702927, -0.9683253723526675, -0.20286895919784598, 1.1896021010051383, 1.6616846884768743, 0.04678641403050512, 1.8549662677504366, -0.9476166317162144, -1.4166312576121796, 0.07171360183364309, 1.2160632695961617, -0.1687378866673955, -12.565987119160338)","(0.0, 0.0047123889795007284, -0.03848450999925595, 0.0027488935713754254, 0.0, 0.029059732040254495, 0.0019634954081253035, 0.008639379795751335, 0.023954643979128706, -0.009424777959001457, -0.012173671530376884, 0.00039269908162506076, 0.012566370612001944, -0.01021017612225158, 0.007461282550876154, 0.006283185306000972, 0.0)","(0.0, 0.0, 4.304, -14.584, 0.964, -23.76, 0.252, 0.016, -0.344, 1.06, -14.368, 0.124, -23.032, 0.412, 0.54, 0.044, -20.48)"
2017/07/11/16:08:54.687050,3073515,1499760538,633228721,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.055223308363874894, 0.3792767498046685, 1.2582477412630106, -0.8402379765642354, -0.9675583819587247, -0.20210196880390327, 1.1896021010051383, 1.6624516788708172, 0.04716990922747647, 1.8545827725534652, -0.9468496413222717, -1.4166312576121796, 0.07286408742455715, 1.2156797743991905, -0.1687378866673955, -12.565987119160338)","(0.0, 0.010995574285501701, -0.01727875959150267, 0.021991148571003403, -0.014137166938502187, 0.05183627877450802, -0.01060287520387664, -0.00039269908162506076, 0.022383847652628464, 0.02042035224450316, -0.01060287520387664, -0.0035342917346255468, -0.01767145867312773, -0.005890486224375911, -0.008639379795751335, -0.0019634954081253035, 0.0)","(0.0, 0.0, 4.4, -14.616, 0.9, -23.924, 0.276, 0.028, -0.364, 1.124, -14.368, 0.0, -23.032, 0.388, 0.532, 0.044, -20.48)"
2017/07/11/16:08:54.696994,3073516,1499760538,643187841,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.3788932546076972, 1.2593982268539248, -0.839854481367264, -0.9671748867617533, -0.2024854640008746, 1.189218605808167, 1.6624516788708172, 0.04678641403050512, 1.8545827725534652, -0.9480001269131857, -1.417014752809151, 0.07171360183364309, 1.2160632695961617, -0.16835439147042416, -12.565987119160338)","(0.0, -0.008246680714126275, -0.008246680714126275, 0.023169245815878585, -0.019634954081253035, 0.05026548244800778, -0.013351768775252066, -0.0200276531628781, 0.006675884387626033, -0.014529866020127248, -0.008246680714126275, -0.006283185306000972, -0.0035342917346255468, 0.010995574285501701, -0.01021017612225158, -0.012959069693627005, 0.0)","(0.0, 0.0, 4.336, -14.74, 0.872, -23.956, 0.296, 0.048, -0.4, 1.124, -14.368, 0.06, -22.972, 0.388, 0.572, 0.064, -20.48)"
2017/07/11/16:08:54.707042,3073517,1499760538,653219282,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.3788932546076972, 1.2593982268539248, -0.8394709861702927, -0.9671748867617533, -0.20286895919784598, 1.189218605808167, 1.6624516788708172, 0.04601942363656241, 1.8553497629474078, -0.947233136519243, -1.4166312576121796, 0.07209709703061444, 1.2156797743991905, -0.1672039058795101, -12.565987119160338)","(0.0, -0.007461282550876154, 0.00510508806112579, 0.0329867228565051, -0.0027488935713754254, 0.028274333877004374, -0.03063052836675474, -0.003926990816250607, 0.04673119071338223, -0.011388273367126762, 0.015707963265002428, -0.0070685834692510935, 0.0007853981632501215, -0.001570796326500243, 0.0007853981632501215, 0.0047123889795007284, 0.0)","(0.0, 0.0, 4.464, -14.772, 1.12, -24.12, 0.348, 0.056, -0.428, 1.06, -14.368, 0.06, -23.064, 0.388, 0.532, 0.044, -20.48)"
2017/07/11/16:08:54.717001,3073518,1499760538,663227165,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.3788932546076972, 1.2593982268539248, -0.8410049669581781, -0.966791391564782, -0.2024854640008746, 1.189218605808167, 1.6620681836738458, 0.04678641403050512, 1.8549662677504366, -0.947233136519243, -1.417014752809151, 0.07209709703061444, 1.2156797743991905, -0.16835439147042416, -12.565987119160338)","(0.0, 0.0035342917346255468, -0.01649336142825255, 0.03337942193813016, -0.0200276531628781, 0.05458517234588344, -0.003926990816250607, -0.0035342917346255468, 0.034164820101380285, -0.02120575040775328, 0.01531526418337737, 0.008639379795751335, -0.014137166938502187, -0.009424777959001457, -0.011388273367126762, -0.004319689897875668, 0.0)","(0.0, 0.0, 4.464, -14.832, 1.028, -24.152, 0.348, 0.056, -0.448, 1.0, -14.4, 0.028, -22.972, 0.388, 0.552, 0.056, -20.48)"
2017/07/11/16:08:54.719867,876812,1499760538,668000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/16:08:54.722907,876813,1499760538,671000064,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
