time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:12:48.292675,206331,1499760768,292483091,0,178,110,64,37,32,50,94,116
2017/07/11/16:12:48.312638,206332,1499760768,312282085,0,194,109,68,36,32,50,77,102
2017/07/11/16:12:48.321472,206333,1499760768,321146011,0,201,117,72,39,32,78,88,100
2017/07/11/16:12:48.343112,206334,1499760768,342523097,0,243,123,73,38,33,94,98,94
2017/07/11/16:12:48.365046,206335,1499760768,364819049,0,275,145,74,37,31,94,97,97
2017/07/11/16:12:48.382175,206336,1499760768,381947994,0,263,143,78,40,25,95,93,101
2017/07/11/16:12:48.403867,206337,1499760768,403702974,0,304,149,75,39,28,100,90,105
2017/07/11/16:12:48.425045,206338,1499760768,424841880,0,364,150,74,40,30,80,85,112
2017/07/11/16:12:48.443481,206339,1499760768,442697048,0,371,159,75,36,30,70,77,124
2017/07/11/16:12:48.462480,206340,1499760768,462117910,0,337,124,65,40,32,68,75,112
2017/07/11/16:12:48.485001,206341,1499760768,484740972,0,350,115,52,37,32,91,84,109
2017/07/11/16:12:48.502244,206342,1499760768,501847982,0,358,112,58,37,30,112,97,114
2017/07/11/16:12:48.522415,206343,1499760768,522233009,0,367,120,59,32,28,115,98,111
2017/07/11/16:12:48.544728,206344,1499760768,544563055,0,361,108,53,31,26,115,95,104
2017/07/11/16:12:48.562819,206345,1499760768,562443017,0,392,127,51,22,24,117,97,127
2017/07/11/16:12:48.582879,206346,1499760768,582588911,0,386,133,50,23,29,130,100,130
2017/07/11/16:12:48.605311,206347,1499760768,604983091,0,351,131,50,25,29,120,84,126
2017/07/11/16:12:48.621239,206348,1499760768,621083021,0,284,121,49,29,31,123,88,119
2017/07/11/16:12:48.642978,206349,1499760768,642433881,0,271,118,49,29,32,118,89,112
2017/07/11/16:12:48.664973,206350,1499760768,664753913,0,274,95,51,33,35,119,93,97
2017/07/11/16:12:48.681792,206351,1499760768,681659936,0,425,107,58,35,37,170,80,117
2017/07/11/16:12:48.702257,206352,1499760768,702076911,0,426,105,56,35,40,205,85,135
2017/07/11/16:12:48.725273,206353,1499760768,724976062,0,456,103,55,36,42,218,75,139
2017/07/11/16:12:48.742616,206354,1499760768,742474079,0,472,118,63,42,48,223,77,154
2017/07/11/16:12:48.762711,206355,1499760768,762459993,0,455,125,62,40,45,222,68,160
2017/07/11/16:12:48.784771,206356,1499760768,784595012,0,312,108,61,42,44,195,101,159
2017/07/11/16:12:48.801208,206357,1499760768,801073074,0,338,114,62,41,45,186,124,141
2017/07/11/16:12:48.823076,206358,1499760768,822561979,0,311,117,62,41,44,172,128,174
2017/07/11/16:12:48.845134,206359,1499760768,844825983,0,342,104,56,36,38,168,128,184
2017/07/11/16:12:48.861314,206360,1499760768,861166000,0,424,98,64,43,49,236,159,200
2017/07/11/16:12:48.883259,206361,1499760768,882657051,0,467,103,62,40,46,222,142,199
2017/07/11/16:12:48.904771,206362,1499760768,904545068,0,491,108,60,39,43,217,127,225
2017/07/11/16:12:48.921923,206363,1499760768,921191930,0,530,127,64,43,45,219,128,234
