time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:11:58.235882,202616,1499760718,235228061,0,3185,3945,9913,12018,214,1939,307
2017/07/11/16:11:58.251587,202617,1499760718,250485897,0,3183,3949,9907,12022,240,1931,310
2017/07/11/16:11:58.268831,202618,1499760718,268647909,0,3182,3955,9898,12028,247,1934,296
2017/07/11/16:11:58.288526,202619,1499760718,288275957,0,3182,3960,9892,12031,246,1932,317
2017/07/11/16:11:58.311721,202620,1499760718,311012983,0,3183,3966,9892,12029,196,1923,305
2017/07/11/16:11:58.325562,202621,1499760718,325320005,0,3183,3975,9892,12026,217,1961,309
2017/07/11/16:11:58.349942,202622,1499760718,349675893,0,3181,3989,9893,12021,230,1969,267
2017/07/11/16:11:58.362796,202623,1499760718,362406015,0,3179,4005,9890,12018,250,1949,296
2017/07/11/16:11:58.401215,202624,1499760718,401032924,0,3177,4020,9885,12018,257,1905,306
2017/07/11/16:11:58.402838,202625,1499760718,402647972,0,3177,4033,9881,12017,240,1918,285
2017/07/11/16:11:58.422940,202626,1499760718,422569036,0,3182,4041,9874,12019,248,1951,269
2017/07/11/16:11:58.453248,202627,1499760718,452853918,0,3193,4041,9850,12036,261,1963,308
2017/07/11/16:11:58.460359,202628,1499760718,460042953,0,3199,4042,9827,12053,244,1919,313
2017/07/11/16:11:58.482337,202629,1499760718,482083082,0,3200,4050,9818,12057,265,1939,238
2017/07/11/16:11:58.514349,202630,1499760718,513148069,0,3199,4057,9813,12059,289,2075,214
2017/07/11/16:11:58.520325,202631,1499760718,520006895,0,3205,4063,9794,12071,278,2068,295
2017/07/11/16:11:58.550653,202632,1499760718,550384998,0,3213,4080,9766,12085,305,2006,288
2017/07/11/16:11:58.564942,202633,1499760718,564738035,0,3223,4091,9743,12098,364,2057,226
2017/07/11/16:11:58.580286,202634,1499760718,580022096,0,3273,4076,9715,12112,267,2079,331
2017/07/11/16:11:58.618293,202635,1499760718,618072986,0,3358,4050,9678,12127,333,1945,451
2017/07/11/16:11:58.624747,202636,1499760718,624555110,0,3430,4020,9668,12125,607,1936,449
2017/07/11/16:11:58.639692,202637,1499760718,639518022,0,3475,3931,9694,12120,465,2037,468
2017/07/11/16:11:58.678074,202638,1499760718,677936077,0,3535,3793,9743,12108,261,2178,495
2017/07/11/16:11:58.684826,202639,1499760718,684640884,0,3591,3607,9791,12109,233,2249,548
2017/07/11/16:11:58.700270,202640,1499760718,700020074,0,3652,3359,9858,12108,-27,2495,481
2017/07/11/16:11:58.730811,202641,1499760718,730293989,0,3706,3149,9953,12070,-62,2456,328
2017/07/11/16:11:58.744789,202642,1499760718,744580984,0,3761,2912,10008,12067,24,2235,528
2017/07/11/16:11:58.760153,202643,1499760718,759761095,0,3839,2638,10041,12078,-161,2034,526
2017/07/11/16:11:58.796227,202644,1499760718,796076059,0,3931,2351,10099,12060,-394,2013,420
2017/07/11/16:11:58.805042,202645,1499760718,804857015,0,4031,2079,10195,11996,-459,2012,315
2017/07/11/16:11:58.819728,202646,1499760718,819540023,0,4144,1810,10286,11923,-497,2044,369
2017/07/11/16:11:58.842916,202647,1499760718,842611074,0,4276,1530,10347,11863,-545,2012,462
2017/07/11/16:11:58.864787,202648,1499760718,864608049,0,4410,1250,10387,11812,-649,1853,401
2017/07/11/16:11:58.880493,202649,1499760718,880315065,0,4556,985,10414,11757,-734,1808,280
2017/07/11/16:11:58.904968,202650,1499760718,904772996,0,4710,738,10446,11686,-764,1722,300
2017/07/11/16:11:58.925553,202651,1499760718,925204992,0,4857,506,10483,11605,-778,1754,344
2017/07/11/16:11:58.941443,202652,1499760718,941294908,0,5015,286,10487,11541,-824,1788,349
2017/07/11/16:11:58.962665,202653,1499760718,962317943,0,5171,72,10471,11490,-882,1717,314
2017/07/11/16:11:58.985750,202654,1499760718,984920024,0,5327,-128,10452,11436,-941,1584,337
2017/07/11/16:11:59.008603,202655,1499760719,8394002,0,5482,-312,10422,11386,-999,1600,360
2017/07/11/16:11:59.022429,202656,1499760719,22113084,0,5640,-479,10383,11338,-1024,1621,378
2017/07/11/16:11:59.045782,202657,1499760719,45288085,0,5793,-631,10330,11303,-1004,1595,401
2017/07/11/16:11:59.069502,202658,1499760719,69076061,0,5946,-773,10269,11270,-1101,1616,336
2017/07/11/16:11:59.084464,202659,1499760719,84326982,0,6099,-896,10201,11240,-1133,1582,361
2017/07/11/16:11:59.105289,202660,1499760719,104934930,0,6237,-1013,10112,11235,-1106,1593,450
2017/07/11/16:11:59.127583,202661,1499760719,127365112,0,6372,-1126,10015,11235,-1155,1500,512
2017/07/11/16:11:59.151069,202662,1499760719,150615930,0,6507,-1227,9916,11236,-1188,1434,513
2017/07/11/16:11:59.174241,202663,1499760719,173028945,0,6644,-1317,9813,11235,-1234,1476,477
2017/07/11/16:11:59.187531,202664,1499760719,187295913,0,6785,-1389,9712,11230,-1255,1456,499
2017/07/11/16:11:59.202596,202665,1499760719,202301025,0,6918,-1440,9601,11239,-1224,1420,529
2017/07/11/16:11:59.234263,202666,1499760719,233268976,0,7028,-1486,9468,11277,-1153,1429,660
2017/07/11/16:11:59.247868,202667,1499760719,247514009,0,7133,-1533,9322,11326,-1206,1345,628
2017/07/11/16:11:59.262225,202668,1499760719,262031078,0,7252,-1570,9184,11358,-1300,1250,614
2017/07/11/16:11:59.284765,202669,1499760719,284586906,0,7367,-1576,9054,11387,-1165,1262,703
2017/07/11/16:11:59.307541,202670,1499760719,307275056,0,7462,-1564,8928,11427,-1085,1354,698
2017/07/11/16:11:59.322897,202671,1499760719,322673082,0,7542,-1566,8779,11489,-1127,1306,755
2017/07/11/16:11:59.346648,202672,1499760719,346514940,0,7637,-1565,8631,11538,-1229,1140,797
2017/07/11/16:11:59.367503,202673,1499760719,367280006,0,7743,-1536,8506,11565,-1207,1106,861
2017/07/11/16:11:59.385219,202674,1499760719,384984970,0,7822,-1478,8400,11596,-1051,1304,823
2017/07/11/16:11:59.404871,202675,1499760719,404555082,0,7879,-1429,8271,11657,-1003,1342,830
2017/07/11/16:11:59.427381,202676,1499760719,427189111,0,7941,-1403,8118,11725,-1098,1112,935
2017/07/11/16:11:59.444205,202677,1499760719,444057941,0,8016,-1370,7989,11766,-1163,1054,958
2017/07/11/16:11:59.464969,202678,1499760719,464751958,0,8078,-1318,7870,11811,-1084,1208,1061
2017/07/11/16:11:59.487703,202679,1499760719,487505912,0,8128,-1274,7732,11871,-1009,1249,1040
2017/07/11/16:11:59.502695,202680,1499760719,502377033,0,8185,-1252,7575,11936,-1157,1116,1058
2017/07/11/16:11:59.525109,202681,1499760719,524898052,0,8246,-1219,7422,11993,-1129,1044,1090
2017/07/11/16:11:59.548095,202682,1499760719,547466039,0,8307,-1165,7283,12042,-948,1046,1146
2017/07/11/16:11:59.564670,202683,1499760719,564397096,0,8359,-1108,7146,12093,-958,1046,1270
2017/07/11/16:11:59.584775,202684,1499760719,584583997,0,8402,-1059,7025,12139,-1169,1056,1181
2017/07/11/16:11:59.607274,202685,1499760719,607070922,0,8437,-987,6908,12187,-1102,1056,1192
2017/07/11/16:11:59.624279,202686,1499760719,624157905,0,8458,-912,6788,12246,-934,1125,1223
2017/07/11/16:11:59.645590,202687,1499760719,645118951,0,8479,-850,6658,12308,-937,1044,1338
2017/07/11/16:11:59.675618,202688,1499760719,675309896,0,8503,-781,6549,12353,-988,988,1363
2017/07/11/16:11:59.682285,202689,1499760719,682123899,0,8523,-695,6463,12390,-994,1146,1336
2017/07/11/16:11:59.705183,202690,1499760719,704974889,0,8546,-615,6347,12438,-895,1195,1365
2017/07/11/16:11:59.727470,202691,1499760719,727241039,0,8567,-546,6226,12488,-841,1081,1414
2017/07/11/16:11:59.742360,202692,1499760719,742116928,0,8582,-487,6098,12543,-773,1070,1444
