time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/11/16:11:20.657577,3088112,1499760684,603601304,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.055223308363874894, 0.3796602450016399, 1.2605487124448387, -0.8394709861702927, -0.9675583819587247, -0.2024854640008746, 1.189218605808167, 1.6609176980829317, 0.04678641403050512, 1.854199277356494, -0.9480001269131857, -1.4162477624152083, 0.0724805922275858, 1.215296279202219, -0.16835439147042416, -12.565987119160338)","(0.0, -0.0035342917346255468, 0.01688606050987761, 0.005497787142750851, 0.0019634954081253035, 0.03337942193813016, -0.008639379795751335, 0.01531526418337737, 0.018064157754752792, -0.01060287520387664, 0.02120575040775328, -0.007461282550876154, -0.0027488935713754254, -0.006283185306000972, 0.011388273367126762, 0.004319689897875668, 0.0)","(0.0, 0.0, 3.984, -14.552, 0.56, -23.212, 0.216, 0.076, -0.288, 1.124, -14.34, 0.092, -23.064, 0.396, 0.532, 0.036, -20.48)"
2017/07/11/16:11:20.667630,3088113,1499760684,613588005,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3796602450016399, 1.2609322076418101, -0.8406214717612067, -0.9675583819587247, -0.2024854640008746, 1.189218605808167, 1.661301193279903, 0.04678641403050512, 1.8545827725534652, -0.9476166317162144, -1.4166312576121796, 0.07209709703061444, 1.2164467647931332, -0.16835439147042416, -12.565987119160338)","(0.0, 0.014137166938502187, -0.0007853981632501215, 0.01531526418337737, -0.0200276531628781, 0.03848450999925595, 0.008246680714126275, 0.001570796326500243, 0.01767145867312773, 0.003926990816250607, 0.007853981632501214, -0.01021017612225158, 0.010995574285501701, -0.00510508806112579, -0.003926990816250607, 0.009817477040626518, 0.0)","(0.0, 0.0, 3.828, -14.648, 0.652, -23.18, 0.2, 0.096, -0.296, 1.216, -14.368, 0.06, -23.064, 0.388, 0.532, 0.036, -20.48)"
2017/07/11/16:11:20.677496,3088114,1499760684,623586360,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.3796602450016399, 1.2609322076418101, -0.8394709861702927, -0.966791391564782, -0.20325245439481732, 1.1884516154142244, 1.661301193279903, 0.04601942363656241, 1.8538157821595225, -0.947233136519243, -1.4166312576121796, 0.0724805922275858, 1.2172137551870759, -0.16835439147042416, -12.565987119160338)","(0.0, -0.003141592653000486, -0.0007853981632501215, 0.013351768775252066, -0.02042035224450316, 0.03337942193813016, -0.001570796326500243, -0.03534291734625546, 0.010995574285501701, -0.003141592653000486, 0.00510508806112579, 0.02120575040775328, -0.0035342917346255468, 0.007461282550876154, -0.009424777959001457, 0.014922565101752308, 0.0)","(0.0, 0.0, 3.984, -14.74, 0.592, -23.436, 0.208, 0.096, -0.308, 1.28, -14.368, -0.06, -23.032, 0.388, 0.512, 0.028, -20.48)"
2017/07/11/16:11:20.687454,3088115,1499760684,633577085,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3796602450016399, 1.2613157028387814, -0.8406214717612067, -0.9660244011708393, -0.20325245439481732, 1.188068120217253, 1.661301193279903, 0.047553404424447825, 1.854199277356494, -0.9476166317162144, -1.4162477624152083, 0.07209709703061444, 1.2164467647931332, -0.1687378866673955, -12.565987119160338)","(0.0, -0.01021017612225158, 0.003926990816250607, 0.01649336142825255, 0.003141592653000486, 0.03848450999925595, -0.00510508806112579, -0.022776546734253524, 0.021991148571003403, 0.007853981632501214, -0.018064157754752792, -0.0007853981632501215, -0.0070685834692510935, -0.0011780972448751821, -0.014137166938502187, 0.0035342917346255468, 0.0)","(0.0, 0.0, 3.984, -14.772, 0.592, -23.728, 0.2, 0.096, -0.316, 1.184, -14.34, -0.124, -22.972, 0.388, 0.532, 0.036, -20.48)"
2017/07/11/16:11:20.694502,898495,1499760684,641999872,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/16:11:20.697340,3088116,1499760684,643575273,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.055223308363874894, 0.3792767498046685, 1.2616991980357528, -0.839854481367264, -0.9660244011708393, -0.2024854640008746, 1.1873011298233103, 1.6620681836738458, 0.04601942363656241, 1.8545827725534652, -0.947233136519243, -1.417014752809151, 0.07209709703061444, 1.2172137551870759, -0.16835439147042416, -12.565987119160338)","(0.0, -0.006283185306000972, -0.0027488935713754254, 0.024740042142378828, -0.021598449489378342, 0.039662607244131134, -0.003926990816250607, -0.04555309346850705, 0.03220132469325498, 0.014529866020127248, 0.007853981632501214, -0.028667032958629435, 0.001570796326500243, -0.00039269908162506076, -0.005890486224375911, -0.021991148571003403, 0.0)","(0.0, 0.0, 3.92, -14.864, 0.0, -23.828, 0.188, 0.056, -0.336, 1.216, -14.4, -0.028, -23.004, 0.388, 0.52, 0.028, -20.48)"
2017/07/11/16:11:20.698407,898496,1499760684,646000128,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/16:11:20.707420,3088117,1499760684,653585510,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.055223308363874894, 0.38004374019861126, 1.2616991980357528, -0.8406214717612067, -0.966791391564782, -0.20286895919784598, 1.1873011298233103, 1.6624516788708172, 0.04678641403050512, 1.854199277356494, -0.947233136519243, -1.417014752809151, 0.07209709703061444, 1.2149127840052476, -0.1687378866673955, -12.565987119160338)","(0.0, 0.024740042142378828, -0.018456856836377853, 0.0019634954081253035, 0.0027488935713754254, 0.034164820101380285, -0.006283185306000972, -0.04830198703988247, 0.03180862561162992, -0.006283185306000972, -0.01610066234662749, 0.001570796326500243, -0.008639379795751335, -0.0023561944897503642, 0.023561944897503646, -0.005890486224375911, 0.0)","(0.0, 0.0, 3.828, -14.988, -0.216, -24.052, 0.208, 0.008, -0.316, 1.156, -14.4, 0.06, -23.004, 0.388, 0.52, 0.016, -20.48)"
2017/07/11/16:11:20.717444,3088118,1499760684,663590728,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.3796602450016399, 1.2624661884296955, -0.8402379765642354, -0.9652574107768966, -0.20210196880390327, 1.1861506442323961, 1.6628351740677885, 0.046402918833533764, 1.8545827725534652, -0.9468496413222717, -1.417014752809151, 0.07209709703061444, 1.2160632695961617, -0.16835439147042416, -12.565987119160338)","(0.0, -0.0011780972448751821, 0.011780972448751823, 0.021991148571003403, -0.008246680714126275, 0.040448005407381256, -0.0027488935713754254, -0.07422012642713648, 0.03534291734625546, -0.0011780972448751821, -0.0023561944897503642, 0.019634954081253035, 0.0027488935713754254, 0.0200276531628781, 0.003926990816250607, 0.011388273367126762, 0.0)","(0.0, 0.0, 4.016, -15.112, -0.34, -24.184, 0.2, 0.008, -0.324, 1.156, -14.368, 0.124, -23.004, 0.376, 0.512, 0.036, -20.48)"
2017/07/11/16:11:20.730444,3088119,1499760684,673550375,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.38004374019861126, 1.2620826932327243, -0.8406214717612067, -0.9644904203829539, -0.20286895919784598, 1.1850001586414822, 1.6636021644617311, 0.04716990922747647, 1.8545827725534652, -0.948383622110157, -1.417014752809151, 0.07286408742455715, 1.2156797743991905, -0.16912138186436687, -12.565987119160338)","(0.0, -0.0070685834692510935, 0.008246680714126275, 0.024347343060753767, 0.0007853981632501215, 0.04084070448900632, 0.012959069693627005, -0.11231193734476737, 0.04162610265225644, 0.0011780972448751821, 0.015707963265002428, 0.019634954081253035, -0.019634954081253035, 0.011388273367126762, 0.005497787142750851, 0.018064157754752792, 0.0)","(0.0, 0.0, 3.856, -15.236, -0.248, -24.216, 0.2, 0.028, -0.344, 1.156, -14.4, -0.06, -23.004, 0.352, 0.52, 0.036, -20.48)"
