time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:08:03.312227,192115,1499760483,311786890,0,59,61,53,35,31,103,110,108
2017/07/11/16:08:03.327407,192116,1499760483,327058076,0,59,55,56,35,28,101,116,110
2017/07/11/16:08:03.349484,192117,1499760483,349159002,0,65,60,52,38,31,99,118,126
2017/07/11/16:08:03.372090,192118,1499760483,371826887,0,79,73,56,41,32,96,108,125
2017/07/11/16:08:03.387140,192119,1499760483,386845111,0,93,76,55,42,35,70,109,152
2017/07/11/16:08:03.409179,192120,1499760483,409045934,0,104,107,62,46,35,70,107,130
2017/07/11/16:08:03.432297,192121,1499760483,431811094,0,109,171,70,49,37,71,101,136
2017/07/11/16:08:03.447468,192122,1499760483,446989059,0,109,178,108,55,37,70,98,121
2017/07/11/16:08:03.470034,192123,1499760483,469510078,0,100,178,112,57,35,55,97,114
2017/07/11/16:08:03.491929,192124,1499760483,491655111,0,89,180,112,59,29,94,99,81
2017/07/11/16:08:03.506993,192125,1499760483,506737947,0,80,166,115,64,43,117,104,91
2017/07/11/16:08:03.529419,192126,1499760483,529171943,0,77,188,141,63,45,160,114,84
2017/07/11/16:08:03.551728,192127,1499760483,551526069,0,82,195,122,58,43,163,112,84
2017/07/11/16:08:03.574700,192128,1499760483,574398994,0,94,195,119,55,46,165,110,88
2017/07/11/16:08:03.589546,192129,1499760483,589251041,0,140,204,121,49,47,144,77,93
2017/07/11/16:08:03.612298,192130,1499760483,612060070,0,143,209,118,41,37,127,70,84
2017/07/11/16:08:03.626652,192131,1499760483,626475095,0,154,154,76,38,33,86,59,86
2017/07/11/16:08:03.649322,192132,1499760483,649071931,0,237,165,74,36,36,86,72,86
2017/07/11/16:08:03.672095,192133,1499760483,671786069,0,258,161,70,34,33,84,78,90
2017/07/11/16:08:03.686876,192134,1499760483,686650037,0,286,150,69,36,32,96,75,80
2017/07/11/16:08:03.709829,192135,1499760483,709350109,0,378,178,72,35,32,97,73,98
2017/07/11/16:08:03.735002,192136,1499760483,734894990,0,418,182,79,37,31,79,66,105
2017/07/11/16:08:03.762533,192137,1499760483,762392044,0,460,177,73,39,29,94,88,114
2017/07/11/16:08:03.769103,192138,1499760483,768954992,0,613,213,84,45,39,112,102,150
2017/07/11/16:08:03.800214,192139,1499760483,799953937,0,600,214,84,45,39,113,103,161
2017/07/11/16:08:03.806573,192140,1499760483,806418895,0,555,193,80,45,37,119,102,152
2017/07/11/16:08:03.829236,192141,1499760483,829018115,0,608,183,82,50,39,119,106,157
2017/07/11/16:08:03.851736,192142,1499760483,851526975,0,623,189,85,50,41,110,83,171
