time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:11:38.914907,201650,1499760698,914674997,0,3137,3917,9676,12231,206,1941,411
2017/07/11/16:11:38.929624,201651,1499760698,929466009,0,3131,3952,9685,12215,277,1932,385
2017/07/11/16:11:38.952520,201652,1499760698,952291011,0,3122,3973,9696,12201,329,1907,369
2017/07/11/16:11:38.969256,201653,1499760698,968730926,0,3113,3987,9713,12185,324,1909,397
2017/07/11/16:11:38.990055,201654,1499760698,989804029,0,3096,3990,9745,12163,329,1925,464
2017/07/11/16:11:39.012429,201655,1499760699,12259960,0,3071,3968,9781,12148,382,1966,530
2017/07/11/16:11:39.027863,201656,1499760699,27477025,0,3046,3917,9813,12144,275,1960,465
2017/07/11/16:11:39.050648,201657,1499760699,50031900,0,3019,3853,9877,12120,243,1925,424
2017/07/11/16:11:39.080320,201658,1499760699,80127000,0,2977,3764,9960,12090,284,2076,444
2017/07/11/16:11:39.087110,201659,1499760699,86956977,0,2971,3652,10081,12026,101,2362,196
2017/07/11/16:11:39.110430,201660,1499760699,109922885,0,2947,3530,10122,12034,265,2242,424
2017/07/11/16:11:39.133197,201661,1499760699,132628917,0,2933,3366,10154,12057,175,2049,423
2017/07/11/16:11:39.147577,201662,1499760699,147335052,0,2919,3188,10212,12060,42,2070,274
2017/07/11/16:11:39.170049,201663,1499760699,169835090,0,2907,3007,10295,12038,10,2131,263
2017/07/11/16:11:39.192996,201664,1499760699,192656993,0,2914,2804,10370,12022,-6,2142,362
2017/07/11/16:11:39.207304,201665,1499760699,207108974,0,2930,2577,10429,12017,-83,2100,399
2017/07/11/16:11:39.230194,201666,1499760699,229727983,0,2948,2343,10494,12004,-120,2062,279
2017/07/11/16:11:39.252623,201667,1499760699,252249002,0,2964,2108,10570,11977,-204,2050,230
2017/07/11/16:11:39.269349,201668,1499760699,268929004,0,2990,1873,10645,11943,-271,2045,247
2017/07/11/16:11:39.291578,201669,1499760699,291387081,0,3026,1632,10705,11916,-302,2042,291
2017/07/11/16:11:39.312269,201670,1499760699,312127113,0,3059,1391,10756,11892,-297,1967,292
2017/07/11/16:11:39.327502,201671,1499760699,327271938,0,3101,1140,10806,11863,-428,1944,232
2017/07/11/16:11:39.349858,201672,1499760699,349685907,0,3167,901,10858,11818,-498,1980,153
2017/07/11/16:11:39.382915,201673,1499760699,381973981,0,3230,671,10889,11788,-466,1945,218
2017/07/11/16:11:39.387136,201674,1499760699,386972904,0,3284,447,10900,11774,-465,1875,293
2017/07/11/16:11:39.409811,201675,1499760699,409598112,0,3345,218,10913,11751,-584,1803,270
2017/07/11/16:11:39.432443,201676,1499760699,432238101,0,3421,-5,10927,11717,-659,1810,225
2017/07/11/16:11:39.447239,201677,1499760699,446995973,0,3504,-213,10932,11687,-739,1858,182
2017/07/11/16:11:39.469716,201678,1499760699,469536066,0,3592,-406,10923,11664,-699,1846,163
2017/07/11/16:11:39.492766,201679,1499760699,492419004,0,3678,-596,10896,11653,-738,1732,244
2017/07/11/16:11:39.507497,201680,1499760699,507219076,0,3771,-784,10857,11649,-810,1694,252
2017/07/11/16:11:39.529712,201681,1499760699,529504060,0,3874,-961,10812,11644,-856,1701,216
2017/07/11/16:11:39.552547,201682,1499760699,552337884,0,3982,-1123,10763,11638,-891,1721,229
2017/07/11/16:11:39.567345,201683,1499760699,567090988,0,4084,-1279,10695,11650,-909,1716,283
2017/07/11/16:11:39.591598,201684,1499760699,591332912,0,4185,-1430,10609,11675,-942,1717,247
2017/07/11/16:11:39.612330,201685,1499760699,612117052,0,4282,-1568,10516,11706,-1002,1680,198
2017/07/11/16:11:39.627505,201686,1499760699,627204895,0,4377,-1687,10424,11737,-994,1608,287
2017/07/11/16:11:39.649932,201687,1499760699,649632930,0,4476,-1791,10323,11773,-978,1602,326
2017/07/11/16:11:39.672635,201688,1499760699,672373056,0,4572,-1881,10217,11814,-1019,1655,360
2017/07/11/16:11:39.687626,201689,1499760699,687375068,0,4670,-1968,10098,11864,-1084,1682,359
2017/07/11/16:11:39.709612,201690,1499760699,709459066,0,4776,-2036,9981,11910,-1070,1605,370
2017/07/11/16:11:39.732323,201691,1499760699,732058048,0,4875,-2089,9861,11960,-1020,1598,450
2017/07/11/16:11:39.747844,201692,1499760699,747472047,0,4981,-2128,9742,12007,-1108,1577,456
2017/07/11/16:11:39.770052,201693,1499760699,769809007,0,5073,-2158,9610,12069,-1057,1579,546
2017/07/11/16:11:39.792871,201694,1499760699,792566061,0,5159,-2177,9476,12135,-1053,1512,590
2017/07/11/16:11:39.815555,201695,1499760699,815018892,0,5258,-2194,9347,12189,-1154,1435,579
2017/07/11/16:11:39.846896,201696,1499760699,845659017,0,5372,-2193,9234,12226,-1205,1446,617
2017/07/11/16:11:39.868658,201697,1499760699,867779970,0,5456,-2177,9115,12281,-1048,1598,681
