time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:26:35.182273,66695,1499757995,182090997,0,6444,6096,7886,11292,290,1840,554
2017/07/11/15:26:35.204472,66696,1499757995,204292058,0,6434,6105,7880,11298,265,1883,470
2017/07/11/15:26:35.227280,66697,1499757995,227045059,0,6425,6111,7868,11308,277,1922,497
2017/07/11/15:26:35.249497,66698,1499757995,249329090,0,6425,6111,7846,11323,272,1857,557
2017/07/11/15:26:35.266695,66699,1499757995,266477108,0,6427,6113,7828,11334,284,1792,574
2017/07/11/15:26:35.287206,66700,1499757995,287058115,0,6420,6121,7826,11335,288,1825,532
2017/07/11/15:26:35.302450,66701,1499757995,302097082,0,6416,6125,7823,11337,298,1905,519
2017/07/11/15:26:35.325212,66702,1499757995,324904918,0,6417,6119,7812,11347,259,1910,501
2017/07/11/15:26:35.355673,66703,1499757995,355127096,0,6421,6117,7796,11357,277,1894,528
2017/07/11/15:26:35.362323,66704,1499757995,362109899,0,6418,6124,7776,11368,290,1915,541
2017/07/11/15:26:35.384533,66705,1499757995,384346008,0,6414,6139,7759,11375,290,1905,509
2017/07/11/15:26:35.407596,66706,1499757995,407210111,0,6410,6151,7737,11385,287,1905,467
2017/07/11/15:26:35.421994,66707,1499757995,421901941,0,6410,6151,7701,11410,333,1935,569
2017/07/11/15:26:35.444631,66708,1499757995,444405078,0,6415,6149,7657,11437,290,1924,632
2017/07/11/15:26:35.467062,66709,1499757995,466893911,0,6412,6170,7627,11448,299,1856,549
2017/07/11/15:26:35.482219,66710,1499757995,482021093,0,6407,6201,7603,11450,324,1809,518
2017/07/11/15:26:35.504597,66711,1499757995,504386901,0,6412,6202,7562,11474,368,1916,577
2017/07/11/15:26:35.527375,66712,1499757995,527179002,0,6415,6197,7513,11507,382,1764,656
2017/07/11/15:26:35.544721,66713,1499757995,544605970,0,6416,6222,7488,11509,382,1671,525
2017/07/11/15:26:35.572449,66714,1499757995,572261095,0,6412,6260,7484,11493,413,1874,564
2017/07/11/15:26:35.587291,66715,1499757995,586997985,0,6428,6273,7477,11481,419,1990,586
2017/07/11/15:26:35.602301,66716,1499757995,602102041,0,6437,6270,7461,11489,399,1867,546
2017/07/11/15:26:35.627035,66717,1499757995,626867055,0,6443,6261,7431,11510,378,1733,648
2017/07/11/15:26:35.648402,66718,1499757995,648241996,0,6460,6260,7427,11503,339,1734,641
2017/07/11/15:26:35.662824,66719,1499757995,662358999,0,6477,6269,7452,11472,371,1841,601
2017/07/11/15:26:35.684716,66720,1499757995,684448957,0,6484,6250,7464,11471,445,1899,658
2017/07/11/15:26:35.712231,66721,1499757995,711972951,0,6473,6224,7468,11489,581,1832,647
2017/07/11/15:26:35.730248,66722,1499757995,730000019,0,6482,6167,7491,11499,352,1835,628
2017/07/11/15:26:35.746161,66723,1499757995,746037006,0,6507,6118,7543,11478,271,1930,549
2017/07/11/15:26:35.767239,66724,1499757995,767060041,0,6525,6058,7589,11469,350,2021,626
2017/07/11/15:26:35.805837,66725,1499757995,805712938,0,6520,6003,7641,11466,343,1926,630
2017/07/11/15:26:35.807318,66726,1499757995,807195901,0,6536,5929,7730,11436,181,1979,611
2017/07/11/15:26:35.827157,66727,1499757995,826940059,0,6554,5842,7799,11423,165,2026,656
2017/07/11/15:26:35.849920,66728,1499757995,849766016,0,6568,5761,7880,11401,133,2045,553
2017/07/11/15:26:35.864733,66729,1499757995,864401102,0,6593,5670,7966,11372,94,2021,595
2017/07/11/15:26:35.887374,66730,1499757995,887196063,0,6633,5571,8055,11336,30,2045,534
2017/07/11/15:26:35.918491,66731,1499757995,918260097,0,6666,5466,8139,11307,19,1933,598
2017/07/11/15:26:35.932044,66732,1499757995,931854009,0,6695,5368,8241,11263,-25,1941,588
2017/07/11/15:26:35.947253,66733,1499757995,946877002,0,6734,5268,8351,11206,-69,2012,549
2017/07/11/15:26:35.970015,66734,1499757995,969849109,0,6779,5165,8454,11150,-46,2009,506
2017/07/11/15:26:35.984972,66735,1499757995,984697103,0,6828,5049,8548,11100,-127,1989,556
2017/07/11/15:26:36.007111,66736,1499757996,6891965,0,6877,4929,8643,11050,-174,1922,529
2017/07/11/15:26:36.030201,66737,1499757996,29939889,0,6932,4811,8745,10988,-223,1914,528
2017/07/11/15:26:36.044855,66738,1499757996,44564962,0,6991,4691,8847,10920,-235,1951,543
2017/07/11/15:26:36.066959,66739,1499757996,66822052,0,7049,4574,8947,10851,-271,1968,516
2017/07/11/15:26:36.089990,66740,1499757996,89796066,0,7112,4454,9037,10785,-315,1969,531
2017/07/11/15:26:36.104837,66741,1499757996,104571104,0,7178,4334,9118,10722,-344,1892,521
2017/07/11/15:26:36.127019,66742,1499757996,126859903,0,7239,4222,9202,10654,-382,1810,538
2017/07/11/15:26:36.149785,66743,1499757996,149569988,0,7300,4120,9296,10570,-400,1881,506
2017/07/11/15:26:36.172609,66744,1499757996,167073965,0,7368,4012,9373,10496,-369,1933,498
2017/07/11/15:26:36.187562,66745,1499757996,187310934,0,7440,3895,9437,10432,-431,1865,462
