time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:21:20.436422,50982,1499757680,436249971,0,3653,4388,8926,12495,304,1823,541
2017/07/11/15:21:20.451610,50983,1499757680,451467990,0,3647,4420,8909,12498,452,1763,551
2017/07/11/15:21:20.474165,50984,1499757680,473887920,0,3629,4450,8904,12496,442,1777,557
2017/07/11/15:21:20.496589,50985,1499757680,496400117,0,3637,4466,8930,12470,269,1854,489
2017/07/11/15:21:20.512101,50986,1499757680,511909961,0,3664,4472,8943,12450,357,1925,595
2017/07/11/15:21:20.535335,50987,1499757680,535151958,0,3660,4472,8935,12457,446,1786,570
2017/07/11/15:21:20.556830,50988,1499757680,556598901,0,3650,4469,8940,12457,409,1758,531
2017/07/11/15:21:20.575105,50989,1499757680,574857950,0,3642,4445,8970,12447,419,1773,639
2017/07/11/15:21:20.594218,50990,1499757680,593971014,0,3643,4401,9011,12432,308,2003,544
2017/07/11/15:21:20.616804,50991,1499757680,616611003,0,3626,4345,9033,12441,280,1927,555
2017/07/11/15:21:20.631845,50992,1499757680,631566047,0,3612,4283,9056,12450,330,1908,537
2017/07/11/15:21:20.653944,50993,1499757680,653770923,0,3610,4198,9105,12444,280,2030,526
2017/07/11/15:21:20.676422,50994,1499757680,676255941,0,3608,4091,9156,12442,194,2164,538
2017/07/11/15:21:20.691436,50995,1499757680,691276073,0,3679,3903,9266,12400,-170,1909,553
2017/07/11/15:21:20.714528,50996,1499757680,713929891,0,3641,3835,9346,12373,374,2283,611
2017/07/11/15:21:20.736798,50997,1499757680,736664056,0,3679,3676,9423,12352,-159,2276,477
2017/07/11/15:21:20.751809,50998,1499757680,751533985,0,3709,3533,9479,12342,8,2147,495
2017/07/11/15:21:20.773980,50999,1499757680,773796081,0,3739,3375,9537,12332,-33,2018,494
2017/07/11/15:21:20.804974,51000,1499757680,804652929,0,3776,3210,9619,12301,-149,1994,503
2017/07/11/15:21:20.811991,51001,1499757680,811625957,0,3824,3043,9720,12249,-156,2037,526
2017/07/11/15:21:20.834252,51002,1499757680,834049940,0,3869,2873,9818,12198,-197,2116,544
2017/07/11/15:21:20.857759,51003,1499757680,857597112,0,3910,2703,9901,12157,-253,2037,511
2017/07/11/15:21:20.879599,51004,1499757680,879479885,0,3960,2524,9969,12123,-194,1952,483
2017/07/11/15:21:20.893913,51005,1499757680,893759012,0,4020,2346,10043,12078,-277,1909,425
2017/07/11/15:21:20.916530,51006,1499757680,916352033,0,4079,2175,10113,12031,-272,1949,469
2017/07/11/15:21:20.931695,51007,1499757680,931468963,0,4143,2008,10184,11979,-352,1968,415
2017/07/11/15:21:20.956058,51008,1499757680,955677032,0,4209,1852,10251,11923,-336,1908,403
2017/07/11/15:21:20.976590,51009,1499757680,976460933,0,4275,1698,10320,11864,-350,1920,421
2017/07/11/15:21:20.991859,51010,1499757680,991516113,0,4341,1548,10380,11808,-422,1993,387
2017/07/11/15:21:21.013954,51011,1499757681,13784885,0,4414,1402,10413,11770,-449,1955,338
2017/07/11/15:21:21.037052,51012,1499757681,36592006,0,4491,1261,10434,11738,-440,1856,364
2017/07/11/15:21:21.051633,51013,1499757681,51354885,0,4568,1133,10476,11684,-463,1831,375
2017/07/11/15:21:21.074261,51014,1499757681,73985099,0,4647,1012,10521,11624,-493,1929,389
2017/07/11/15:21:21.096590,51015,1499757681,96354007,0,4724,891,10543,11582,-548,1978,389
2017/07/11/15:21:21.120394,51016,1499757681,120286941,0,4804,772,10546,11555,-584,1856,356
2017/07/11/15:21:21.135193,51017,1499757681,135118007,0,4882,665,10551,11524,-597,1751,326
2017/07/11/15:21:21.156903,51018,1499757681,156609058,0,4963,569,10563,11484,-668,1796,323
2017/07/11/15:21:21.178919,51019,1499757681,178764104,0,5043,484,10573,11444,-668,1799,360
2017/07/11/15:21:21.194058,51020,1499757681,193892955,0,5118,403,10570,11416,-666,1879,407
2017/07/11/15:21:21.218329,51021,1499757681,217886924,0,5182,322,10550,11408,-724,1889,406
2017/07/11/15:21:21.239799,51022,1499757681,238940000,0,5250,240,10511,11416,-804,1794,311
2017/07/11/15:21:21.254039,51023,1499757681,253830909,0,5333,153,10466,11420,-814,1585,362
2017/07/11/15:21:21.276829,51024,1499757681,276595115,0,5413,95,10448,11400,-706,1587,415
2017/07/11/15:21:21.298941,51025,1499757681,298783063,0,5482,45,10442,11372,-694,1847,426
2017/07/11/15:21:21.314015,51026,1499757681,313811063,0,5538,-7,10412,11373,-749,1857,381
2017/07/11/15:21:21.336739,51027,1499757681,336498975,0,5598,-69,10360,11391,-821,1682,418
2017/07/11/15:21:21.358985,51028,1499757681,358838081,0,5662,-129,10313,11401,-802,1602,457
2017/07/11/15:21:21.374157,51029,1499757681,374022006,0,5723,-179,10273,11406,-785,1671,427
2017/07/11/15:21:21.397104,51030,1499757681,396898984,0,5787,-234,10232,11409,-835,1779,412
2017/07/11/15:21:21.419017,51031,1499757681,418845891,0,5854,-289,10182,11418,-862,1749,417
2017/07/11/15:21:21.433920,51032,1499757681,433749914,0,5911,-339,10131,11433,-812,1674,517
2017/07/11/15:21:21.456710,51033,1499757681,456427097,0,5962,-387,10086,11445,-919,1693,469
2017/07/11/15:21:21.479254,51034,1499757681,478858947,0,6015,-437,10027,11467,-946,1708,493
2017/07/11/15:21:21.494002,51035,1499757681,493809938,0,6074,-489,9968,11485,-983,1628,452
2017/07/11/15:21:21.516759,51036,1499757681,516503095,0,6135,-532,9921,11492,-957,1574,522
2017/07/11/15:21:21.539121,51037,1499757681,538835048,0,6190,-565,9884,11493,-957,1709,514
2017/07/11/15:21:21.553925,51038,1499757681,553802013,0,6244,-603,9829,11508,-989,1702,538
2017/07/11/15:21:21.576446,51039,1499757681,576263904,0,6300,-641,9766,11529,-1035,1541,535
2017/07/11/15:21:21.599514,51040,1499757681,599358081,0,6358,-676,9701,11550,-1036,1515,585
2017/07/11/15:21:21.615373,51041,1499757681,615220069,0,6428,-707,9639,11562,-1086,1500,600
2017/07/11/15:21:21.636935,51042,1499757681,636723041,0,6496,-726,9577,11574,-1058,1602,626
2017/07/11/15:21:21.658990,51043,1499757681,658837080,0,6549,-747,9505,11602,-1036,1594,607
2017/07/11/15:21:21.674813,51044,1499757681,674235105,0,6600,-766,9429,11635,-1052,1444,609
2017/07/11/15:21:21.696545,51045,1499757681,696424007,0,6652,-768,9364,11657,-1052,1363,677
2017/07/11/15:21:21.719210,51046,1499757681,719029903,0,6706,-754,9318,11664,-1105,1414,683
2017/07/11/15:21:21.734130,51047,1499757681,733915090,0,6755,-725,9259,11685,-978,1515,725
2017/07/11/15:21:21.756753,51048,1499757681,756525993,0,6789,-708,9181,11727,-913,1422,773
2017/07/11/15:21:21.782943,51049,1499757681,782785892,0,6820,-701,9112,11763,-1006,1466,754
2017/07/11/15:21:21.794053,51050,1499757681,793930053,0,6844,-690,9044,11802,-994,1414,689
2017/07/11/15:21:21.818207,51051,1499757681,818054914,0,6870,-680,8971,11843,-965,1414,758
2017/07/11/15:21:21.838925,51052,1499757681,838821887,0,6897,-669,8898,11883,-1025,1407,860
2017/07/11/15:21:21.854064,51053,1499757681,853842020,0,6930,-655,8831,11915,-1080,1445,845
2017/07/11/15:21:21.876939,51054,1499757681,876447916,0,6960,-631,8758,11953,-962,1534,817
2017/07/11/15:21:21.898981,51055,1499757681,898801088,0,6988,-615,8688,11988,-993,1482,817
2017/07/11/15:21:21.914596,51056,1499757681,914364099,0,7013,-595,8612,12029,-990,1473,861
2017/07/11/15:21:21.938515,51057,1499757681,938385963,0,7036,-586,8524,12079,-893,1457,896
