time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:21:22.388387,231981,1499761282,387636899,0,93,553,212,116,79,84,341,187
2017/07/11/16:21:22.401022,231982,1499761282,400845050,0,93,645,261,118,78,83,334,213
2017/07/11/16:21:22.423753,231983,1499761282,423582077,0,92,699,281,123,82,92,354,216
2017/07/11/16:21:22.448301,231984,1499761282,448082923,0,101,778,305,130,89,98,373,226
2017/07/11/16:21:22.461092,231985,1499761282,460854053,0,105,817,308,129,94,102,370,231
2017/07/11/16:21:22.483658,231986,1499761282,483386993,0,107,772,283,109,180,122,328,178
2017/07/11/16:21:22.500557,231987,1499761282,500294923,0,120,815,285,109,189,125,359,172
2017/07/11/16:21:22.528429,231988,1499761282,528258085,0,153,801,275,114,197,148,443,222
2017/07/11/16:21:22.544141,231989,1499761282,543675899,0,184,726,253,132,208,155,458,249
2017/07/11/16:21:22.560546,231990,1499761282,560319900,0,197,721,281,132,235,173,515,283
2017/07/11/16:21:22.581350,231991,1499761282,580945014,0,207,695,283,133,182,163,488,305
2017/07/11/16:21:22.603487,231992,1499761282,603326082,0,203,563,238,140,234,210,502,346
2017/07/11/16:21:22.620135,231993,1499761282,619985103,0,185,564,221,131,228,193,422,358
2017/07/11/16:21:22.642818,231994,1499761282,642422914,0,155,650,244,119,222,190,421,352
2017/07/11/16:21:22.671212,231995,1499761282,670870065,0,133,697,206,113,195,176,446,356
2017/07/11/16:21:22.680429,231996,1499761282,680159091,0,126,677,192,102,187,163,431,342
2017/07/11/16:21:22.702848,231997,1499761282,702724933,0,129,693,210,88,108,98,405,295
2017/07/11/16:21:22.723752,231998,1499761282,723428964,0,129,753,235,86,177,182,475,285
2017/07/11/16:21:22.740302,231999,1499761282,740051031,0,126,779,250,94,180,179,487,285
2017/07/11/16:21:22.763317,232000,1499761282,762912988,0,135,830,332,117,183,185,418,260
2017/07/11/16:21:22.784011,232001,1499761282,783524036,0,125,831,344,128,293,209,448,270
2017/07/11/16:21:22.813470,232002,1499761282,813297033,0,117,842,336,127,304,208,445,268
2017/07/11/16:21:22.822829,232003,1499761282,822565078,0,126,808,325,126,273,143,379,236
2017/07/11/16:21:22.843661,232004,1499761282,843440055,0,139,784,321,117,282,153,366,243
2017/07/11/16:21:22.865753,232005,1499761282,865659952,0,151,639,255,102,281,147,400,258
2017/07/11/16:21:22.882364,232006,1499761282,882191896,0,149,607,243,93,179,126,403,253
2017/07/11/16:21:22.904183,232007,1499761282,903790950,0,158,618,281,95,163,133,430,295
2017/07/11/16:21:22.926425,232008,1499761282,925931930,0,157,547,286,98,156,134,466,307
2017/07/11/16:21:22.942434,232009,1499761282,942215919,0,166,490,283,92,133,137,546,388
2017/07/11/16:21:22.963978,232010,1499761282,963634014,0,166,493,273,86,122,131,546,394
2017/07/11/16:21:22.987851,232011,1499761282,987715959,0,173,509,268,87,91,121,529,401
2017/07/11/16:21:23.004502,232012,1499761283,4193067,0,176,546,246,92,83,112,609,389
2017/07/11/16:21:23.023481,232013,1499761283,23292064,0,177,556,244,95,83,117,595,394
2017/07/11/16:21:23.046284,232014,1499761283,45949935,0,166,524,201,87,78,107,517,309
2017/07/11/16:21:23.062648,232015,1499761283,62290906,0,173,560,245,92,81,106,487,298
2017/07/11/16:21:23.083556,232016,1499761283,83240985,0,175,674,304,106,85,108,484,317
2017/07/11/16:21:23.105838,232017,1499761283,105648040,0,164,607,291,104,93,112,381,337
2017/07/11/16:21:23.126176,232018,1499761283,122602939,0,149,601,283,100,90,123,387,336
2017/07/11/16:21:23.143271,232019,1499761283,143146991,0,150,616,293,98,97,141,459,340
2017/07/11/16:21:23.166286,232020,1499761283,165975093,0,132,660,266,92,94,138,455,322
2017/07/11/16:21:23.182557,232021,1499761283,182452917,0,134,550,200,74,90,137,446,328
2017/07/11/16:21:23.203950,232022,1499761283,203614950,0,131,543,195,68,82,143,483,344
2017/07/11/16:21:23.226032,232023,1499761283,225735902,0,143,511,193,69,79,127,473,339
2017/07/11/16:21:23.243209,232024,1499761283,243072032,0,133,514,182,73,66,103,385,320
2017/07/11/16:21:23.263689,232025,1499761283,263470888,0,137,446,170,72,69,107,404,326
2017/07/11/16:21:23.285922,232026,1499761283,285682916,0,124,490,165,72,63,104,407,292
2017/07/11/16:21:23.302451,232027,1499761283,302264928,0,139,571,194,69,56,91,331,263
2017/07/11/16:21:23.323828,232028,1499761283,323343038,0,132,581,187,69,55,92,306,255
2017/07/11/16:21:23.353856,232029,1499761283,353307962,0,163,584,212,80,64,90,383,292
2017/07/11/16:21:23.370056,232030,1499761283,369944095,0,158,648,240,83,65,96,383,291
2017/07/11/16:21:23.385240,232031,1499761283,385085105,0,155,591,238,80,69,106,379,302
2017/07/11/16:21:23.405967,232032,1499761283,405694961,0,148,518,210,77,70,102,378,272
2017/07/11/16:21:23.425885,232033,1499761283,425784111,0,144,621,237,92,79,120,376,260
2017/07/11/16:21:23.443801,232034,1499761283,443475961,0,110,622,216,85,72,130,345,240
2017/07/11/16:21:23.466068,232035,1499761283,465699911,0,114,509,167,82,71,126,302,254
2017/07/11/16:21:23.483314,232036,1499761283,482780933,0,145,551,188,90,76,124,306,305
2017/07/11/16:21:23.504058,232037,1499761283,503740072,0,184,607,194,102,82,126,295,302
