time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:24:40.471960,60970,1499757880,470594882,0,6410,5986,8121,11204,178,1818,485
2017/07/11/15:24:40.484322,60971,1499757880,484160900,0,6385,5995,8102,11227,206,1855,457
2017/07/11/15:24:40.507696,60972,1499757880,507399082,0,6361,6005,8091,11243,250,1923,446
2017/07/11/15:24:40.521848,60973,1499757880,521656990,0,6353,6000,8058,11274,241,1995,520
2017/07/11/15:24:40.544946,60974,1499757880,544454097,0,6357,5991,8007,11313,233,1902,475
2017/07/11/15:24:40.566957,60975,1499757880,566771984,0,6366,5990,7960,11342,243,1894,489
2017/07/11/15:24:40.582165,60976,1499757880,581967115,0,6366,5999,7919,11366,252,1906,559
2017/07/11/15:24:40.604810,60977,1499757880,604639053,0,6373,6021,7887,11373,293,1923,505
2017/07/11/15:24:40.627221,60978,1499757880,626940965,0,6393,6033,7852,11379,278,1803,539
2017/07/11/15:24:40.642275,60979,1499757880,641840934,0,6403,6040,7808,11400,324,1773,625
2017/07/11/15:24:40.664477,60980,1499757880,664287090,0,6400,6060,7783,11408,332,1789,541
2017/07/11/15:24:40.687064,60981,1499757880,686907052,0,6403,6087,7786,11390,299,1903,504
2017/07/11/15:24:40.710719,60982,1499757880,710267066,0,6421,6107,7795,11363,377,1890,574
2017/07/11/15:24:40.724605,60983,1499757880,724462032,0,6448,6105,7791,11351,341,1801,584
2017/07/11/15:24:40.747450,60984,1499757880,747265100,0,6448,6098,7787,11358,330,1755,562
2017/07/11/15:24:40.771328,60985,1499757880,770168066,0,6440,6092,7806,11353,393,1851,537
2017/07/11/15:24:40.796187,60986,1499757880,795989036,0,6451,6074,7840,11333,263,1887,568
2017/07/11/15:24:40.807092,60987,1499757880,806911945,0,6471,6043,7864,11322,287,1940,616
2017/07/11/15:24:40.821922,60988,1499757880,821655035,0,6473,6011,7879,11327,306,1930,568
2017/07/11/15:24:40.844939,60989,1499757880,844677925,0,6465,5977,7900,11335,294,1879,540
2017/07/11/15:24:40.870387,60990,1499757880,867227077,0,6469,5935,7934,11330,257,1912,553
2017/07/11/15:24:40.883657,60991,1499757880,883325099,0,6480,5886,7973,11323,209,1946,532
2017/07/11/15:24:40.912484,60992,1499757880,912302970,0,6483,5832,8005,11326,198,1962,538
2017/07/11/15:24:40.927116,60993,1499757880,926826953,0,6481,5777,8033,11336,223,1947,524
2017/07/11/15:24:40.942037,60994,1499757880,941772937,0,6495,5704,8045,11356,171,2011,585
2017/07/11/15:24:40.972612,60995,1499757880,972409963,0,6512,5641,8080,11353,147,1845,510
2017/07/11/15:24:40.986962,60996,1499757880,986772060,0,6534,5572,8121,11345,109,1948,548
2017/07/11/15:24:41.001876,60997,1499757881,1703977,0,6551,5507,8174,11329,76,1997,517
2017/07/11/15:24:41.024616,60998,1499757881,24287939,0,6575,5436,8226,11312,84,2006,523
2017/07/11/15:24:41.046807,60999,1499757881,46663045,0,6607,5355,8281,11291,53,1955,531
2017/07/11/15:24:41.069623,61000,1499757881,69386005,0,6637,5275,8342,11266,17,1955,547
2017/07/11/15:24:41.084516,61001,1499757881,84306955,0,6653,5206,8413,11236,17,1984,510
2017/07/11/15:24:41.106822,61002,1499757881,106690883,0,6673,5132,8488,11202,-41,2030,515
2017/07/11/15:24:41.129786,61003,1499757881,129436969,0,6704,5052,8558,11167,-84,1982,504
2017/07/11/15:24:41.144573,61004,1499757881,144252061,0,6738,4966,8629,11131,-110,1924,550
2017/07/11/15:24:41.166796,61005,1499757881,166661024,0,6767,4880,8711,11086,-123,1950,557
2017/07/11/15:24:41.189310,61006,1499757881,189126968,0,6805,4790,8791,11039,-171,1971,512
2017/07/11/15:24:41.204340,61007,1499757881,204164981,0,6857,4695,8863,10990,-215,1950,494
2017/07/11/15:24:41.227404,61008,1499757881,226944923,0,6914,4598,8929,10942,-200,1882,508
2017/07/11/15:24:41.249401,61009,1499757881,249233961,0,6967,4501,9000,10891,-295,1885,484
2017/07/11/15:24:41.264746,61010,1499757881,264523029,0,7022,4407,9074,10832,-329,1921,503
2017/07/11/15:24:41.286786,61011,1499757881,286676883,0,7082,4313,9150,10767,-355,1955,476
2017/07/11/15:24:41.310299,61012,1499757881,309550046,0,7146,4217,9219,10704,-394,1936,455
2017/07/11/15:24:41.341502,61013,1499757881,341301918,0,7211,4124,9274,10648,-409,1877,474
2017/07/11/15:24:41.363049,61014,1499757881,362356901,0,7277,4036,9338,10581,-454,1864,446
2017/07/11/15:24:41.369588,61015,1499757881,369386911,0,7340,3956,9408,10506,-486,1906,427
2017/07/11/15:24:41.385511,61016,1499757881,384478092,0,7404,3880,9473,10430,-489,1938,444
2017/07/11/15:24:41.407329,61017,1499757881,407141923,0,7469,3789,9515,10378,-480,1937,508
2017/07/11/15:24:41.429961,61018,1499757881,429658889,0,7536,3694,9545,10337,-570,1820,422
2017/07/11/15:24:41.444504,61019,1499757881,444313049,0,7615,3597,9579,10282,-639,1745,440
2017/07/11/15:24:41.466964,61020,1499757881,466787099,0,7702,3520,9627,10199,-646,1780,393
2017/07/11/15:24:41.489287,61021,1499757881,489155054,0,7783,3449,9667,10123,-584,1906,460
2017/07/11/15:24:41.504336,61022,1499757881,504151105,0,7853,3372,9682,10081,-598,1894,458
2017/07/11/15:24:41.526917,61023,1499757881,526815891,0,7934,3278,9685,10046,-718,1783,448
2017/07/11/15:24:41.550305,61024,1499757881,549690961,0,8024,3184,9686,10003,-768,1708,473
2017/07/11/15:24:41.564842,61025,1499757881,564549922,0,8114,3105,9692,9950,-757,1746,466
2017/07/11/15:24:41.586959,61026,1499757881,586843013,0,8188,3035,9691,9911,-660,1834,485
2017/07/11/15:24:41.618958,61027,1499757881,618817090,0,8265,2946,9668,9897,-691,1840,507
2017/07/11/15:24:41.624549,61028,1499757881,624304056,0,8355,2844,9636,9882,-831,1752,448
2017/07/11/15:24:41.647025,61029,1499757881,646828889,0,8449,2747,9610,9855,-860,1675,498
2017/07/11/15:24:41.669543,61030,1499757881,669390916,0,8535,2672,9588,9823,-838,1650,526
2017/07/11/15:24:41.684319,61031,1499757881,684149026,0,8610,2614,9578,9783,-819,1796,497
2017/07/11/15:24:41.706845,61032,1499757881,706692934,0,8680,2546,9547,9769,-819,1870,537
2017/07/11/15:24:41.729717,61033,1499757881,729404926,0,8755,2454,9498,9773,-873,1668,533
2017/07/11/15:24:41.744537,61034,1499757881,744307041,0,8842,2369,9451,9762,-934,1596,559
2017/07/11/15:24:41.767446,61035,1499757881,767066001,0,8934,2305,9409,9734,-917,1652,575
2017/07/11/15:24:41.789394,61036,1499757881,789192914,0,9013,2250,9367,9714,-910,1702,539
2017/07/11/15:24:41.804827,61037,1499757881,804645061,0,9088,2190,9303,9720,-859,1706,654
2017/07/11/15:24:41.827057,61038,1499757881,826920986,0,9172,2108,9221,9737,-893,1560,682
2017/07/11/15:24:41.849436,61039,1499757881,849260091,0,9272,2027,9146,9730,-1047,1486,619
2017/07/11/15:24:41.864449,61040,1499757881,864272117,0,9380,1974,9069,9710,-962,1615,694
2017/07/11/15:24:41.887601,61041,1499757881,887121915,0,9472,1909,8973,9723,-824,1649,715
2017/07/11/15:24:41.917518,61042,1499757881,917382001,0,9559,1826,8855,9761,-962,1466,717
2017/07/11/15:24:41.924760,61043,1499757881,924410104,0,9661,1748,8740,9779,-989,1403,762
2017/07/11/15:24:41.947254,61044,1499757881,946898937,0,9770,1697,8644,9765,-1027,1435,785
2017/07/11/15:24:41.969614,61045,1499757881,969388961,0,9870,1655,8537,9766,-907,1547,834
2017/07/11/15:24:41.984666,61046,1499757881,984335899,0,9954,1600,8416,9795,-904,1400,856
2017/07/11/15:24:42.007304,61047,1499757882,7071018,0,10042,1543,8294,9818,-936,1409,909
2017/07/11/15:24:42.029321,61048,1499757882,29138088,0,10131,1477,8172,9839,-937,1437,910
2017/07/11/15:24:42.044399,61049,1499757882,44168949,0,10228,1399,8037,9862,-994,1347,967
2017/07/11/15:24:42.068588,61050,1499757882,68439960,0,10328,1334,7898,9878,-984,1286,1048
2017/07/11/15:24:42.089325,61051,1499757882,89148998,0,10420,1282,7778,9884,-953,1264,1076
2017/07/11/15:24:42.104380,61052,1499757882,104180097,0,10487,1238,7671,9902,-897,1379,1108
2017/07/11/15:24:42.127169,61053,1499757882,126919984,0,10554,1159,7542,9940,-950,1343,1063
2017/07/11/15:24:42.149443,61054,1499757882,149185895,0,10640,1060,7390,9974,-1021,1032,1139
2017/07/11/15:24:42.171773,61055,1499757882,171658992,0,10725,1010,7274,9972,-1049,1049,1199
2017/07/11/15:24:42.187038,61056,1499757882,186814069,0,10789,995,7185,9970,-949,1340,1192
2017/07/11/15:24:42.209323,61057,1499757882,209137916,0,10841,954,7074,9996,-912,1357,1190
2017/07/11/15:24:42.224714,61058,1499757882,224529981,0,10906,881,6936,10029,-1064,1089,1205
2017/07/11/15:24:42.247039,61059,1499757882,246841907,0,10978,843,6807,10042,-1046,1000,1292
2017/07/11/15:24:42.269896,61060,1499757882,269498109,0,11032,855,6713,10045,-911,1162,1299
2017/07/11/15:24:42.291935,61061,1499757882,291743040,0,11072,852,6610,10070,-842,1256,1280
2017/07/11/15:24:42.307246,61062,1499757882,307024002,0,11122,800,6475,10107,-958,1038,1327
2017/07/11/15:24:42.329406,61063,1499757882,329216957,0,11182,754,6338,10131,-952,886,1380
2017/07/11/15:24:42.344245,61064,1499757882,344098091,0,11233,742,6232,10142,-832,1088,1349
2017/07/11/15:24:42.367004,61065,1499757882,366854906,0,11271,715,6126,10165,-763,1190,1379
2017/07/11/15:24:42.389239,61066,1499757882,389070034,0,11310,648,6000,10201,-848,965,1427
2017/07/11/15:24:42.411718,61067,1499757882,411567926,0,11355,588,5889,10221,-924,817,1457
2017/07/11/15:24:42.426856,61068,1499757882,426692008,0,11395,551,5802,10227,-882,1028,1493
2017/07/11/15:24:42.449952,61069,1499757882,449729919,0,11432,481,5686,10254,-754,1062,1594
2017/07/11/15:24:42.472577,61070,1499757882,471878051,0,11477,367,5557,10279,-918,814,1585
2017/07/11/15:24:42.487171,61071,1499757882,486958980,0,11525,293,5453,10284,-984,800,1561
2017/07/11/15:24:42.509391,61072,1499757882,509263038,0,11562,262,5379,10282,-943,953,1532
2017/07/11/15:24:42.532030,61073,1499757882,531888008,0,11589,224,5292,10298,-800,944,1631
2017/07/11/15:24:42.546993,61074,1499757882,546766042,0,11619,157,5194,10315,-825,716,1648
2017/07/11/15:24:42.569762,61075,1499757882,569557905,0,11658,102,5108,10315,-886,706,1660
2017/07/11/15:24:42.591844,61076,1499757882,591675043,0,11697,81,5044,10303,-959,773,1592
2017/07/11/15:24:42.606988,61077,1499757882,606842994,0,11726,83,4978,10302,-725,895,1570
2017/07/11/15:24:42.629605,61078,1499757882,629336118,0,11752,57,4899,10310,-741,689,1630
2017/07/11/15:24:42.652159,61079,1499757882,651916980,0,11774,44,4839,10314,-814,518,1695
2017/07/11/15:24:42.667176,61080,1499757882,667012929,0,11790,75,4819,10305,-845,701,1612
2017/07/11/15:24:42.689603,61081,1499757882,689357042,0,11801,104,4785,10307,-695,823,1605
2017/07/11/15:24:42.712065,61082,1499757882,711863040,0,11817,95,4728,10315,-773,648,1672
2017/07/11/15:24:42.727353,61083,1499757882,727052927,0,11836,105,4684,10313,-805,638,1721
2017/07/11/15:24:42.749734,61084,1499757882,749459028,0,11846,132,4668,10309,-839,740,1673
2017/07/11/15:24:42.772114,61085,1499757882,771826028,0,11855,137,4624,10318,-724,757,1708
2017/07/11/15:24:42.786906,61086,1499757882,786757946,0,11872,114,4560,10327,-765,541,1786
2017/07/11/15:24:42.809414,61087,1499757882,809251070,0,11894,109,4515,10322,-772,597,1750
2017/07/11/15:24:42.832139,61088,1499757882,831836938,0,11902,126,4486,10325,-703,731,1656
2017/07/11/15:24:42.847210,61089,1499757882,847039937,0,11909,121,4455,10331,-716,638,1697
2017/07/11/15:24:42.869362,61090,1499757882,869163036,0,11909,111,4434,10340,-720,555,1713
2017/07/11/15:24:42.892395,61091,1499757882,892019033,0,11905,113,4417,10352,-691,631,1686
2017/07/11/15:24:42.907788,61092,1499757882,907522916,0,11907,106,4396,10359,-736,703,1722
2017/07/11/15:24:42.932403,61093,1499757882,932178020,0,11909,94,4391,10359,-868,691,1767
2017/07/11/15:24:42.951977,61094,1499757882,951829910,0,11909,95,4391,10359,-758,740,1734
2017/07/11/15:24:42.966836,61095,1499757882,966687917,0,11902,108,4400,10363,-746,687,1678
2017/07/11/15:24:42.989610,61096,1499757882,989358901,0,11898,120,4405,10365,-766,682,1719
2017/07/11/15:24:43.012194,61097,1499757883,11925935,0,11895,140,4416,10363,-780,662,1707
2017/07/11/15:24:43.026952,61098,1499757883,26792049,0,11889,157,4433,10362,-718,787,1703
2017/07/11/15:24:43.049558,61099,1499757883,49396991,0,11886,139,4435,10365,-717,724,1769
2017/07/11/15:24:43.071810,61100,1499757883,71646928,0,11889,107,4435,10362,-831,611,1748
2017/07/11/15:24:43.087074,61101,1499757883,86855888,0,11892,101,4446,10354,-790,680,1688
2017/07/11/15:24:43.113878,61102,1499757883,113620996,0,11888,102,4466,10350,-743,707,1697
2017/07/11/15:24:43.131983,61103,1499757883,131767034,0,11881,88,4483,10351,-780,709,1765
2017/07/11/15:24:43.147621,61104,1499757883,146801948,0,11873,68,4501,10352,-813,652,1701
2017/07/11/15:24:43.169699,61105,1499757883,169359922,0,11871,54,4512,10350,-805,695,1669
2017/07/11/15:24:43.191942,61106,1499757883,191729068,0,11871,52,4528,10343,-841,656,1675
2017/07/11/15:24:43.207510,61107,1499757883,207257032,0,11866,66,4554,10337,-790,759,1676
2017/07/11/15:24:43.229652,61108,1499757883,229389905,0,11862,64,4569,10336,-764,706,1611
2017/07/11/15:24:43.251976,61109,1499757883,251837015,0,11864,60,4576,10330,-790,616,1662
2017/07/11/15:24:43.267060,61110,1499757883,266836881,0,11867,79,4594,10319,-800,707,1659
2017/07/11/15:24:43.290030,61111,1499757883,289596080,0,11862,101,4610,10317,-756,780,1603
2017/07/11/15:24:43.312032,61112,1499757883,311804056,0,11861,91,4603,10321,-724,678,1647
2017/07/11/15:24:43.326872,61113,1499757883,326724052,0,11868,80,4597,10316,-821,544,1715
2017/07/11/15:24:43.358124,61114,1499757883,357500076,0,11872,106,4615,10303,-830,731,1631
2017/07/11/15:24:43.371862,61115,1499757883,371690988,0,11869,127,4621,10304,-720,783,1589
2017/07/11/15:24:43.386867,61116,1499757883,386729955,0,11867,128,4617,10307,-781,652,1661
2017/07/11/15:24:43.409644,61117,1499757883,409241914,0,11867,131,4616,10309,-772,667,1745
2017/07/11/15:24:43.431855,61118,1499757883,431674957,0,11865,136,4621,10308,-798,752,1689
2017/07/11/15:24:43.447387,61119,1499757883,446933984,0,11863,135,4620,10311,-800,740,1665
2017/07/11/15:24:43.469410,61120,1499757883,469245910,0,11865,137,4629,10304,-863,677,1639
2017/07/11/15:24:43.494147,61121,1499757883,494029998,0,11866,153,4633,10301,-778,739,1681
2017/07/11/15:24:43.506859,61122,1499757883,506675004,0,11863,151,4631,10306,-729,746,1676
2017/07/11/15:24:43.530596,61123,1499757883,529486894,0,11860,136,4631,10310,-769,715,1636
2017/07/11/15:24:43.552191,61124,1499757883,551949024,0,11861,125,4633,10308,-829,673,1662
2017/07/11/15:24:43.566947,61125,1499757883,566713094,0,11860,133,4642,10304,-859,692,1692
2017/07/11/15:24:43.589311,61126,1499757883,589153051,0,11857,154,4655,10302,-782,769,1653
2017/07/11/15:24:43.612450,61127,1499757883,612081050,0,11853,157,4657,10305,-726,734,1645
2017/07/11/15:24:43.627890,61128,1499757883,627743005,0,11853,143,4656,10306,-849,686,1682
2017/07/11/15:24:43.649338,61129,1499757883,649209976,0,11858,144,4658,10300,-821,722,1649
2017/07/11/15:24:43.672229,61130,1499757883,671979904,0,11858,152,4656,10300,-739,767,1639
2017/07/11/15:24:43.687099,61131,1499757883,686889886,0,11857,148,4652,10303,-743,694,1655
2017/07/11/15:24:43.713046,61132,1499757883,712896108,0,11855,149,4655,10304,-817,667,1683
2017/07/11/15:24:43.732945,61133,1499757883,732726097,0,11853,165,4666,10302,-810,758,1669
