time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:20:00.403899,46988,1499757600,403717994,0,2714,3629,9069,12870,253,1961,633
2017/07/11/15:20:00.419279,46989,1499757600,419116973,0,2695,3677,9026,12890,362,1720,591
2017/07/11/15:20:00.441516,46990,1499757600,441247940,0,2682,3716,9018,12887,419,1680,600
2017/07/11/15:20:00.465532,46991,1499757600,465126991,0,2672,3745,9036,12868,335,1764,611
2017/07/11/15:20:00.478934,46992,1499757600,478797912,0,2673,3770,9028,12866,389,1889,608
2017/07/11/15:20:00.510023,46993,1499757600,509778976,0,2673,3786,9006,12877,423,1811,612
2017/07/11/15:20:00.532194,46994,1499757600,532044887,0,2670,3809,8997,12877,425,1729,569
2017/07/11/15:20:00.538810,46995,1499757600,538638114,0,2666,3835,9018,12856,426,1831,519
2017/07/11/15:20:00.564741,46996,1499757600,564522981,0,2672,3850,9035,12838,366,1861,562
2017/07/11/15:20:00.588687,46997,1499757600,588470935,0,2678,3860,9026,12840,467,1819,657
2017/07/11/15:20:00.598840,46998,1499757600,598704099,0,2679,3867,9022,12840,457,1778,572
2017/07/11/15:20:00.621450,46999,1499757600,621319055,0,2680,3876,9046,12821,347,1784,524
2017/07/11/15:20:00.643980,47000,1499757600,643737077,0,2700,3873,9075,12797,387,1897,604
2017/07/11/15:20:00.659143,47001,1499757600,658726930,0,2714,3855,9080,12796,527,1889,752
2017/07/11/15:20:00.689019,47002,1499757600,688771009,0,2716,3819,9079,12807,393,1885,644
2017/07/11/15:20:00.704276,47003,1499757600,704015970,0,2726,3769,9101,12804,313,1945,580
2017/07/11/15:20:00.734706,47004,1499757600,734546899,0,2764,3705,9131,12793,281,2023,579
2017/07/11/15:20:00.741760,47005,1499757600,741462945,0,2798,3630,9160,12787,280,2055,619
2017/07/11/15:20:00.763780,47006,1499757600,763650894,0,2843,3509,9201,12781,53,2040,602
2017/07/11/15:20:00.786433,47007,1499757600,786206007,0,2859,3445,9277,12740,332,2046,519
2017/07/11/15:20:00.809099,47008,1499757600,808877944,0,2882,3352,9335,12717,228,2185,563
2017/07/11/15:20:00.824067,47009,1499757600,823858022,0,2929,3241,9381,12702,66,2022,535
2017/07/11/15:20:00.846752,47010,1499757600,846522092,0,2961,3140,9435,12679,133,1901,575
2017/07/11/15:20:00.861832,47011,1499757600,861593008,0,2995,3033,9509,12642,81,1993,550
2017/07/11/15:20:00.883803,47012,1499757600,883608102,0,3033,2919,9591,12598,-13,2024,530
2017/07/11/15:20:00.916381,47013,1499757600,915365934,0,3068,2808,9660,12562,10,1987,500
2017/07/11/15:20:00.921427,47014,1499757600,921263933,0,3103,2694,9724,12529,-36,1901,505
2017/07/11/15:20:00.944177,47015,1499757600,943926095,0,3135,2585,9789,12493,-39,1872,521
2017/07/11/15:20:00.966738,47016,1499757600,966515064,0,3168,2471,9861,12451,-62,1878,528
2017/07/11/15:20:00.981825,47017,1499757600,981509923,0,3210,2347,9924,12414,-112,1925,488
2017/07/11/15:20:01.003726,47018,1499757601,3590106,0,3250,2232,9981,12379,-84,1845,498
2017/07/11/15:20:01.026518,47019,1499757601,26316881,0,3282,2123,10042,12340,-104,1835,475
2017/07/11/15:20:01.041717,47020,1499757601,41486024,0,3314,2016,10100,12302,-139,1868,471
2017/07/11/15:20:01.073893,47021,1499757601,73698997,0,3345,1907,10150,12270,-137,1901,442
2017/07/11/15:20:01.087000,47022,1499757601,86832046,0,3374,1794,10196,12241,-159,1895,422
2017/07/11/15:20:01.101506,47023,1499757601,101324081,0,3405,1686,10237,12214,-197,1809,446
2017/07/11/15:20:01.140707,47024,1499757601,139709949,0,3436,1582,10284,12179,-190,1849,432
2017/07/11/15:20:01.146370,47025,1499757601,146214008,0,3456,1483,10330,12148,-184,1907,439
2017/07/11/15:20:01.161596,47026,1499757601,161295890,0,3470,1384,10364,12126,-249,1892,391
2017/07/11/15:20:01.184133,47027,1499757601,183888912,0,3493,1284,10387,12111,-286,1812,402
2017/07/11/15:20:01.206535,47028,1499757601,206346035,0,3524,1184,10410,12092,-284,1831,409
2017/07/11/15:20:01.221699,47029,1499757601,221447944,0,3548,1083,10437,12071,-316,1863,404
2017/07/11/15:20:01.243843,47030,1499757601,243645906,0,3568,989,10467,12048,-390,1917,366
2017/07/11/15:20:01.274616,47031,1499757601,274485111,0,3587,898,10487,12031,-371,1918,356
2017/07/11/15:20:01.281274,47032,1499757601,281177043,0,3612,801,10502,12018,-473,1925,342
2017/07/11/15:20:01.304757,47033,1499757601,303646087,0,3642,702,10509,12009,-522,1885,403
2017/07/11/15:20:01.327003,47034,1499757601,326771020,0,3677,609,10524,11990,-571,1894,368
2017/07/11/15:20:01.350328,47035,1499757601,350186109,0,3715,522,10543,11966,-583,1960,349
