time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2017/07/11/15:19:43.055783,2778000,1499757587,5120276,,0.786296438978,0.394474088393,0.169526527798,0.626125767656,0.77674227061,0.058331524359,0.0351482772069,0.0286664507441,-0.0554149203774,0.0239466931572,-0.0280440108342,-0.0603530038792,-0.123118112856,-0.373648166656,0.148467123508,-0.0458596944809,-0.0158233940601,0.134396150708,0.274862974882
2017/07/11/15:19:43.065958,2778001,1499757587,15120157,,0.787112664135,0.393975259797,0.169913426377,0.626602451103,0.776283189005,0.0587976572641,0.0360085301093,0.0384006567227,-0.0586024242291,0.0250264125631,-0.0174806728663,-0.0743330638221,-0.160308627958,-0.66355317831,-0.365217536688,-0.794454455376,0.341987341642,-0.096016779542,0.342560052872
2017/07/11/15:19:43.075626,2778002,1499757587,25120388,,0.787786609898,0.393016423748,0.170030442717,0.627664081954,0.775350590009,0.0593945873338,0.0366271182759,0.0429489903616,-0.0601157985063,0.0214863238416,-0.0233060924796,-0.0851536405271,-0.17591757059,0.355627417564,-0.549275517464,-1.27573168278,0.531689822674,0.340505093336,0.463834524155
2017/07/11/15:19:43.085793,2778003,1499757587,35117533,,0.787430613916,0.392538811733,0.169397400515,0.62786326492,0.775252445177,0.0586627526703,0.0364698267031,0.0564318853587,-0.103162624785,0.00540224051906,-0.0453967597826,-0.114919986225,-0.206892952147,1.9571801424,0.200290560722,-1.31416130066,0.14050835371,1.01455760002,0.380948573351
2017/07/11/15:19:43.095625,2778004,1499757587,45112323,,0.788163109164,0.391588759378,0.169669491449,0.628744732155,0.774474737125,0.058973749923,0.0372966508259,0.0767351363437,-0.068773872152,0.0211655529818,-0.0295182190325,-0.18404542089,-0.167028321835,2.61150097847,0.947274923325,-1.25814795494,-0.246244505048,1.31980323792,0.305357605219
2017/07/11/15:19:43.105778,2778005,1499757587,55117547,,0.789183955393,0.391157050636,0.16989236039,0.629093891299,0.774091157755,0.0597277580121,0.0381621584614,0.0707710316187,-0.0649821855521,0.0189333961043,-0.00864885189898,-0.157989466328,-0.165248394051,2.44486784935,1.28533792496,-1.36218893528,-0.468692541122,1.22640275955,0.249767407775
2017/07/11/15:19:43.116215,2778006,1499757587,65120249,,0.789657964224,0.391166725159,0.17033231506,0.629144822863,0.773984409326,0.0601386391338,0.0388364528246,0.0681118949037,-0.0860448166266,0.0136713342271,-0.0361352056212,-0.136655550223,-0.19068096833,2.16028833389,1.39624929428,-1.75571799278,-0.554958879948,1.00141179562,0.218404948711
2017/07/11/15:19:43.125586,2778007,1499757587,75112559,,0.791125736467,0.388925274141,0.170756054435,0.630538326498,0.772754392376,0.0603851074356,0.0403200530763,0.0844981738789,-0.107121309562,0.027778901315,-0.0743549937244,-0.180895816913,-0.195090121211,1.28018045425,1.13565933704,-2.03433799744,-0.375235021114,0.634480655193,0.228264302015
2017/07/11/15:19:43.138259,2778008,1499757587,85117814,,0.791859216935,0.388313770014,0.170709551161,0.630878279231,0.772403440926,0.0606493375746,0.0413180238023,0.0976864250797,-0.112362490021,0.0249856960288,-0.058724533992,-0.202420963148,-0.241335430148,1.26141929626,1.18633699417,-2.14248180389,-0.354285508394,0.649508237839,0.250306338072
2017/07/11/15:19:43.145640,2778009,1499757587,95119200,,0.792792163865,0.386691319038,0.170802561325,0.632032953316,0.771384503352,0.0609812821601,0.0422087329483,0.0961270970998,-0.111232479932,0.0159713084225,-0.0740033319871,-0.216141978812,-0.219034459507,1.48940074444,0.806504964828,-2.1277346611,-0.123150229454,0.765801012516,0.343042135239
