time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:26:15.659854,65720,1499757975,659601926,0,5962,5933,8411,11265,242,1910,326
2017/07/11/15:26:15.682925,65721,1499757975,682671070,0,5954,5935,8351,11313,216,2125,533
2017/07/11/15:26:15.697528,65722,1499757975,697294950,0,5928,5975,8300,11343,263,1950,443
2017/07/11/15:26:15.712040,65723,1499757975,711848974,0,5906,6023,8261,11358,241,1853,390
2017/07/11/15:26:15.736207,65724,1499757975,735990047,0,5895,6054,8231,11369,278,1876,490
2017/07/11/15:26:15.756873,65725,1499757975,756798982,0,5885,6078,8182,11397,362,1902,522
2017/07/11/15:26:15.772190,65726,1499757975,771975040,0,5860,6113,8137,11423,388,1765,493
2017/07/11/15:26:15.794672,65727,1499757975,794440031,0,5848,6142,8120,11426,322,1756,456
2017/07/11/15:26:15.825288,65728,1499757975,825086116,0,5859,6148,8095,11434,332,1823,563
2017/07/11/15:26:15.832149,65729,1499757975,831990003,0,5871,6144,8049,11463,386,1799,472
2017/07/11/15:26:15.856125,65730,1499757975,855777025,0,5872,6145,8016,11485,379,1781,452
2017/07/11/15:26:15.886421,65731,1499757975,886101961,0,5882,6152,7998,11489,359,1857,531
2017/07/11/15:26:15.892874,65732,1499757975,892277002,0,5911,6139,7978,11494,353,1915,612
2017/07/11/15:26:15.916672,65733,1499757975,916487932,0,5922,6135,7954,11508,388,1757,513
2017/07/11/15:26:15.937211,65734,1499757975,937097072,0,5916,6146,7960,11501,478,1838,452
2017/07/11/15:26:15.952240,65735,1499757975,952121973,0,5922,6150,7967,11491,466,1935,457
2017/07/11/15:26:15.990176,65736,1499757975,989995002,0,5940,6132,7971,11488,472,1922,534
2017/07/11/15:26:15.997189,65737,1499757975,997015953,0,5948,6108,7975,11495,491,1895,557
2017/07/11/15:26:16.011986,65738,1499757976,11837959,0,5947,6081,8004,11489,427,1952,476
2017/07/11/15:26:16.035110,65739,1499757976,34823894,0,5962,6038,8053,11469,396,2079,493
2017/07/11/15:26:16.056982,65740,1499757976,56802034,0,6003,5966,8097,11455,358,2100,510
2017/07/11/15:26:16.072051,65741,1499757976,71834087,0,6041,5868,8142,11454,250,2127,550
2017/07/11/15:26:16.095963,65742,1499757976,95715999,0,6070,5798,8203,11430,257,2022,450
2017/07/11/15:26:16.117229,65743,1499757976,116981029,0,6117,5700,8265,11410,214,2101,558
2017/07/11/15:26:16.133876,65744,1499757976,133774042,0,6177,5593,8352,11367,47,2046,494
2017/07/11/15:26:16.154909,65745,1499757976,154726982,0,6237,5486,8442,11320,99,2114,538
2017/07/11/15:26:16.177251,65746,1499757976,177103996,0,6302,5367,8528,11276,37,2099,492
2017/07/11/15:26:16.192182,65747,1499757976,191950082,0,6374,5233,8616,11232,-39,1991,513
2017/07/11/15:26:16.214671,65748,1499757976,214420080,0,6449,5098,8711,11178,-66,1939,528
2017/07/11/15:26:16.237057,65749,1499757976,236927032,0,6524,4965,8820,11109,-92,1987,482
2017/07/11/15:26:16.252002,65750,1499757976,251847028,0,6587,4830,8929,11043,-125,1969,515
2017/07/11/15:26:16.274565,65751,1499757976,274414062,0,6648,4693,9030,10984,-219,1889,486
2017/07/11/15:26:16.297213,65752,1499757976,296998023,0,6713,4555,9129,10920,-277,1846,448
