time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:27:47.880042,70323,1499758067,879767894,0,7112,6667,7154,11054,396,1728,584
2017/07/11/15:27:47.902680,70324,1499758067,902442932,0,7108,6686,7117,11069,411,1705,611
2017/07/11/15:27:47.925383,70325,1499758067,925204038,0,7115,6709,7111,11054,339,1864,574
2017/07/11/15:27:47.939735,70326,1499758067,939562082,0,7130,6728,7105,11037,395,1900,517
2017/07/11/15:27:47.966130,70327,1499758067,965838909,0,7149,6727,7079,11042,412,1826,658
2017/07/11/15:27:47.977432,70328,1499758067,977226018,0,7151,6737,7064,11045,435,1740,606
2017/07/11/15:27:47.999806,70329,1499758067,999541044,0,7149,6752,7068,11035,466,1864,587
2017/07/11/15:27:48.022294,70330,1499758068,22044897,0,7163,6747,7081,11020,424,1903,587
2017/07/11/15:27:48.039665,70331,1499758068,39158105,0,7179,6715,7088,11025,562,1833,713
2017/07/11/15:27:48.060138,70332,1499758068,59953927,0,7181,6664,7096,11049,385,1823,689
2017/07/11/15:27:48.082814,70333,1499758068,82379102,0,7170,6631,7143,11045,355,1835,592
2017/07/11/15:27:48.105515,70334,1499758068,105226993,0,7172,6586,7212,11025,325,2022,607
2017/07/11/15:27:48.120143,70335,1499758068,119982957,0,7163,6535,7270,11024,385,2190,539
2017/07/11/15:27:48.142461,70336,1499758068,142028093,0,7180,6454,7346,11011,142,2047,519
2017/07/11/15:27:48.173939,70337,1499758068,173150062,0,7188,6372,7396,11020,261,1924,673
2017/07/11/15:27:48.180010,70338,1499758068,179759979,0,7205,6292,7493,10989,148,1971,570
2017/07/11/15:27:48.210684,70339,1499758068,210390090,0,7228,6210,7606,10942,101,2097,559
2017/07/11/15:27:48.233241,70340,1499758068,232964038,0,7255,6115,7702,10911,120,2119,565
2017/07/11/15:27:48.240182,70341,1499758068,239898920,0,7286,6008,7789,10888,22,1995,564
2017/07/11/15:27:48.270396,70342,1499758068,270198106,0,7322,5905,7890,10848,-35,1902,534
2017/07/11/15:27:48.286188,70343,1499758068,285186052,0,7359,5806,8008,10789,-29,1930,535
2017/07/11/15:27:48.299741,70344,1499758068,299536943,0,7396,5705,8135,10723,-74,2013,505
2017/07/11/15:27:48.322435,70345,1499758068,322220087,0,7437,5596,8255,10660,-165,2027,508
2017/07/11/15:27:48.346273,70346,1499758068,345621109,0,7478,5479,8362,10609,-187,1912,538
2017/07/11/15:27:48.359906,70347,1499758068,359710931,0,7525,5360,8468,10552,-221,1818,518
2017/07/11/15:27:48.382429,70348,1499758068,382180929,0,7571,5249,8583,10481,-270,1830,500
2017/07/11/15:27:48.405524,70349,1499758068,405356884,0,7624,5135,8694,10408,-304,1943,517
2017/07/11/15:27:48.419800,70350,1499758068,419509887,0,7678,5015,8783,10352,-309,1888,492
2017/07/11/15:27:48.442470,70351,1499758068,442094087,0,7735,4892,8862,10301,-364,1795,489
2017/07/11/15:27:48.464674,70352,1499758068,464500904,0,7795,4777,8944,10238,-413,1767,481
2017/07/11/15:27:48.480039,70353,1499758068,479809999,0,7852,4672,9023,10173,-388,1834,486
2017/07/11/15:27:48.502497,70354,1499758068,502192974,0,7912,4566,9087,10119,-421,1851,469
2017/07/11/15:27:48.525551,70355,1499758068,525003910,0,7976,4457,9140,10069,-463,1816,476
2017/07/11/15:27:48.539734,70356,1499758068,539594888,0,8036,4359,9194,10015,-471,1830,472
2017/07/11/15:27:48.563011,70357,1499758068,562679052,0,8091,4261,9238,9973,-459,1892,482
2017/07/11/15:27:48.584868,70358,1499758068,584676980,0,8146,4154,9270,9942,-504,1873,488
2017/07/11/15:27:48.600973,70359,1499758068,600819110,0,8208,4037,9293,9918,-596,1794,448
2017/07/11/15:27:48.622433,70360,1499758068,622260093,0,8277,3931,9319,9879,-632,1736,487
2017/07/11/15:27:48.644648,70361,1499758068,644467115,0,8344,3847,9353,9823,-587,1789,470
2017/07/11/15:27:48.675419,70362,1499758068,675215005,0,8402,3772,9381,9777,-547,1881,512
2017/07/11/15:27:48.682130,70363,1499758068,681994915,0,8453,3684,9391,9757,-612,1882,535
2017/07/11/15:27:48.705108,70364,1499758068,704871892,0,8511,3589,9389,9744,-732,1817,498
2017/07/11/15:27:48.719985,70365,1499758068,719712018,0,8581,3495,9383,9722,-741,1696,511
2017/07/11/15:27:48.742427,70366,1499758068,742233037,0,8653,3417,9384,9685,-676,1701,491
2017/07/11/15:27:48.764717,70367,1499758068,764527082,0,8714,3350,9384,9653,-642,1807,542
2017/07/11/15:27:48.780300,70368,1499758068,779930114,0,8773,3274,9376,9634,-777,1872,515
2017/07/11/15:27:48.802193,70369,1499758068,801995038,0,8843,3187,9348,9626,-860,1778,535
2017/07/11/15:27:48.824859,70370,1499758068,824672937,0,8920,3107,9313,9615,-823,1687,586
2017/07/11/15:27:48.841619,70371,1499758068,841221094,0,8988,3044,9277,9607,-751,1656,619
2017/07/11/15:27:48.862417,70372,1499758068,862235069,0,9044,2996,9250,9595,-751,1685,568
2017/07/11/15:27:48.884825,70373,1499758068,884551048,0,9109,2942,9210,9588,-817,1787,588
2017/07/11/15:27:48.899759,70374,1499758068,899597883,0,9184,2876,9150,9595,-804,1673,617
2017/07/11/15:27:48.922981,70375,1499758068,922610998,0,9256,2808,9089,9604,-796,1555,630
2017/07/11/15:27:48.944851,70376,1499758068,944643974,0,9323,2751,9027,9613,-804,1615,635
2017/07/11/15:27:48.959626,70377,1499758068,959470987,0,9394,2693,8962,9622,-805,1661,666
2017/07/11/15:27:48.982107,70378,1499758068,982012033,0,9465,2638,8888,9637,-792,1595,647
2017/07/11/15:27:49.005104,70379,1499758069,4829883,0,9536,2584,8811,9652,-812,1546,690
2017/07/11/15:27:49.029085,70380,1499758069,28040885,0,9610,2544,8730,9663,-803,1580,736
2017/07/11/15:27:49.042144,70381,1499758069,41964054,0,9680,2506,8650,9675,-809,1555,735
2017/07/11/15:27:49.065415,70382,1499758069,65195083,0,9740,2458,8557,9710,-767,1572,822
2017/07/11/15:27:49.088946,70383,1499758069,88143110,0,9802,2403,8462,9744,-846,1529,783
2017/07/11/15:27:49.111006,70384,1499758069,110763072,0,9874,2343,8362,9773,-854,1463,815
2017/07/11/15:27:49.124679,70385,1499758069,124547958,0,9943,2303,8265,9794,-818,1477,845
2017/07/11/15:27:49.147783,70386,1499758069,147603034,0,10008,2267,8161,9824,-759,1530,936
2017/07/11/15:27:49.171007,70387,1499758069,170370101,0,10071,2218,8046,9866,-767,1447,938
2017/07/11/15:27:49.194251,70388,1499758069,193362951,0,10145,2163,7929,9896,-870,1439,934
