time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:31:16.869469,80752,1499758276,869184017,0,7721,7716,7128,9921,278,1898,349
2017/07/11/15:31:16.890090,80753,1499758276,889892101,0,7727,7728,7103,9925,393,1918,354
2017/07/11/15:31:16.905519,80754,1499758276,905117034,0,7736,7721,7069,9949,463,1860,429
2017/07/11/15:31:16.931286,80755,1499758276,931134939,0,7745,7710,7050,9963,442,1826,408
2017/07/11/15:31:16.950835,80756,1499758276,950387954,0,7748,7705,7058,9960,383,1899,351
2017/07/11/15:31:16.965578,80757,1499758276,965269088,0,7743,7689,7073,9966,481,2033,475
2017/07/11/15:31:16.987517,80758,1499758276,987348079,0,7731,7648,7078,10002,467,1935,482
2017/07/11/15:31:17.016827,80759,1499758277,16674041,0,7721,7604,7115,10018,262,1934,377
2017/07/11/15:31:17.032485,80760,1499758277,32325983,0,7710,7559,7162,10026,343,2040,453
2017/07/11/15:31:17.047966,80761,1499758277,47821044,0,7708,7498,7212,10037,233,2243,419
2017/07/11/15:31:17.071367,80762,1499758277,71238994,0,7691,7448,7263,10051,259,1986,423
2017/07/11/15:31:17.092814,80763,1499758277,92607021,0,7691,7382,7335,10049,227,2043,408
2017/07/11/15:31:17.107617,80764,1499758277,107379913,0,7693,7312,7421,10034,113,2044,357
2017/07/11/15:31:17.131536,80765,1499758277,131326913,0,7709,7235,7502,10017,110,2042,371
2017/07/11/15:31:17.152488,80766,1499758277,152365922,0,7729,7151,7578,10005,149,1967,378
2017/07/11/15:31:17.167816,80767,1499758277,167596101,0,7752,7067,7658,9986,84,1916,375
2017/07/11/15:31:17.190588,80768,1499758277,190356969,0,7779,6984,7751,9951,56,1951,363
2017/07/11/15:31:17.212532,80769,1499758277,212407112,0,7809,6906,7844,9910,38,1979,314
2017/07/11/15:31:17.227799,80770,1499758277,227572917,0,7841,6821,7925,9878,43,1973,338
2017/07/11/15:31:17.252039,80771,1499758277,251904010,0,7873,6728,7999,9857,14,1894,349
2017/07/11/15:31:17.281472,80772,1499758277,281200885,0,7903,6644,8082,9823,-54,1878,306
2017/07/11/15:31:17.289637,80773,1499758277,289494991,0,7932,6569,8168,9779,-56,1913,338
2017/07/11/15:31:17.310990,80774,1499758277,310746908,0,7961,6495,8246,9739,-60,1951,348
2017/07/11/15:31:17.333032,80775,1499758277,332678079,0,7991,6417,8312,9709,-105,1923,348
2017/07/11/15:31:17.355085,80776,1499758277,354922056,0,8032,6339,8374,9674,-154,1853,348
2017/07/11/15:31:17.370929,80777,1499758277,370415925,0,8070,6271,8438,9630,-176,1838,328
2017/07/11/15:31:17.392585,80778,1499758277,392409086,0,8103,6212,8502,9584,-176,1870,309
2017/07/11/15:31:17.408015,80779,1499758277,407717943,0,8135,6158,8562,9539,-181,1902,314
