time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/15:25:57.209738,64800,1499757957,209522962,0,6066,5643,8101,11581,226,1986,452
2017/07/11/15:25:57.232691,64801,1499757957,232491016,0,6059,5640,8058,11617,227,1963,544
2017/07/11/15:25:57.246912,64802,1499757957,246779918,0,6052,5648,8011,11649,248,1824,574
2017/07/11/15:25:57.269895,64803,1499757957,269601106,0,6020,5669,7988,11671,259,1815,428
2017/07/11/15:25:57.293931,64804,1499757957,292757034,0,5978,5678,7957,11709,257,2211,541
2017/07/11/15:25:57.315515,64805,1499757957,314959049,0,5954,5698,7902,11749,183,2112,557
2017/07/11/15:25:57.330465,64806,1499757957,329353094,0,5951,5724,7816,11796,237,1852,545
2017/07/11/15:25:57.353374,64807,1499757957,352730989,0,5953,5750,7730,11839,396,1789,719
2017/07/11/15:25:57.375545,64808,1499757957,375149011,0,5936,5796,7677,11859,374,1804,755
2017/07/11/15:25:57.389738,64809,1499757957,389488935,0,5938,5839,7652,11854,249,1884,628
2017/07/11/15:25:57.413010,64810,1499757957,412792921,0,5979,5860,7606,11852,297,1740,683
2017/07/11/15:25:57.435461,64811,1499757957,435339927,0,6011,5880,7548,11863,462,1611,726
2017/07/11/15:25:57.449481,64812,1499757957,449305057,0,5997,5925,7521,11865,549,1652,663
2017/07/11/15:25:57.471956,64813,1499757957,471828937,0,5999,5950,7527,11847,444,1794,669
2017/07/11/15:25:57.495226,64814,1499757957,494975090,0,6024,5969,7532,11822,478,1846,605
2017/07/11/15:25:57.509666,64815,1499757957,509455919,0,6058,5965,7517,11816,472,1826,606
2017/07/11/15:25:57.533056,64816,1499757957,532543897,0,6049,5953,7508,11833,547,1667,755
2017/07/11/15:25:57.547013,64817,1499757957,546818017,0,6033,5935,7519,11843,446,1741,710
2017/07/11/15:25:57.569596,64818,1499757957,569356918,0,6036,5907,7571,11822,370,1901,644
2017/07/11/15:25:57.592109,64819,1499757957,591892004,0,6034,5867,7618,11813,449,1990,665
2017/07/11/15:25:57.615215,64820,1499757957,614943027,0,6015,5811,7662,11822,455,2038,672
2017/07/11/15:25:57.629895,64821,1499757957,629801034,0,6033,5717,7731,11813,119,2071,617
2017/07/11/15:25:57.652105,64822,1499757957,651870965,0,6046,5621,7773,11825,196,1899,708
2017/07/11/15:25:57.675144,64823,1499757957,674927949,0,6070,5521,7850,11809,179,1907,648
2017/07/11/15:25:57.689965,64824,1499757957,689798116,0,6086,5419,7941,11787,207,2004,640
