time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/15:25:33.871340,64943,1499757933,871027946,0,81,479,222,135,57,50,78,182
2017/07/11/15:25:33.892181,64944,1499757933,891908884,0,76,466,207,102,51,49,78,168
2017/07/11/15:25:33.922093,64945,1499757933,921854972,0,86,478,199,91,53,53,93,148
2017/07/11/15:25:33.931272,64946,1499757933,931015968,0,78,529,215,109,52,54,133,146
2017/07/11/15:25:33.959337,64947,1499757933,959165096,0,83,480,224,110,54,62,162,140
2017/07/11/15:25:33.974594,64948,1499757933,974332094,0,94,470,216,117,69,69,195,148
2017/07/11/15:25:33.997137,64949,1499757933,996920108,0,122,490,223,124,71,70,219,143
2017/07/11/15:25:34.012411,64950,1499757934,12180089,0,153,582,262,138,72,71,264,153
2017/07/11/15:25:34.034751,64951,1499757934,34461021,0,157,552,263,128,91,85,281,152
2017/07/11/15:25:34.057533,64952,1499757934,57205915,0,163,587,248,116,97,97,330,198
2017/07/11/15:25:34.072216,64953,1499757934,71930885,0,176,677,317,123,90,94,321,204
2017/07/11/15:25:34.103290,64954,1499757934,102633953,0,164,713,337,120,94,100,328,216
2017/07/11/15:25:34.116861,64955,1499757934,116713047,0,151,649,319,116,100,111,315,252
2017/07/11/15:25:34.131792,64956,1499757934,131669044,0,157,658,293,110,89,105,344,264
2017/07/11/15:25:34.170158,64957,1499757934,169943094,0,162,625,313,131,91,95,333,255
2017/07/11/15:25:34.177540,64958,1499757934,176742076,0,163,524,239,123,94,99,380,289
2017/07/11/15:25:34.191944,64959,1499757934,191760063,0,159,548,244,125,99,137,468,328
2017/07/11/15:25:34.214906,64960,1499757934,214668035,0,159,586,245,121,108,151,531,350
2017/07/11/15:25:34.237130,64961,1499757934,236958980,0,171,576,269,120,116,170,558,392
2017/07/11/15:25:34.253327,64962,1499757934,253158092,0,166,712,260,99,112,170,562,406
2017/07/11/15:25:34.274749,64963,1499757934,274508953,0,150,737,267,95,115,167,567,388
2017/07/11/15:25:34.297278,64964,1499757934,296844959,0,147,716,235,91,119,152,559,371
2017/07/11/15:25:34.312163,64965,1499757934,311929941,0,144,677,234,86,156,157,579,441
2017/07/11/15:25:34.334369,64966,1499757934,334253072,0,130,692,299,116,168,140,548,440
2017/07/11/15:25:34.365143,64967,1499757934,365004062,0,126,554,294,121,167,136,571,415
2017/07/11/15:25:34.372123,64968,1499757934,371867895,0,125,517,302,120,165,136,566,431
2017/07/11/15:25:34.397983,64969,1499757934,397784948,0,143,556,312,116,157,128,556,416
2017/07/11/15:25:34.417120,64970,1499757934,416989088,0,127,605,314,121,115,119,542,309
2017/07/11/15:25:34.431757,64971,1499757934,431607007,0,129,551,236,93,86,120,553,257
2017/07/11/15:25:34.454599,64972,1499757934,454391956,0,125,531,217,88,88,121,514,278
2017/07/11/15:25:34.476998,64973,1499757934,476902008,0,124,499,188,88,131,134,490,290
2017/07/11/15:25:34.491981,64974,1499757934,491801023,0,138,508,225,101,135,138,457,306
2017/07/11/15:25:34.514329,64975,1499757934,514170885,0,144,562,251,107,132,122,427,307
2017/07/11/15:25:34.536955,64976,1499757934,536827087,0,138,566,246,105,131,115,431,300
2017/07/11/15:25:34.551915,64977,1499757934,551691055,0,138,579,243,103,131,113,418,321
2017/07/11/15:25:34.590025,64978,1499757934,589854001,0,135,650,279,106,84,113,494,295
2017/07/11/15:25:34.596959,64979,1499757934,596822023,0,120,623,250,100,78,93,465,290
2017/07/11/15:25:34.612522,64980,1499757934,612054109,0,113,564,214,88,72,88,412,281
2017/07/11/15:25:34.642366,64981,1499757934,642154932,0,111,569,218,89,78,84,371,322
2017/07/11/15:25:34.656824,64982,1499757934,656666040,0,123,570,227,89,75,92,422,287
2017/07/11/15:25:34.672146,64983,1499757934,671828031,0,136,580,233,84,88,89,408,315
2017/07/11/15:25:34.695130,64984,1499757934,694725036,0,121,538,236,86,94,95,408,306
2017/07/11/15:25:34.718195,64985,1499757934,718054056,0,123,516,230,85,94,97,437,308
2017/07/11/15:25:34.731721,64986,1499757934,731601953,0,120,497,237,88,99,138,565,324
2017/07/11/15:25:34.754491,64987,1499757934,754323005,0,104,621,250,90,102,151,560,344
2017/07/11/15:25:34.776878,64988,1499757934,776716947,0,91,556,212,87,113,152,532,329
2017/07/11/15:25:34.792172,64989,1499757934,791985034,0,90,570,216,84,110,154,544,382
2017/07/11/15:25:34.814593,64990,1499757934,814265012,0,99,616,238,104,121,155,521,380
2017/07/11/15:25:34.837313,64991,1499757934,837101936,0,125,633,246,104,111,127,413,375
2017/07/11/15:25:34.852328,64992,1499757934,852080106,0,133,512,235,108,112,120,419,381
2017/07/11/15:25:34.874704,64993,1499757934,874358892,0,135,497,228,108,92,106,387,361
2017/07/11/15:25:34.897597,64994,1499757934,897353887,0,136,443,203,117,115,139,378,311
2017/07/11/15:25:34.911898,64995,1499757934,911703109,0,144,347,171,97,110,139,377,336
2017/07/11/15:25:34.935473,64996,1499757934,934818029,0,126,306,139,92,110,146,362,300
2017/07/11/15:25:34.957414,64997,1499757934,957185029,0,161,298,121,88,105,143,375,324
2017/07/11/15:25:34.979516,64998,1499757934,979243040,0,161,297,119,85,101,148,405,328
2017/07/11/15:25:34.994347,64999,1499757934,994198083,0,174,369,158,70,73,115,409,372
2017/07/11/15:25:35.017559,65000,1499757935,17262935,0,168,427,209,74,66,109,405,354
2017/07/11/15:25:35.039576,65001,1499757935,39366960,0,173,435,210,73,62,101,422,370
2017/07/11/15:25:35.054559,65002,1499757935,54301023,0,152,432,209,70,61,93,430,400
2017/07/11/15:25:35.076985,65003,1499757935,76812982,0,158,421,230,77,65,89,444,468
2017/07/11/15:25:35.099575,65004,1499757935,99335908,0,151,372,199,70,57,87,461,457
2017/07/11/15:25:35.114335,65005,1499757935,114183902,0,159,304,157,73,54,91,456,466
2017/07/11/15:25:35.137136,65006,1499757935,136951923,0,171,334,174,72,56,83,414,462
2017/07/11/15:25:35.159595,65007,1499757935,159415006,0,153,322,171,67,51,80,345,401
2017/07/11/15:25:35.174331,65008,1499757935,174212932,0,157,364,142,70,48,81,281,330
2017/07/11/15:25:35.197233,65009,1499757935,197135925,0,160,367,148,69,51,74,221,294
2017/07/11/15:25:35.219298,65010,1499757935,219172954,0,144,360,133,64,59,80,249,298
2017/07/11/15:25:35.234406,65011,1499757935,234285116,0,131,340,118,68,76,98,334,305
2017/07/11/15:25:35.257418,65012,1499757935,256875038,0,135,407,136,69,77,101,357,351
2017/07/11/15:25:35.287664,65013,1499757935,287482023,0,151,400,157,61,82,108,382,372
2017/07/11/15:25:35.294392,65014,1499757935,294209957,0,139,381,150,59,80,109,407,381
2017/07/11/15:25:35.317946,65015,1499757935,317025899,0,167,361,154,67,79,114,429,408
2017/07/11/15:25:35.340616,65016,1499757935,339303970,0,193,410,158,67,62,105,392,406
2017/07/11/15:25:35.354313,65017,1499757935,354151964,0,199,438,173,69,67,107,360,379
2017/07/11/15:25:35.376879,65018,1499757935,376704931,0,204,422,156,70,67,111,337,408
2017/07/11/15:25:35.399825,65019,1499757935,399596929,0,205,421,157,75,75,124,333,436
2017/07/11/15:25:35.414967,65020,1499757935,414565086,0,212,545,184,90,79,115,312,408
2017/07/11/15:25:35.436780,65021,1499757935,436695098,0,203,502,177,91,84,114,288,415
2017/07/11/15:25:35.459591,65022,1499757935,459320068,0,203,455,153,89,80,130,308,461
2017/07/11/15:25:35.474687,65023,1499757935,474477052,0,185,443,152,92,78,117,295,416
2017/07/11/15:25:35.497012,65024,1499757935,496815919,0,196,480,155,94,76,111,268,422
2017/07/11/15:25:35.519517,65025,1499757935,519345045,0,238,368,134,82,84,126,262,480
2017/07/11/15:25:35.534401,65026,1499757935,534228086,0,229,407,140,76,79,129,300,468
2017/07/11/15:25:35.556826,65027,1499757935,556677103,0,247,372,137,84,91,113,302,429
2017/07/11/15:25:35.579612,65028,1499757935,579415082,0,258,401,152,91,97,123,304,427
2017/07/11/15:25:35.596218,65029,1499757935,595798015,0,255,364,153,89,97,129,349,416
2017/07/11/15:25:35.617190,65030,1499757935,617022037,0,252,360,139,78,80,121,341,419
2017/07/11/15:25:35.639470,65031,1499757935,639282941,0,255,317,128,85,88,122,313,469
2017/07/11/15:25:35.655360,65032,1499757935,654623985,0,249,361,132,88,88,121,297,478
2017/07/11/15:25:35.677213,65033,1499757935,677076101,0,258,384,158,81,82,118,291,493
2017/07/11/15:25:35.699647,65034,1499757935,699388980,0,262,422,161,86,85,109,242,490
2017/07/11/15:25:35.714370,65035,1499757935,714190006,0,211,435,168,89,89,114,230,438
2017/07/11/15:25:35.737266,65036,1499757935,737059116,0,228,470,178,90,89,113,208,405
2017/07/11/15:25:35.759359,65037,1499757935,759181976,0,238,451,181,89,99,117,195,398
2017/07/11/15:25:35.774498,65038,1499757935,774281024,0,217,411,143,85,96,119,203,384
2017/07/11/15:25:35.797206,65039,1499757935,796962976,0,213,393,143,83,91,124,252,379
2017/07/11/15:25:35.819323,65040,1499757935,819145917,0,206,351,138,90,93,157,253,373
2017/07/11/15:25:35.834465,65041,1499757935,834208011,0,205,319,130,92,93,156,262,404
2017/07/11/15:25:35.857094,65042,1499757935,856827974,0,225,354,132,94,81,155,264,460
2017/07/11/15:25:35.880081,65043,1499757935,879514932,0,225,352,137,99,83,152,309,460
2017/07/11/15:25:35.901807,65044,1499757935,901648044,0,239,360,136,100,88,158,319,472
2017/07/11/15:25:35.917000,65045,1499757935,916846036,0,263,469,187,122,110,125,321,488
2017/07/11/15:25:35.939956,65046,1499757935,939624071,0,276,470,188,127,118,136,324,493
2017/07/11/15:25:35.970063,65047,1499757935,969857931,0,258,443,187,127,123,190,323,462
2017/07/11/15:25:35.976810,65048,1499757935,976658105,0,267,451,196,127,127,194,289,474
2017/07/11/15:25:36.008307,65049,1499757936,8078098,0,263,457,192,126,128,190,250,464
2017/07/11/15:25:36.029995,65050,1499757936,29884099,0,262,371,153,116,120,185,281,476
2017/07/11/15:25:36.037317,65051,1499757936,37091970,0,256,452,186,117,121,185,267,472
2017/07/11/15:25:36.059630,65052,1499757936,59381961,0,282,468,190,148,157,157,263,466
2017/07/11/15:25:36.082436,65053,1499757936,82082033,0,284,478,184,155,176,199,318,492
2017/07/11/15:25:36.096821,65054,1499757936,96709012,0,323,528,202,182,194,201,315,542
2017/07/11/15:25:36.119900,65055,1499757936,119597911,0,320,579,215,181,192,199,281,502
2017/07/11/15:25:36.142277,65056,1499757936,142126083,0,316,541,214,189,195,195,312,467
2017/07/11/15:25:36.156873,65057,1499757936,156732082,0,287,514,203,161,160,167,313,451
2017/07/11/15:25:36.179685,65058,1499757936,179414033,0,325,498,200,163,152,143,335,517
2017/07/11/15:25:36.210115,65059,1499757936,209877967,0,296,447,217,139,129,131,341,462
2017/07/11/15:25:36.217066,65060,1499757936,216864109,0,293,372,200,128,122,133,344,520
2017/07/11/15:25:36.240067,65061,1499757936,239752054,0,273,309,170,105,105,120,313,506
2017/07/11/15:25:36.262345,65062,1499757936,261929988,0,262,318,170,105,104,122,318,500
2017/07/11/15:25:36.276744,65063,1499757936,276658058,0,236,397,224,107,82,81,254,515
2017/07/11/15:25:36.307747,65064,1499757936,307594060,0,224,430,254,102,72,80,226,512
2017/07/11/15:25:36.322271,65065,1499757936,322000980,0,215,432,258,102,73,95,256,462
2017/07/11/15:25:36.337591,65066,1499757936,337337017,0,227,445,265,103,74,98,264,489
2017/07/11/15:25:36.359496,65067,1499757936,359302043,0,248,501,269,102,76,101,258,511
2017/07/11/15:25:36.382677,65068,1499757936,382241010,0,234,463,233,82,72,100,257,400
2017/07/11/15:25:36.399063,65069,1499757936,398840904,0,232,405,161,74,77,110,271,417
2017/07/11/15:25:36.419287,65070,1499757936,419168949,0,226,398,150,72,75,99,258,420
2017/07/11/15:25:36.441909,65071,1499757936,441735029,0,249,385,129,70,78,111,255,429
2017/07/11/15:25:36.457152,65072,1499757936,456840991,0,243,308,122,70,76,109,262,417
2017/07/11/15:25:36.479534,65073,1499757936,479262113,0,216,300,125,70,71,102,233,434
2017/07/11/15:25:36.510562,65074,1499757936,509895086,0,224,288,120,76,83,106,242,465
2017/07/11/15:25:36.518790,65075,1499757936,518596887,0,236,281,121,75,82,104,237,493
2017/07/11/15:25:36.539449,65076,1499757936,539261102,0,204,326,125,69,75,95,228,471
2017/07/11/15:25:36.562246,65077,1499757936,562055110,0,196,335,120,67,78,96,226,455
2017/07/11/15:25:36.577323,65078,1499757936,576913118,0,193,294,96,64,78,108,234,433
2017/07/11/15:25:36.599295,65079,1499757936,599133014,0,192,285,99,63,68,107,230,412
2017/07/11/15:25:36.621936,65080,1499757936,621695041,0,195,336,121,64,70,104,225,399
2017/07/11/15:25:36.638400,65081,1499757936,637936115,0,201,295,122,70,71,98,227,401
2017/07/11/15:25:36.659344,65082,1499757936,659163951,0,194,264,123,73,68,101,229,395
2017/07/11/15:25:36.682488,65083,1499757936,681989908,0,202,262,121,74,67,91,240,401
2017/07/11/15:25:36.696965,65084,1499757936,696793079,0,182,271,129,74,66,76,224,370
2017/07/11/15:25:36.722989,65085,1499757936,722865104,0,216,267,135,76,67,81,203,420
2017/07/11/15:25:36.742443,65086,1499757936,742007970,0,203,274,133,75,69,96,216,401
2017/07/11/15:25:36.757404,65087,1499757936,757179975,0,195,275,131,70,66,106,226,410
2017/07/11/15:25:36.779444,65088,1499757936,779194116,0,192,272,133,70,67,101,215,387
2017/07/11/15:25:36.802257,65089,1499757936,802086114,0,200,282,134,60,60,99,214,402
2017/07/11/15:25:36.825089,65090,1499757936,824433088,0,201,235,156,58,54,92,219,382
2017/07/11/15:25:36.839612,65091,1499757936,839318990,0,202,209,158,57,48,74,249,405
2017/07/11/15:25:36.861837,65092,1499757936,861721992,0,207,195,154,58,48,62,232,405
2017/07/11/15:25:36.885174,65093,1499757936,884608030,0,227,201,156,65,58,65,223,415
2017/07/11/15:25:36.899607,65094,1499757936,899324893,0,217,192,159,66,57,64,227,380
