time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/11/15:21:20.417170,2788088,1499757684,364146042,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.37697577862284043, 1.265150654808495, -0.8421554525490922, -0.9698593531405528, -0.2067039111675595, 1.188068120217253, 1.6682041068253874, 0.04678641403050512, 1.854199277356494, -0.9480001269131857, -1.4173982480061222, 0.07209709703061444, 1.215296279202219, -0.1672039058795101, -12.565987119160338)","(0.0, 0.009424777959001457, 0.006675884387626033, 0.03455751918300534, -0.08560839979426324, -0.028274333877004374, -0.02081305132612822, -0.045160394386881984, 0.11820242356914328, 0.01767145867312773, -0.0047123889795007284, 0.01021017612225158, 0.014137166938502187, -0.0007853981632501215, -0.0007853981632501215, -0.001570796326500243, 0.0)","(0.0, 0.0, 4.08, -14.396, 0.0, -24.476, 0.38, 0.076, -0.588, 1.216, -14.34, 0.184, -22.972, 0.36, 0.512, 0.064, -20.48)"
2017/07/11/15:21:20.426757,2788089,1499757684,374178979,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37582529303192636, 1.2659176452024377, -0.8425389477460635, -0.9702428483375242, -0.20708740636453085, 1.1876846250202815, 1.6701215828102443, 0.046402918833533764, 1.8545827725534652, -0.9468496413222717, -1.4166312576121796, 0.0724805922275858, 1.2160632695961617, -0.16682041068253875, -12.565987119160338)","(0.0, 0.0, -0.005497787142750851, 0.04437499622363186, -0.10288715938576591, -0.0329867228565051, -0.04476769530525693, -0.054977871427508505, 0.13940817397689656, -0.0023561944897503642, 0.00039269908162506076, 0.009817477040626518, -0.0035342917346255468, -0.003141592653000486, -0.004319689897875668, 0.021598449489378342, 0.0)","(0.0, 0.0, 4.144, -14.52, -0.496, -24.344, 0.4, 0.104, -0.548, 1.216, -14.308, 0.184, -23.064, 0.36, 0.54, 0.072, -20.48)"
2017/07/11/15:21:20.427456,620166,1499757684,376999936,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/15:21:20.434460,620167,1499757684,384000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/15:21:20.436605,2788090,1499757684,384191866,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.055223308363874894, 0.37582529303192636, 1.2655341500054664, -0.8436894333369775, -0.9698593531405528, -0.20708740636453085, 1.1873011298233103, 1.6716555635981296, 0.046402918833533764, 1.8545827725534652, -0.9476166317162144, -1.4166312576121796, 0.07171360183364309, 1.2164467647931332, -0.16682041068253875, -12.565987119160338)","(0.0, -0.01060287520387664, -0.00039269908162506076, 0.03063052836675474, -0.0899280896921389, -0.02120575040775328, -0.02081305132612822, -0.0530143760193832, 0.15982852622139973, -0.019242254999627974, 0.009817477040626518, -0.0023561944897503642, 0.022383847652628464, 0.0007853981632501215, 0.019242254999627974, 0.005890486224375911, 0.0)","(0.0, 0.0, 3.984, -14.492, -0.62, -24.088, 0.408, 0.104, -0.532, 1.312, -14.34, 0.092, -23.124, 0.376, 0.552, 0.064, -20.48)"
2017/07/11/15:21:20.446697,2788091,1499757684,394172320,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.37697577862284043, 1.2670681307933518, -0.8456069093218344, -0.9702428483375242, -0.20785439675847356, 1.185767149035425, 1.6747235251739006, 0.046402918833533764, 1.8549662677504366, -0.9476166317162144, -1.417014752809151, 0.07286408742455715, 1.215296279202219, -0.16643691548556738, -12.565987119160338)","(0.0, 0.009817477040626518, 0.018456856836377853, 0.0400553063257562, -0.084037603467763, -0.019242254999627974, -0.023169245815878585, -0.07107853377413599, 0.20381082336340653, -0.008246680714126275, 0.005890486224375911, 0.009424777959001457, 0.012173671530376884, 0.01531526418337737, -0.02670353755050413, 0.003141592653000486, 0.0)","(0.0, 0.0, 4.016, -14.368, -0.248, -23.956, 0.38, 0.048, -0.484, 1.28, -14.34, 0.092, -23.156, 0.376, 0.58, 0.056, -20.48)"
2017/07/11/15:21:20.456595,2788092,1499757684,404176890,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3762087882288977, 1.2678351211872945, -0.8456069093218344, -0.971009838731467, -0.20785439675847356, 1.1853836538384535, 1.6770244963557286, 0.04678641403050512, 1.8545827725534652, -0.9476166317162144, -1.4158642672182369, 0.0724805922275858, 1.2160632695961617, -0.1672039058795101, -12.565987119160338)","(0.0, 0.0035342917346255468, -0.006283185306000972, 0.048694686121507534, -0.11741702540589316, -0.023169245815878585, -0.005890486224375911, -0.07539822367201165, 0.27253316264779215, 0.0047123889795007284, -0.004319689897875668, -0.001570796326500243, 0.014137166938502187, 0.010995574285501701, -0.019634954081253035, 0.009032078877376396, 0.0)","(0.0, 0.0, 3.92, -14.24, 0.152, -23.828, 0.328, 0.028, -0.42, 1.216, -14.34, 0.124, -23.156, 0.396, 0.572, 0.072, -20.48)"
2017/07/11/15:21:20.466720,2788093,1499757684,414167431,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.3762087882288977, 1.2686021115812371, -0.8467573949127484, -0.9713933339284383, -0.20785439675847356, 1.1850001586414822, 1.6808594483254422, 0.046402918833533764, 1.854199277356494, -0.947233136519243, -1.4166312576121796, 0.07209709703061444, 1.215296279202219, -0.16643691548556738, -12.565987119160338)","(0.0, -0.00039269908162506076, -0.0023561944897503642, 0.05851216316213405, -0.08953539061051385, -0.034950218264630406, -0.01767145867312773, -0.07147123285576105, 0.30748338091242255, 0.005890486224375911, 0.010995574285501701, 0.008246680714126275, -0.006283185306000972, -0.003141592653000486, -0.014922565101752308, 0.007853981632501214, 0.0)","(0.0, 0.0, 3.984, -14.148, 0.56, -23.632, 0.328, -0.008, -0.372, 1.28, -14.4, 0.124, -23.124, 0.428, 0.58, 0.072, -20.48)"
2017/07/11/15:21:20.476580,2788094,1499757684,424174920,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.375441797834955, 1.2689856067782086, -0.847524385306691, -0.9713933339284383, -0.20747090156150222, 1.1834661778535966, 1.6846944002951556, 0.04678641403050512, 1.8553497629474078, -0.9468496413222717, -1.4173982480061222, 0.07209709703061444, 1.2160632695961617, -0.1672039058795101, -12.565987119160338)","(0.0, -0.012173671530376884, 0.001570796326500243, 0.08482300163101313, -0.08796459428401361, -0.03809181091763089, -0.01649336142825255, -0.084037603467763, 0.3691371367275571, 0.001570796326500243, 0.01727875959150267, -0.003926990816250607, -0.03455751918300534, -0.01610066234662749, 0.01610066234662749, 0.00039269908162506076, 0.0)","(0.0, 0.0, 4.016, -14.148, 0.716, -23.436, 0.348, -0.016, -0.372, 1.248, -14.52, 0.06, -22.972, 0.444, 0.56, 0.056, -20.48)"
2017/07/11/15:21:20.481280,620168,1499757684,428000000,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
