time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/11/16:22:51.427343,984116,1499761375,375000064,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/16:22:51.428625,3157189,1499761375,374114103,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3788932546076972, 1.2701360923691225, -0.8551942892461182, -0.966791391564782, -0.21015536794030168, 1.1846166634445108, 1.6705050780072155, 0.04678641403050512, 1.8545827725534652, -0.9480001269131857, -1.417014752809151, 0.0724805922275858, 1.2149127840052476, -0.16835439147042416, -12.565987119160338)","(0.0, 0.003141592653000486, -0.008246680714126275, 0.08560839979426324, -0.15629423448677418, 0.003141592653000486, -0.07422012642713648, -0.07264933010063623, 0.11859512265076834, -0.013744467856877126, -0.003141592653000486, -0.007853981632501214, -0.0019634954081253035, 0.0070685834692510935, -0.027881634795379313, 0.009817477040626518, 0.0)","(0.0, 0.0, 4.272, -14.928, 0.06, -24.832, 0.284, 0.076, -0.364, 1.06, -14.34, -0.06, -22.944, 0.404, 0.54, 0.056, -20.48)"
2017/07/11/16:22:51.430378,984117,1499761375,377999872,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/16:22:51.438495,3157190,1499761375,384105549,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.38004374019861126, 1.2709030827630652, -0.8563447748370322, -0.966791391564782, -0.21207284392515846, 1.1842331682475393, 1.672039058795101, 0.04563592843959106, 1.854199277356494, -0.947233136519243, -1.4162477624152083, 0.0724805922275858, 1.2160632695961617, -0.16835439147042416, -12.565987119160338)","(0.0, -0.0027488935713754254, -0.006283185306000972, 0.10995574285501701, -0.17043140142527635, -0.007461282550876154, -0.08717919612076348, -0.07539822367201165, 0.12762720152814475, 0.006675884387626033, 0.01610066234662749, 0.006675884387626033, 0.0011780972448751821, 0.009424777959001457, -0.023954643979128706, 0.007461282550876154, 0.0)","(0.0, 0.0, 4.208, -14.864, 0.06, -24.832, 0.276, 0.064, -0.344, 1.06, -14.34, 0.0, -23.004, 0.388, 0.572, 0.036, -20.48)"
2017/07/11/16:22:51.448604,3157191,1499761375,394145195,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.055223308363874894, 0.3796602450016399, 1.2724370635509508, -0.8586457460188603, -0.9671748867617533, -0.21283983431910117, 1.1834661778535966, 1.6747235251739006, 0.046402918833533764, 1.8549662677504366, -0.9476166317162144, -1.417014752809151, 0.0724805922275858, 1.2149127840052476, -0.16758740107648146, -12.565987119160338)","(0.0, 0.013744467856877126, 0.02120575040775328, 0.11545352999776785, -0.1500110491807732, -0.0023561944897503642, -0.08678649703913842, -0.09267698326351434, 0.15433073907864886, 0.00039269908162506076, 0.0070685834692510935, 0.003141592653000486, 0.008639379795751335, -0.003926990816250607, -0.02081305132612822, -0.01649336142825255, 0.0)","(0.0, 0.0, 4.304, -14.772, 0.06, -24.864, 0.252, 0.028, -0.288, 1.184, -14.34, -0.092, -23.004, 0.404, 0.608, 0.044, -20.48)"
2017/07/11/16:22:51.458474,3157192,1499761375,404146188,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3792767498046685, 1.2743545395358076, -0.8601797268067457, -0.966791391564782, -0.21399031991001521, 1.1811652066717686, 1.6777914867496713, 0.04678641403050512, 1.8549662677504366, -0.947233136519243, -1.4166312576121796, 0.0724805922275858, 1.2149127840052476, -0.1687378866673955, -12.565987119160338)","(0.0, 0.012566370612001944, 0.0027488935713754254, 0.1441205629563973, -0.1739656931599019, -0.006675884387626033, -0.10720684928364158, -0.1189878217323934, 0.23129975907716077, 0.008246680714126275, -0.0007853981632501215, 0.015707963265002428, -0.006675884387626033, -0.0035342917346255468, -0.018456856836377853, -0.013744467856877126, 0.0)","(0.0, 0.0, 4.272, -14.864, 0.124, -24.768, 0.312, 0.028, -0.26, 1.184, -14.308, 0.06, -22.972, 0.396, 0.6, 0.056, -20.48)"
2017/07/11/16:22:51.468759,3157193,1499761375,414145220,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3796602450016399, 1.2751215299297503, -0.8613302123976598, -0.966791391564782, -0.21552430069790063, 1.1807817114747972, 1.6804759531284708, 0.046402918833533764, 1.8549662677504366, -0.9476166317162144, -1.4173982480061222, 0.0724805922275858, 1.2156797743991905, -0.16835439147042416, -12.565987119160338)","(0.0, -0.003926990816250607, 0.0011780972448751821, 0.12330751163026907, -0.1869247628535289, -0.022776546734253524, -0.10681415020201653, -0.11623892816101798, 0.3066979827491724, 0.008639379795751335, -0.023954643979128706, 0.02042035224450316, 0.003141592653000486, -0.0019634954081253035, 0.02120575040775328, 0.019242254999627974, 0.0)","(0.0, 0.0, 4.176, -14.864, 0.124, -24.736, 0.356, 0.008, -0.24, 1.092, -14.308, -0.124, -22.944, 0.388, 0.58, 0.028, -20.48)"
2017/07/11/16:22:51.478492,3157194,1499761375,424130325,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.3788932546076972, 1.2770390059146068, -0.8643981739734307, -0.9675583819587247, -0.215907795894872, 1.1788642354899406, 1.6843109050981844, 0.046402918833533764, 1.8545827725534652, -0.9476166317162144, -1.4162477624152083, 0.07209709703061444, 1.2168302599901044, -0.16835439147042416, -12.565987119160338)","(0.0, -0.01531526418337737, 0.009032078877376396, 0.15275994275214863, -0.18613936469027878, -0.006675884387626033, -0.12762720152814475, -0.1480475537726479, 0.3279037331569257, -0.0035342917346255468, 0.0023561944897503642, -0.013744467856877126, -0.0019634954081253035, 0.013744467856877126, 0.01649336142825255, 0.013744467856877126, 0.0)","(0.0, 0.0, 4.24, -14.896, -0.092, -24.636, 0.38, -0.016, -0.204, 1.092, -14.308, -0.028, -23.004, 0.36, 0.552, 0.036, -20.48)"
2017/07/11/16:22:51.478815,984118,1499761375,425999872,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/16:22:51.481386,984119,1499761375,428999936,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
