time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/15:22:35.459049,56046,1499757755,458868026,0,43,172,112,40,31,28,48,84
2017/07/11/15:22:35.481559,56047,1499757755,481342077,0,48,185,120,50,35,33,50,99
2017/07/11/15:22:35.504376,56048,1499757755,503937005,0,48,182,102,45,33,35,49,102
2017/07/11/15:22:35.518989,56049,1499757755,518887042,0,62,255,110,43,30,32,46,93
2017/07/11/15:22:35.542007,56050,1499757755,541810989,0,72,282,119,47,34,35,50,88
2017/07/11/15:22:35.564193,56051,1499757755,564002990,0,75,283,126,47,37,37,52,124
2017/07/11/15:22:35.579382,56052,1499757755,579103946,0,93,324,144,45,36,34,53,121
2017/07/11/15:22:35.601894,56053,1499757755,601754903,0,95,325,155,46,38,36,80,128
2017/07/11/15:22:35.624330,56054,1499757755,624176979,0,91,351,153,53,44,46,105,137
2017/07/11/15:22:35.639311,56055,1499757755,639031887,0,200,347,153,55,48,50,136,151
2017/07/11/15:22:35.664374,56056,1499757755,663924932,0,285,457,199,67,51,53,139,127
2017/07/11/15:22:35.684128,56057,1499757755,683929920,0,374,544,243,74,53,60,169,130
2017/07/11/15:22:35.699213,56058,1499757755,699059963,0,383,568,250,81,63,84,222,162
2017/07/11/15:22:35.722104,56059,1499757755,721812963,0,389,540,261,95,72,87,235,173
2017/07/11/15:22:35.744200,56060,1499757755,744005918,0,361,728,363,113,76,91,228,174
2017/07/11/15:22:35.763980,56061,1499757755,763765096,0,357,729,370,118,81,100,276,169
2017/07/11/15:22:35.783072,56062,1499757755,782895088,0,277,674,350,123,99,161,502,370
2017/07/11/15:22:35.804394,56063,1499757755,804080009,0,292,666,352,123,97,159,513,388
2017/07/11/15:22:35.819062,56064,1499757755,818880081,0,314,808,359,115,92,156,512,386
2017/07/11/15:22:35.841908,56065,1499757755,841675043,0,373,774,298,99,86,158,547,413
2017/07/11/15:22:35.864262,56066,1499757755,864114046,0,333,822,274,87,83,165,558,460
2017/07/11/15:22:35.880751,56067,1499757755,880609035,0,323,831,271,97,70,112,394,355
2017/07/11/15:22:35.901464,56068,1499757755,901324033,0,338,872,269,99,69,106,380,345
2017/07/11/15:22:35.932467,56069,1499757755,932060956,0,375,791,266,110,81,123,398,359
2017/07/11/15:22:35.939049,56070,1499757755,938883066,0,302,687,243,119,90,126,370,335
2017/07/11/15:22:35.961776,56071,1499757755,961478948,0,293,572,232,119,88,111,369,298
2017/07/11/15:22:35.984056,56072,1499757755,983932018,0,290,630,230,102,81,117,406,262
2017/07/11/15:22:36.006990,56073,1499757756,6686925,0,255,599,239,100,80,124,460,277
