time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/15:18:05.608671,42569,1499757485,608496904,0,44,207,170,51,32,25,33,36
2017/07/11/15:18:05.631490,42570,1499757485,631314992,0,61,219,180,56,36,26,41,128
2017/07/11/15:18:05.646285,42571,1499757485,646048069,0,61,226,186,57,36,29,40,135
2017/07/11/15:18:05.668553,42572,1499757485,668376922,0,63,231,191,58,37,29,45,138
2017/07/11/15:18:05.691182,42573,1499757485,691051006,0,61,226,195,58,39,31,48,149
2017/07/11/15:18:05.706017,42574,1499757485,705862045,0,60,182,111,38,34,32,45,158
2017/07/11/15:18:05.728783,42575,1499757485,728604078,0,46,238,126,37,33,35,42,106
2017/07/11/15:18:05.751109,42576,1499757485,750926017,0,45,243,126,36,34,34,44,98
2017/07/11/15:18:05.766252,42577,1499757485,766047000,0,48,236,118,35,33,34,42,123
2017/07/11/15:18:05.797174,42578,1499757485,797020912,0,53,250,124,35,33,38,42,115
2017/07/11/15:18:05.811304,42579,1499757485,811006069,0,74,268,179,55,42,41,58,109
2017/07/11/15:18:05.826273,42580,1499757485,826057910,0,81,233,171,54,41,38,55,111
2017/07/11/15:18:05.848766,42581,1499757485,848514080,0,88,259,173,57,43,43,64,122
2017/07/11/15:18:05.874122,42582,1499757485,873889923,0,92,287,180,59,43,44,98,102
2017/07/11/15:18:05.886382,42583,1499757485,886048078,0,91,356,209,85,55,50,142,106
2017/07/11/15:18:05.908595,42584,1499757485,908400058,0,87,417,201,81,51,48,143,143
2017/07/11/15:18:05.931101,42585,1499757485,930901050,0,90,525,342,105,63,55,169,141
2017/07/11/15:18:05.945972,42586,1499757485,945810079,0,90,551,363,121,76,58,217,144
2017/07/11/15:18:05.968696,42587,1499757485,968492031,0,94,572,381,124,82,69,228,167
2017/07/11/15:18:05.991350,42588,1499757485,990928888,0,108,641,404,132,83,72,230,193
2017/07/11/15:18:06.006520,42589,1499757486,6285905,0,129,735,444,140,89,81,311,188
2017/07/11/15:18:06.028586,42590,1499757486,28446912,0,163,689,369,135,89,103,367,208
2017/07/11/15:18:06.051242,42591,1499757486,51004886,0,166,686,349,128,87,103,392,224
2017/07/11/15:18:06.066279,42592,1499757486,66013097,0,174,701,350,135,93,109,413,217
2017/07/11/15:18:06.088468,42593,1499757486,88345050,0,172,664,336,137,98,122,473,307
2017/07/11/15:18:06.111141,42594,1499757486,110943078,0,189,609,282,134,121,156,545,361
2017/07/11/15:18:06.133584,42595,1499757486,133454084,0,164,604,273,138,123,156,576,420
2017/07/11/15:18:06.148719,42596,1499757486,148518085,0,167,618,290,144,123,159,552,455
2017/07/11/15:18:06.171696,42597,1499757486,171370983,0,164,687,318,146,118,151,570,452
2017/07/11/15:18:06.193563,42598,1499757486,193423032,0,168,675,311,135,112,142,556,406
2017/07/11/15:18:06.208702,42599,1499757486,208513975,0,132,609,298,131,83,101,472,364
2017/07/11/15:18:06.231212,42600,1499757486,231025934,0,132,624,289,121,80,112,450,384
2017/07/11/15:18:06.253539,42601,1499757486,253393888,0,153,653,297,113,92,122,478,364
2017/07/11/15:18:06.268511,42602,1499757486,268347978,0,148,558,246,102,99,132,446,384
2017/07/11/15:18:06.295032,42603,1499757486,294836997,0,148,568,253,95,98,130,421,394
2017/07/11/15:18:06.313707,42604,1499757486,313544034,0,149,547,248,93,99,135,508,418
2017/07/11/15:18:06.328875,42605,1499757486,328639984,0,155,550,240,87,99,115,502,396
2017/07/11/15:18:06.351055,42606,1499757486,350891113,0,137,554,225,82,89,113,534,431
2017/07/11/15:18:06.373928,42607,1499757486,373543977,0,152,534,224,84,84,110,552,426
2017/07/11/15:18:06.388957,42608,1499757486,388545036,0,148,484,180,77,84,110,557,418
2017/07/11/15:18:06.413538,42609,1499757486,413393974,0,150,492,189,76,82,109,482,394
2017/07/11/15:18:06.435211,42610,1499757486,434992074,0,137,444,183,74,76,105,517,376
2017/07/11/15:18:06.448638,42611,1499757486,448456048,0,129,341,172,92,120,93,483,358
2017/07/11/15:18:06.471124,42612,1499757486,470911979,0,117,371,177,92,122,95,503,359
2017/07/11/15:18:06.495370,42613,1499757486,493863105,0,124,423,184,90,125,119,604,401
2017/07/11/15:18:06.508554,42614,1499757486,508361101,0,116,412,169,97,126,117,588,404
2017/07/11/15:18:06.531376,42615,1499757486,531125068,0,139,443,193,98,129,124,592,375
2017/07/11/15:18:06.553697,42616,1499757486,553469896,0,138,465,194,89,94,129,620,380
2017/07/11/15:18:06.570246,42617,1499757486,570080995,0,134,449,182,94,91,126,586,420
2017/07/11/15:18:06.591201,42618,1499757486,591001987,0,130,398,193,96,84,139,618,412
2017/07/11/15:18:06.613552,42619,1499757486,613358974,0,142,396,205,93,108,223,814,523
2017/07/11/15:18:06.628550,42620,1499757486,628432989,0,128,386,197,111,110,230,812,557
2017/07/11/15:18:06.651510,42621,1499757486,651240110,0,131,363,198,103,100,226,785,532
2017/07/11/15:18:06.673496,42622,1499757486,673386096,0,130,405,208,94,99,228,830,522
2017/07/11/15:18:06.688764,42623,1499757486,688539981,0,148,481,201,94,96,207,736,550
2017/07/11/15:18:06.711219,42624,1499757486,711103916,0,145,529,208,95,77,122,534,462
2017/07/11/15:18:06.733656,42625,1499757486,733428955,0,144,499,196,84,87,103,478,436
2017/07/11/15:18:06.748528,42626,1499757486,748339891,0,158,505,198,86,96,112,487,466
2017/07/11/15:18:06.771322,42627,1499757486,771025896,0,159,468,189,86,96,103,425,451
2017/07/11/15:18:06.794214,42628,1499757486,794012069,0,140,374,174,86,100,106,391,406
2017/07/11/15:18:06.809811,42629,1499757486,809592962,0,128,333,147,77,93,86,384,433
2017/07/11/15:18:06.831020,42630,1499757486,830848932,0,142,374,145,68,81,102,399,459
2017/07/11/15:18:06.853538,42631,1499757486,853359937,0,127,351,117,66,71,92,369,418
2017/07/11/15:18:06.868658,42632,1499757486,868514060,0,121,377,112,73,77,102,347,404
2017/07/11/15:18:06.891343,42633,1499757486,891134977,0,115,372,106,69,76,109,381,411
2017/07/11/15:18:06.913541,42634,1499757486,913368940,0,153,356,126,67,83,114,374,417
2017/07/11/15:18:06.928692,42635,1499757486,928381919,0,144,363,131,63,78,101,334,395
2017/07/11/15:18:06.951134,42636,1499757486,950948953,0,142,407,167,69,81,116,363,428
2017/07/11/15:18:06.973700,42637,1499757486,973553895,0,159,434,180,58,71,116,391,486
2017/07/11/15:18:06.988681,42638,1499757486,988475084,0,162,434,179,59,68,109,385,464
2017/07/11/15:18:07.011095,42639,1499757487,10931015,0,147,422,178,62,57,103,363,434
2017/07/11/15:18:07.034008,42640,1499757487,33763885,0,143,451,200,64,58,94,374,409
2017/07/11/15:18:07.056062,42641,1499757487,55907964,0,145,462,183,59,60,86,384,438
2017/07/11/15:18:07.070946,42642,1499757487,70806026,0,145,419,174,63,62,76,356,400
