%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.name9,field.name10,field.name11,field.name12,field.name13,field.name14,field.name15,field.name16,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.position9,field.position10,field.position11,field.position12,field.position13,field.position14,field.position15,field.position16,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.velocity9,field.velocity10,field.velocity11,field.velocity12,field.velocity13,field.velocity14,field.velocity15,field.velocity16,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8,field.effort9,field.effort10,field.effort11,field.effort12,field.effort13,field.effort14,field.effort15,field.effort16
1499757912626484457,2811309,1499757916573702117,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.376208788229,1.26054871244,-0.836403024595,-0.969859353141,-0.204402939986,1.18960210101,1.66130119328,0.0464029188335,1.85419927736,-0.947616631716,-1.41624776242,0.0717136018336,1.2160632696,-0.169504877061,-12.5659871192,0.0,-0.00117809724488,-0.00903207887738,0.0113882733671,0.00196349540813,-0.0047123889795,-0.00667588438763,0.0168860605099,0.00824668071413,-0.00196349540813,0.00353429173463,0.00667588438763,-0.00196349540813,0.00117809724488,0.00903207887738,-0.00824668071413,0.0,0.0,0.0,3.7,-14.116,0.716,-22.92,0.296,-0.028,-0.224,1.156,-14.4,0.092,-22.944,0.376,0.52,0.072,-20.48
1499757912636599522,2811310,1499757916583690039,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0563737939548,0.37735927382,1.26054871244,-0.836403024595,-0.969092362747,-0.20516993038,1.1903690914,1.66091769808,0.0471699092275,1.85381578216,-0.947233136519,-1.41663125761,0.0720970970306,1.21644676479,-0.169504877061,-12.5659871192,0.0,-0.0047123889795,-0.00510508806113,-0.00746128255088,-0.0121736715304,0.00549778714275,0.00392699081625,-0.00431968989788,0.00981747704063,0.0180641577548,-0.00667588438763,0.00824668071413,-0.00903207887738,-0.00903207887738,0.000392699081625,0.00706858346925,0.0,0.0,0.0,3.636,-14.148,0.56,-22.92,0.296,-0.036,-0.212,1.184,-14.34,-0.092,-23.004,0.376,0.56,0.064,-20.48
1499757912646340772,2811311,1499757916593651111,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.376975778623,1.26054871244,-0.836019529398,-0.969859353141,-0.204786435183,1.18960210101,1.66053420289,0.0464029188335,1.85419927736,-0.948000126913,-1.41701475281,0.0724805922276,1.2156797744,-0.169504877061,-12.5659871192,0.0,-0.00353429173463,0.0117809724488,0.00981747704063,-0.0121736715304,0.0106028752039,-0.00431968989788,-0.00078539816325,-0.0078539816325,0.0015707963265,-0.0176714586731,0.00078539816325,0.00196349540813,0.0113882733671,-0.009424777959,0.0078539816325,0.0,0.0,0.0,3.604,-14.056,0.56,-22.92,0.296,-0.016,-0.232,1.248,-14.368,-0.06,-23.032,0.376,0.54,0.072,-20.48
1499757912656403689,2811312,1499757916603689151,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.376208788229,1.26054871244,-0.836786519791,-0.969859353141,-0.20516993038,1.1903690914,1.66015070769,0.0464029188335,1.85458277255,-0.947616631716,-1.41701475281,0.0720970970306,1.2156797744,-0.169888372258,-12.5659871192,0.0,0.00706858346925,-0.00196349540813,0.0208130513261,0.0153152641834,-0.021991148571,0.00903207887738,-0.0078539816325,-0.00981747704063,0.00235619448975,0.0106028752039,-0.015707963265,0.00274889357138,0.0137444678569,-0.0137444678569,0.0113882733671,0.0,0.0,0.0,3.54,-13.992,0.716,-22.888,0.284,-0.028,-0.212,1.216,-14.4,0.06,-23.032,0.368,0.54,0.072,-20.48
1499757912656455817,647174,1499757916604999936,,r_gripper_l_finger_joint,0.0200144707441,0.0,0.0
1499757912665121016,647175,1499757916614000128,,l_gripper_l_finger_joint,0.02083,0.0,0.0
1499757912666070782,2811313,1499757916613697111,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.376975778623,1.26131570284,-0.836786519791,-0.969859353141,-0.205553425577,1.18960210101,1.66053420289,0.0464029188335,1.85458277255,-0.947233136519,-1.41663125761,0.0720970970306,1.2160632696,-0.16835439147,-12.5659871192,0.0,0.00510508806113,-0.0047123889795,0.000392699081625,0.00549778714275,-0.0121736715304,-0.00117809724488,-0.00431968989788,0.0106028752039,-0.00667588438763,0.0215984494894,-0.0047123889795,0.006283185306,-0.0145298660201,-0.00706858346925,-0.0129590696936,0.0,0.0,0.0,3.604,-14.088,0.652,-22.82,0.296,-0.008,-0.212,1.28,-14.368,0.0,-22.972,0.388,0.54,0.072,-20.48
1499757912676146417,2811314,1499757916623694149,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0552233083639,0.37735927382,1.26093220764,-0.836786519791,-0.969859353141,-0.204786435183,1.1903690914,1.66053420289,0.0471699092275,1.85419927736,-0.947233136519,-1.41663125761,0.0724805922276,1.21683025999,-0.169121381864,-12.5659871192,0.0,-0.0102101761223,0.0109955742855,-0.0102101761223,0.00667588438763,0.0215984494894,-0.0141371669385,0.00903207887738,0.00863937979575,0.00274889357138,-0.0164933614283,-0.0153152641834,-0.021991148571,0.009424777959,0.0286670329586,-0.012566370612,0.0,0.0,0.0,3.572,-14.056,0.716,-22.888,0.296,-0.036,-0.24,1.156,-14.4,0.028,-22.944,0.368,0.54,0.044,-20.48
1499757912686567060,2811315,1499757916633689649,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0556068035608,0.37735927382,1.26131570284,-0.836403024595,-0.969475857944,-0.206320415971,1.18960210101,1.66053420289,0.0467864140305,1.85381578216,-0.947616631716,-1.41701475281,0.0717136018336,1.2156797744,-0.169504877061,-12.5659871192,0.0,0.00589048622438,-0.0078539816325,0.0129590696936,-0.021991148571,0.00746128255088,0.00589048622438,0.0047123889795,-0.0015707963265,0.00353429173463,-0.00589048622438,0.0149225651018,-0.0113882733671,-0.00078539816325,0.0015707963265,0.00903207887738,0.0,0.0,0.0,3.54,-14.088,0.684,-22.888,0.284,-0.056,-0.224,1.28,-14.368,0.06,-22.972,0.404,0.54,0.084,-20.48
1499757912697086293,2811316,1499757916643658577,,head_nod,head_pan,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2,torso_t0,0.0,-0.0559902987578,0.376975778623,1.26131570284,-0.836019529398,-0.969475857944,-0.205553425577,1.1903690914,1.66053420289,0.0456359284396,1.85419927736,-0.947233136519,-1.41739824801,0.0724805922276,1.2156797744,-0.170271867455,-12.5659871192,0.0,0.00353429173463,-0.009424777959,0.0274889357138,0.0078539816325,-0.00667588438763,-0.00274889357138,0.0141371669385,0.00274889357138,-0.0106028752039,0.0212057504078,-0.00549778714275,0.00431968989788,-0.006283185306,-0.021991148571,-0.0102101761223,0.0,0.0,0.0,3.572,-14.088,0.84,-22.92,0.304,-0.064,-0.224,1.156,-14.368,-0.028,-22.972,0.404,0.532,0.064,-20.48
