time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:06:44.179146,188169,1499760404,178994894,0,43,35,28,39,118,85,52,105
2017/07/11/16:06:44.201571,188170,1499760404,201387882,0,49,32,27,34,121,83,55,119
2017/07/11/16:06:44.216689,188171,1499760404,216389894,0,72,38,25,32,126,84,56,127
2017/07/11/16:06:44.239238,188172,1499760404,238976001,0,79,38,24,46,121,84,55,121
2017/07/11/16:06:44.263902,188173,1499760404,263395071,0,110,48,28,42,126,96,55,129
2017/07/11/16:06:44.276980,188174,1499760404,276729106,0,162,57,33,44,120,83,54,152
2017/07/11/16:06:44.299082,188175,1499760404,298856973,0,180,69,40,45,112,81,54,159
2017/07/11/16:06:44.322365,188176,1499760404,321964979,0,174,69,55,53,109,79,55,147
2017/07/11/16:06:44.344162,188177,1499760404,344019889,0,197,76,62,49,118,84,52,140
2017/07/11/16:06:44.359478,188178,1499760404,359205961,0,188,76,64,51,113,74,65,136
2017/07/11/16:06:44.381518,188179,1499760404,381330966,0,170,73,62,51,121,70,70,117
2017/07/11/16:06:44.404304,188180,1499760404,404037952,0,195,75,61,55,125,71,70,90
2017/07/11/16:06:44.419465,188181,1499760404,419346094,0,230,85,58,63,134,72,68,96
2017/07/11/16:06:44.441486,188182,1499760404,441322088,0,217,82,59,63,100,65,71,97
2017/07/11/16:06:44.465300,188183,1499760404,465033054,0,226,84,59,63,97,87,144,90
2017/07/11/16:06:44.479440,188184,1499760404,479235887,0,268,117,70,94,95,119,161,123
2017/07/11/16:06:44.501979,188185,1499760404,501730918,0,287,152,85,103,90,142,182,138
2017/07/11/16:06:44.523972,188186,1499760404,523787021,0,360,186,93,98,75,160,203,144
2017/07/11/16:06:44.547451,188187,1499760404,547166109,0,362,190,88,102,73,160,205,147
2017/07/11/16:06:44.561592,188188,1499760404,561429023,0,360,189,86,103,74,172,160,148
2017/07/11/16:06:44.584189,188189,1499760404,583892107,0,371,189,85,83,63,174,150,134
2017/07/11/16:06:44.602369,188190,1499760404,601881027,0,407,178,75,90,76,197,127,140
2017/07/11/16:06:44.622006,188191,1499760404,621706008,0,341,146,61,87,72,190,101,133
2017/07/11/16:06:44.652778,188192,1499760404,652369022,0,373,159,65,84,74,214,96,130
2017/07/11/16:06:44.658812,188193,1499760404,658725023,0,415,168,69,85,76,226,100,140
2017/07/11/16:06:44.681554,188194,1499760404,681377887,0,531,191,73,80,71,212,88,140
2017/07/11/16:06:44.704575,188195,1499760404,704029083,0,521,179,72,57,54,177,86,125
2017/07/11/16:06:44.719041,188196,1499760404,718883037,0,537,175,72,57,54,171,78,123
2017/07/11/16:06:44.742118,188197,1499760404,741848945,0,537,167,73,54,52,144,90,138
2017/07/11/16:06:44.764229,188198,1499760404,764029026,0,518,163,74,45,44,80,84,131
2017/07/11/16:06:44.779376,188199,1499760404,779155015,0,382,120,67,44,44,115,88,130
2017/07/11/16:06:44.801934,188200,1499760404,801690101,0,388,114,63,42,42,111,90,126
2017/07/11/16:06:44.824826,188201,1499760404,824163913,0,376,116,60,39,41,114,102,132
2017/07/11/16:06:44.839509,188202,1499760404,839267969,0,402,139,63,36,37,116,127,151
2017/07/11/16:06:44.861381,188203,1499760404,861255884,0,410,141,63,38,36,122,135,167
2017/07/11/16:06:44.884518,188204,1499760404,884143114,0,388,142,65,33,30,113,139,168
2017/07/11/16:06:44.901149,188205,1499760404,901029109,0,342,141,66,34,28,113,137,167
2017/07/11/16:06:44.921443,188206,1499760404,921242952,0,343,135,66,34,28,118,128,163
2017/07/11/16:06:44.952559,188207,1499760404,952333927,0,399,129,67,41,58,127,134,163
2017/07/11/16:06:44.959028,188208,1499760404,958888053,0,462,126,65,44,62,123,127,153
2017/07/11/16:06:44.981876,188209,1499760404,981590032,0,492,115,57,45,63,112,119,143
2017/07/11/16:06:45.004488,188210,1499760405,4249095,0,491,122,57,45,64,115,124,146
2017/07/11/16:06:45.019240,188211,1499760405,19031047,0,477,123,54,46,65,105,122,170
2017/07/11/16:06:45.041738,188212,1499760405,41572093,0,456,120,56,43,44,109,106,155
2017/07/11/16:06:45.064556,188213,1499760405,64136981,0,390,127,65,43,45,127,105,178
2017/07/11/16:06:45.081483,188214,1499760405,81190109,0,487,145,74,45,45,134,115,239
2017/07/11/16:06:45.102058,188215,1499760405,101691961,0,485,142,76,43,44,136,113,248
2017/07/11/16:06:45.125420,188216,1499760405,124703884,0,543,145,78,46,45,138,129,252
2017/07/11/16:06:45.139237,188217,1499760405,139049053,0,504,136,76,45,48,150,116,248
2017/07/11/16:06:45.161513,188218,1499760405,161355972,0,498,127,70,44,55,164,126,259
2017/07/11/16:06:45.184105,188219,1499760405,183949947,0,436,110,65,42,57,151,123,217
2017/07/11/16:06:45.199488,188220,1499760405,199162006,0,497,122,66,51,68,153,126,222
2017/07/11/16:06:45.221339,188221,1499760405,221251964,0,496,131,77,71,93,234,147,236
2017/07/11/16:06:45.244589,188222,1499760405,244268894,0,487,119,70,74,92,221,143,239
2017/07/11/16:06:45.258853,188223,1499760405,258728981,0,501,118,70,78,89,205,135,232
2017/07/11/16:06:45.281712,188224,1499760405,281529903,0,542,120,75,80,90,218,141,229
2017/07/11/16:06:45.304381,188225,1499760405,304116010,0,552,120,76,74,82,216,154,226
2017/07/11/16:06:45.319349,188226,1499760405,319170951,0,546,133,73,55,52,136,127,208
2017/07/11/16:06:45.341898,188227,1499760405,341465950,0,573,166,82,48,68,152,144,253
2017/07/11/16:06:45.363974,188228,1499760405,363823890,0,558,167,85,45,66,146,146,253
2017/07/11/16:06:45.386675,188229,1499760405,386470079,0,521,167,81,42,64,127,140,299
2017/07/11/16:06:45.401894,188230,1499760405,401712894,0,548,168,80,54,74,147,131,324
2017/07/11/16:06:45.424171,188231,1499760405,423928022,0,533,155,80,64,103,287,192,322
2017/07/11/16:06:45.447129,188232,1499760405,446795940,0,498,120,72,67,96,279,187,303
2017/07/11/16:06:45.462206,188233,1499760405,461833000,0,515,132,77,68,99,292,191,318
2017/07/11/16:06:45.484458,188234,1499760405,484205961,0,578,163,80,70,99,324,218,277
2017/07/11/16:06:45.507275,188235,1499760405,506871938,0,481,152,77,61,92,318,217,276
2017/07/11/16:06:45.523237,188236,1499760405,522860050,0,573,143,70,60,73,223,160,301
2017/07/11/16:06:45.544723,188237,1499760405,544240951,0,591,150,76,60,69,237,177,304
2017/07/11/16:06:45.566728,188238,1499760405,566462993,0,577,138,71,58,66,223,180,301
2017/07/11/16:06:45.581761,188239,1499760405,581552982,0,578,123,71,63,78,245,155,348
2017/07/11/16:06:45.603856,188240,1499760405,603734970,0,637,127,70,65,88,241,148,355
2017/07/11/16:06:45.626959,188241,1499760405,626658916,0,667,176,90,61,97,222,175,363
2017/07/11/16:06:45.642093,188242,1499760405,641793966,0,712,185,89,67,104,226,163,354
2017/07/11/16:06:45.667369,188243,1499760405,667078971,0,795,203,95,74,108,254,163,368
2017/07/11/16:06:45.686723,188244,1499760405,686489105,0,745,197,98,70,102,192,160,328
2017/07/11/16:06:45.701516,188245,1499760405,701385021,0,727,207,115,74,94,205,180,297
2017/07/11/16:06:45.724344,188246,1499760405,724142074,0,619,177,104,71,72,198,155,281
2017/07/11/16:06:45.747259,188247,1499760405,747097969,0,573,163,103,64,64,185,165,325
2017/07/11/16:06:45.764200,188248,1499760405,763823032,0,682,191,103,63,62,236,168,330
2017/07/11/16:06:45.784703,188249,1499760405,784308910,0,684,182,95,59,61,243,168,337
2017/07/11/16:06:45.807007,188250,1499760405,806672096,0,678,170,79,65,69,241,179,353
2017/07/11/16:06:45.821859,188251,1499760405,821584939,0,743,203,98,76,86,300,189,393
2017/07/11/16:06:45.844749,188252,1499760405,843796968,0,756,221,98,76,86,308,183,370
2017/07/11/16:06:45.867231,188253,1499760405,866884946,0,629,203,97,73,86,292,202,369
2017/07/11/16:06:45.881647,188254,1499760405,881385087,0,637,212,105,79,92,313,222,377
2017/07/11/16:06:45.904278,188255,1499760405,904023885,0,644,249,115,73,90,364,232,404
2017/07/11/16:06:45.926628,188256,1499760405,926382064,0,666,229,109,78,86,321,232,372
2017/07/11/16:06:45.941742,188257,1499760405,941529035,0,728,231,111,82,90,331,239,398
2017/07/11/16:06:45.964432,188258,1499760405,964086055,0,691,218,110,80,91,304,225,394
2017/07/11/16:06:45.987125,188259,1499760405,986691951,0,649,210,106,82,94,299,204,397
2017/07/11/16:06:46.001742,188260,1499760406,1513957,0,648,169,96,82,91,237,170,377
2017/07/11/16:06:46.024473,188261,1499760406,24153947,0,628,180,98,99,116,269,158,367
2017/07/11/16:06:46.046694,188262,1499760406,46333074,0,518,157,94,102,118,246,129,334
2017/07/11/16:06:46.061804,188263,1499760406,61563014,0,522,154,92,102,115,256,119,306
2017/07/11/16:06:46.084500,188264,1499760406,84227085,0,566,176,96,104,116,235,148,308
2017/07/11/16:06:46.106805,188265,1499760406,106486082,0,551,180,93,105,119,276,215,330
2017/07/11/16:06:46.121563,188266,1499760406,121295928,0,501,174,85,77,96,296,253,361
2017/07/11/16:06:46.145429,188267,1499760406,144305944,0,508,176,84,71,93,295,257,362
2017/07/11/16:06:46.166666,188268,1499760406,166455984,0,522,175,80,75,94,275,255,360
2017/07/11/16:06:46.181450,188269,1499760406,181298971,0,540,171,87,69,86,272,252,383
2017/07/11/16:06:46.204458,188270,1499760406,204035997,0,607,205,118,85,107,341,211,415
2017/07/11/16:06:46.226732,188271,1499760406,226490974,0,611,194,119,86,100,310,174,386
2017/07/11/16:06:46.241841,188272,1499760406,241571903,0,643,204,125,92,102,330,166,410
2017/07/11/16:06:46.264297,188273,1499760406,264075994,0,687,208,126,95,106,332,166,422
2017/07/11/16:06:46.286576,188274,1499760406,286384105,0,690,204,126,100,109,329,163,414
2017/07/11/16:06:46.309470,188275,1499760406,309210062,0,632,163,104,92,95,260,165,359
2017/07/11/16:06:46.324285,188276,1499760406,324096918,0,622,155,96,91,98,249,157,348
2017/07/11/16:06:46.346620,188277,1499760406,346492052,0,681,162,104,94,108,233,172,349
2017/07/11/16:06:46.369623,188278,1499760406,368983983,0,636,170,112,88,110,237,184,357
2017/07/11/16:06:46.392249,188279,1499760406,392020940,0,681,179,112,84,105,290,202,349
2017/07/11/16:06:46.406737,188280,1499760406,406476020,0,672,175,104,78,98,241,185,367
2017/07/11/16:06:46.438112,188281,1499760406,437354087,0,644,192,113,78,92,252,185,382
2017/07/11/16:06:46.444367,188282,1499760406,444044113,0,563,179,97,67,77,264,183,359
2017/07/11/16:06:46.466741,188283,1499760406,466531038,0,593,170,91,66,79,320,185,368
2017/07/11/16:06:46.489445,188284,1499760406,489168882,0,499,142,76,60,77,308,169,341
2017/07/11/16:06:46.504315,188285,1499760406,504018068,0,490,145,79,60,74,315,167,311
2017/07/11/16:06:46.526328,188286,1499760406,526223897,0,494,135,84,71,86,309,183,305
2017/07/11/16:06:46.549309,188287,1499760406,549089908,0,538,147,115,91,93,329,192,384
2017/07/11/16:06:46.563937,188288,1499760406,563829898,0,462,145,115,91,83,298,212,370
2017/07/11/16:06:46.586412,188289,1499760406,586265087,0,500,148,117,95,87,286,204,386
2017/07/11/16:06:46.609513,188290,1499760406,609231948,0,579,164,121,94,86,281,212,386
2017/07/11/16:06:46.623958,188291,1499760406,623800039,0,648,182,118,96,95,331,249,456
2017/07/11/16:06:46.646892,188292,1499760406,646603107,0,597,165,90,81,88,288,245,418
2017/07/11/16:06:46.670157,188293,1499760406,669223070,0,592,159,86,82,93,294,216,400
2017/07/11/16:06:46.684437,188294,1499760406,684096097,0,556,174,92,80,98,348,214,414
2017/07/11/16:06:46.707202,188295,1499760406,706850051,0,556,165,89,81,100,355,209,429
2017/07/11/16:06:46.729194,188296,1499760406,728988885,0,510,150,89,74,91,330,170,371
2017/07/11/16:06:46.744113,188297,1499760406,743920087,0,556,158,92,70,98,421,178,360
2017/07/11/16:06:46.766593,188298,1499760406,766472101,0,566,157,90,75,101,400,172,382
2017/07/11/16:06:46.789426,188299,1499760406,789122104,0,560,144,83,69,92,336,165,371
2017/07/11/16:06:46.804093,188300,1499760406,803761959,0,566,150,79,67,89,329,166,375
2017/07/11/16:06:46.827449,188301,1499760406,826920986,0,569,135,65,63,83,342,145,360
2017/07/11/16:06:46.849181,188302,1499760406,849019050,0,526,126,58,64,71,250,124,322
2017/07/11/16:06:46.863847,188303,1499760406,863732099,0,518,125,62,56,59,273,131,288
2017/07/11/16:06:46.887311,188304,1499760406,886704921,0,555,124,67,70,70,303,195,264
2017/07/11/16:06:46.909322,188305,1499760406,909141063,0,481,105,70,73,71,301,201,268
2017/07/11/16:06:46.924287,188306,1499760406,923958063,0,426,98,69,67,62,264,203,274
2017/07/11/16:06:46.947223,188307,1499760406,946676969,0,450,101,66,71,72,238,204,292
2017/07/11/16:06:46.969310,188308,1499760406,969048976,0,569,142,73,77,79,230,251,329
2017/07/11/16:06:46.984504,188309,1499760406,984301090,0,583,143,74,77,74,238,211,335
2017/07/11/16:06:47.009392,188310,1499760407,9192943,0,575,144,69,75,75,265,207,307
2017/07/11/16:06:47.029510,188311,1499760407,29217958,0,580,155,76,81,80,259,225,288
2017/07/11/16:06:47.047404,188312,1499760407,47039031,0,552,154,80,79,76,260,223,300
2017/07/11/16:06:47.066906,188313,1499760407,66545963,0,552,136,70,76,75,257,196,276
2017/07/11/16:06:47.089329,188314,1499760407,89155912,0,490,125,65,64,68,223,187,259
2017/07/11/16:06:47.104645,188315,1499760407,104222059,0,510,121,71,64,70,212,227,312
2017/07/11/16:06:47.127051,188316,1499760407,126734972,0,657,125,71,59,66,225,219,328
2017/07/11/16:06:47.148972,188317,1499760407,148840904,0,677,128,84,53,57,244,229,306
2017/07/11/16:06:47.164719,188318,1499760407,164433956,0,594,108,86,53,54,253,209,331
2017/07/11/16:06:47.186448,188319,1499760407,186307907,0,632,116,84,56,69,274,248,343
2017/07/11/16:06:47.209519,188320,1499760407,209280967,0,657,130,82,56,71,256,226,332
2017/07/11/16:06:47.235291,188321,1499760407,234633922,0,498,114,78,53,71,236,221,314
2017/07/11/16:06:47.246626,188322,1499760407,246345043,0,479,103,62,57,74,210,213,323
2017/07/11/16:06:47.270093,188323,1499760407,269454956,0,511,111,66,55,70,179,228,282
2017/07/11/16:06:47.291725,188324,1499760407,291449069,0,458,109,69,53,57,151,210,290
2017/07/11/16:06:47.306718,188325,1499760407,306473016,0,402,95,70,59,70,252,241,240
2017/07/11/16:06:47.331301,188326,1499760407,330923080,0,411,105,72,58,71,257,241,306
