time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2017/07/11/16:07:27.238672,3064418,1499760451,185971338,,0.781075960565,0.405029322516,0.165225685697,0.619701535613,0.782167671744,0.0572007446235,0.0301962721603,0.011343303866,-0.00962798953011,0.00474520609631,-0.0149579608815,-0.0249427535908,0.00184687831814,4.66046905518,1.36630320549,-0.884929835796,-0.769477784634,2.01403927803,0.227982893586
2017/07/11/16:07:27.247885,3064419,1499760451,195976274,,0.781267685,0.405212280497,0.165039597256,0.61987281602,0.782031045823,0.0571951581215,0.0302299390515,0.00933483172355,-0.00202904656434,0.00103210442144,0.00211067354301,-0.0191209906425,-0.00893504391831,4.70168018341,1.21259260178,-0.850992143154,-0.723048150539,2.05107116699,0.236103087664
2017/07/11/16:07:27.257904,3064420,1499760451,205976190,,0.78132908794,0.40562449339,0.16513840162,0.61967153715,0.782165290459,0.0576287106464,0.0300595435143,-0.000292216169456,0.0137346607778,0.00533254489834,0.0219206281716,-0.00923504805896,0.0094579481653,4.60037899017,1.04732322693,-0.88422703743,-0.634566605091,1.99649047852,0.261941164732
2017/07/11/16:07:27.269285,3064421,1499760451,215979974,,0.781211999717,0.405416500087,0.165161489124,0.619754090586,0.782110046651,0.0576443183784,0.0297636470762,-0.00781624635231,0.00604863155013,-0.003434541226,0.0165454360921,0.0186292195641,-0.00121514832335,4.41635560989,1.05239069462,-0.68475985527,-0.615966916084,1.95797538757,0.267820268869
2017/07/11/16:07:27.277916,3064422,1499760451,225982330,,0.780881937235,0.405246480017,0.164853168814,0.61951306115,0.782333073221,0.0572394699778,0.0297013919821,0.004475797915,-0.000366958452547,0.00590350026561,-0.00686316922792,-0.0122305948381,-0.00161393659402,4.43756866455,1.2021882534,-0.63253569603,-0.698168337345,1.97168493271,0.259113371372
2017/07/11/16:07:27.287963,3064423,1499760451,235975987,,0.781340913623,0.405365273733,0.165104398427,0.620035059001,0.781878167516,0.0577295343022,0.0298388612616,-0.00728221389996,-0.017517758723,-0.0123129802635,-0.014781225511,0.0229562850631,-0.0184016595788,4.56937503815,0.947451174259,-0.59012144804,-0.61116027832,2.01348543167,0.250819355249
2017/07/11/16:07:27.297863,3064424,1499760451,245979596,,0.781158717879,0.404877006096,0.164965952317,0.619759355864,0.782128173078,0.0572028519534,0.0300282437689,0.00382695105697,0.000516404519507,-0.00971693454339,0.00628408406515,0.00492415839767,-0.00197961874163,4.27930784225,1.08281588554,-0.49731272459,-0.660035133362,1.92290830612,0.267761915922
2017/07/11/16:07:27.307988,3064425,1499760451,255976034,,0.781118524278,0.405057415274,0.164591580281,0.619822224311,0.782093856668,0.0571421318772,0.0297386344079,-0.0145562248775,0.00318987224191,-0.0111984884689,-0.0158652499672,0.0289156624579,0.0270476442651,4.5580830574,0.876228928566,-0.353978455067,-0.559697270393,2.03209257126,0.317331492901
2017/07/11/16:07:27.317913,3064426,1499760451,265975959,,0.780753353965,0.405915885807,0.164412520504,0.619280459473,0.7825233466,0.0571400108157,0.0297311907687,0.00318021990444,-0.0138178612408,-0.0114334879654,-0.0103877954942,-0.00204594492955,-0.0242595974456,4.51206254959,0.958318889141,-0.298226177692,-0.587180316448,2.01061606407,0.257661342621
2017/07/11/16:07:27.327923,3064427,1499760451,275976103,,0.780980835785,0.404434333406,0.164130790099,0.620115723734,0.781880894188,0.056820809226,0.0298354172187,-0.00787565768637,0.0186238479476,-0.0114182219108,0.015131328342,0.0171631183962,0.026001615192,4.58316707611,1.10344731808,-0.228880852461,-0.662744045258,2.02386760712,0.265192985535
2017/07/11/16:07:27.337977,3064428,1499760451,285978234,,0.781430665935,0.404487832067,0.164642730921,0.61981924363,0.782075353175,0.0571328542488,0.0302999034403,0.00212636010327,-0.000496622568931,-0.000947030226293,0.00166204834725,-0.00580930136227,0.00414497597541,4.6553440094,0.842507004738,-0.0717637091875,-0.50033146143,2.09115004539,0.306203663349
2017/07/11/16:07:27.347903,3064429,1499760451,295981234,,0.781094813172,0.405264023651,0.164466562368,0.61931294991,0.782482089364,0.0570839019144,0.0302436446237,0.00566566872226,0.00435652108914,-0.00499931389812,0.00698844078118,-0.0148518963153,0.00780030010892,4.76175403595,1.04348278046,0.0121897570789,-0.645128965378,2.12095713615,0.25877559185
2017/07/11/16:07:27.357633,3064430,1499760451,305982902,,0.781666393641,0.405382664456,0.164665335056,0.619448782772,0.782328092905,0.0576821946561,0.0303104766407,0.0149898614814,0.00553920379455,-0.00250565543485,0.0153785551718,-0.0297128240227,0.00165365880227,4.74717950821,1.17692637444,0.220911115408,-0.709344625473,2.13328957558,0.251849502325
2017/07/11/16:07:27.367758,3064431,1499760451,315973366,,0.781375154329,0.405667736556,0.164377023687,0.619697594158,0.782146021382,0.0575653701918,0.0301450026762,0.00906851705919,0.00938326641292,-0.0148219653804,0.00686901846608,-0.0225813241835,0.020126784408,4.47774744034,1.02224040031,0.321752548218,-0.63804769516,2.01011896133,0.255088269711
