time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:09:10.841706,194259,1499760550,841563940,0,2363,3456,9967,12310,259,2162,366
2017/07/11/16:09:10.865668,194260,1499760550,864825963,0,2382,3481,9924,12334,322,2006,477
2017/07/11/16:09:10.880052,194261,1499760550,879580020,0,2408,3508,9877,12359,356,1725,411
2017/07/11/16:09:10.906750,194262,1499760550,906505107,0,2422,3535,9877,12349,393,1738,405
2017/07/11/16:09:10.925522,194263,1499760550,925170898,0,2423,3561,9917,12309,435,1965,337
2017/07/11/16:09:10.947738,194264,1499760550,947550058,0,2427,3557,9953,12281,444,2088,424
2017/07/11/16:09:10.961983,194265,1499760550,961819887,0,2432,3528,9984,12263,337,1997,390
2017/07/11/16:09:10.985231,194266,1499760550,984961032,0,2437,3481,10024,12242,339,1959,401
2017/07/11/16:09:11.008693,194267,1499760551,7653951,0,2429,3408,10085,12215,359,2037,384
2017/07/11/16:09:11.022355,194268,1499760551,22005081,0,2406,3290,10121,12221,311,2127,433
2017/07/11/16:09:11.045621,194269,1499760551,44909954,0,2414,3175,10193,12190,152,2173,173
2017/07/11/16:09:11.068448,194270,1499760551,68034887,0,2395,3067,10237,12185,206,2168,358
2017/07/11/16:09:11.081892,194271,1499760551,81670999,0,2394,2925,10295,12171,110,2094,320
2017/07/11/16:09:11.105612,194272,1499760551,105217933,0,2391,2780,10361,12150,130,2134,295
2017/07/11/16:09:11.128829,194273,1499760551,128237009,0,2389,2614,10406,12148,76,2140,328
2017/07/11/16:09:11.142119,194274,1499760551,141933917,0,2395,2436,10440,12155,-10,2043,350
2017/07/11/16:09:11.164806,194275,1499760551,164585113,0,2412,2257,10492,12142,-58,1987,280
2017/07/11/16:09:11.187329,194276,1499760551,187161922,0,2442,2073,10559,12110,-92,2035,242
2017/07/11/16:09:11.202018,194277,1499760551,201764106,0,2485,1884,10616,12083,-112,2039,315
2017/07/11/16:09:11.227673,194278,1499760551,227097034,0,2532,1689,10658,12065,-163,2017,292
2017/07/11/16:09:11.248554,194279,1499760551,247611045,0,2582,1495,10706,12037,-277,1982,253
2017/07/11/16:09:11.261869,194280,1499760551,261666059,0,2643,1307,10758,11999,-309,1953,209
2017/07/11/16:09:11.285127,194281,1499760551,284410953,0,2711,1127,10816,11950,-356,1980,208
2017/07/11/16:09:11.307458,194282,1499760551,307303905,0,2786,951,10851,11916,-343,2040,243
2017/07/11/16:09:11.321761,194283,1499760551,321636915,0,2855,772,10858,11906,-344,1972,271
2017/07/11/16:09:11.345068,194284,1499760551,344501972,0,2919,590,10866,11894,-421,1877,259
2017/07/11/16:09:11.367843,194285,1499760551,367629051,0,3009,404,10881,11866,-544,1903,202
2017/07/11/16:09:11.382883,194286,1499760551,382246971,0,3115,230,10894,11831,-557,1889,211
2017/07/11/16:09:11.404474,194287,1499760551,404259920,0,3220,68,10894,11805,-529,1874,284
2017/07/11/16:09:11.429029,194288,1499760551,428539991,0,3318,-94,10890,11781,-561,1859,290
2017/07/11/16:09:11.442520,194289,1499760551,442109107,0,3418,-254,10889,11751,-643,1836,238
2017/07/11/16:09:11.464377,194290,1499760551,464255094,0,3519,-408,10878,11727,-693,1879,245
2017/07/11/16:09:11.488997,194291,1499760551,487785100,0,3621,-549,10859,11708,-714,1842,226
2017/07/11/16:09:11.502207,194292,1499760551,501981973,0,3716,-686,10831,11697,-734,1766,276
2017/07/11/16:09:11.524508,194293,1499760551,524219036,0,3808,-815,10810,11679,-768,1734,273
2017/07/11/16:09:11.548142,194294,1499760551,547627925,0,3899,-939,10784,11664,-776,1766,304
2017/07/11/16:09:11.562564,194295,1499760551,562220096,0,3990,-1066,10739,11663,-856,1811,241
2017/07/11/16:09:11.585343,194296,1499760551,584878921,0,4092,-1180,10673,11678,-867,1774,205
2017/07/11/16:09:11.607722,194297,1499760551,607425928,0,4190,-1287,10607,11691,-854,1663,305
2017/07/11/16:09:11.622292,194298,1499760551,621975898,0,4291,-1382,10558,11688,-910,1643,278
2017/07/11/16:09:11.644519,194299,1499760551,644269943,0,4395,-1467,10491,11699,-914,1709,341
2017/07/11/16:09:11.675930,194300,1499760551,675071001,0,4502,-1552,10415,11715,-967,1686,337
2017/07/11/16:09:11.681839,194301,1499760551,681598901,0,4622,-1627,10334,11731,-1054,1691,301
2017/07/11/16:09:11.706272,194302,1499760551,705741882,0,4730,-1684,10250,11753,-955,1637,339
2017/07/11/16:09:11.727853,194303,1499760551,727499008,0,4805,-1733,10160,11794,-898,1693,417
2017/07/11/16:09:11.742006,194304,1499760551,741811990,0,4874,-1788,10036,11863,-998,1635,478
2017/07/11/16:09:11.764877,194305,1499760551,764645099,0,4970,-1855,9908,11921,-1143,1433,453
2017/07/11/16:09:11.787745,194306,1499760551,787537097,0,5099,-1888,9819,11935,-1189,1454,423
2017/07/11/16:09:11.802476,194307,1499760551,802107095,0,5182,-1885,9768,11941,-969,1694,531
2017/07/11/16:09:11.824667,194308,1499760551,824410915,0,5214,-1894,9659,12014,-934,1766,595
2017/07/11/16:09:11.849030,194309,1499760551,847676038,0,5257,-1929,9517,12103,-1125,1446,544
2017/07/11/16:09:11.862685,194310,1499760551,862325906,0,5351,-1956,9388,12158,-1226,1262,616
2017/07/11/16:09:11.884939,194311,1499760551,884643077,0,5447,-1940,9313,12175,-1097,1410,690
2017/07/11/16:09:11.907625,194312,1499760551,907461881,0,5500,-1921,9232,12216,-922,1750,647
2017/07/11/16:09:11.930442,194313,1499760551,930247068,0,5534,-1930,9081,12313,-976,1621,664
2017/07/11/16:09:11.953035,194314,1499760551,952750921,0,5590,-1945,8920,12402,-1109,1208,737
2017/07/11/16:09:11.967714,194315,1499760551,967616081,0,5658,-1919,8819,12447,-1093,1268,800
2017/07/11/16:09:11.982210,194316,1499760551,981928110,0,5705,-1875,8744,12486,-972,1602,785
2017/07/11/16:09:12.004961,194317,1499760552,4477024,0,5728,-1854,8617,12566,-969,1601,796
2017/07/11/16:09:12.028415,194318,1499760552,28131961,0,5775,-1840,8465,12650,-1060,1289,799
2017/07/11/16:09:12.042024,194319,1499760552,41848897,0,5826,-1793,8360,12703,-1019,1182,889
2017/07/11/16:09:12.067646,194320,1499760552,67404985,0,5849,-1723,8302,12740,-914,1441,880
2017/07/11/16:09:12.088851,194321,1499760552,87750911,0,5863,-1664,8215,12798,-919,1495,881
2017/07/11/16:09:12.102373,194322,1499760552,102037906,0,5896,-1618,8096,12864,-977,1316,962
2017/07/11/16:09:12.124794,194323,1499760552,124572038,0,5947,-1558,8001,12907,-1040,1264,969
2017/07/11/16:09:12.146914,194324,1499760552,146744012,0,5980,-1481,7927,12946,-880,1442,976
2017/07/11/16:09:12.162286,194325,1499760552,162041902,0,6005,-1414,7835,12999,-887,1397,993
2017/07/11/16:09:12.184423,194326,1499760552,184248924,0,6046,-1355,7722,13053,-972,1252,1080
2017/07/11/16:09:12.207335,194327,1499760552,207043886,0,6094,-1287,7626,13094,-955,1379,1105
2017/07/11/16:09:12.222393,194328,1499760552,222153902,0,6123,-1225,7521,13147,-874,1443,1077
2017/07/11/16:09:12.244424,194329,1499760552,244285106,0,6142,-1181,7380,13222,-778,1298,1138
2017/07/11/16:09:12.267320,194330,1499760552,267045974,0,6178,-1148,7230,13291,-808,1122,1251
2017/07/11/16:09:12.291937,194331,1499760552,291039943,0,6224,-1099,7121,13332,-940,1170,1251
2017/07/11/16:09:12.305212,194332,1499760552,304933071,0,6250,-1039,7046,13365,-844,1349,1157
2017/07/11/16:09:12.326786,194333,1499760552,326670885,0,6266,-989,6933,13420,-710,1384,1235
2017/07/11/16:09:12.350869,194334,1499760552,350441932,0,6301,-959,6795,13477,-857,1176,1338
2017/07/11/16:09:12.366443,194335,1499760552,366254091,0,6343,-916,6685,13515,-917,1186,1366
2017/07/11/16:09:12.387207,194336,1499760552,387008905,0,6379,-859,6586,13550,-724,1296,1304
2017/07/11/16:09:12.411156,194337,1499760552,410268068,0,6409,-813,6463,13598,-658,1293,1366
2017/07/11/16:09:12.424399,194338,1499760552,424200057,0,6441,-784,6338,13643,-817,1097,1374
2017/07/11/16:09:12.447506,194339,1499760552,446979045,0,6472,-737,6243,13675,-774,1146,1388
2017/07/11/16:09:12.470148,194340,1499760552,469825029,0,6505,-706,6127,13714,-678,1290,1463
2017/07/11/16:09:12.484441,194341,1499760552,484142065,0,6549,-700,5980,13757,-810,1079,1515
2017/07/11/16:09:12.507223,194342,1499760552,506963014,0,6598,-668,5867,13784,-832,1123,1542
2017/07/11/16:09:12.530176,194343,1499760552,530040979,0,6622,-620,5772,13815,-580,1203,1411
