time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:16:33.120020,217550,1499760993,119302988,0,177,87,59,63,217,66,57,147
2017/07/11/16:16:33.133463,217551,1499760993,133028030,0,223,83,64,62,216,66,63,166
2017/07/11/16:16:33.155223,217552,1499760993,155071020,0,227,87,57,74,301,66,63,158
2017/07/11/16:16:33.178879,217553,1499760993,178371906,0,200,108,57,58,257,53,76,167
2017/07/11/16:16:33.193206,217554,1499760993,192954063,0,318,124,62,57,243,48,73,159
2017/07/11/16:16:33.215312,217555,1499760993,215131998,0,353,130,56,57,244,45,76,155
2017/07/11/16:16:33.237676,217556,1499760993,237545013,0,332,156,65,58,243,66,84,157
2017/07/11/16:16:33.255881,217557,1499760993,255213022,0,335,160,72,45,127,103,100,157
2017/07/11/16:16:33.275621,217558,1499760993,275300025,0,333,149,77,48,91,102,93,153
2017/07/11/16:16:33.299202,217559,1499760993,298968076,0,218,135,75,46,78,102,96,152
2017/07/11/16:16:33.312940,217560,1499760993,312722921,0,192,143,75,46,70,102,92,139
2017/07/11/16:16:33.336014,217561,1499760993,335597991,0,262,120,66,48,57,94,82,124
2017/07/11/16:16:33.357854,217562,1499760993,357604980,0,268,115,58,44,39,58,74,125
2017/07/11/16:16:33.380291,217563,1499760993,380038976,0,282,112,53,53,45,89,86,120
2017/07/11/16:16:33.395278,217564,1499760993,395080089,0,285,113,63,54,43,106,87,101
2017/07/11/16:16:33.418290,217565,1499760993,418036937,0,325,110,65,55,41,107,87,93
2017/07/11/16:16:33.440716,217566,1499760993,440414905,0,400,108,67,54,40,104,89,92
2017/07/11/16:16:33.458190,217567,1499760993,457928895,0,543,125,67,54,42,114,83,110
2017/07/11/16:16:33.477862,217568,1499760993,477579116,0,562,133,68,41,32,114,97,112
2017/07/11/16:16:33.500244,217569,1499760993,500108003,0,578,139,59,37,29,102,94,113
2017/07/11/16:16:33.515275,217570,1499760993,515083074,0,549,142,58,35,30,103,97,113
2017/07/11/16:16:33.538117,217571,1499760993,537838935,0,490,141,57,34,30,104,97,105
2017/07/11/16:16:33.560731,217572,1499760993,560436964,0,372,138,59,34,29,94,100,92
2017/07/11/16:16:33.575963,217573,1499760993,575464010,0,503,148,59,31,31,86,102,122
2017/07/11/16:16:33.598050,217574,1499760993,597884893,0,525,144,60,31,30,79,106,128
2017/07/11/16:16:33.620279,217575,1499760993,620114088,0,573,130,61,33,32,76,111,135
2017/07/11/16:16:33.635177,217576,1499760993,634968996,0,557,130,58,30,32,77,108,139
2017/07/11/16:16:33.658479,217577,1499760993,658093929,0,540,124,55,29,33,77,101,136
2017/07/11/16:16:33.681666,217578,1499760993,681195974,0,393,107,49,28,27,95,75,116
2017/07/11/16:16:33.698863,217579,1499760993,698625087,0,413,122,49,28,30,114,78,114
2017/07/11/16:16:33.717806,217580,1499760993,717619895,0,410,128,46,29,31,142,76,121
2017/07/11/16:16:33.740814,217581,1499760993,740482091,0,436,123,46,34,33,142,90,118
2017/07/11/16:16:33.755753,217582,1499760993,755383968,0,510,134,49,34,33,139,98,121
2017/07/11/16:16:33.777651,217583,1499760993,777492046,0,529,125,48,33,36,135,111,121
2017/07/11/16:16:33.809931,217584,1499760993,808677911,0,483,122,46,35,35,122,109,126
2017/07/11/16:16:33.816148,217585,1499760993,815484046,0,570,139,53,36,35,99,127,132
2017/07/11/16:16:33.838286,217586,1499760993,837933063,0,582,144,55,36,33,125,131,151
2017/07/11/16:16:33.860234,217587,1499760993,860045909,0,545,134,54,39,33,163,132,153
2017/07/11/16:16:33.882987,217588,1499760993,882797002,0,565,136,55,40,33,167,122,166
2017/07/11/16:16:33.898014,217589,1499760993,897754907,0,607,132,55,44,39,172,121,169
2017/07/11/16:16:33.920216,217590,1499760993,920083999,0,511,107,51,50,47,180,111,166
2017/07/11/16:16:33.935289,217591,1499760993,935148000,0,489,107,60,50,47,175,109,161
2017/07/11/16:16:33.959319,217592,1499760993,959168910,0,571,125,65,50,50,183,115,172
2017/07/11/16:16:33.980456,217593,1499760993,980256080,0,613,138,66,49,51,180,122,219
2017/07/11/16:16:33.995271,217594,1499760993,995070934,0,591,143,73,47,49,190,127,224
2017/07/11/16:16:34.018976,217595,1499760994,18858909,0,649,151,73,40,41,186,128,227
2017/07/11/16:16:34.043861,217596,1499760994,43452978,0,660,151,67,40,53,211,131,230
2017/07/11/16:16:34.055328,217597,1499760994,55135011,0,646,156,73,43,51,191,129,256
2017/07/11/16:16:34.077738,217598,1499760994,77610015,0,638,158,76,47,57,182,135,251
2017/07/11/16:16:34.101065,217599,1499760994,100712060,0,714,165,76,50,59,170,164,271
2017/07/11/16:16:34.115310,217600,1499760994,115093946,0,696,180,95,60,60,172,159,278
2017/07/11/16:16:34.138201,217601,1499760994,137893915,0,766,188,95,61,57,166,162,327
2017/07/11/16:16:34.160616,217602,1499760994,160166978,0,702,169,87,61,59,156,167,324
2017/07/11/16:16:34.175980,217603,1499760994,175542116,0,688,178,86,60,56,152,156,305
2017/07/11/16:16:34.197805,217604,1499760994,197599887,0,638,175,83,56,51,150,135,289
2017/07/11/16:16:34.220608,217605,1499760994,220242977,0,650,174,78,51,57,153,157,321
2017/07/11/16:16:34.235587,217606,1499760994,235127925,0,643,172,78,52,51,112,157,282
2017/07/11/16:16:34.258172,217607,1499760994,257899045,0,686,180,81,48,51,106,148,291
2017/07/11/16:16:34.280226,217608,1499760994,279983997,0,711,170,84,49,59,112,177,322
2017/07/11/16:16:34.295816,217609,1499760994,295377016,0,684,162,84,51,62,115,174,357
2017/07/11/16:16:34.318497,217610,1499760994,317938089,0,621,137,70,47,56,111,151,342
2017/07/11/16:16:34.340334,217611,1499760994,340111970,0,551,144,76,47,58,124,144,354
2017/07/11/16:16:34.362808,217612,1499760994,362613916,0,523,137,75,50,55,129,150,386
2017/07/11/16:16:34.377875,217613,1499760994,377604007,0,567,131,75,49,47,128,117,376
2017/07/11/16:16:34.402801,217614,1499760994,402329921,0,589,139,72,49,51,142,139,374
2017/07/11/16:16:34.422618,217615,1499760994,422513961,0,592,140,73,49,52,145,151,415
2017/07/11/16:16:34.438376,217616,1499760994,438059091,0,565,135,74,46,50,131,148,407
2017/07/11/16:16:34.460165,217617,1499760994,460025072,0,578,135,72,43,50,136,159,367
2017/07/11/16:16:34.482798,217618,1499760994,482593059,0,471,135,77,48,53,154,157,399
2017/07/11/16:16:34.498658,217619,1499760994,498126029,0,501,129,81,53,57,157,138,382
2017/07/11/16:16:34.520388,217620,1499760994,520147085,0,594,138,81,53,59,149,130,344
2017/07/11/16:16:34.542713,217621,1499760994,542517900,0,608,129,79,57,59,152,138,396
2017/07/11/16:16:34.557922,217622,1499760994,557729005,0,584,128,78,59,62,172,121,402
2017/07/11/16:16:34.582236,217623,1499760994,580559015,0,652,121,68,61,61,175,135,386
2017/07/11/16:16:34.602896,217624,1499760994,602695941,0,640,130,65,57,53,199,172,379
2017/07/11/16:16:34.618007,217625,1499760994,617741107,0,600,149,75,66,56,205,187,401
2017/07/11/16:16:34.640558,217626,1499760994,640343904,0,621,147,76,73,69,252,198,353
2017/07/11/16:16:34.663348,217627,1499760994,663115978,0,623,167,90,84,84,298,201,365
2017/07/11/16:16:34.678219,217628,1499760994,678035020,0,612,176,92,83,87,297,231,334
2017/07/11/16:16:34.700266,217629,1499760994,700062990,0,622,172,91,86,89,292,210,364
2017/07/11/16:16:34.722922,217630,1499760994,722706079,0,675,169,92,86,94,286,201,373
2017/07/11/16:16:34.737858,217631,1499760994,737574100,0,655,169,88,84,93,301,197,371
2017/07/11/16:16:34.760633,217632,1499760994,760319948,0,698,164,80,82,100,308,221,364
2017/07/11/16:16:34.782908,217633,1499760994,782792091,0,683,154,80,77,97,304,196,372
2017/07/11/16:16:34.805881,217634,1499760994,805439949,0,743,167,85,75,100,303,181,348
