time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:16:52.461033,217304,1499761012,460688114,0,3749,4656,9912,11594,293,1894,268
2017/07/11/16:16:52.483165,217305,1499761012,482750892,0,3716,4596,10010,11544,267,2053,209
2017/07/11/16:16:52.506333,217306,1499761012,506062030,0,3673,4522,10103,11507,384,2198,268
2017/07/11/16:16:52.520762,217307,1499761012,520500898,0,3559,4488,10130,11532,721,2304,270
2017/07/11/16:16:52.543243,217308,1499761012,542980909,0,3551,4290,10168,11576,-70,2250,79
2017/07/11/16:16:52.566412,217309,1499761012,566203117,0,3518,4131,10205,11611,127,2016,155
2017/07/11/16:16:52.580705,217310,1499761012,580372095,0,3493,3964,10293,11600,119,1984,215
2017/07/11/16:16:52.603600,217311,1499761012,603226900,0,3479,3767,10395,11578,0,2131,274
2017/07/11/16:16:52.626241,217312,1499761012,626024007,0,3480,3554,10492,11558,-96,2232,212
2017/07/11/16:16:52.641029,217313,1499761012,640705108,0,3493,3333,10572,11547,-125,2175,169
2017/07/11/16:16:52.663353,217314,1499761012,663021087,0,3513,3105,10650,11532,-168,2072,153
2017/07/11/16:16:52.686580,217315,1499761012,686170101,0,3549,2868,10725,11514,-250,2105,158
2017/07/11/16:16:52.700622,217316,1499761012,700372934,0,3608,2619,10793,11491,-305,2057,191
2017/07/11/16:16:52.723460,217317,1499761012,723202943,0,3674,2366,10859,11463,-356,1961,209
2017/07/11/16:16:52.746036,217318,1499761012,745882034,0,3743,2111,10930,11422,-431,1996,148
2017/07/11/16:16:52.768689,217319,1499761012,768435001,0,3810,1863,10995,11381,-491,2037,131
2017/07/11/16:16:52.783177,217320,1499761012,783031940,0,3885,1618,11043,11347,-521,2006,116
2017/07/11/16:16:52.809632,217321,1499761012,808790922,0,3967,1379,11072,11322,-502,1897,178
2017/07/11/16:16:52.820390,217322,1499761012,820213079,0,4048,1145,11096,11295,-548,1800,189
2017/07/11/16:16:52.843461,217323,1499761012,843175888,0,4132,920,11124,11258,-646,1809,149
2017/07/11/16:16:52.866166,217324,1499761012,866024971,0,4226,717,11150,11213,-700,1838,135
2017/07/11/16:16:52.880472,217325,1499761012,880328893,0,4326,528,11154,11181,-761,1840,193
2017/07/11/16:16:52.903240,217326,1499761012,903055906,0,4419,345,11126,11179,-758,1781,195
2017/07/11/16:16:52.927032,217327,1499761012,925926923,0,4517,160,11077,11193,-778,1658,183
2017/07/11/16:16:52.940708,217328,1499761012,940431118,0,4617,-25,11036,11194,-870,1621,153
2017/07/11/16:16:52.963313,217329,1499761012,963105916,0,4719,-201,11002,11183,-923,1725,184
2017/07/11/16:16:52.986512,217330,1499761012,985970973,0,4827,-370,10951,11183,-938,1757,223
2017/07/11/16:16:53.000713,217331,1499761013,487089,0,4937,-541,10883,11194,-976,1742,281
2017/07/11/16:16:53.023051,217332,1499761013,22816896,0,5039,-713,10799,11220,-1007,1718,335
2017/07/11/16:16:53.046424,217333,1499761013,46163082,0,5133,-879,10704,11257,-1037,1725,263
2017/07/11/16:16:53.060895,217334,1499761013,60645103,0,5234,-1037,10600,11295,-1097,1686,301
2017/07/11/16:16:53.083357,217335,1499761013,83137989,0,5331,-1187,10487,11340,-1078,1617,345
