time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/11/16:14:41.318413,3108178,1499760885,264100708,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3804272353955826, 1.262849683626667, -0.8390874909733214, -0.9690923627466101, -0.2044029399857314, 1.1884516154142244, 1.661301193279903, 0.046402918833533764, 1.854199277356494, -0.9480001269131857, -1.417014752809151, 0.07209709703061444, 1.2160632695961617, -0.1679708962734528, -12.565987119160338)","(0.0, 0.00039269908162506076, -0.014922565101752308, 0.003926990816250607, -0.009817477040626518, 0.0047123889795007284, 0.007461282550876154, -0.0007853981632501215, -0.001570796326500243, -0.005497787142750851, -0.005497787142750851, 0.0, 0.01021017612225158, -0.01649336142825255, -0.00039269908162506076, -0.008246680714126275, 0.0)","(0.0, 0.0, 3.604, -14.368, 0.496, -22.564, 0.172, -0.048, -0.296, 1.124, -14.428, -0.092, -23.004, 0.368, 0.52, 0.044, -20.48)"
2017/07/11/16:14:41.328387,3108179,1499760885,274132497,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.3804272353955826, 1.262849683626667, -0.8394709861702927, -0.9683253723526675, -0.2044029399857314, 1.1884516154142244, 1.6609176980829317, 0.04601942363656241, 1.8538157821595225, -0.9476166317162144, -1.4166312576121796, 0.07209709703061444, 1.2164467647931332, -0.16912138186436687, -12.565987119160338)","(0.0, -0.006675884387626033, 0.008246680714126275, 0.008246680714126275, -0.011388273367126762, 0.01610066234662749, 0.008246680714126275, -0.008246680714126275, 0.01727875959150267, -0.012959069693627005, 0.0019634954081253035, 0.009817477040626518, 0.003141592653000486, -0.0035342917346255468, -0.009424777959001457, 0.007461282550876154, 0.0)","(0.0, 0.0, 3.668, -14.428, 0.528, -22.528, 0.172, -0.036, -0.308, 1.06, -14.4, 0.06, -23.032, 0.36, 0.54, 0.056, -20.48)"
2017/07/11/16:14:41.332093,928518,1499760885,280000000,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/16:14:41.338115,3108180,1499760885,284129650,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.38081073059255394, 1.2620826932327243, -0.8390874909733214, -0.9687088675496388, -0.20401944478876002, 1.188068120217253, 1.6609176980829317, 0.04601942363656241, 1.854199277356494, -0.947233136519243, -1.4162477624152083, 0.07286408742455715, 1.2160632695961617, -0.16835439147042416, -12.565987119160338)","(0.0, 0.008639379795751335, 0.0, -0.006283185306000972, 0.013744467856877126, 0.010995574285501701, -0.013744467856877126, 0.008246680714126275, -0.008246680714126275, -0.0070685834692510935, -0.0047123889795007284, 0.0035342917346255468, 0.012959069693627005, 0.005497787142750851, -0.014529866020127248, 0.0019634954081253035, 0.0)","(0.0, 0.0, 3.7, -14.46, 0.496, -22.66, 0.164, -0.048, -0.288, 1.156, -14.4, -0.028, -22.972, 0.388, 0.552, 0.064, -20.48)"
2017/07/11/16:14:41.348360,3108181,1499760885,294133174,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.38004374019861126, 1.2632331788236382, -0.8383205005793786, -0.9687088675496388, -0.20363594959178868, 1.188068120217253, 1.6609176980829317, 0.04678641403050512, 1.8545827725534652, -0.9464661461253003, -1.417014752809151, 0.07209709703061444, 1.2156797743991905, -0.1687378866673955, -12.565987119160338)","(0.0, 0.007853981632501214, -0.003926990816250607, 0.003141592653000486, -0.00510508806112579, 0.01531526418337737, -0.01060287520387664, -0.0023561944897503642, -0.01021017612225158, 0.0047123889795007284, -0.010995574285501701, -0.01060287520387664, -0.0047123889795007284, 0.009817477040626518, 0.0011780972448751821, 0.0027488935713754254, 0.0)","(0.0, 0.0, 3.604, -14.46, 0.528, -22.66, 0.172, -0.036, -0.308, 1.092, -14.368, -0.06, -23.032, 0.376, 0.52, 0.036, -20.48)"
2017/07/11/16:14:41.351096,928519,1499760885,299000064,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/16:14:41.358340,3108182,1499760885,304099304,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3804272353955826, 1.262849683626667, -0.8394709861702927, -0.9679418771556961, -0.20363594959178868, 1.1888351106111956, 1.6616846884768743, 0.047553404424447825, 1.854199277356494, -0.947233136519243, -1.4166312576121796, 0.07209709703061444, 1.2149127840052476, -0.16835439147042416, -12.565987119160338)","(0.0, -0.0047123889795007284, -0.006283185306000972, 0.024740042142378828, -0.006283185306000972, 0.018064157754752792, 0.008246680714126275, 0.003926990816250607, -0.003141592653000486, 0.007461282550876154, -0.005497787142750851, -0.0200276531628781, -0.008639379795751335, -0.013351768775252066, 0.0019634954081253035, -0.013744467856877126, 0.0)","(0.0, 0.0, 3.668, -14.552, 0.464, -22.756, 0.172, -0.028, -0.308, 1.028, -14.4, -0.028, -23.032, 0.388, 0.54, 0.064, -20.48)"
2017/07/11/16:14:41.368357,3108183,1499760885,314125083,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3804272353955826, 1.2632331788236382, -0.8390874909733214, -0.9687088675496388, -0.2044029399857314, 1.188068120217253, 1.6597672124920178, 0.046402918833533764, 1.854199277356494, -0.9480001269131857, -1.4166312576121796, 0.07209709703061444, 1.215296279202219, -0.1687378866673955, -12.565987119160338)","(0.0, -0.009424777959001457, 0.0070685834692510935, 0.01531526418337737, 0.0070685834692510935, 0.009817477040626518, 0.009424777959001457, -0.006675884387626033, -0.007853981632501214, 0.0019634954081253035, 0.005890486224375911, 0.004319689897875668, -0.00510508806112579, -0.023561944897503646, -0.0070685834692510935, 0.0047123889795007284, 0.0)","(0.0, 0.0, 3.604, -14.552, 0.464, -22.856, 0.164, -0.036, -0.316, 1.0, -14.34, 0.0, -23.004, 0.376, 0.56, 0.056, -20.48)"
2017/07/11/16:14:41.378839,3108184,1499760885,324101781,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.38081073059255394, 1.2632331788236382, -0.8390874909733214, -0.9687088675496388, -0.2044029399857314, 1.1884516154142244, 1.6609176980829317, 0.046402918833533764, 1.854199277356494, -0.9476166317162144, -1.417014752809151, 0.07209709703061444, 1.2156797743991905, -0.1687378866673955, -12.565987119160338)","(0.0, 0.0023561944897503642, 0.009032078877376396, -0.012173671530376884, 0.001570796326500243, 0.012566370612001944, -0.014529866020127248, 0.0007853981632501215, 0.013744467856877126, -0.010995574285501701, 0.001570796326500243, 0.004319689897875668, 0.0007853981632501215, -0.003926990816250607, -0.003141592653000486, 0.019634954081253035, 0.0)","(0.0, 0.0, 3.7, -14.584, 0.496, -22.92, 0.172, -0.016, -0.308, 1.092, -14.368, -0.028, -23.032, 0.388, 0.54, 0.036, -20.48)"
2017/07/11/16:14:41.383554,928520,1499760885,331000064,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
