time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:06:17.959034,185631,1499760377,958849906,0,1709,2424,10431,12281,275,2365,370
2017/07/11/16:06:17.981902,185632,1499760377,981683015,0,1812,2234,10430,12302,33,2189,346
2017/07/11/16:06:18.004589,185633,1499760378,4301071,0,1910,2035,10427,12325,97,2090,444
2017/07/11/16:06:18.024194,185634,1499760378,24020910,0,2008,1808,10452,12323,-28,2154,333
2017/07/11/16:06:18.041816,185635,1499760378,41522026,0,2102,1569,10504,12296,-126,2245,282
2017/07/11/16:06:18.064536,185636,1499760378,64155101,0,2189,1329,10563,12259,-189,2189,308
2017/07/11/16:06:18.079216,185637,1499760378,79024076,0,2278,1086,10613,12223,-249,2153,313
2017/07/11/16:06:18.102093,185638,1499760378,101682901,0,2364,841,10656,12189,-275,2107,276
2017/07/11/16:06:18.124716,185639,1499760378,124259948,0,2449,589,10704,12144,-383,2025,292
2017/07/11/16:06:18.147391,185640,1499760378,146879911,0,2537,343,10764,12083,-463,1985,275
2017/07/11/16:06:18.169691,185641,1499760378,169564008,0,2633,102,10824,12013,-495,1976,255
2017/07/11/16:06:18.184205,185642,1499760378,183913946,0,2737,-137,10871,11947,-538,1944,255
2017/07/11/16:06:18.199303,185643,1499760378,198982954,0,2849,-373,10902,11887,-579,1860,238
2017/07/11/16:06:18.221920,185644,1499760378,221602916,0,2958,-605,10932,11823,-652,1785,240
2017/07/11/16:06:18.244814,185645,1499760378,244450092,0,3077,-828,10963,11750,-771,1785,187
2017/07/11/16:06:18.259592,185646,1499760378,259176969,0,3226,-1043,10962,11694,-794,1832,208
2017/07/11/16:06:18.282171,185647,1499760378,281888008,0,3386,-1262,10940,11648,-806,1756,231
2017/07/11/16:06:18.304173,185648,1499760378,303888082,0,3538,-1481,10915,11600,-901,1698,235
2017/07/11/16:06:18.319386,185649,1499760378,318999052,0,3684,-1689,10893,11546,-1014,1732,176
2017/07/11/16:06:18.342207,185650,1499760378,341921091,0,3828,-1879,10858,11504,-1078,1763,154
2017/07/11/16:06:18.363955,185651,1499760378,363832950,0,3975,-2057,10806,11472,-1144,1710,147
2017/07/11/16:06:18.379681,185652,1499760378,379353046,0,4113,-2212,10740,11457,-1133,1642,210
2017/07/11/16:06:18.402046,185653,1499760378,401581048,0,4240,-2349,10667,11451,-1108,1562,286
2017/07/11/16:06:18.424323,185654,1499760378,423966884,0,4356,-2470,10609,11436,-1136,1543,276
2017/07/11/16:06:18.439257,185655,1499760378,439032077,0,4461,-2595,10543,11429,-1187,1616,238
2017/07/11/16:06:18.462243,185656,1499760378,461745977,0,4578,-2706,10474,11420,-1311,1653,112
2017/07/11/16:06:18.484762,185657,1499760378,484486103,0,4692,-2797,10380,11438,-1238,1571,240
2017/07/11/16:06:18.499576,185658,1499760378,499308109,0,4780,-2873,10276,11477,-1207,1483,370
2017/07/11/16:06:18.521533,185659,1499760378,521404981,0,4857,-2939,10177,11516,-1226,1457,347
2017/07/11/16:06:18.544343,185660,1499760378,544136047,0,4943,-3005,10074,11552,-1347,1527,260
2017/07/11/16:06:18.563358,185661,1499760378,563157081,0,5060,-3057,9958,11589,-1429,1475,296
2017/07/11/16:06:18.590530,185662,1499760378,589621067,0,5160,-3094,9842,11634,-1294,1426,411
2017/07/11/16:06:18.604008,185663,1499760378,603832006,0,5214,-3113,9723,11704,-1120,1495,494
2017/07/11/16:06:18.620975,185664,1499760378,620511054,0,5255,-3147,9590,11786,-1229,1479,378
2017/07/11/16:06:18.641426,185665,1499760378,641300916,0,5330,-3176,9452,11856,-1444,1377,341
2017/07/11/16:06:18.664596,185666,1499760378,664232015,0,5423,-3179,9311,11925,-1254,1244,515
2017/07/11/16:06:18.679149,185667,1499760378,678983926,0,5487,-3172,9171,12006,-1124,1309,696
2017/07/11/16:06:18.701960,185668,1499760378,701728105,0,5531,-3167,9047,12081,-1206,1372,606
2017/07/11/16:06:18.724956,185669,1499760378,724477052,0,5581,-3169,8931,12143,-1340,1331,552
2017/07/11/16:06:18.739683,185670,1499760378,739167928,0,5651,-3146,8807,12207,-1358,1301,579
2017/07/11/16:06:18.762075,185671,1499760378,761594057,0,5711,-3104,8692,12272,-1160,1203,779
2017/07/11/16:06:18.784317,185672,1499760378,784074068,0,5749,-3072,8580,12341,-1178,1327,776
2017/07/11/16:06:18.807023,185673,1499760378,806641101,0,5789,-3043,8468,12407,-1320,1297,742
2017/07/11/16:06:18.821875,185674,1499760378,821594953,0,5837,-2999,8360,12468,-1280,1167,775
2017/07/11/16:06:18.844626,185675,1499760378,844372987,0,5875,-2942,8266,12526,-1163,1263,786
2017/07/11/16:06:18.866963,185676,1499760378,866657018,0,5899,-2888,8159,12598,-1072,1331,910
2017/07/11/16:06:18.881634,185677,1499760378,881413936,0,5933,-2847,8042,12666,-1230,1218,888
2017/07/11/16:06:18.905376,185678,1499760378,903886079,0,5967,-2794,7951,12719,-1196,1163,884
2017/07/11/16:06:18.927038,185679,1499760378,926855087,0,5985,-2740,7860,12779,-1157,1287,928
2017/07/11/16:06:18.943097,185680,1499760378,942934989,0,6006,-2680,7754,12846,-1142,1158,994
2017/07/11/16:06:18.964245,185681,1499760378,964061975,0,6043,-2617,7666,12895,-1148,1076,987
2017/07/11/16:06:18.986407,185682,1499760378,986264944,0,6074,-2548,7595,12936,-1067,1283,984
2017/07/11/16:06:19.001439,185683,1499760379,1281976,0,6094,-2485,7503,12993,-1045,1246,1028
2017/07/11/16:06:19.024221,185684,1499760379,23998975,0,6116,-2425,7401,13052,-1088,1097,1076
2017/07/11/16:06:19.047401,185685,1499760379,46935081,0,6147,-2345,7322,13096,-1152,1084,1083
2017/07/11/16:06:19.061649,185686,1499760379,61445951,0,6169,-2257,7258,13137,-1023,1217,1102
2017/07/11/16:06:19.086079,185687,1499760379,85747957,0,6181,-2179,7177,13189,-991,1228,1079
2017/07/11/16:06:19.106696,185688,1499760379,106528043,0,6208,-2102,7075,13244,-1002,1086,1138
2017/07/11/16:06:19.121965,185689,1499760379,121635913,0,6242,-2006,6997,13284,-1047,1089,1151
2017/07/11/16:06:19.146596,185690,1499760379,146167993,0,6268,-1898,6931,13322,-900,1174,1179
2017/07/11/16:06:19.167266,185691,1499760379,166655063,0,6286,-1802,6845,13371,-866,1140,1190
2017/07/11/16:06:19.182398,185692,1499760379,182058095,0,6312,-1714,6745,13422,-950,1110,1278
2017/07/11/16:06:19.204019,185693,1499760379,203772068,0,6338,-1613,6664,13462,-937,1078,1320
2017/07/11/16:06:19.226535,185694,1499760379,226392030,0,6356,-1504,6601,13497,-817,1169,1225
2017/07/11/16:06:19.242421,185695,1499760379,241914033,0,6372,-1410,6520,13539,-814,1227,1295
2017/07/11/16:06:19.265192,185696,1499760379,264877080,0,6396,-1329,6427,13581,-923,1095,1376
2017/07/11/16:06:19.287134,185697,1499760379,286879062,0,6424,-1227,6359,13609,-858,1121,1352
2017/07/11/16:06:19.309228,185698,1499760379,309109926,0,6441,-1134,6279,13646,-725,1261,1385
2017/07/11/16:06:19.324566,185699,1499760379,324259996,0,6463,-1080,6154,13697,-732,1126,1470
2017/07/11/16:06:19.347041,185700,1499760379,346745967,0,6495,-1038,6041,13735,-847,1012,1452
2017/07/11/16:06:19.361670,185701,1499760379,361432075,0,6525,-963,5964,13760,-772,1136,1486
2017/07/11/16:06:19.384747,185702,1499760379,384233951,0,6542,-884,5899,13785,-708,1152,1510
2017/07/11/16:06:19.406432,185703,1499760379,406280994,0,6559,-818,5828,13811,-683,1126,1455
2017/07/11/16:06:19.422630,185704,1499760379,421765089,0,6583,-763,5744,13839,-689,1109,1560
2017/07/11/16:06:19.444324,185705,1499760379,443970918,0,6605,-720,5657,13866,-714,1103,1542
2017/07/11/16:06:19.474879,185706,1499760379,474601984,0,6627,-682,5568,13893,-690,1048,1590
2017/07/11/16:06:19.491225,185707,1499760379,490793943,0,6647,-633,5505,13911,-692,1006,1640
2017/07/11/16:06:19.512286,185708,1499760379,512002944,0,6668,-583,5459,13921,-632,1131,1620
2017/07/11/16:06:19.527156,185709,1499760379,526861906,0,6681,-569,5380,13947,-647,1124,1558
2017/07/11/16:06:19.542027,185710,1499760379,541817903,0,6704,-563,5276,13976,-669,941,1563
2017/07/11/16:06:19.572294,185711,1499760379,572065114,0,6733,-536,5194,13993,-599,858,1685
2017/07/11/16:06:19.587277,185712,1499760379,586908102,0,6751,-493,5151,14002,-556,1010,1668
2017/07/11/16:06:19.601882,185713,1499760379,601617097,0,6762,-471,5092,14019,-520,1150,1635
2017/07/11/16:06:19.626081,185714,1499760379,625710010,0,6774,-477,4988,14051,-583,899,1562
2017/07/11/16:06:19.647445,185715,1499760379,647063016,0,6793,-464,4911,14069,-618,751,1615
2017/07/11/16:06:19.662186,185716,1499760379,661828994,0,6802,-413,4893,14072,-520,959,1612
2017/07/11/16:06:19.683958,185717,1499760379,683804035,0,6806,-379,4870,14079,-505,1085,1625
