time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:08:37.841620,193837,1499760517,841470003,0,39,35,32,31,22,65,38,33
2017/07/11/16:08:37.864631,193838,1499760517,859039068,0,44,33,33,35,24,74,39,39
2017/07/11/16:08:37.883087,193839,1499760517,882719039,0,57,37,36,44,118,89,76,41
2017/07/11/16:08:37.902175,193840,1499760517,901901006,0,58,35,36,45,125,85,81,45
2017/07/11/16:08:37.916946,193841,1499760517,916666030,0,61,36,36,47,128,80,80,47
2017/07/11/16:08:37.939333,193842,1499760517,939167022,0,59,34,36,46,130,72,79,47
2017/07/11/16:08:37.962010,193843,1499760517,961788892,0,73,42,38,43,131,68,80,45
2017/07/11/16:08:37.976719,193844,1499760517,976567983,0,96,62,47,34,65,102,58,47
2017/07/11/16:08:37.999718,193845,1499760517,999447107,0,109,73,45,36,53,106,56,52
2017/07/11/16:08:38.022197,193846,1499760518,21513938,0,118,74,48,37,46,110,63,53
2017/07/11/16:08:38.046420,193847,1499760518,45829057,0,140,79,51,38,44,112,68,64
2017/07/11/16:08:38.059317,193848,1499760518,59035062,0,136,78,53,37,38,110,72,72
2017/07/11/16:08:38.082001,193849,1499760518,81747055,0,121,67,47,36,37,73,63,74
2017/07/11/16:08:38.104920,193850,1499760518,104332923,0,112,57,53,36,35,62,63,74
2017/07/11/16:08:38.124182,193851,1499760518,123945951,0,138,67,55,41,35,80,73,84
2017/07/11/16:08:38.151036,193852,1499760518,150063991,0,151,80,52,42,38,85,67,81
2017/07/11/16:08:38.173175,193853,1499760518,172732114,0,165,80,48,43,40,86,68,75
2017/07/11/16:08:38.179273,193854,1499760518,179173946,0,170,90,47,43,36,88,73,77
2017/07/11/16:08:38.202038,193855,1499760518,201761007,0,174,107,68,42,36,91,73,76
2017/07/11/16:08:38.225047,193856,1499760518,224613904,0,186,108,75,38,34,85,73,70
2017/07/11/16:08:38.240252,193857,1499760518,239677906,0,187,102,77,36,31,112,91,66
2017/07/11/16:08:38.261606,193858,1499760518,261471986,0,193,100,79,35,30,113,89,68
