time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:07:04.243537,189169,1499760424,242206096,0,30,30,22,25,24,37,29,32
2017/07/11/16:07:04.249517,189170,1499760424,249075889,0,29,29,26,24,25,29,24,32
2017/07/11/16:07:04.273443,189171,1499760424,273148059,0,30,28,27,23,23,25,21,32
2017/07/11/16:07:04.302250,189172,1499760424,302083015,0,28,31,30,23,22,24,24,34
2017/07/11/16:07:04.316600,189173,1499760424,316430091,0,57,31,33,20,22,24,26,36
2017/07/11/16:07:04.333003,189174,1499760424,332865953,0,102,50,40,23,26,25,32,38
2017/07/11/16:07:04.354962,189175,1499760424,354481935,0,125,53,40,22,25,26,35,46
2017/07/11/16:07:04.377903,189176,1499760424,377372026,0,134,58,41,24,24,25,35,55
2017/07/11/16:07:04.391816,189177,1499760424,391535997,0,142,62,45,26,23,27,39,64
2017/07/11/16:07:04.414207,189178,1499760424,414036989,0,162,65,44,27,25,27,37,65
2017/07/11/16:07:04.437034,189179,1499760424,436585903,0,194,55,37,25,25,38,38,69
2017/07/11/16:07:04.452208,189180,1499760424,451683044,0,215,58,36,27,28,54,44,81
2017/07/11/16:07:04.474379,189181,1499760424,473968982,0,223,69,41,38,30,55,46,80
2017/07/11/16:07:04.497310,189182,1499760424,496650934,0,233,69,39,40,31,64,48,80
2017/07/11/16:07:04.519315,189183,1499760424,519130945,0,266,80,40,54,44,85,73,87
2017/07/11/16:07:04.533857,189184,1499760424,533757925,0,298,100,41,56,43,96,82,108
2017/07/11/16:07:04.556807,189185,1499760424,556488037,0,328,116,47,58,44,98,87,115
2017/07/11/16:07:04.572033,189186,1499760424,571572065,0,326,109,44,53,42,101,88,115
2017/07/11/16:07:04.594444,189187,1499760424,594149112,0,329,119,47,54,43,97,86,116
2017/07/11/16:07:04.616894,189188,1499760424,616672992,0,388,127,53,48,36,98,83,118
2017/07/11/16:07:04.639168,189189,1499760424,638936042,0,371,121,55,53,38,92,75,99
2017/07/11/16:07:04.655625,189190,1499760424,655296087,0,383,118,57,52,38,81,70,79
2017/07/11/16:07:04.678412,189191,1499760424,678132057,0,401,152,67,53,43,79,83,132
2017/07/11/16:07:04.692160,189192,1499760424,691869974,0,402,145,63,52,43,86,88,131
2017/07/11/16:07:04.714877,189193,1499760424,714257001,0,382,141,66,46,39,67,82,132
2017/07/11/16:07:04.738091,189194,1499760424,737756013,0,446,164,77,54,65,157,113,146
2017/07/11/16:07:04.752797,189195,1499760424,752705097,0,434,165,82,61,80,201,116,159
2017/07/11/16:07:04.774518,189196,1499760424,774239063,0,425,145,83,61,81,210,106,125
2017/07/11/16:07:04.796679,189197,1499760424,796489953,0,427,147,84,63,83,211,103,125
2017/07/11/16:07:04.813200,189198,1499760424,813019037,0,465,146,85,63,84,218,109,124
2017/07/11/16:07:04.834316,189199,1499760424,834120988,0,447,121,77,52,70,179,95,113
2017/07/11/16:07:04.856727,189200,1499760424,856457948,0,448,117,67,45,58,162,102,113
2017/07/11/16:07:04.872123,189201,1499760424,871874094,0,462,104,58,44,55,167,118,114
2017/07/11/16:07:04.894563,189202,1499760424,894196987,0,508,120,63,44,54,165,120,135
2017/07/11/16:07:04.917291,189203,1499760424,916775941,0,506,131,69,44,54,175,135,147
2017/07/11/16:07:04.932132,189204,1499760424,931706905,0,461,136,68,42,46,159,125,147
2017/07/11/16:07:04.954059,189205,1499760424,953918933,0,432,129,66,40,38,139,129,135
2017/07/11/16:07:04.977106,189206,1499760424,976716995,0,480,140,66,41,45,156,124,142
2017/07/11/16:07:04.992533,189207,1499760424,991980075,0,457,125,60,40,43,157,124,125
2017/07/11/16:07:05.014632,189208,1499760425,14265060,0,383,110,48,37,41,142,100,113
2017/07/11/16:07:05.036556,189209,1499760425,36365985,0,483,135,65,42,42,174,164,130
2017/07/11/16:07:05.052093,189210,1499760425,51834106,0,500,142,68,41,41,162,158,134
2017/07/11/16:07:05.074121,189211,1499760425,73966979,0,486,138,70,43,34,144,159,162
2017/07/11/16:07:05.096619,189212,1499760425,96460103,0,522,155,74,41,34,143,160,166
2017/07/11/16:07:05.112219,189213,1499760425,111886024,0,524,156,71,41,33,147,175,164
2017/07/11/16:07:05.134281,189214,1499760425,134011030,0,447,128,59,39,36,132,134,160
2017/07/11/16:07:05.164760,189215,1499760425,164628982,0,517,134,65,42,37,131,128,165
2017/07/11/16:07:05.171921,189216,1499760425,171607017,0,524,147,72,44,36,116,124,159
2017/07/11/16:07:05.194350,189217,1499760425,194071054,0,474,126,68,45,38,119,139,161
