time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:08:03.319658,190889,1499760483,319354057,0,2051,3072,10089,12369,337,1926,348
2017/07/11/16:08:03.341829,190890,1499760483,341562986,0,2079,3063,10092,12363,409,1945,390
2017/07/11/16:08:03.357050,190891,1499760483,356868028,0,2098,3026,10114,12351,365,1945,401
2017/07/11/16:08:03.379651,190892,1499760483,379472970,0,2121,2971,10149,12332,189,1984,340
2017/07/11/16:08:03.402067,190893,1499760483,401815891,0,2142,2899,10191,12311,239,2025,391
2017/07/11/16:08:03.416692,190894,1499760483,416507005,0,2156,2804,10230,12298,250,2065,427
2017/07/11/16:08:03.439782,190895,1499760483,439330101,0,2141,2714,10254,12301,363,1940,444
2017/07/11/16:08:03.463739,190896,1499760483,463324069,0,2152,2592,10316,12274,126,2148,212
2017/07/11/16:08:03.484932,190897,1499760483,484704971,0,2156,2446,10324,12296,146,2058,431
2017/07/11/16:08:03.499202,190898,1499760483,499080896,0,2166,2280,10346,12308,66,1984,405
2017/07/11/16:08:03.522133,190899,1499760483,521792888,0,2197,2093,10385,12302,-56,2070,281
2017/07/11/16:08:03.536975,190900,1499760483,536720991,0,2233,1906,10420,12297,-45,2156,318
2017/07/11/16:08:03.559476,190901,1499760483,559267997,0,2258,1721,10435,12307,-50,2047,414
2017/07/11/16:08:03.582027,190902,1499760483,581733942,0,2279,1525,10438,12326,-154,1932,413
2017/07/11/16:08:03.597106,190903,1499760483,596782922,0,2304,1327,10462,12325,-236,1941,332
2017/07/11/16:08:03.619355,190904,1499760483,619127988,0,2342,1134,10496,12308,-279,1973,304
2017/07/11/16:08:03.642197,190905,1499760483,641951084,0,2403,943,10522,12290,-308,1950,330
2017/07/11/16:08:03.658445,190906,1499760483,658092975,0,2472,745,10537,12277,-332,1964,340
2017/07/11/16:08:03.679700,190907,1499760483,679373025,0,2555,544,10540,12268,-411,1918,373
2017/07/11/16:08:03.702150,190908,1499760483,701934099,0,2643,350,10530,12265,-474,1885,344
2017/07/11/16:08:03.717778,190909,1499760483,717152118,0,2756,162,10520,12253,-552,1933,261
2017/07/11/16:08:03.739100,190910,1499760483,738969087,0,2888,-17,10501,12240,-514,1890,308
2017/07/11/16:08:03.763370,190911,1499760483,763150930,0,3023,-202,10468,12233,-525,1814,411
2017/07/11/16:08:03.777568,190912,1499760483,776961088,0,3160,-391,10439,12219,-681,1893,384
2017/07/11/16:08:03.801098,190913,1499760483,800771951,0,3304,-567,10406,12202,-772,1917,339
2017/07/11/16:08:03.822578,190914,1499760483,822244882,0,3457,-736,10358,12191,-875,1851,332
2017/07/11/16:08:03.837189,190915,1499760483,836904048,0,3626,-882,10313,12171,-904,1794,348
2017/07/11/16:08:03.859300,190916,1499760483,859036922,0,3785,-1001,10267,12152,-798,1745,484
2017/07/11/16:08:03.881859,190917,1499760483,881668090,0,3929,-1112,10215,12140,-803,1827,448
2017/07/11/16:08:03.898634,190918,1499760483,898459911,0,4076,-1224,10157,12130,-902,1842,373
2017/07/11/16:08:03.919757,190919,1499760483,919487953,0,4239,-1336,10075,12131,-945,1687,438
