time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:11:01.324788,200996,1499760661,324503898,0,119,82,42,31,28,49,76,104
2017/07/11/16:11:01.339491,200997,1499760661,339375019,0,140,87,45,31,28,52,83,105
2017/07/11/16:11:01.362432,200998,1499760661,362108945,0,220,80,44,29,25,77,86,104
2017/07/11/16:11:01.379874,200999,1499760661,379334926,0,219,114,75,33,28,79,88,110
2017/07/11/16:11:01.399925,201000,1499760661,399723052,0,231,122,78,33,30,83,112,128
2017/07/11/16:11:01.440722,201001,1499760661,438483953,0,233,123,82,40,30,84,119,139
2017/07/11/16:11:01.440731,201002,1499760661,440234899,0,223,122,84,42,32,93,121,138
2017/07/11/16:11:01.459568,201003,1499760661,459323883,0,137,117,87,45,32,75,121,126
2017/07/11/16:11:01.492015,201004,1499760661,491718053,0,151,96,64,42,30,75,124,125
2017/07/11/16:11:01.498993,201005,1499760661,498662948,0,195,90,61,44,30,65,102,111
2017/07/11/16:11:01.519890,201006,1499760661,519671916,0,205,86,59,38,28,71,67,90
2017/07/11/16:11:01.544436,201007,1499760661,544251918,0,209,86,56,36,29,64,57,78
2017/07/11/16:11:01.559298,201008,1499760661,559139013,0,224,90,58,35,28,75,59,79
2017/07/11/16:11:01.579561,201009,1499760661,579423904,0,373,112,58,36,31,84,53,85
2017/07/11/16:11:01.604325,201010,1499760661,604015111,0,352,115,60,34,30,106,56,83
2017/07/11/16:11:01.620437,201011,1499760661,620115995,0,373,128,60,34,29,100,57,89
2017/07/11/16:11:01.639935,201012,1499760661,639693021,0,467,144,66,37,30,100,65,115
2017/07/11/16:11:01.663965,201013,1499760661,663855075,0,496,153,62,34,31,118,61,126
2017/07/11/16:11:01.679807,201014,1499760661,679311990,0,454,135,57,33,32,125,79,124
2017/07/11/16:11:01.701317,201015,1499760661,701117992,0,481,171,99,41,32,113,81,143
2017/07/11/16:11:01.722185,201016,1499760661,722011089,0,528,168,102,42,32,113,83,141
2017/07/11/16:11:01.739911,201017,1499760661,739517927,0,469,158,100,41,32,117,86,128
2017/07/11/16:11:01.776631,201018,1499760661,776472091,0,466,158,101,41,34,118,91,125
2017/07/11/16:11:01.782828,201019,1499760661,782299041,0,454,167,104,42,47,138,81,141
2017/07/11/16:11:01.799118,201020,1499760661,798738956,0,521,134,62,34,48,135,86,129
2017/07/11/16:11:01.827290,201021,1499760661,827037096,0,494,154,66,31,51,142,84,124
2017/07/11/16:11:01.842123,201022,1499760661,841926097,0,500,162,77,34,49,138,89,139
2017/07/11/16:11:01.860092,201023,1499760661,859553098,0,547,159,80,36,51,136,95,135
2017/07/11/16:11:01.883279,201024,1499760661,883059978,0,559,158,78,33,37,103,111,125
2017/07/11/16:11:01.902383,201025,1499760661,902087926,0,530,154,78,34,38,120,129,121
2017/07/11/16:11:01.919525,201026,1499760661,919332981,0,613,181,74,38,43,127,147,134
2017/07/11/16:11:01.939925,201027,1499760661,939651012,0,612,181,60,35,43,139,139,121
2017/07/11/16:11:01.962102,201028,1499760661,961810111,0,611,180,60,38,47,123,139,126
2017/07/11/16:11:01.985097,201029,1499760661,984904050,0,620,173,54,41,50,133,135,140
2017/07/11/16:11:02.001497,201030,1499760662,1245975,0,602,191,56,42,48,119,116,148
2017/07/11/16:11:02.024153,201031,1499760662,23925065,0,537,154,55,45,50,131,94,227
2017/07/11/16:11:02.044970,201032,1499760662,44394969,0,556,161,54,46,50,119,98,233
2017/07/11/16:11:02.060309,201033,1499760662,59798955,0,488,160,52,42,46,123,99,236
2017/07/11/16:11:02.082210,201034,1499760662,82029104,0,471,168,59,45,58,143,129,246
2017/07/11/16:11:02.104754,201035,1499760662,104482889,0,435,148,55,44,61,159,128,262
2017/07/11/16:11:02.119595,201036,1499760662,119370937,0,389,141,55,39,55,169,138,199
2017/07/11/16:11:02.142631,201037,1499760662,142302989,0,401,129,59,41,57,171,139,222
2017/07/11/16:11:02.165519,201038,1499760662,164973974,0,442,129,61,46,60,173,134,233
2017/07/11/16:11:02.180052,201039,1499760662,179896116,0,406,124,65,40,49,152,123,211
2017/07/11/16:11:02.210317,201040,1499760662,209986925,0,418,126,67,43,51,174,142,264
2017/07/11/16:11:02.224666,201041,1499760662,224469900,0,438,121,65,42,51,154,141,277
2017/07/11/16:11:02.240729,201042,1499760662,239562034,0,420,114,62,42,53,155,153,263
2017/07/11/16:11:02.266060,201043,1499760662,262248039,0,448,129,65,46,55,162,156,278
2017/07/11/16:11:02.284965,201044,1499760662,284593105,0,451,132,59,49,57,179,158,327
2017/07/11/16:11:02.307395,201045,1499760662,307193994,0,483,130,57,47,54,155,144,314
2017/07/11/16:11:02.322846,201046,1499760662,322354078,0,493,129,54,48,54,161,138,332
2017/07/11/16:11:02.344731,201047,1499760662,344522953,0,463,143,63,51,54,157,122,332
2017/07/11/16:11:02.360536,201048,1499760662,360373020,0,399,146,67,48,56,150,130,357
2017/07/11/16:11:02.382666,201049,1499760662,382237911,0,420,143,69,46,58,150,148,353
2017/07/11/16:11:02.405738,201050,1499760662,405124902,0,428,141,68,49,60,140,155,338
2017/07/11/16:11:02.420064,201051,1499760662,419672966,0,425,146,69,48,60,129,151,329
2017/07/11/16:11:02.442096,201052,1499760662,441883087,0,453,144,65,45,58,131,168,352
2017/07/11/16:11:02.465484,201053,1499760662,465116024,0,495,125,56,44,53,142,168,325
2017/07/11/16:11:02.480059,201054,1499760662,479649066,0,482,122,55,48,53,121,129,297
2017/07/11/16:11:02.502133,201055,1499760662,501919031,0,445,137,68,51,58,188,126,323
2017/07/11/16:11:02.525060,201056,1499760662,524638891,0,441,147,82,59,65,193,138,362
2017/07/11/16:11:02.540196,201057,1499760662,539832115,0,460,146,80,58,64,195,121,369
2017/07/11/16:11:02.570184,201058,1499760662,569730043,0,484,148,81,61,65,231,139,387
2017/07/11/16:11:02.585164,201059,1499760662,584724903,0,485,140,78,59,64,234,177,414
2017/07/11/16:11:02.601156,201060,1499760662,601006984,0,530,132,72,58,64,187,171,415
2017/07/11/16:11:02.622499,201061,1499760662,622133016,0,537,116,59,59,67,210,172,419
