time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.ch0,.ch1,.ch2,.ch3,.ch4,.ch5,.ch6,.ch7
2017/07/11/16:13:24.357770,208137,1499760804,357491970,0,95,92,47,29,20,22,31,48
2017/07/11/16:13:24.380400,208138,1499760804,379955053,0,112,84,56,32,22,23,31,45
2017/07/11/16:13:24.395309,208139,1499760804,394953012,0,99,79,54,32,26,49,46,47
2017/07/11/16:13:24.426599,208140,1499760804,426107883,0,115,79,57,34,28,57,51,51
2017/07/11/16:13:24.440353,208141,1499760804,439899921,0,121,74,52,32,27,58,50,53
2017/07/11/16:13:24.454800,208142,1499760804,454624891,0,143,74,54,31,28,58,51,59
2017/07/11/16:13:24.477664,208143,1499760804,477426052,0,132,68,46,30,28,62,52,71
2017/07/11/16:13:24.500278,208144,1499760804,500020980,0,136,77,46,32,27,46,41,77
2017/07/11/16:13:24.514979,208145,1499760804,514745950,0,126,82,45,32,25,35,37,79
2017/07/11/16:13:24.537562,208146,1499760804,537113904,0,163,88,47,33,26,64,60,83
2017/07/11/16:13:24.560418,208147,1499760804,559990882,0,184,112,53,34,26,78,72,83
2017/07/11/16:13:24.575024,208148,1499760804,574822902,0,185,117,58,34,25,79,70,72
2017/07/11/16:13:24.597443,208149,1499760804,597249031,0,187,114,58,33,23,83,81,74
2017/07/11/16:13:24.620061,208150,1499760804,619821071,0,189,119,65,41,27,84,83,75
2017/07/11/16:13:24.635075,208151,1499760804,634793996,0,217,120,65,39,26,77,69,80
2017/07/11/16:13:24.657681,208152,1499760804,657418012,0,206,90,59,41,29,117,70,89
2017/07/11/16:13:24.680127,208153,1499760804,679867982,0,204,116,53,40,30,120,73,91
2017/07/11/16:13:24.694684,208154,1499760804,694566011,0,201,115,51,41,30,121,65,88
2017/07/11/16:13:24.717334,208155,1499760804,717129945,0,219,111,43,37,29,128,69,89
2017/07/11/16:13:24.740446,208156,1499760804,740106105,0,210,125,46,40,31,132,78,88
2017/07/11/16:13:24.755067,208157,1499760804,754812955,0,207,137,48,44,28,92,83,92
2017/07/11/16:13:24.777784,208158,1499760804,777405023,0,280,123,51,46,29,92,96,102
2017/07/11/16:13:24.800250,208159,1499760804,799976110,0,291,136,52,46,30,90,102,110
2017/07/11/16:13:24.815184,208160,1499760804,814867973,0,290,132,47,42,28,90,99,108
2017/07/11/16:13:24.837200,208161,1499760804,837081909,0,317,131,54,42,30,92,96,102
2017/07/11/16:13:24.860345,208162,1499760804,860033988,0,337,131,52,36,28,87,84,98
2017/07/11/16:13:24.877158,208163,1499760804,876920938,0,283,121,54,34,27,84,74,98
2017/07/11/16:13:24.897672,208164,1499760804,897362947,0,277,113,51,32,30,129,96,102
2017/07/11/16:13:24.919819,208165,1499760804,919612884,0,283,138,52,31,31,127,104,111
2017/07/11/16:13:24.942988,208166,1499760804,942646026,0,259,129,42,30,33,124,108,117
2017/07/11/16:13:24.957737,208167,1499760804,957331895,0,248,120,43,29,33,128,113,119
2017/07/11/16:13:24.979889,208168,1499760804,979635000,0,283,128,39,30,35,133,112,116
