time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2017/07/11/16:16:33.113214,942116,1499760997,59000064,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/16:16:33.118009,3119358,1499760997,63771561,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.3750583026379837, 1.268218616384266, -0.8425389477460635, -0.961422458807183, -0.20747090156150222, 1.1873011298233103, 1.6616846884768743, 0.046402918833533764, 1.8545827725534652, -0.9480001269131857, -1.417014752809151, 0.07286408742455715, 1.2160632695961617, -0.16835439147042416, -12.565987119160338)","(0.0, -0.0070685834692510935, -0.01767145867312773, 0.10406525663064109, -0.05183627877450802, 0.06086835765188441, -0.07147123285576105, -0.05733406591725887, 0.019242254999627974, -0.012566370612001944, 0.007853981632501214, -0.003926990816250607, -0.01649336142825255, -0.0047123889795007284, 0.01531526418337737, -0.011780972448751823, 0.0)","(0.0, 0.0, 3.92, -15.3, -0.308, -25.028, 0.4, 0.096, -0.308, 1.124, -14.34, 0.06, -23.064, 0.368, 0.54, 0.036, -20.48)"
2017/07/11/16:16:33.128141,3119359,1499760997,73770324,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, 0.3750583026379837, 1.2697525971721513, -0.8425389477460635, -0.960271973216269, -0.20862138715241627, 1.185767149035425, 1.6616846884768743, 0.046402918833533764, 1.8545827725534652, -0.9468496413222717, -1.4173982480061222, 0.07209709703061444, 1.2156797743991905, -0.16835439147042416, -12.565987119160338)","(0.0, -0.013744467856877126, 0.0047123889795007284, 0.11584622907939292, -0.02513274122400389, 0.0679369411211355, -0.06675884387626033, -0.11977321989564353, 0.028274333877004374, 0.011388273367126762, -0.013744467856877126, -0.0007853981632501215, 0.015707963265002428, -0.006283185306000972, 0.006283185306000972, -0.008639379795751335, 0.0)","(0.0, 0.0, 4.016, -15.392, -0.06, -24.96, 0.4, 0.084, -0.316, 1.216, -14.368, -0.028, -23.064, 0.388, 0.54, 0.044, -20.48)"
2017/07/11/16:16:33.138109,3119360,1499760997,83766297,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3750583026379837, 1.2712865779600366, -0.8429224429430349, -0.9595049828223263, -0.20938837754635897, 1.1850001586414822, 1.6616846884768743, 0.04678641403050512, 1.8549662677504366, -0.9476166317162144, -1.4166312576121796, 0.07209709703061444, 1.2156797743991905, -0.1687378866673955, -12.565987119160338)","(0.0, -0.006675884387626033, -0.0070685834692510935, 0.1331249886708956, -0.03573561642788053, 0.06950773744763575, -0.056941366835633805, -0.12448560887514426, 0.02042035224450316, 0.004319689897875668, 0.02552544030562895, 0.007461282550876154, 0.007461282550876154, -0.009424777959001457, -0.0047123889795007284, -0.0019634954081253035, 0.0)","(0.0, 0.0, 3.984, -15.612, 0.152, -24.896, 0.356, 0.096, -0.324, 1.156, -14.368, -0.06, -23.032, 0.376, 0.54, 0.036, -20.48)"
2017/07/11/16:16:33.147923,3119361,1499760997,93764391,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, 0.37429131224404094, 1.2724370635509508, -0.8436894333369775, -0.9598884780192977, -0.21053886313727305, 1.1834661778535966, 1.6620681836738458, 0.04678641403050512, 1.8549662677504366, -0.9476166317162144, -1.4162477624152083, 0.07133010663667173, 1.2160632695961617, -0.16758740107648146, -12.565987119160338)","(0.0, 0.005890486224375911, -0.012959069693627005, 0.15118914642564837, -0.0530143760193832, 0.0530143760193832, -0.043982297142006806, -0.14097897030339682, 0.029845130203504617, -0.011780972448751823, -0.003926990816250607, 0.004319689897875668, -0.018849555918002914, -0.0011780972448751821, -0.021991148571003403, 0.02081305132612822, 0.0)","(0.0, 0.0, 3.984, -15.58, 0.216, -24.928, 0.304, 0.104, -0.324, 1.248, -14.4, -0.092, -23.004, 0.388, 0.56, 0.036, -20.48)"
2017/07/11/16:16:33.157917,3119362,1499760997,103767359,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3739078170470696, 1.2747380347327788, -0.8448399189278917, -0.9587379924283836, -0.20938837754635897, 1.1819321970657113, 1.6628351740677885, 0.046402918833533764, 1.8545827725534652, -0.9480001269131857, -1.417014752809151, 0.07209709703061444, 1.2164467647931332, -0.1687378866673955, -12.565987119160338)","(0.0, -0.004319689897875668, -0.027096236632129192, 0.155116137241899, -0.051443579692882956, 0.062439153978384655, -0.021598449489378342, -0.13430308591577078, 0.021991148571003403, -0.010995574285501701, -0.009424777959001457, 0.0035342917346255468, -0.0027488935713754254, 0.0027488935713754254, 0.0011780972448751821, 0.012173671530376884, 0.0)","(0.0, 0.0, 4.144, -15.392, 0.34, -24.992, 0.252, 0.096, -0.324, 1.092, -14.46, -0.06, -22.972, 0.388, 0.54, 0.064, -20.48)"
2017/07/11/16:16:33.161822,942117,1499760997,108999936,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)"
2017/07/11/16:16:33.162603,942118,1499760997,110000128,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)"
2017/07/11/16:16:33.168446,3119363,1499760997,113766116,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.3739078170470696, 1.2762720155206642, -0.8440729285339489, -0.9579710020344409, -0.21015536794030168, 1.180398216277826, 1.6628351740677885, 0.046402918833533764, 1.8549662677504366, -0.9480001269131857, -1.4173982480061222, 0.07209709703061444, 1.2156797743991905, -0.16835439147042416, -12.565987119160338)","(0.0, 0.006675884387626033, -0.014137166938502187, 0.16336281795602528, -0.021991148571003403, 0.06990043652926081, -0.043196898978756684, -0.15433073907864886, 0.06518804754976008, 0.015707963265002428, 0.0007853981632501215, -0.0007853981632501215, -0.012173671530376884, 0.006283185306000972, 0.0035342917346255468, -0.012566370612001944, 0.0)","(0.0, 0.0, 4.176, -15.36, 0.436, -25.028, 0.304, 0.076, -0.336, 1.028, -14.488, 0.0, -22.972, 0.388, 0.532, 0.044, -20.48)"
2017/07/11/16:16:33.178206,3119364,1499760997,123768458,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, 0.37429131224404094, 1.278189491505521, -0.8436894333369775, -0.9564370212465555, -0.2109223583342444, 1.1780972450959977, 1.6628351740677885, 0.04716990922747647, 1.8545827725534652, -0.947233136519243, -1.4166312576121796, 0.0724805922275858, 1.2160632695961617, -0.1679708962734528, -12.565987119160338)","(0.0, 0.01531526418337737, -0.01727875959150267, 0.22972896275066054, -0.0329867228565051, 0.07853981632501214, -0.05851216316213405, -0.17553648948640216, 0.06283185306000971, -0.003141592653000486, 0.014922565101752308, 0.01060287520387664, -0.007853981632501214, -0.0047123889795007284, 0.011388273367126762, -0.006283185306000972, 0.0)","(0.0, 0.0, 4.08, -15.268, 0.464, -24.928, 0.328, 0.104, -0.352, 1.028, -14.46, -0.028, -23.004, 0.396, 0.484, 0.056, -20.48)"
