time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:13:04.812566,205941,1499760784,812309026,0,3270,4317,9769,11985,268,1912,307
2017/07/11/16:13:04.834878,205942,1499760784,834665060,0,3271,4346,9777,11968,268,2003,309
2017/07/11/16:13:04.857816,205943,1499760784,857573032,0,3267,4375,9777,11958,309,2006,313
2017/07/11/16:13:04.872734,205944,1499760784,872436046,0,3258,4403,9769,11957,323,1957,307
2017/07/11/16:13:04.895608,205945,1499760784,895278930,0,3255,4430,9766,11951,339,1914,297
2017/07/11/16:13:04.917532,205946,1499760784,917324066,0,3247,4452,9775,11937,383,1903,312
2017/07/11/16:13:04.933184,205947,1499760784,932637929,0,3223,4463,9787,11929,419,1928,322
2017/07/11/16:13:04.955741,205948,1499760784,955334901,0,3193,4463,9808,11920,365,1961,268
2017/07/11/16:13:04.977517,205949,1499760784,977236032,0,3176,4463,9837,11901,396,1992,221
2017/07/11/16:13:04.992398,205950,1499760784,992196083,0,3149,4440,9873,11887,542,1943,402
2017/07/11/16:13:05.015341,205951,1499760785,15062093,0,3120,4371,9908,11891,351,1976,371
2017/07/11/16:13:05.037552,205952,1499760785,37276029,0,3085,4276,9961,11890,269,2072,352
2017/07/11/16:13:05.059925,205953,1499760785,59787988,0,3007,4193,10012,11897,397,2227,327
2017/07/11/16:13:05.074841,205954,1499760785,74620008,0,3005,4071,10090,11874,99,2203,172
2017/07/11/16:13:05.097558,205955,1499760785,97397089,0,2985,3944,10141,11879,269,2075,341
2017/07/11/16:13:05.120268,205956,1499760785,119973897,0,2986,3784,10189,11890,175,2075,315
2017/07/11/16:13:05.136499,205957,1499760785,136248111,0,2988,3612,10242,11897,108,2071,234
2017/07/11/16:13:05.157522,205958,1499760785,157316923,0,2994,3426,10297,11903,53,2021,275
2017/07/11/16:13:05.180423,205959,1499760785,180212974,0,3022,3223,10363,11895,-38,2053,268
2017/07/11/16:13:05.194756,205960,1499760785,194669008,0,3051,3024,10430,11881,-34,2095,245
2017/07/11/16:13:05.217310,205961,1499760785,217138051,0,3081,2820,10487,11874,-50,2128,225
2017/07/11/16:13:05.240261,205962,1499760785,240056991,0,3120,2601,10525,11880,-129,1971,333
2017/07/11/16:13:05.255605,205963,1499760785,255250930,0,3166,2374,10580,11866,-255,1939,249
2017/07/11/16:13:05.277617,205964,1499760785,277395009,0,3220,2158,10654,11827,-287,2014,172
2017/07/11/16:13:05.308136,205965,1499760785,308010101,0,3268,1945,10713,11797,-246,2050,236
2017/07/11/16:13:05.318275,205966,1499760785,314608097,0,3314,1727,10752,11783,-328,2019,249
2017/07/11/16:13:05.337507,205967,1499760785,337285995,0,3377,1505,10786,11765,-379,1954,201
2017/07/11/16:13:05.360750,205968,1499760785,360141038,0,3442,1291,10822,11738,-414,1903,197
2017/07/11/16:13:05.390919,205969,1499760785,390701055,0,3513,1073,10854,11709,-483,1914,264
2017/07/11/16:13:05.406351,205970,1499760785,405910015,0,3587,857,10884,11676,-543,1940,240
