time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:13:24.350321,206918,1499760804,350054025,0,3237,4380,9784,11959,311,1907,240
2017/07/11/16:13:24.370279,206919,1499760804,366287946,0,3253,4387,9774,11960,307,1975,221
2017/07/11/16:13:24.388001,206920,1499760804,387628078,0,3268,4388,9759,11968,378,2013,324
2017/07/11/16:13:24.410081,206921,1499760804,409785985,0,3276,4388,9746,11977,368,1935,353
2017/07/11/16:13:24.427166,206922,1499760804,427041053,0,3291,4386,9745,11974,326,1886,321
2017/07/11/16:13:24.447413,206923,1499760804,447227954,0,3302,4384,9775,11947,467,2030,287
2017/07/11/16:13:24.470291,206924,1499760804,469778060,0,3296,4356,9813,11928,430,2025,391
2017/07/11/16:13:24.489419,206925,1499760804,489181995,0,3294,4307,9852,11914,312,2031,322
2017/07/11/16:13:24.508026,206926,1499760804,507586956,0,3290,4237,9901,11900,308,2023,341
2017/07/11/16:13:24.531421,206927,1499760804,531157970,0,3270,4146,9956,11891,352,2054,367
2017/07/11/16:13:24.553168,206928,1499760804,552649021,0,3189,4050,9965,11939,494,2245,425
2017/07/11/16:13:24.567946,206929,1499760804,567692041,0,3186,3899,10022,11942,-5,2241,103
2017/07/11/16:13:24.590122,206930,1499760804,589935064,0,3182,3758,10063,11954,151,2039,308
2017/07/11/16:13:24.607433,206931,1499760804,607197999,0,3188,3605,10123,11949,96,1982,381
2017/07/11/16:13:24.627662,206932,1499760804,627511978,0,3189,3445,10219,11913,52,2134,270
2017/07/11/16:13:24.650301,206933,1499760804,649907112,0,3190,3273,10308,11886,40,2148,286
2017/07/11/16:13:24.665325,206934,1499760804,665067911,0,3199,3081,10378,11873,-44,2087,316
2017/07/11/16:13:24.687468,206935,1499760804,687287092,0,3222,2882,10448,11856,-132,2043,265
2017/07/11/16:13:24.710208,206936,1499760804,709932088,0,3249,2687,10522,11829,-187,1991,232
2017/07/11/16:13:24.724938,206937,1499760804,724759101,0,3277,2500,10597,11795,-198,2017,216
2017/07/11/16:13:24.747806,206938,1499760804,747472047,0,3315,2310,10656,11769,-187,1989,252
2017/07/11/16:13:24.769956,206939,1499760804,769668102,0,3354,2120,10721,11736,-229,1967,214
2017/07/11/16:13:24.785190,206940,1499760804,784883975,0,3398,1917,10768,11715,-314,1978,250
2017/07/11/16:13:24.807939,206941,1499760804,807666063,0,3463,1716,10804,11693,-402,1911,240
2017/07/11/16:13:24.830005,206942,1499760804,829705953,0,3536,1524,10836,11669,-410,1882,213
2017/07/11/16:13:24.844740,206943,1499760804,844630002,0,3608,1336,10870,11638,-423,1867,258
