time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:14:41.315464,210759,1499760881,315145015,0,3560,4650,9518,11980,310,2059,360
2017/07/11/16:14:41.330116,210760,1499760881,329972982,0,3572,4675,9511,11972,289,2069,300
2017/07/11/16:14:41.353229,210761,1499760881,353039979,0,3603,4699,9502,11961,398,1995,287
2017/07/11/16:14:41.375708,210762,1499760881,375361919,0,3623,4713,9499,11951,511,1869,311
2017/07/11/16:14:41.390282,210763,1499760881,390033960,0,3626,4704,9501,11952,497,1867,386
2017/07/11/16:14:41.421353,210764,1499760881,420979976,0,3622,4687,9517,11947,468,1892,382
2017/07/11/16:14:41.435559,210765,1499760881,435235977,0,3625,4645,9561,11928,433,1899,409
2017/07/11/16:14:41.460443,210766,1499760881,458853960,0,3631,4569,9630,11900,407,2048,397
2017/07/11/16:14:41.473153,210767,1499760881,472825050,0,3629,4450,9685,11902,420,2222,448
2017/07/11/16:14:41.495005,210768,1499760881,494801044,0,3656,4262,9743,11914,-13,2481,297
2017/07/11/16:14:41.512214,210769,1499760881,511765003,0,3676,4122,9794,11915,51,2273,302
2017/07/11/16:14:41.533266,210770,1499760881,532949924,0,3709,3955,9871,11898,76,2058,368
2017/07/11/16:14:41.555922,210771,1499760881,555455923,0,3737,3784,9964,11868,76,2096,378
2017/07/11/16:14:41.571362,210772,1499760881,571269035,0,3766,3597,10074,11824,-5,2157,310
2017/07/11/16:14:41.593252,210773,1499760881,592803955,0,3805,3399,10175,11783,-86,2200,253
2017/07/11/16:14:41.615570,210774,1499760881,615272998,0,3849,3190,10265,11750,-119,2130,278
2017/07/11/16:14:41.630155,210775,1499760881,629841089,0,3896,2969,10354,11714,-219,2044,273
2017/07/11/16:14:41.661978,210776,1499760881,661039113,0,3951,2751,10456,11658,-282,2018,235
2017/07/11/16:14:41.675910,210777,1499760881,675442934,0,4008,2535,10565,11589,-314,2041,228
2017/07/11/16:14:41.690226,210778,1499760881,689949989,0,4081,2315,10659,11524,-341,2013,248
2017/07/11/16:14:41.713179,210779,1499760881,712764024,0,4162,2085,10744,11459,-438,1975,243
