time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.quat0,.quat1,.quat2,.quat3,.acc0,.acc1,.acc2
2017/07/11/16:14:01.843357,208789,1499760841,842961072,0,3615,4608,9679,11850,310,1934,285
2017/07/11/16:14:01.865717,208790,1499760841,865320920,0,3616,4617,9677,11848,296,1944,278
2017/07/11/16:14:01.887556,208791,1499760841,887355089,0,3617,4625,9673,11848,276,1937,276
2017/07/11/16:14:01.903013,208792,1499760841,902692079,0,3618,4635,9672,11845,277,1950,309
2017/07/11/16:14:01.926250,208793,1499760841,925278902,0,3621,4650,9672,11838,235,1994,282
2017/07/11/16:14:01.948015,208794,1499760841,947623968,0,3633,4665,9663,11835,298,2033,213
2017/07/11/16:14:01.962487,208795,1499760841,962264060,0,3653,4672,9632,11852,353,1962,261
2017/07/11/16:14:01.985410,208796,1499760841,985105037,0,3675,4676,9596,11872,329,1851,306
2017/07/11/16:14:02.016271,208797,1499760842,15572071,0,3684,4688,9581,11877,318,1857,293
2017/07/11/16:14:02.023120,208798,1499760842,22650957,0,3687,4710,9584,11865,364,1993,207
2017/07/11/16:14:02.045117,208799,1499760842,44891119,0,3692,4720,9582,11861,363,2081,230
2017/07/11/16:14:02.068064,208800,1499760842,67861080,0,3699,4725,9566,11870,330,1973,361
2017/07/11/16:14:02.093619,208801,1499760842,93426942,0,3694,4734,9552,11879,328,1916,321
2017/07/11/16:14:02.105174,208802,1499760842,104916095,0,3694,4741,9569,11863,347,2006,219
2017/07/11/16:14:02.127600,208803,1499760842,127356052,0,3709,4727,9581,11853,431,1998,334
2017/07/11/16:14:02.150080,208804,1499760842,149859905,0,3735,4690,9587,11855,526,1998,407
2017/07/11/16:14:02.165186,208805,1499760842,164975881,0,3751,4618,9603,11865,444,1999,343
2017/07/11/16:14:02.188032,208806,1499760842,187653064,0,3768,4502,9622,11890,396,2107,422
2017/07/11/16:14:02.210212,208807,1499760842,210022926,0,3829,4324,9666,11900,245,2226,378
2017/07/11/16:14:02.225242,208808,1499760842,224899053,0,3914,4161,9751,11861,122,2250,282
2017/07/11/16:14:02.248004,208809,1499760842,247740030,0,3993,3966,9810,11853,212,2331,453
2017/07/11/16:14:02.270226,208810,1499760842,269913911,0,4080,3736,9837,11876,19,2248,406
